,Hang_Time_RANK THIS WEEK,Hang_Time_RANK LAST WEEK,Hang_Time_PLAYER NAME,Hang_Time_ROUNDS,Hang_Time_AVG.,Hang_Time_TOTAL ACTUAL HANG TIME,Hang_Time_TOTAL ATTEMPTS,Hang_Time_LONGEST ACT. HANG TIME,Hang_Time_SHORTEST ACT. HANG TIME
87,T79,T79,Justin Hicks,60,6.3,237.5,38,7.0,5.3
88,T79,T79,Ryuji Imada,83,6.3,452.7,72,7.1,4.5
89,T79,T79,Lee Janzen,62,6.3,265.3,42,7.3,5.0
90,T79,T79,Richard Johnson,64,6.3,287.7,46,7.0,5.1
91,T79,T79,Hunter Mahan,92,6.3,463.5,73,7.1,2.0
92,T79,T79,Troy Matteson,91,6.3,416.0,66,7.6,3.5
93,T79,T79,Matt McQuillan,59,6.3,219.5,35,7.6,4.9
94,T79,T79,Rocco Mediate,53,6.3,257.0,41,7.2,4.2
95,T79,T79,Jeff Overton,92,6.3,415.0,66,8.2,4.0
96,T79,T79,D.A. Points,89,6.3,402.3,64,7.1,4.6
97,T79,T79,Aron Price,58,6.3,266.4,42,7.1,4.7
98,T79,T79,Alexandre Rocha,65,6.3,244.0,39,7.1,3.7
99,T79,T79,Webb Simpson,98,6.3,507.4,80,7.4,0.6
100,T79,T79,Heath Slocum,89,6.3,443.8,70,7.2,4.7
101,T79,T79,Brandt Snedeker,85,6.3,406.3,64,7.2,4.0
102,T79,T79,Paul Stankowski,78,6.3,328.6,52,7.7,0.7
103,T79,T79,Marc Turnesa,54,6.3,214.4,34,7.3,3.0
104,T79,T79,Johnson Wagner,81,6.3,416.1,66,7.2,5.0
105,T79,T79,Charlie Wi,83,6.3,402.5,64,7.3,4.3
106,T79,T79,Gary Woodland,93,6.3,288.1,46,7.6,4.3
107,T108,T108,Rich Beem,53,6.2,253.6,41,7.4,2.3
108,T108,T108,Kris Blanks,92,6.2,455.8,74,7.5,3.0
109,T108,T108,Jason Bohn,74,6.2,389.8,63,7.3,4.4
110,T108,T108,Michael Bradley,74,6.2,326.4,53,7.2,2.4
111,T108,T108,D.J. Brigman,67,6.2,259.8,42,7.7,3.6
112,T108,T108,Chad Campbell,99,6.2,432.6,70,7.4,2.6
113,T108,T108,David Duval,67,6.2,290.0,47,7.4,0.7
114,T108,T108,Ernie Els,71,6.2,311.8,50,7.1,3.9
115,T108,T108,Kent Jones,76,6.2,349.3,56,7.3,4.8
116,T108,T108,Chris Kirk,87,6.2,426.3,69,7.1,1.7
117,T108,T108,David Mathis,83,6.2,342.4,55,7.0,5.1
118,T108,T108,Troy Merritt,63,6.2,285.5,46,7.2,4.2
119,T108,T108,Bryce Molder,82,6.2,352.9,57,7.0,5.0
120,T108,T108,Sean O'Hair,71,6.2,262.0,42,7.4,3.9
121,T108,T108,Martin Piller,63,6.2,258.5,42,7.0,4.8
122,T108,T108,Ian Poulter,52,6.2,241.0,39,7.6,5.0
123,T108,T108,Andres Romero,77,6.2,380.1,61,7.6,1.3
124,T108,T108,Justin Rose,79,6.2,380.2,61,7.2,4.8
125,T108,T108,Chris Stroud,88,6.2,443.8,72,7.4,3.5
126,T108,T108,D.J. Trahan,91,6.2,409.1,66,7.5,3.6
127,T108,T108,Cameron Tringale,110,6.2,539.4,87,7.3,2.0
128,T108,T108,Jimmy Walker,79,6.2,339.4,55,7.7,2.6
129,T108,T108,Boo Weekley,66,6.2,301.7,49,7.2,2.5
130,T131,T131,Blake Adams,116,6.1,452.1,74,7.2,2.8
131,T131,T131,Stephen Ames,69,6.1,287.6,47,7.0,4.4
132,T131,T131,Cameron Beckman,71,6.1,341.4,56,7.0,1.7
133,T131,T131,K.J. Choi,77,6.1,345.2,57,7.3,3.4
134,T131,T131,Michael Connell,76,6.1,410.9,67,7.0,4.6
135,T131,T131,Chris DiMarco,93,6.1,428.5,70,7.3,3.9
136,T131,T131,Joe Durant,71,6.1,295.0,48,7.4,0.8
137,T131,T131,Steve Elkington,50,6.1,208.5,34,6.9,4.5
138,T131,T131,Andres Gonzales,60,6.1,251.7,41,7.1,4.1
139,T131,T131,Scott Gutschewski,67,6.1,268.0,44,7.6,4.4
140,T131,T131,Charles Howell III,108,6.1,500.5,82,7.6,1.9
141,T131,T131,Trevor Immelman,84,6.1,291.1,48,7.1,4.3
142,T131,T131,Zach Johnson,79,6.1,392.9,64,7.5,4.3
143,T131,T131,Bio Kim,71,6.1,269.3,44,7.5,0.6
144,T131,T131,Colt Knost,80,6.1,350.3,57,7.0,4.7
145,T131,T131,Spencer Levin,113,6.1,491.0,81,7.9,4.1
146,T131,T131,Graeme McDowell,50,6.1,208.8,34,7.6,2.8
147,T131,T131,William McGirt,103,6.1,516.1,84,7.3,3.5
148,T131,T131,Ryan Moore,79,6.1,345.5,57,7.3,4.1
149,T131,T131,Kevin Na,84,6.1,297.3,49,7.4,2.1
150,T131,T131,Rory Sabbatini,85,6.1,316.9,52,7.3,3.9
151,T131,T131,Garrett Willis,71,6.1,254.5,42,7.0,4.2
152,T153,T153,Stuart Appleby,65,6.0,314.1,52,7.4,2.2
153,T153,T153,Arjun Atwal,91,6.0,412.3,69,7.2,3.5
154,T153,T153,Greg Chalmers,88,6.0,388.7,65,6.9,3.3
155,T153,T153,Stewart Cink,72,6.0,259.5,43,7.1,3.0
156,T153,T153,Jason Dufner,78,6.0,337.1,56,7.2,3.5
157,T153,T153,Steve Flesch,88,6.0,356.9,59,7.0,4.7
158,T153,T153,Sergio Garcia,61,6.0,233.7,39,7.3,2.8
159,T153,T153,Paul Goydos,81,6.0,368.2,61,6.8,1.8
160,T153,T153,Anthony Kim,72,6.0,322.1,54,7.3,2.6
161,T153,T153,Matt Kuchar,94,6.0,408.3,68,7.8,4.3
162,T153,T153,Rod Pampling,72,6.0,270.0,45,7.2,4.0
163,T153,T153,Tim Petrovic,88,6.0,395.7,66,7.2,3.3
164,T153,T153,Nate Smith,66,6.0,268.8,45,7.0,4.6
165,T153,T153,Daniel Summerhays,75,6.0,306.3,51,7.3,3.2
166,T153,T153,Michael Thompson,79,6.0,291.9,49,7.3,1.8
167,T153,T153,Y.E. Yang,63,6.0,241.0,40,7.3,4.5
168,T169,T169,Matt Bettencourt,84,5.9,397.7,67,7.2,2.4
169,T169,T169,Jim Furyk,87,5.9,370.8,63,7.1,3.0
170,T169,T169,Brian Gay,90,5.9,399.9,68,6.6,4.0
171,T169,T169,Nathan Green,81,5.9,320.6,54,6.9,2.4
172,T169,T169,Hunter Haas,96,5.9,432.1,73,7.1,2.3
173,T169,T169,J.P. Hayes,56,5.9,234.4,40,6.6,3.1
174,T169,T169,Jim Herman,69,5.9,265.2,45,7.1,3.7
175,T169,T169,Justin Leonard,82,5.9,324.1,55,7.5,3.3
176,T169,T169,Shaun Micheel,77,5.9,299.8,51,7.0,3.4
177,T169,T169,Nick O'Hern,89,5.9,336.0,57,7.1,4.4
178,T169,T169,Chris Riley,76,5.9,316.7,54,6.9,3.8
179,T169,T169,David Toms,78,5.9,325.9,55,6.7,5.0
180,T181,T181,Tom Gillis,55,5.8,283.9,49,6.9,3.9
181,T181,T181,Carl Pettersson,95,5.8,473.3,81,7.5,1.9
182,T181,T181,Camilo Villegas,69,5.8,291.9,50,7.2,3.5
183,T184,T184,Ricky Barnes,78,5.7,309.2,54,7.4,2.4
184,T184,T184,Freddie Jacobson,92,5.7,344.4,60,7.1,1.3
185,186,186,Shane Bertsch,62,5.4,231.3,43,6.3,3.7
