,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
134,135,135,Brian Davis,105,12.56,161,1282,-0.317
135,136,136,Shaun Micheel,77,12.5,113,904,-0.204
136,137,137,Arjun Atwal,91,12.46,145,1164,-0.09699999999999999
137,138,138,Kris Blanks,92,12.35,143,1158,-0.315
138,139,139,Mark Wilson,89,12.32,120,974,-0.16699999999999998
139,140,140,Vaughn Taylor,89,12.18,141,1158,-0.113
140,141,141,Jason Bohn,74,12.1,114,942,-0.105
141,142,142,Ben Crane,76,12.04,105,872,-0.21
142,143,143,Steve Flesch,88,12.03,131,1089,-0.237
143,144,144,Ryuji Imada,83,11.89,126,1060,-0.254
144,145,145,Justin Hicks,60,11.85,73,616,-0.013999999999999999
145,146,146,Kevin Kisner,70,11.79,94,797,-0.021
146,147,147,Charlie Wi,83,11.62,125,1076,-0.256
147,148,148,Matt McQuillan,59,11.33,76,671,0.013000000000000001
148,149,149,Luke Donald,73,11.26,82,728,-0.146
149,150,150,Rich Beem,53,10.92,70,641,-0.14300000000000002
150,T151,T151,Stephen Ames,69,10.65,89,836,-0.225
151,T151,T151,Daniel Summerhays,75,10.65,98,920,-0.17300000000000001
152,153,153,K.J. Choi,77,10.49,85,810,-0.165
153,154,154,Tim Petrovic,88,10.43,112,1074,-0.161
154,155,155,Justin Leonard,82,10.39,107,1030,-0.17800000000000002
155,156,156,Michael Connell,76,10.34,104,1006,-0.154
156,157,157,Paul Stankowski,78,10.23,93,909,-0.086
157,158,158,Billy Mayfair,94,10.03,119,1187,-0.14300000000000002
158,159,159,Chris Riley,76,10.02,95,948,-0.179
159,160,160,Kevin Na,84,9.83,93,946,-0.258
160,161,161,Aron Price,58,9.77,67,686,-0.22399999999999998
161,162,162,David Toms,78,9.76,80,820,-0.188
162,163,163,Garrett Willis,71,9.65,86,891,-0.174
163,164,164,Colt Knost,80,9.62,90,936,-0.067
164,165,165,Shane Bertsch,62,9.34,68,728,-0.17600000000000002
165,166,166,David Mathis,83,9.3,91,979,-0.242
166,167,167,Bryce Molder,82,8.99,89,990,-0.326
167,168,168,Joe Durant,71,8.98,80,891,-0.08800000000000001
168,169,169,Heath Slocum,89,8.78,91,1037,0.022000000000000002
169,170,170,Ian Poulter,52,8.73,48,550,-0.083
170,171,171,Johnson Wagner,81,8.18,80,978,-0.05
171,172,172,Jim Furyk,87,8.16,80,980,-0.2
172,173,173,Rocco Mediate,53,8.01,54,674,-0.019
173,174,174,Chris DiMarco,93,7.95,91,1145,-0.209
174,175,175,Greg Chalmers,88,7.71,85,1102,-0.2
175,176,176,Zach Johnson,79,7.59,68,896,-0.368
176,177,177,Marc Turnesa,54,7.51,48,639,-0.063
177,178,178,Dean Wilson,62,7.32,58,792,-0.22399999999999998
178,179,179,Nate Smith,66,7.29,54,741,-0.185
179,180,180,Nick O'Hern,89,6.88,73,1061,-0.192
180,181,181,Alex Cejka,59,6.29,41,652,-0.049
181,182,182,Ben Curtis,66,6.12,53,866,-0.132
182,183,183,Paul Goydos,81,5.72,59,1032,-0.017
183,184,184,Richard Johnson,64,5.03,38,755,-0.079
184,185,185,Jerry Kelly,85,4.22,40,948,-0.075
185,186,186,Brian Gay,90,3.98,41,1030,-0.146
