,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
65,T66,T66,Michael Bradley,74,6.57,54,822,-0.093
66,T66,T66,Cameron Tringale,110,6.57,89,1354,-0.236
67,68,68,George McNeill,69,6.56,53,808,-0.321
68,69,69,Webb Simpson,98,6.49,75,1156,-0.400
69,70,70,Lucas Glover,74,6.47,55,850,-0.418
70,71,71,Pat Perez,76,6.45,63,976,-0.270
71,T72,T72,Bobby Gates,82,6.43,60,933,-0.200
72,T72,T72,John Merrick,71,6.43,54,840,-0.278
73,74,74,Matt Bettencourt,84,6.4,69,1078,-0.232
74,75,75,Roland Thatcher,67,6.36,54,849,-0.389
75,76,76,Carl Pettersson,95,6.27,79,1260,-0.278
76,77,77,Stewart Cink,72,6.22,45,723,-0.156
77,78,78,Andres Gonzales,60,6.21,40,644,-0.250
78,79,79,Blake Adams,116,6.15,90,1464,-0.356
79,80,80,Jonathan Byrd,83,6.05,61,1008,-0.131
80,81,81,Ernie Els,71,5.78,48,830,-0.188
81,82,82,Bill Lunde,92,5.67,61,1076,-0.311
82,83,83,Camilo Villegas,69,5.64,45,798,-0.200
83,84,84,Joe Ogilvie,75,5.51,47,853,-0.532
84,85,85,Alexandre Rocha,65,5.39,37,686,-0.270
85,86,86,Rod Pampling,72,5.36,45,839,-0.400
86,87,87,Hunter Mahan,92,5.24,56,1068,-0.107
87,88,88,Stuart Appleby,65,5.12,43,840,-0.070
88,89,89,J.J. Henry,96,5.09,56,1100,-0.214
89,90,90,William McGirt,103,5.06,65,1285,-0.231
90,91,91,John Senden,94,5.05,57,1129,-0.211
91,92,92,Robert Allenby,84,5.0,49,980,-0.286
92,93,93,Chez Reavie,92,4.99,57,1143,-0.316
93,T94,T94,Chris Stroud,88,4.87,53,1088,-0.283
94,T94,T94,Michael Thompson,79,4.87,47,966,-0.298
95,96,96,Billy Horschel,75,4.86,42,865,-0.262
96,97,97,Rory Sabbatini,85,4.83,41,849,-0.195
97,98,98,Briny Baird,60,4.81,33,686,-0.091
98,99,99,Graeme McDowell,50,4.79,25,522,-0.440
99,100,100,Woody Austin,59,4.74,33,696,-0.152
100,101,101,Retief Goosen,50,4.68,26,556,-0.269
101,102,102,Ben Martin,74,4.62,42,909,-0.190
102,103,103,Brendan Steele,89,4.56,49,1075,-0.204
103,T104,T104,Tim Herron,85,4.55,49,1076,-0.347
104,T104,T104,Justin Hicks,60,4.55,28,616,-0.143
105,T106,T106,David Hearn,88,4.51,48,1064,-0.125
106,T106,T106,Scott McCarron,65,4.51,34,754,-0.147
107,108,108,Ricky Barnes,78,4.48,40,892,-0.400
108,109,109,Shane Bertsch,62,4.4,32,728,-0.406
109,110,110,Fabián Gómez,84,4.37,42,962,-0.071
110,111,111,Shaun Micheel,77,4.31,39,904,-0.205
111,112,112,Hunter Haas,96,4.22,50,1186,-0.340
112,113,113,Jarrod Lyle,83,4.18,42,1004,-0.095
113,114,114,Matt McQuillan,59,4.17,28,671,-0.321
114,115,115,Steve Stricker,70,4.16,31,746,-0.419
115,116,116,Tom Gillis,55,4.14,29,700,-0.310
116,117,117,Arjun Atwal,91,4.04,47,1164,-0.213
117,118,118,Justin Rose,79,3.97,35,882,-0.143
118,119,119,Chad Campbell,99,3.96,48,1212,-0.229
119,120,120,Steve Elkington,50,3.92,23,586,-0.087
120,121,121,Kevin Streelman,90,3.83,38,992,-0.263
121,122,122,Jason Bohn,74,3.82,36,942,-0.222
122,123,123,D.J. Brigman,67,3.77,29,770,-0.034
123,124,124,Rich Beem,53,3.74,24,641,-0.042
124,125,125,Matt Kuchar,94,3.71,37,996,-0.270
125,126,126,Jason Dufner,78,3.65,33,904,-0.152
126,T127,T127,Trevor Immelman,84,3.64,34,934,-0.088
127,T127,T127,Troy Merritt,63,3.64,29,796,-0.172
128,129,129,Cameron Beckman,71,3.46,31,895,-0.226
129,130,130,Paul Stankowski,78,3.41,31,909,-0.129
130,T131,T131,Ryan Moore,79,3.35,28,836,-0.214
131,T131,T131,Tim Petrovic,88,3.35,36,1074,-0.222
132,133,133,Kent Jones,76,3.21,30,934,-0.300
133,134,134,Kevin Na,84,3.17,30,946,-0.333
134,135,135,Chris Riley,76,3.16,30,948,-0.300
135,136,136,Daniel Summerhays,75,3.15,29,920,-0.483
136,137,137,J.P. Hayes,56,3.14,21,669,-0.095
137,138,138,Vaughn Taylor,89,3.11,36,1158,-0.167
138,139,139,Nathan Green,81,3.07,30,977,-0.367
139,T140,T140,Geoff Ogilvy,69,3.06,23,752,-0.304
140,T140,T140,Y.E. Yang,63,3.06,18,588,-0.722
141,142,142,Kevin Kisner,70,3.01,24,797,-0.167
142,143,143,Lee Janzen,62,3.0,21,699,-0.143
143,144,144,D.A. Points,89,2.9,30,1034,-0.133
144,T145,T145,Brendon de Jonge,105,2.89,37,1282,-0.297
145,T145,T145,Brandt Snedeker,85,2.89,27,933,-0.444
146,147,147,Dean Wilson,62,2.78,22,792,-0.318
147,148,148,Aron Price,58,2.77,19,686,-0.263
148,149,149,Jim Furyk,87,2.65,26,980,-0.308
149,150,150,Ben Crane,76,2.64,23,872,-0.174
150,151,151,Michael Connell,76,2.58,26,1006,-0.269
151,152,152,Mark Wilson,89,2.57,25,974,-0.400
152,153,153,Charlie Wi,83,2.51,27,1076,-0.333
153,154,154,Brian Davis,105,2.5,32,1282,-0.188
154,155,155,Heath Slocum,89,2.31,24,1037,-0.167
155,156,156,Steve Flesch,88,2.2,24,1089,-0.375
156,157,157,Billy Mayfair,94,2.19,26,1187,-0.231
157,158,158,Ian Poulter,52,2.18,12,550,-0.333
158,159,159,Ryuji Imada,83,2.17,23,1060,-0.174
159,160,160,Justin Leonard,82,2.14,22,1030,-0.227
160,161,161,Rocco Mediate,53,2.08,14,674,-0.143
161,162,162,Joe Durant,71,2.02,18,891,+0.056
162,T163,T163,K.J. Choi,77,1.98,16,810,-0.375
163,T163,T163,Spencer Levin,113,1.98,26,1310,-0.385
164,165,165,Freddie Jacobson,92,1.94,19,978,-0.053
165,166,166,David Mathis,83,1.84,18,979,+0.056
166,167,167,Colt Knost,80,1.82,17,936,-0.471
167,168,168,Nate Smith,66,1.75,13,741,-0.231
168,169,169,Greg Chalmers,88,1.63,18,1102,-0.278
169,170,170,Garrett Willis,71,1.57,14,891,+0.071
170,171,171,Zach Johnson,79,1.56,14,896,-0.357
171,T172,T172,Luke Donald,73,1.51,11,728,-0.636
172,T172,T172,Nick O'Hern,89,1.51,16,1061,-0.313
173,174,174,Kris Blanks,92,1.47,17,1158,-0.294
174,175,175,Bryce Molder,82,1.41,14,990,-0.286
175,176,176,Chris DiMarco,93,1.31,15,1145,-0.200
176,177,177,Marc Turnesa,54,1.25,8,639,-0.250
177,178,178,Alex Cejka,59,1.23,8,652,-0.250
178,179,179,Stephen Ames,69,1.2,10,836,-0.100
179,180,180,Paul Goydos,81,1.16,12,1032,-0.333
180,181,181,Richard Johnson,64,1.06,8,755,-0.625
181,182,182,Johnson Wagner,81,0.92,9,978,E
182,183,183,Ben Curtis,66,0.69,6,866,-0.167
183,184,184,Brian Gay,90,0.68,7,1030,+0.143
184,185,185,Jerry Kelly,85,0.53,5,948,-0.200
185,186,186,David Toms,78,0.49,4,820,E
