,Driving_Pct.__240_Measured_RANK THIS WEEK,Driving_Pct.__240_Measured_RANK LAST WEEK,Driving_Pct.__240_Measured_PLAYER NAME,Driving_Pct.__240_Measured_ROUNDS,Driving_Pct.__240_Measured_%,Driving_Pct.__240_Measured_TOTAL DRIVES FOR <= 240,Driving_Pct.__240_Measured_TOTAL DRVS - OVERALL,Driving_Pct.__240_Measured_RELATIVE TO PAR
27,28,28,Sean O'Hair,71,3.03,4.0,132,+0.25
28,T29,T29,Ryuji Imada,83,3.01,5.0,166,-0.20
29,T29,T29,Tim Petrovic,88,3.01,5.0,166,+1.20
30,31,31,Greg Chalmers,88,2.98,5.0,168,-0.40
31,32,32,Briny Baird,60,2.88,3.0,104,+1.00
32,33,33,Alex Cejka,59,2.83,3.0,106,+0.67
33,34,34,Kris Blanks,92,2.78,5.0,180,+0.20
34,35,35,Shaun Micheel,77,2.74,4.0,146,+0.75
35,36,36,Jason Dufner,78,2.7,4.0,148,E
36,37,37,Graeme McDowell,50,2.56,2.0,78,E
37,38,38,Chris Stroud,88,2.38,4.0,168,E
38,39,39,Bio Kim,71,2.31,3.0,130,+0.33
39,40,40,Arjun Atwal,91,2.25,4.0,178,-0.25
40,T41,T41,Cameron Beckman,71,2.24,3.0,134,-0.33
41,T41,T41,Justin Rose,79,2.24,3.0,134,+0.33
42,43,43,Paul Stankowski,78,2.08,3.0,144,+0.33
43,44,44,Chris Couch,73,2.05,3.0,146,+0.33
44,T45,T45,Robert Karlsson,61,2.04,2.0,98,+1.00
45,T45,T45,Adam Scott,60,2.04,2.0,98,E
46,47,47,Colt Knost,80,2.03,3.0,148,E
47,T48,T48,Steve Elkington,50,2.0,2.0,100,+0.50
48,T48,T48,Andres Romero,77,2.0,3.0,150,+0.67
49,T48,T48,Marc Turnesa,54,2.0,2.0,100,+0.50
50,51,51,Jim Furyk,87,1.97,3.0,152,+0.33
51,52,52,Johnson Wagner,81,1.95,3.0,154,+0.33
52,53,53,Brian Davis,105,1.94,4.0,206,E
53,54,54,Alex Prugh,82,1.92,3.0,156,+1.00
54,55,55,Spencer Levin,113,1.9,4.0,210,E
55,T56,T56,Rich Beem,53,1.89,2.0,106,E
56,T56,T56,Rocco Mediate,53,1.89,2.0,106,+1.00
57,58,58,David Hearn,88,1.88,3.0,160,+0.67
58,59,59,Tom Gillis,55,1.82,2.0,110,E
59,60,60,Luke Donald,73,1.75,2.0,114,E
60,T61,T61,Richard Johnson,64,1.72,2.0,116,-0.50
61,T61,T61,Geoff Ogilvy,69,1.72,2.0,116,+0.50
62,63,63,J.J. Henry,96,1.7,3.0,176,E
63,T64,T64,Martin Piller,63,1.69,2.0,118,+0.50
64,T64,T64,Michael Putnam,67,1.69,2.0,118,+0.50
65,T64,T64,Vaughn Taylor,89,1.69,3.0,178,-0.33
66,T67,T67,Billy Mayfair,94,1.67,3.0,180,E
67,T67,T67,Nate Smith,66,1.67,2.0,120,+0.50
68,T67,T67,Camilo Villegas,69,1.67,2.0,120,-0.50
69,70,70,Carl Pettersson,95,1.65,3.0,182,E
70,71,71,Stuart Appleby,65,1.59,2.0,126,+0.50
71,72,72,Ben Curtis,66,1.56,2.0,128,E
72,73,73,Ryan Moore,79,1.54,2.0,130,E
73,74,74,Aaron Baddeley,77,1.49,2.0,134,+1.50
74,75,75,Martin Laird,77,1.47,2.0,136,+0.50
75,76,76,Garrett Willis,71,1.45,2.0,138,E
76,77,77,Ricky Barnes,78,1.43,2.0,140,+0.50
77,78,78,Cameron Tringale,110,1.42,3.0,212,-0.33
78,T79,T79,Rickie Fowler,84,1.41,2.0,142,+1.00
79,T79,T79,Matt Jones,71,1.41,2.0,142,+0.50
80,T79,T79,Rory Sabbatini,85,1.41,2.0,142,-0.50
81,82,82,Brandt Snedeker,85,1.33,2.0,150,-0.50
82,T83,T83,Freddie Jacobson,92,1.32,2.0,152,+0.50
83,T83,T83,Jerry Kelly,85,1.32,2.0,152,E
84,T83,T83,Pat Perez,76,1.32,2.0,152,E
85,86,86,David Mathis,83,1.3,2.0,154,+1.00
86,87,87,Jeff Overton,92,1.27,2.0,158,+1.50
87,88,88,Tag Ridings,87,1.23,2.0,162,+0.50
88,T89,T89,Zack Miller,86,1.22,2.0,164,+1.00
89,T89,T89,Heath Slocum,89,1.22,2.0,164,+0.50
90,91,91,Charlie Wi,83,1.2,2.0,166,+1.00
91,92,92,Retief Goosen,50,1.19,1.0,84,+1.00
92,93,93,D.A. Points,89,1.18,2.0,170,+1.00
93,T94,T94,Troy Matteson,91,1.15,2.0,174,+0.50
94,T94,T94,Brendan Steele,89,1.15,2.0,174,+0.50
95,96,96,Bill Lunde,92,1.14,2.0,176,+0.50
96,97,97,Chad Campbell,99,1.1,2.0,182,E
97,98,98,Hunter Haas,96,1.09,2.0,184,-0.50
98,99,99,Justin Hicks,60,1.04,1.0,96,+1.00
99,T100,T100,Harrison Frazar,58,1.0,1.0,100,E
100,T100,T100,Tommy Gainey,104,1.0,2.0,200,-0.50
101,102,102,Brendon de Jonge,105,0.99,2.0,202,E
102,103,103,Padraig Harrington,60,0.98,1.0,102,E
103,104,104,Woody Austin,59,0.94,1.0,106,-1.00
104,T105,T105,Sung Kang,63,0.91,1.0,110,E
105,T105,T105,Matt McQuillan,59,0.91,1.0,110,+1.00
106,107,107,Shane Bertsch,62,0.89,1.0,112,E
107,108,108,Steve Stricker,70,0.88,1.0,114,+1.00
108,109,109,Stewart Cink,72,0.86,1.0,116,E
109,110,110,Scott Gutschewski,67,0.85,1.0,118,+1.00
110,T111,T111,Jason Day,76,0.82,1.0,122,E
111,T111,T111,Scott McCarron,65,0.82,1.0,122,+1.00
112,T111,T111,Troy Merritt,63,0.82,1.0,122,+1.00
113,114,114,Boo Weekley,66,0.81,1.0,124,-1.00
114,115,115,Rod Pampling,72,0.78,1.0,128,+1.00
115,T116,T116,Stephen Ames,69,0.77,1.0,130,E
116,T116,T116,Joseph Bramlett,73,0.77,1.0,130,E
117,T116,T116,K.J. Choi,77,0.77,1.0,130,-1.00
118,T116,T116,David Duval,67,0.77,1.0,130,+1.00
119,T120,T120,Ben Crane,76,0.75,1.0,134,+1.00
120,T120,T120,Joe Ogilvie,75,0.75,1.0,134,E
121,T120,T120,Bubba Watson,85,0.75,1.0,134,-1.00
122,T123,T123,Kevin Chappell,78,0.74,1.0,136,E
123,T123,T123,Ryan Palmer,82,0.74,1.0,136,E
124,T123,T123,David Toms,78,0.74,1.0,136,+1.00
125,126,126,Joe Durant,71,0.72,1.0,138,+1.00
126,T127,T127,Michael Bradley,74,0.71,1.0,140,-1.00
127,T127,T127,Ben Martin,74,0.71,1.0,140,+2.00
128,T127,T127,Scott Piercy,78,0.71,1.0,140,+1.00
129,T130,T130,Bobby Gates,82,0.68,1.0,148,+2.00
130,T130,T130,Michael Thompson,79,0.68,1.0,146,-1.00
131,132,132,Fabián Gómez,84,0.66,1.0,152,E
132,T133,T133,Bo Van Pelt,92,0.64,1.0,156,+2.00
133,T133,T133,Jhonattan Vegas,84,0.64,1.0,156,+1.00
134,T135,T135,Kevin Stadler,88,0.63,1.0,160,+1.00
135,T135,T135,Jimmy Walker,79,0.63,1.0,158,E
136,T135,T135,Mark Wilson,89,0.63,1.0,158,E
137,138,138,Tim Herron,85,0.62,1.0,162,+1.00
138,T139,T139,Charley Hoffman,93,0.61,1.0,164,E
139,T139,T139,Kevin Streelman,90,0.61,1.0,164,E
140,141,141,Kyle Stanley,98,0.58,1.0,172,+1.00
141,T142,T142,Keegan Bradley,91,0.57,1.0,174,E
142,T142,T142,Chris Kirk,87,0.57,1.0,174,E
143,T142,T142,Chez Reavie,92,0.57,1.0,176,E
144,T145,T145,John Senden,94,0.56,1.0,180,E
145,T145,T145,Webb Simpson,98,0.56,1.0,180,E
146,147,147,D.J. Trahan,91,0.55,1.0,182,E
147,148,148,Brandt Jobe,100,0.54,1.0,184,-1.00
148,149,149,Josh Teater,104,0.51,1.0,196,+1.00
149,150,150,Charles Howell III,108,0.5,1.0,200,+1.00
150,151,151,Blake Adams,116,0.45,1.0,224,E
151,T152,T152,Steven Bowditch,86,0.0,,164,E
152,T152,T152,D.J. Brigman,67,0.0,,118,E
153,T152,T152,Jonathan Byrd,83,0.0,,152,E
154,T152,T152,Ángel Cabrera,50,0.0,,76,E
155,T152,T152,James Driscoll,71,0.0,,130,E
156,T152,T152,Sergio Garcia,61,0.0,,98,E
157,T152,T152,Robert Garrigus,83,0.0,,154,E
158,T152,T152,Lucas Glover,74,0.0,,128,E
159,T152,T152,Andres Gonzales,60,0.0,,100,E
160,T152,T152,Bill Haas,93,0.0,,160,E
161,T152,T152,Jim Herman,69,0.0,,122,E
162,T152,T152,J.B. Holmes,57,0.0,,102,E
163,T152,T152,Billy Horschel,75,0.0,,138,E
164,T152,T152,Lee Janzen,62,0.0,,112,E
165,T152,T152,Zach Johnson,79,0.0,,136,E
166,T152,T152,Dustin Johnson,72,0.0,,118,E
167,T152,T152,Derek Lamely,65,0.0,,126,E
168,T152,T152,Marc Leishman,87,0.0,,166,E
169,T152,T152,Davis Love III,70,0.0,,120,E
170,T152,T152,Hunter Mahan,92,0.0,,166,E
171,T152,T152,Steve Marino,76,0.0,,140,E
172,T152,T152,William McGirt,103,0.0,,198,E
173,T152,T152,George McNeill,69,0.0,,122,E
174,T152,T152,John Merrick,71,0.0,,126,E
175,T152,T152,Phil Mickelson,79,0.0,,130,E
176,T152,T152,Ian Poulter,52,0.0,,86,E
177,T152,T152,Jim Renner,65,0.0,,114,E
178,T152,T152,Alexandre Rocha,65,0.0,,106,E
179,T152,T152,John Rollins,85,0.0,,166,E
180,T152,T152,Charl Schwartzel,58,0.0,,88,E
181,T152,T152,Scott Stallings,84,0.0,,156,E
182,T152,T152,Will Strickler,51,0.0,,94,E
183,T152,T152,Roland Thatcher,67,0.0,,134,E
184,T152,T152,Nick Watney,80,0.0,,138,E
185,T152,T152,Gary Woodland,93,0.0,,162,E
