,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
50,T48,T48,Jeff Gove,71.0,71,1
51,T48,T48,Nathan Green,71.0,71,1
52,T48,T48,J.J. Henry,71.0,142,2
53,T48,T48,Tim Herron,71.0,213,3
54,T48,T48,Derek Lamely,71.0,71,1
55,T48,T48,Justin Leonard,71.0,71,1
56,T48,T48,Andrew McLardy,71.0,71,1
57,T48,T48,Vaughn Taylor,71.0,142,2
58,59,59,Lee Janzen,71.33,214,3
59,T60,T60,Jason Day,71.5,143,2
60,T60,T60,Greg Kraft,71.5,143,2
61,62,62,Richard Johnson,71.75,287,4
62,T63,T63,Blake Adams,72.0,144,2
63,T63,T63,Woody Austin,72.0,72,1
64,T63,T63,Aaron Baddeley,72.0,216,3
65,T63,T63,Briny Baird,72.0,72,1
66,T63,T63,Cameron Beckman,72.0,72,1
67,T63,T63,Henrik Bjornstad,72.0,72,1
68,T63,T63,Chad Campbell,72.0,72,1
69,T63,T63,Alex Cejka,72.0,72,1
70,T63,T63,Greg Chalmers,72.0,72,1
71,T63,T63,Daniel Chopra,72.0,144,2
72,T63,T63,Tim Clark,72.0,216,3
73,T63,T63,James Driscoll,72.0,72,1
74,T63,T63,Brian Gay,72.0,72,1
75,T63,T63,J.B. Holmes,72.0,72,1
76,T63,T63,Shaun Micheel,72.0,72,1
77,T63,T63,James Nitties,72.0,72,1
78,T63,T63,Rod Pampling,72.0,72,1
79,T63,T63,Andres Romero,72.0,144,2
80,T63,T63,Michael Sim,72.0,72,1
81,T63,T63,Steve Wheatcroft,72.0,72,1
82,T63,T63,Garrett Willis,72.0,144,2
83,84,84,Chris Wilson,72.33,217,3
84,T85,T85,Paul Goydos,72.5,145,2
85,T85,T85,Brian Stuard,72.5,145,2
86,T87,T87,Freddie Jacobson,73.0,73,1
87,T87,T87,Martin Laird,73.0,219,3
88,T87,T87,Joe Ogilvie,73.0,146,2
89,T87,T87,Tim Petrovic,73.0,73,1
90,T87,T87,Carl Pettersson,73.0,73,1
91,T87,T87,Scott Piercy,73.0,73,1
92,T87,T87,Chris Tidland,73.0,73,1
93,T87,T87,Mike Weir,73.0,73,1
94,T87,T87,Jay Williamson,73.0,73,1
95,96,96,Nicholas Thompson,73.2,366,5
96,97,97,Kevin Sutherland,73.33,220,3
97,T98,T98,Brian Davis,73.5,147,2
98,T98,T98,Aron Price,73.5,147,2
99,T98,T98,Charles Warren,73.5,147,2
100,101,101,Craig Bowden,73.67,221,3
101,T102,T102,Scott McCarron,74.0,74,1
102,T102,T102,Cameron Percy,74.0,148,2
103,T102,T102,Tom Pernice Jr.,74.0,74,1
104,T102,T102,Heath Slocum,74.0,74,1
105,T102,T102,Steve Stricker,74.0,74,1
106,T102,T102,Brett Wetterich,74.0,74,1
107,T108,T108,Brent Delahoussaye,74.5,149,2
108,T108,T108,Ted Purdy,74.5,149,2
109,110,110,Roland Thatcher,74.67,224,3
110,T111,T111,Mark Calcavecchia,75.0,150,2
111,T111,T111,Brad Faxon,75.0,150,2
112,T111,T111,Josh Teater,75.0,300,4
113,114,114,Skip Kendall,75.25,301,4
114,115,115,Martin Flores,75.33,226,3
115,116,116,John Mallinger,75.5,151,2
116,T117,T117,Joe Durant,76.0,76,1
117,T117,T117,Kevin Johnson,76.0,76,1
118,T117,T117,Jerry Kelly,76.0,76,1
119,T117,T117,Cliff Kresge,76.0,152,2
120,121,121,Roger Tambellini,76.25,305,4
121,122,122,Michael Letzig,76.5,153,2
122,T123,T123,Jason Dufner,77.0,77,1
123,T123,T123,Trevor Immelman,77.0,77,1
