,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
111,T105,T105,James Nitties,92,3.08,225,73
112,T105,T105,Vaughn Taylor,87,3.08,265,86
113,T105,T105,Camilo Villegas,78,3.08,74,24
114,T115,T115,Stuart Appleby,101,3.09,247,80
115,T115,T115,Matt Every,60,3.09,173,56
116,T115,T115,Kevin Johnson,62,3.09,210,68
117,T115,T115,Greg Owen,69,3.09,207,67
118,T115,T115,Jimmy Walker,82,3.09,210,68
119,T115,T115,Jay Williamson,76,3.09,136,44
120,T121,T121,Tim Clark,88,3.1,161,52
121,T121,T121,J.J. Henry,92,3.1,260,84
122,T121,T121,Freddie Jacobson,83,3.1,186,60
123,T121,T121,Matt Jones,89,3.1,226,73
124,T121,T121,Rocco Mediate,71,3.1,124,40
125,T121,T121,Ryan Palmer,84,3.1,186,60
126,T121,T121,Michael Sim,64,3.1,192,62
127,T121,T121,Cameron Tringale,55,3.1,152,49
128,T129,T129,Robert Allenby,76,3.11,112,36
129,T129,T129,Stewart Cink,84,3.11,112,36
130,T129,T129,Richard Johnson,90,3.11,252,81
131,T129,T129,Billy Mayfair,78,3.11,277,89
132,T129,T129,Alex Prugh,88,3.11,165,53
133,T129,T129,Chris Wilson,65,3.11,255,82
134,T135,T135,Paul Goydos,78,3.12,178,57
135,T135,T135,Bryce Molder,84,3.12,187,60
136,T135,T135,Roger Tambellini,77,3.12,265,85
137,T138,T138,Alex Cejka,81,3.13,175,56
138,T138,T138,Brent Delahoussaye,57,3.13,150,48
139,T138,T138,Jeff Gove,57,3.13,150,48
140,T138,T138,Greg Kraft,52,3.13,166,53
141,T138,T138,Cliff Kresge,50,3.13,163,52
142,T138,T138,Hunter Mahan,85,3.13,125,40
143,T138,T138,Josh Teater,101,3.13,282,90
144,T138,T138,Scott Verplank,74,3.13,163,52
145,T146,T146,James Driscoll,78,3.14,179,57
146,T146,T146,Matt Kuchar,97,3.14,113,36
147,T146,T146,Troy Merritt,86,3.14,179,57
148,T146,T146,Ted Purdy,86,3.14,201,64
149,T146,T146,Charles Warren,64,3.14,138,44
150,T151,T151,David Lutterus,69,3.15,205,65
151,T151,T151,Chris Tidland,77,3.15,151,48
152,T153,T153,J.B. Holmes,100,3.16,196,62
153,T153,T153,Will MacKenzie,72,3.16,142,45
154,T153,T153,Carl Pettersson,99,3.16,269,85
155,T153,T153,Jeff Quinney,91,3.16,231,73
156,T157,T157,Briny Baird,87,3.17,206,65
157,T157,T157,Roland Thatcher,72,3.17,273,86
158,T157,T157,Dean Wilson,54,3.17,76,24
159,T160,T160,Aaron Baddeley,94,3.18,235,74
160,T160,T160,Cameron Beckman,68,3.18,216,68
161,T160,T160,Sergio Garcia,58,3.18,54,17
162,T160,T160,Dustin Johnson,83,3.18,105,33
163,T160,T160,Steve Lowery,67,3.18,143,45
164,T160,T160,Jeff Maggert,76,3.18,156,49
165,T160,T160,Steve Marino,81,3.18,140,44
166,T160,T160,Scott McCarron,90,3.18,248,78
167,T160,T160,Mike Weir,59,3.18,89,28
168,T169,T169,Ernie Els,72,3.19,51,16
169,T169,T169,Trevor Immelman,55,3.19,118,37
170,T169,T169,Martin Laird,91,3.19,220,69
171,T169,T169,Davis Love III,79,3.19,115,36
172,T169,T169,Vance Veazey,58,3.19,102,32
173,T169,T169,Boo Weekley,88,3.19,220,69
174,T175,T175,Henrik Bjornstad,72,3.2,141,44
175,T175,T175,Rory Sabbatini,79,3.2,157,49
176,T177,T177,Daniel Chopra,74,3.21,196,61
177,T177,T177,Rod Pampling,77,3.21,170,53
178,T179,T179,Mathias Grönberg,61,3.22,145,45
179,T179,T179,Rory McIlroy,54,3.22,103,32
180,T179,T179,Kevin Sutherland,86,3.22,174,54
181,T179,T179,Omar Uresti,74,3.22,251,78
182,T183,T183,Graham DeLaet,88,3.23,181,56
183,T183,T183,Chris Stroud,90,3.23,200,62
184,T183,T183,Brian Stuard,81,3.23,197,61
185,T186,T186,Rickie Fowler,98,3.24,146,45
186,T186,T186,Geoff Ogilvy,62,3.24,94,29
187,T186,T186,Steve Wheatcroft,74,3.24,159,49
188,189,189,Lucas Glover,75,3.27,121,37
189,190,190,Bubba Watson,77,3.28,131,40
190,191,191,Jarrod Lyle,54,3.29,79,24
191,192,192,Jim Furyk,76,4.0,16,4
