,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Aron Price,70,2.9,406,140
1,2,2,Shaun Micheel,70,2.91,408,140
2,3,3,Steve Stricker,73,2.94,412,140
3,T4,T4,Kevin Na,94,2.95,552,187
4,T4,T4,Paul Stankowski,62,2.95,366,124
5,6,6,Dean Wilson,54,2.96,320,108
6,T7,T7,Troy Merritt,86,2.97,522,176
7,T7,T7,Pat Perez,90,2.97,535,180
8,T9,T9,Dustin Johnson,83,2.98,471,158
9,T9,T9,Michael Letzig,84,2.98,506,170
10,T9,T9,Michael Sim,64,2.98,376,126
11,T12,T12,Chad Campbell,94,2.99,559,187
12,T12,T12,Jim Furyk,76,2.99,448,150
13,T12,T12,Ryuji Imada,90,2.99,545,182
14,T12,T12,Matt Kuchar,97,2.99,551,184
15,T12,T12,Ryan Moore,80,2.99,470,157
16,T17,T17,Chris DiMarco,88,3.0,546,182
17,T17,T17,Tom Gillis,97,3.0,594,198
18,T17,T17,Zach Johnson,93,3.0,531,177
19,T17,T17,Spencer Levin,110,3.0,673,224
20,T17,T17,Brenden Pappas,66,3.0,402,134
21,T17,T17,John Senden,103,3.0,623,208
22,T17,T17,Jay Williamson,76,3.0,459,153
23,T24,T24,K.J. Choi,82,3.01,500,166
24,T24,T24,Tim Clark,88,3.01,512,170
25,T24,T24,Luke Donald,71,3.01,410,136
26,T24,T24,David Duval,71,3.01,437,145
27,T24,T24,Tim Herron,79,3.01,475,158
28,T24,T24,Lee Janzen,77,3.01,476,158
29,T24,T24,Davis Love III,79,3.01,469,156
30,T24,T24,Geoff Ogilvy,62,3.01,355,118
31,T24,T24,Chris Riley,73,3.01,440,146
32,T24,T24,Justin Rose,78,3.01,478,159
33,T24,T24,Kevin Streelman,90,3.01,547,182
34,T24,T24,Charlie Wi,95,3.01,584,194
35,T36,T36,Stephen Ames,75,3.02,447,148
36,T36,T36,Woody Austin,93,3.02,571,189
37,T36,T36,Jason Bohn,84,3.02,520,172
