,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
52,T49,T49,Dean Wilson,35.0,315,9
53,54,54,Carl Pettersson,35.05,701,20
54,T55,T55,Hunter Mahan,35.06,631,18
55,T55,T55,Kevin Stadler,35.06,561,16
56,T55,T55,Johnson Wagner,35.06,561,16
57,58,58,Mathew Goggin,35.07,526,15
58,59,59,Geoff Ogilvy,35.08,421,12
59,60,60,Charlie Wi,35.1,737,21
60,T61,T61,Jason Day,35.11,632,18
61,T61,T61,Freddie Jacobson,35.11,632,18
62,T61,T61,Phil Mickelson,35.11,632,18
63,T64,T64,Ernie Els,35.13,562,16
64,T64,T64,Lucas Glover,35.13,527,15
65,T64,T64,Spencer Levin,35.13,843,24
66,T64,T64,Kenny Perry,35.13,527,15
67,T64,T64,Jeff Quinney,35.13,562,16
68,69,69,Billy Mayfair,35.15,457,13
69,70,70,Charley Hoffman,35.16,668,19
70,T71,T71,Ben Crane,35.17,633,18
71,T71,T71,Kevin Johnson,35.17,211,6
72,T71,T71,George McNeill,35.17,422,12
73,74,74,Martin Flores,35.18,387,11
74,75,75,John Rollins,35.2,528,15
75,T76,T76,Ricky Barnes,35.21,845,24
76,T76,T76,J.P. Hayes,35.21,493,14
77,T78,T78,Mark Calcavecchia,35.22,317,9
78,T78,T78,Stewart Cink,35.22,634,18
79,T78,T78,Pat Perez,35.22,634,18
80,81,81,John Senden,35.24,740,21
81,82,82,Brian Davis,35.26,670,19
82,T83,T83,Kevin Na,35.27,776,22
83,T83,T83,Brett Wetterich,35.27,388,11
84,85,85,Joe Ogilvie,35.28,635,18
85,T86,T86,Jonathan Byrd,35.29,600,17
86,T86,T86,Alex Cejka,35.29,494,14
87,T86,T86,Bo Van Pelt,35.29,847,24
88,89,89,Stephen Ames,35.31,565,16
89,90,90,Jeff Overton,35.32,671,19
90,T91,T91,Tim Petrovic,35.33,742,21
91,T91,T91,Chris Tidland,35.33,530,15
92,T93,T93,J.J. Henry,35.35,707,20
93,T93,T93,Charles Howell III,35.35,813,23
94,95,95,Michael Bradley,35.36,495,14
95,T96,T96,Ryuji Imada,35.41,602,17
96,T96,T96,Matt Jones,35.41,602,17
97,98,98,Josh Teater,35.42,673,19
98,T99,T99,Paul Goydos,35.43,496,14
99,T99,T99,Jerry Kelly,35.43,744,21
100,T99,T99,Shaun Micheel,35.43,496,14
101,102,102,Sean O'Hair,35.44,638,18
102,T103,T103,Padraig Harrington,35.45,390,11
103,T103,T103,Matt Kuchar,35.45,780,22
104,T103,T103,John Mallinger,35.45,390,11
105,T106,T106,Greg Chalmers,35.47,674,19
106,T106,T106,Adam Scott,35.47,532,15
107,T108,T108,Chris DiMarco,35.52,746,21
108,T108,T108,Tom Gillis,35.52,746,21
109,T110,T110,Jason Bohn,35.53,604,17
110,T110,T110,Y.E. Yang,35.53,533,15
111,112,112,Stuart Appleby,35.55,711,20
112,T113,T113,Kris Blanks,35.56,569,16
113,T113,T113,Retief Goosen,35.56,640,18
114,T113,T113,Alex Prugh,35.56,569,16
115,T113,T113,Mark Wilson,35.56,569,16
116,T117,T117,Ángel Cabrera,35.57,498,14
117,T117,T117,Chad Campbell,35.57,747,21
118,T117,T117,Jeff Gove,35.57,249,7
119,120,120,Sergio Garcia,35.58,427,12
120,T121,T121,Martin Laird,35.6,712,20
121,T121,T121,Vijay Singh,35.6,534,15
122,T121,T121,Omar Uresti,35.6,356,10
123,124,124,Jason Dufner,35.61,641,18
124,T125,T125,Paul Casey,35.62,463,13
125,T125,T125,Ted Purdy,35.62,463,13
126,T127,T127,Garth Mulroy,35.63,285,8
127,T127,T127,James Nitties,35.63,570,16
128,T127,T127,D.J. Trahan,35.63,677,19
129,130,130,Rich Barcelo,35.64,392,11
130,T131,T131,Heath Slocum,35.65,820,23
131,T131,T131,Camilo Villegas,35.65,606,17
132,T133,T133,Trevor Immelman,35.67,321,9
133,T133,T133,Marc Leishman,35.67,642,18
134,T135,T135,Briny Baird,35.69,571,16
135,T135,T135,Nathan Green,35.69,571,16
136,T137,T137,Cameron Beckman,35.7,357,10
137,T137,T137,Brian Gay,35.7,714,20
138,T139,T139,James Driscoll,35.71,500,14
139,T139,T139,Steve Marino,35.71,607,17
140,T139,T139,Ryan Moore,35.71,607,17
141,T139,T139,Scott Piercy,35.71,607,17
142,T139,T139,Chris Wilson,35.71,250,7
143,144,144,Woody Austin,35.72,643,18
144,145,145,Aaron Baddeley,35.73,786,22
145,146,146,Scott Verplank,35.75,572,16
146,147,147,Vaughn Taylor,35.76,608,17
147,148,148,Mathias Grönberg,35.78,322,9
148,T149,T149,Bob Estes,35.79,501,14
149,T149,T149,Steve Flesch,35.79,501,14
150,T149,T149,Robert Garrigus,35.79,501,14
151,T149,T149,Brett Quigley,35.79,680,19
152,T149,T149,Brian Stuard,35.79,501,14
153,154,154,Jimmy Walker,35.8,537,15
154,155,155,Ben Curtis,35.81,573,16
155,156,156,Rory McIlroy,35.82,394,11
156,T157,T157,David Duval,35.83,430,12
157,T157,T157,Matt Every,35.83,430,12
158,T157,T157,John Merrick,35.83,824,23
159,T157,T157,Roger Tambellini,35.83,430,12
160,T157,T157,David Toms,35.83,645,18
161,162,162,Zach Johnson,35.86,789,22
162,163,163,Daniel Chopra,35.9,359,10
163,T164,T164,Rod Pampling,35.92,431,12
164,T164,T164,Chris Riley,35.92,467,13
165,166,166,Jay Williamson,35.93,503,14
166,T167,T167,Robert Allenby,35.94,611,17
167,T167,T167,Nicholas Thompson,35.94,575,16
168,169,169,Chris Stroud,35.95,683,19
169,T170,T170,Richard Johnson,36.0,648,18
170,T170,T170,Davis Love III,36.0,576,16
171,T170,T170,Greg Owen,36.0,360,10
172,T170,T170,Andres Romero,36.0,576,16
173,174,174,Matt Bettencourt,36.07,541,15
174,175,175,Jarrod Lyle,36.11,325,9
175,T176,T176,Brad Faxon,36.14,253,7
176,T176,T176,Vance Veazey,36.14,253,7
177,178,178,Bill Lunde,36.15,470,13
178,179,179,Roland Thatcher,36.18,398,11
179,T180,T180,Steve Lowery,36.2,362,10
180,T180,T180,Rory Sabbatini,36.2,543,15
181,182,182,Jerod Turner,36.22,326,9
182,183,183,Ian Poulter,36.27,399,11
183,184,184,David Lutterus,36.3,363,10
184,185,185,Greg Kraft,36.33,218,6
185,186,186,Craig Bowden,36.44,328,9
186,187,187,Steve Wheatcroft,36.45,401,11
187,T188,T188,Tim Herron,36.5,584,16
188,T188,T188,Cliff Kresge,36.5,292,8
189,T188,T188,Garrett Willis,36.5,657,18
190,191,191,Mike Weir,36.9,369,10
191,192,192,Brent Delahoussaye,37.0,296,8
