,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
150,151,151,Davis Love III,71.77,933,13
151,152,152,Stephen Ames,71.78,646,9
152,153,153,Ted Purdy,71.79,1005,14
153,T154,T154,Lee Janzen,71.8,1077,15
154,T154,T154,Troy Merritt,71.8,1077,15
155,156,156,Ángel Cabrera,71.82,790,11
156,157,157,Paul Casey,71.83,431,6
157,158,158,Nicholas Thompson,71.84,1365,19
158,159,159,David Toms,71.85,934,13
159,T160,T160,Ernie Els,71.88,575,8
160,T160,T160,Ian Poulter,71.88,575,8
161,162,162,Roland Thatcher,71.9,719,10
162,163,163,Brian Stuard,71.92,863,12
163,164,164,Roger Tambellini,71.93,1079,15
164,165,165,Matt Bettencourt,71.94,1151,16
165,166,166,Henrik Bjornstad,72.0,648,9
166,T167,T167,Scott McCarron,72.08,865,12
167,T167,T167,Ryan Moore,72.08,937,13
168,169,169,Cameron Tringale,72.15,938,13
169,T170,T170,Derek Lamely,72.18,1227,17
170,T170,T170,Charles Warren,72.18,794,11
171,172,172,Daniel Chopra,72.25,1156,16
172,T173,T173,Rory Sabbatini,72.36,1013,14
173,T173,T173,Y.E. Yang,72.36,796,11
174,T175,T175,Padraig Harrington,72.38,579,8
175,T175,T175,Steve Marino,72.38,941,13
176,T175,T175,Steve Wheatcroft,72.38,941,13
177,178,178,Steve Lowery,72.5,1015,14
178,179,179,Cameron Percy,72.54,943,13
179,T180,T180,Jerod Turner,72.56,653,9
180,T180,T180,Mike Weir,72.56,653,9
181,182,182,Brent Delahoussaye,72.63,581,8
182,183,183,Kevin Johnson,72.78,655,9
183,184,184,Jason Dufner,72.85,947,13
184,185,185,Garth Mulroy,72.9,729,10
185,T186,T186,Mark Calcavecchia,73.0,584,8
186,T186,T186,Greg Kraft,73.0,876,12
187,188,188,Chris Wilson,73.1,731,10
188,189,189,Rory McIlroy,73.17,439,6
189,190,190,Justin Bolli,73.2,732,10
190,191,191,Michael Letzig,73.25,879,12
191,192,192,Brad Faxon,74.0,962,13
