,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Joe Durant,67,3.95,1429,362
1,T2,T2,Matt Kuchar,97,3.96,2295,579
2,T2,T2,Carl Pettersson,99,3.96,2164,546
3,T4,T4,Jonathan Byrd,85,3.97,1853,467
4,T4,T4,Jeff Overton,89,3.97,2078,523
5,T4,T4,Ryan Palmer,84,3.97,1712,431
6,T7,T7,Jason Bohn,84,3.98,1729,434
7,T7,T7,Retief Goosen,75,3.98,1646,414
8,T7,T7,Bryce Molder,84,3.98,1948,489
9,T7,T7,Charlie Wi,95,3.98,2004,504
10,T7,T7,Dean Wilson,54,3.98,1079,271
11,T12,T12,Paul Casey,64,3.99,1633,409
12,T12,T12,Chris Couch,66,3.99,1603,402
13,T12,T12,Ernie Els,72,3.99,1597,400
14,T12,T12,Charles Howell III,103,3.99,1959,491
15,T12,T12,Freddie Jacobson,83,3.99,1487,373
16,T12,T12,Shaun Micheel,70,3.99,1700,426
17,T12,T12,Geoff Ogilvy,62,3.99,1434,359
18,T12,T12,Kenny Perry,69,3.99,1616,405
19,T12,T12,John Rollins,81,3.99,1795,450
20,T21,T21,Brendon de Jonge,114,4.0,2686,672
21,T21,T21,Graham DeLaet,88,4.0,1904,476
22,T21,T21,Spencer Levin,110,4.0,2323,581
23,T21,T21,Billy Mayfair,78,4.0,1748,437
24,T21,T21,Brandt Snedeker,89,4.0,1899,475
25,T21,T21,Paul Stankowski,62,4.0,1181,295
26,T21,T21,Steve Stricker,73,4.0,1830,458
27,T21,T21,D.J. Trahan,92,4.0,2104,526
28,T21,T21,Bo Van Pelt,104,4.0,2340,585
29,T21,T21,Nick Watney,91,4.0,2065,516
30,T31,T31,Blake Adams,84,4.01,1741,434
31,T31,T31,Robert Allenby,76,4.01,1806,450
32,T31,T31,Ricky Barnes,103,4.01,2331,581
