,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
88,T89,T89,Padraig Harrington,57,3.06,689,225
89,T89,T89,Tim Herron,79,3.06,981,321
90,T89,T89,Justin Leonard,89,3.06,1080,353
91,T89,T89,David Lutterus,69,3.06,857,280
92,T89,T89,Troy Matteson,84,3.06,1022,334
93,T89,T89,John Merrick,109,3.06,1339,438
94,T89,T89,Ryan Moore,80,3.06,957,313
95,T89,T89,D.A. Points,90,3.06,1111,363
96,T89,T89,Andres Romero,73,3.06,903,295
97,T89,T89,Adam Scott,70,3.06,824,269
98,T89,T89,Kevin Sutherland,86,3.06,1085,355
99,T89,T89,Roger Tambellini,77,3.06,963,315
100,T89,T89,Bo Van Pelt,104,3.06,1259,411
101,T89,T89,Camilo Villegas,78,3.06,870,284
102,T89,T89,Jimmy Walker,82,3.06,1034,338
103,T89,T89,Nick Watney,91,3.06,1054,345
104,T89,T89,Brett Wetterich,54,3.06,667,218
105,T106,T106,Robert Allenby,76,3.07,885,288
106,T106,T106,Rich Barcelo,70,3.07,872,284
107,T106,T106,Cameron Beckman,68,3.07,843,275
108,T106,T106,Craig Bowden,56,3.07,697,227
109,T106,T106,Mark Calcavecchia,50,3.07,593,193
110,T106,T106,Chris Couch,66,3.07,823,268
111,T106,T106,Ben Crane,85,3.07,1000,326
112,T106,T106,Ben Curtis,78,3.07,947,308
113,T106,T106,Jason Dufner,87,3.07,1075,350
114,T106,T106,Steve Flesch,78,3.07,986,321
115,T106,T106,Martin Flores,75,3.07,935,305
116,T106,T106,Robert Garrigus,71,3.07,877,286
117,T106,T106,Richard Johnson,90,3.07,1092,356
118,T106,T106,Steve Lowery,67,3.07,847,276
119,T106,T106,Scott McCarron,90,3.07,1137,370
120,T106,T106,Rocco Mediate,71,3.07,895,292
121,T106,T106,James Nitties,92,3.07,1159,377
122,T106,T106,Rod Pampling,77,3.07,967,315
123,T106,T106,Kenny Perry,69,3.07,824,268
124,T106,T106,Tim Petrovic,105,3.07,1297,422
125,T106,T106,Kevin Stadler,86,3.07,1070,348
126,T106,T106,Cameron Tringale,55,3.07,685,223
127,T106,T106,Scott Verplank,74,3.07,882,287
128,T106,T106,Johnson Wagner,85,3.07,1061,346
129,T130,T130,Blake Adams,84,3.08,1059,344
130,T130,T130,Stuart Appleby,101,3.08,1266,411
131,T130,T130,Aaron Baddeley,94,3.08,1184,384
132,T130,T130,Alex Cejka,81,3.08,1022,332
133,T130,T130,Michael Connell,89,3.08,1105,359
134,T130,T130,John Daly,63,3.08,777,252
135,T130,T130,Graham DeLaet,88,3.08,1099,357
136,T130,T130,Greg Kraft,52,3.08,654,212
137,T130,T130,Steve Marino,81,3.08,975,317
138,T130,T130,Garth Mulroy,53,3.08,665,216
139,T130,T130,Geoff Ogilvy,62,3.08,726,236
140,T130,T130,Ryan Palmer,84,3.08,1058,343
141,T130,T130,Cameron Percy,73,3.08,898,292
142,T130,T130,Carl Pettersson,99,3.08,1249,406
143,T130,T130,Ian Poulter,55,3.08,586,190
144,T130,T130,Brian Stuard,81,3.08,1021,331
145,T146,T146,Brent Delahoussaye,57,3.09,720,233
146,T146,T146,James Driscoll,78,3.09,986,319
147,T146,T146,Bob Estes,79,3.09,1007,326
148,T146,T146,Cliff Kresge,50,3.09,631,204
149,T146,T146,Martin Laird,91,3.09,1118,362
150,T146,T146,Andrew McLardy,52,3.09,652,211
151,T146,T146,Ted Purdy,86,3.09,1088,352
152,T146,T146,Steve Wheatcroft,74,3.09,935,303
153,T154,T154,Henrik Bjornstad,72,3.1,908,293
154,T154,T154,Joe Durant,67,3.1,849,274
155,T154,T154,Mathew Goggin,85,3.1,1059,342
156,T154,T154,Mathias Grönberg,61,3.1,765,247
157,T154,T154,J.B. Holmes,100,3.1,1232,397
158,T154,T154,Jarrod Lyle,54,3.1,676,218
159,T154,T154,Will MacKenzie,72,3.1,905,292
160,T154,T154,Greg Owen,69,3.1,875,282
161,T154,T154,John Rollins,81,3.1,1002,323
162,T154,T154,Vijay Singh,75,3.1,895,289
163,T154,T154,Vance Veazey,58,3.1,734,237
164,T154,T154,Mike Weir,59,3.1,711,229
165,T166,T166,Justin Bolli,55,3.11,696,224
166,T166,T166,Stewart Cink,84,3.11,964,310
167,T166,T166,Lucas Glover,75,3.11,895,288
168,T166,T166,Jeff Gove,57,3.11,721,232
169,T166,T166,J.J. Henry,92,3.11,1168,376
170,T166,T166,Skip Kendall,58,3.11,727,234
171,T166,T166,Joe Ogilvie,99,3.11,1259,405
172,T166,T166,Rory Sabbatini,79,3.11,966,311
173,T166,T166,D.J. Trahan,92,3.11,1153,371
174,T175,T175,Ángel Cabrera,64,3.12,761,244
175,T175,T175,Kevin Johnson,62,3.12,787,252
176,T175,T175,Billy Mayfair,78,3.12,986,316
177,T175,T175,Roland Thatcher,72,3.12,919,295
178,T175,T175,Omar Uresti,74,3.12,944,303
179,T175,T175,Bubba Watson,77,3.12,966,310
180,T181,T181,Ernie Els,72,3.13,865,276
181,T181,T181,Trevor Immelman,55,3.13,685,219
182,T181,T181,Rory McIlroy,54,3.13,625,200
183,T181,T181,Chris Stroud,90,3.13,1151,368
184,T181,T181,Y.E. Yang,72,3.13,839,268
185,T186,T186,Paul Goydos,78,3.14,983,313
186,T186,T186,Nicholas Thompson,88,3.14,1131,360
187,T188,T188,Matt Bettencourt,91,3.15,1174,373
188,T188,T188,Matt Every,60,3.15,780,248
189,190,190,Chris Wilson,65,3.16,838,265
190,191,191,Sergio Garcia,58,3.17,649,205
191,192,192,Daniel Chopra,74,3.21,982,306
