,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
102,T102,T102,Hunter Mahan,71.06,1279,18
103,T102,T102,Sean O'Hair,71.06,1137,16
104,105,105,Jay Williamson,71.07,995,14
105,106,106,Padraig Harrington,71.09,782,11
106,T107,T107,Henrik Bjornstad,71.11,640,9
107,T107,T107,K.J. Choi,71.11,1351,19
108,T109,T109,Davis Love III,71.13,1067,15
109,T109,T109,Adam Scott,71.13,1067,15
110,T111,T111,Brendon de Jonge,71.17,1708,24
111,T111,T111,Jeff Overton,71.17,1281,18
112,113,113,Brian Stuard,71.18,783,11
113,114,114,Scott McCarron,71.19,1139,16
114,115,115,Alex Prugh,71.2,1068,15
115,116,116,Shaun Micheel,71.21,997,14
116,117,117,Geoff Ogilvy,71.25,855,12
117,118,118,Zach Johnson,71.29,1497,21
118,T119,T119,Heath Slocum,71.3,1640,23
119,T119,T119,Charlie Wi,71.3,1426,20
120,121,121,Ryuji Imada,71.31,1141,16
121,T122,T122,John Mallinger,71.36,785,11
122,T122,T122,Johnson Wagner,71.36,999,14
123,T124,T124,Will MacKenzie,71.38,928,13
124,T124,T124,Brenden Pappas,71.38,571,8
125,T126,T126,John Merrick,71.39,1642,23
126,T126,T126,Brandt Snedeker,71.39,1285,18
127,128,128,Woody Austin,71.41,1214,17
128,T129,T129,Spencer Levin,71.42,1714,24
129,T129,T129,Brett Quigley,71.42,1357,19
130,131,131,Bill Haas,71.44,1286,18
131,132,132,Matt Bettencourt,71.46,929,13
132,T133,T133,Brian Davis,71.5,1287,18
133,T133,T133,J.P. Hayes,71.5,1001,14
134,T133,T133,Justin Leonard,71.5,1287,18
135,136,136,Jerry Kelly,71.52,1502,21
136,137,137,Phil Mickelson,71.56,1288,18
137,138,138,Steve Lowery,71.57,501,7
138,T139,T139,Matt Every,71.58,859,12
139,T139,T139,Rod Pampling,71.58,859,12
140,141,141,Ian Poulter,71.6,716,10
141,142,142,Stuart Appleby,71.63,1361,19
142,143,143,David Duval,71.64,788,11
143,T144,T144,Joe Durant,71.71,1004,14
144,T144,T144,Robert Garrigus,71.71,1004,14
145,T144,T144,Matt Jones,71.71,1219,17
146,147,147,Boo Weekley,71.76,1220,17
147,T148,T148,Daniel Chopra,71.78,646,9
148,T148,T148,Steve Wheatcroft,71.78,646,9
149,150,150,Steve Flesch,71.79,1005,14
150,T151,T151,Tim Herron,71.8,1077,15
151,T151,T151,Kevin Johnson,71.8,359,5
152,153,153,George McNeill,71.83,862,12
153,154,154,Trevor Immelman,71.88,575,8
154,155,155,David Lutterus,71.89,647,9
155,156,156,Lee Janzen,71.91,791,11
156,157,157,Jason Day,71.94,1295,18
157,T158,T158,Derek Lamely,72.0,864,12
158,T158,T158,Steve Marino,72.0,1224,17
159,T158,T158,Kenny Perry,72.0,1080,15
160,161,161,Chris Tidland,72.13,1082,15
161,162,162,Brent Delahoussaye,72.14,505,7
162,163,163,Dustin Johnson,72.16,1371,19
163,164,164,Lucas Glover,72.2,1083,15
164,165,165,Chris DiMarco,72.21,1372,19
165,166,166,Ted Purdy,72.23,939,13
166,167,167,Camilo Villegas,72.24,1228,17
167,T168,T168,Craig Bowden,72.25,578,8
168,T168,T168,Greg Kraft,72.25,289,4
169,T168,T168,Cameron Percy,72.25,867,12
170,171,171,Tom Pernice Jr.,72.29,1012,14
171,172,172,Martin Flores,72.55,798,11
172,173,173,Garth Mulroy,72.57,508,7
173,174,174,Mike Weir,72.6,726,10
174,T175,T175,Skip Kendall,72.64,799,11
175,T175,T175,Jeff Maggert,72.64,799,11
176,177,177,Nathan Green,72.75,1164,16
177,178,178,Greg Owen,72.78,655,9
178,179,179,Brad Faxon,72.83,437,6
179,180,180,Paul Goydos,72.86,1020,14
180,181,181,Cliff Kresge,72.88,583,8
181,182,182,Roland Thatcher,72.9,729,10
182,T183,T183,Alex Cejka,73.0,949,13
183,T183,T183,Sergio Garcia,73.0,876,12
184,185,185,Roger Tambellini,73.25,879,12
185,186,186,Jeff Gove,73.33,440,6
186,187,187,Mark Calcavecchia,73.56,662,9
187,188,188,Andrew McLardy,73.6,368,5
188,189,189,Chris Wilson,73.67,442,6
189,190,190,John Daly,73.7,737,10
190,191,191,Justin Bolli,74.25,297,4
191,192,192,Vance Veazey,74.67,448,6
