,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
0,1,1,Matt Kuchar,97,-46,3.96,4152
1,2,2,Carl Pettersson,99,-36,3.97,4248
2,3,3,Joe Durant,67,-34,3.95,2928
3,T4,T4,Charlie Wi,95,-18,3.98,4124
4,T4,T4,Dean Wilson,54,-18,3.97,2368
5,6,6,Ernie Els,72,-16,3.98,3040
6,7,7,Graham DeLaet,88,-14,3.99,3824
7,8,8,Paul Casey,64,-13,3.98,2608
8,9,9,Freddie Jacobson,83,-12,3.99,3620
9,T10,T10,Bryce Molder,84,-11,3.99,3600
10,T10,T10,Bo Van Pelt,104,-11,3.99,4560
11,12,12,Steve Stricker,73,-8,3.99,3168
12,T13,T13,Rory McIlroy,54,-7,3.99,2296
13,T13,T13,Chris Riley,73,-7,3.99,3216
14,15,15,Jim Furyk,76,-6,3.99,3200
15,T16,T16,Retief Goosen,75,-5,3.99,3128
16,T16,T16,Pat Perez,90,-5,3.99,3880
17,T18,T18,Chris Couch,66,-4,3.99,2816
18,T18,T18,Ben Crane,85,-4,4.0,3588
19,T18,T18,John Rollins,81,-4,4.0,3532
20,T18,T18,Justin Rose,78,-4,4.0,3424
21,T22,T22,Steve Elkington,74,-1,4.0,3120
22,T22,T22,Kevin Na,94,-1,4.0,4060
23,T22,T22,Ryan Palmer,84,-1,4.0,3592
24,T25,T25,Charles Howell III,103,E,4.0,4408
25,T25,T25,Kevin Sutherland,86,E,4.0,3648
26,27,27,Ricky Barnes,103,+1,4.0,4456
27,T28,T28,Charley Hoffman,85,+2,4.0,3656
28,T28,T28,Nick Watney,91,+2,4.0,3816
29,T30,T30,Luke Donald,71,+3,4.0,2944
30,T30,T30,Jeev Milkha Singh,59,+3,4.0,2456
31,32,32,Brendon de Jonge,114,+4,4.0,4864
32,T33,T33,Tim Clark,88,+5,4.01,3680
33,T33,T33,Matt Every,60,+5,4.01,2560
34,T33,T33,D.J. Trahan,92,+5,4.01,3948
35,36,36,Michael Connell,89,+6,4.01,3872
36,T37,T37,Stephen Ames,75,+7,4.01,3208
37,T37,T37,J.B. Holmes,100,+7,4.01,4376
38,T37,T37,Bubba Watson,77,+7,4.01,3320
39,T40,T40,Rickie Fowler,98,+8,4.01,4248
40,T40,T40,Paul Stankowski,62,+8,4.01,2712
41,T42,T42,Greg Chalmers,93,+9,4.01,3984
42,T42,T42,Brian Gay,101,+9,4.01,4268
43,T44,T44,Phil Mickelson,76,+10,4.01,3272
44,T44,T44,Heath Slocum,97,+10,4.01,4200
45,T46,T46,Jonathan Byrd,85,+11,4.01,3696
46,T46,T46,John Senden,103,+11,4.01,4456
47,T48,T48,Chris DiMarco,88,+12,4.01,3772
48,T48,T48,Jeff Quinney,91,+12,4.01,3920
49,T48,T48,David Toms,86,+12,4.01,3672
50,T51,T51,Scott McCarron,90,+13,4.01,3848
51,T51,T51,Kenny Perry,69,+13,4.02,2960
52,T51,T51,Michael Sim,64,+13,4.02,2752
53,T51,T51,Chris Stroud,90,+13,4.01,3868
54,T51,T51,Charles Warren,64,+13,4.02,2776
55,T56,T56,Stewart Cink,84,+14,4.02,3528
56,T56,T56,Chad Collins,87,+14,4.01,3788
57,T56,T56,Spencer Levin,110,+14,4.01,4760
58,T56,T56,Shaun Micheel,70,+14,4.02,3048
59,T56,T56,Jeff Overton,89,+14,4.01,3916
60,T56,T56,Andres Romero,73,+14,4.02,3148
61,T56,T56,Brett Wetterich,54,+14,4.02,2360
62,T63,T63,Aaron Baddeley,94,+15,4.01,4044
63,T63,T63,Billy Mayfair,78,+15,4.02,3364
64,T63,T63,Geoff Ogilvy,62,+15,4.02,2592
65,T63,T63,Tom Pernice Jr.,74,+15,4.02,3256
66,T63,T63,Boo Weekley,88,+15,4.02,3848
67,T68,T68,Jarrod Lyle,54,+17,4.03,2352
68,T68,T68,Steve Marino,81,+17,4.02,3496
69,T70,T70,J.J. Henry,92,+18,4.02,3972
70,T70,T70,Cliff Kresge,50,+18,4.03,2168
71,T70,T70,Kevin Streelman,90,+18,4.02,3872
72,T73,T73,Robert Allenby,76,+19,4.02,3272
73,T73,T73,Chad Campbell,94,+19,4.02,4032
74,T73,T73,K.J. Choi,82,+19,4.02,3536
75,T76,T76,Bill Haas,87,+20,4.02,3728
76,T76,T76,Tim Petrovic,105,+20,4.02,4536
77,T76,T76,Adam Scott,70,+20,4.03,2912
78,T76,T76,Brandt Snedeker,89,+20,4.02,3832
79,T76,T76,Jimmy Walker,82,+20,4.02,3504
80,T76,T76,Jay Williamson,76,+20,4.02,3296
81,82,82,Bob Estes,79,+21,4.02,3408
82,T83,T83,Skip Kendall,58,+22,4.04,2504
83,T83,T83,Sean O'Hair,84,+22,4.02,3560
84,T83,T83,Omar Uresti,74,+22,4.03,3160
85,T86,T86,J.P. Hayes,79,+23,4.03,3352
86,T86,T86,Will MacKenzie,72,+23,4.03,3124
87,T86,T86,Y.E. Yang,72,+23,4.03,3112
88,T89,T89,Blake Adams,84,+24,4.03,3664
89,T89,T89,Webb Simpson,98,+24,4.02,4248
90,T91,T91,Richard Johnson,90,+25,4.03,3972
91,T91,T91,Alex Prugh,88,+25,4.03,3784
92,T93,T93,Michael Bradley,77,+26,4.03,3328
93,T93,T93,Jason Day,82,+26,4.03,3616
94,T93,T93,Dustin Johnson,83,+26,4.03,3576
95,T96,T96,Zach Johnson,93,+28,4.03,4012
96,T96,T96,Justin Leonard,89,+28,4.03,3904
97,T96,T96,Camilo Villegas,78,+28,4.04,3168
98,T99,T99,Tom Gillis,97,+29,4.03,4152
99,T99,T99,Paul Goydos,78,+29,4.03,3352
100,T99,T99,Padraig Harrington,57,+29,4.05,2432
101,T99,T99,Hunter Mahan,85,+29,4.03,3648
102,T99,T99,Cameron Percy,73,+29,4.04,3132
103,T104,T104,Robert Garrigus,71,+30,4.04,3104
104,T104,T104,Aron Price,70,+30,4.04,3048
105,T104,T104,Vijay Singh,75,+30,4.04,3296
