,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,John Mallinger,78,2.86,186,65
1,T2,T2,Michael Letzig,84,2.9,365,126
2,T2,T2,Chris Tidland,77,2.9,316,109
3,T4,T4,Chad Collins,87,2.92,333,114
4,T4,T4,Padraig Harrington,57,2.92,146,50
5,T4,T4,Paul Stankowski,62,2.92,248,85
6,T7,T7,Jason Day,82,2.93,302,103
7,T7,T7,David Duval,71,2.93,246,84
8,T7,T7,Dean Wilson,54,2.93,199,68
9,T10,T10,Rickie Fowler,98,2.94,282,96
10,T10,T10,Dustin Johnson,83,2.94,265,90
11,T12,T12,Luke Donald,71,2.95,180,61
12,T12,T12,Charley Hoffman,85,2.95,286,97
13,T12,T12,Shaun Micheel,70,2.95,236,80
14,T15,T15,Spencer Levin,110,2.96,411,139
15,T15,T15,Garth Mulroy,53,2.96,169,57
16,T15,T15,Pat Perez,90,2.96,391,132
17,T15,T15,Charles Warren,64,2.96,225,76
18,T19,T19,Tom Gillis,97,2.97,460,155
19,T19,T19,Nathan Green,86,2.97,336,113
20,T19,T19,Jeff Maggert,76,2.97,267,90
21,T19,T19,Jeff Quinney,91,2.97,365,123
22,T19,T19,Roger Tambellini,77,2.97,273,92
23,T19,T19,Boo Weekley,88,2.97,347,117
24,T25,T25,Michael Bradley,77,2.98,385,129
25,T25,T25,Paul Casey,64,2.98,179,60
26,T25,T25,Ryuji Imada,90,2.98,444,149
27,T25,T25,Freddie Jacobson,83,2.98,397,133
28,T25,T25,Derek Lamely,81,2.98,262,88
29,T25,T25,Hunter Mahan,85,2.98,283,95
30,T25,T25,Heath Slocum,97,2.98,346,116
31,T32,T32,Chad Campbell,94,2.99,454,152
32,T32,T32,K.J. Choi,82,2.99,308,103
33,T32,T32,Alex Prugh,88,2.99,317,106
34,T32,T32,Michael Sim,64,2.99,221,74
35,T32,T32,Josh Teater,101,2.99,353,118
36,T37,T37,Rich Barcelo,70,3.0,282,94
37,T37,T37,Graham DeLaet,88,3.0,354,118
38,T37,T37,Matt Jones,89,3.0,345,115
39,T37,T37,Jerry Kelly,99,3.0,351,117
40,T37,T37,Matt Kuchar,97,3.0,309,103
41,T37,T37,Sean O'Hair,84,3.0,249,83
42,T37,T37,Ian Poulter,55,3.0,198,66
43,T37,T37,Ted Purdy,86,3.0,270,90
44,T37,T37,Webb Simpson,98,3.0,324,108
45,T37,T37,Kevin Stadler,86,3.0,375,125
46,T37,T37,Brian Stuard,81,3.0,255,85
47,T37,T37,Kevin Sutherland,86,3.0,285,95
48,T49,T49,Jason Bohn,84,3.01,358,119
49,T49,T49,Greg Chalmers,93,3.01,370,123
50,T49,T49,Chris DiMarco,88,3.01,461,153
51,T49,T49,Charles Howell III,103,3.01,508,169
52,T49,T49,Lee Janzen,77,3.01,307,102
53,T49,T49,George McNeill,79,3.01,250,83
54,T49,T49,Bryce Molder,84,3.01,262,87
55,T49,T49,Geoff Ogilvy,62,3.01,217,72
56,T49,T49,Cameron Percy,73,3.01,253,84
57,T49,T49,Scott Piercy,88,3.01,403,134
58,T49,T49,Jeev Milkha Singh,59,3.01,238,79
59,T60,T60,Woody Austin,93,3.02,347,115
60,T60,T60,Briny Baird,87,3.02,389,129
61,T60,T60,Mark Calcavecchia,50,3.02,187,62
62,T60,T60,Kevin Na,94,3.02,347,115
63,T60,T60,Aron Price,70,3.02,196,65
64,T60,T60,Justin Rose,78,3.02,314,104
65,T60,T60,Adam Scott,70,3.02,178,59
66,T60,T60,Brandt Snedeker,89,3.02,347,115
67,T60,T60,David Toms,86,3.02,335,111
68,T60,T60,Jerod Turner,54,3.02,284,94
69,T70,T70,Robert Allenby,76,3.03,285,94
70,T70,T70,Bill Lunde,79,3.03,273,90
71,T70,T70,Rocco Mediate,71,3.03,297,98
72,T70,T70,John Merrick,109,3.03,451,149
73,T70,T70,Tom Pernice Jr.,74,3.03,348,115
74,T70,T70,Chris Riley,73,3.03,282,93
75,T70,T70,Jay Williamson,76,3.03,300,99
76,T77,T77,Ricky Barnes,103,3.04,417,137
77,T77,T77,Tim Clark,88,3.04,362,119
78,T77,T77,John Daly,63,3.04,258,85
79,T77,T77,Steve Elkington,74,3.04,289,95
80,T77,T77,Robert Garrigus,71,3.04,295,97
81,T77,T77,Brian Gay,101,3.04,490,161
82,T77,T77,Retief Goosen,75,3.04,289,95
83,T77,T77,Marc Leishman,87,3.04,334,110
84,T77,T77,Steve Marino,81,3.04,283,93
85,T77,T77,Phil Mickelson,76,3.04,161,53
86,T77,T77,Greg Owen,69,3.04,225,74
87,T77,T77,Rod Pampling,77,3.04,344,113
88,T77,T77,Nicholas Thompson,88,3.04,286,94
89,T77,T77,Garrett Willis,82,3.04,353,116
90,T91,T91,Cameron Beckman,68,3.05,259,85
91,T91,T91,Brendon de Jonge,114,3.05,412,135
92,T91,T91,Jason Dufner,87,3.05,454,149
93,T91,T91,Zach Johnson,93,3.05,405,133
94,T91,T91,Steve Lowery,67,3.05,250,82
95,T91,T91,Jeff Overton,89,3.05,329,108
96,T91,T91,Carl Pettersson,99,3.05,399,131
97,T91,T91,Roland Thatcher,72,3.05,311,102
98,T91,T91,Bo Van Pelt,104,3.05,366,120
99,T91,T91,Brett Wetterich,54,3.05,232,76
100,T101,T101,J.P. Hayes,79,3.06,239,78
101,T101,T101,Ryan Palmer,84,3.06,340,111
102,T101,T101,Brenden Pappas,66,3.06,288,94
103,T101,T101,Rory Sabbatini,79,3.06,376,123
104,T101,T101,John Senden,103,3.06,443,145
105,T101,T101,Vance Veazey,58,3.06,211,69
106,T101,T101,Jimmy Walker,82,3.06,334,109
107,T101,T101,Bubba Watson,77,3.06,263,86
108,T101,T101,Mike Weir,59,3.06,205,67
109,T101,T101,Mark Wilson,87,3.06,337,110
110,T111,T111,Blake Adams,84,3.07,378,123
111,T111,T111,Stephen Ames,75,3.07,350,114
112,T111,T111,Stuart Appleby,101,3.07,485,158
113,T111,T111,Aaron Baddeley,94,3.07,381,124
114,T111,T111,Justin Bolli,55,3.07,184,60
115,T111,T111,Ben Crane,85,3.07,439,143
116,T111,T111,Bob Estes,79,3.07,328,107
117,T111,T111,Kevin Johnson,62,3.07,249,81
118,T111,T111,Rory McIlroy,54,3.07,233,76
119,T111,T111,Vijay Singh,75,3.07,273,89
120,T111,T111,Vaughn Taylor,87,3.07,420,137
121,T111,T111,Johnson Wagner,85,3.07,344,112
122,T111,T111,Nick Watney,91,3.07,344,112
123,T124,T124,Henrik Bjornstad,72,3.08,271,88
124,T124,T124,Jonathan Byrd,85,3.08,314,102
125,T124,T124,Stewart Cink,84,3.08,317,103
126,T124,T124,J.J. Henry,92,3.08,475,154
127,T124,T124,Justin Leonard,89,3.08,373,121
128,T124,T124,Troy Matteson,84,3.08,357,116
129,T124,T124,Scott McCarron,90,3.08,388,126
130,T124,T124,Troy Merritt,86,3.08,299,97
131,T124,T124,Chris Stroud,90,3.08,339,110
132,T124,T124,Charlie Wi,95,3.08,351,114
133,T134,T134,Kris Blanks,91,3.09,321,104
134,T134,T134,Brian Davis,101,3.09,303,98
135,T134,T134,James Driscoll,78,3.09,290,94
136,T134,T134,Paul Goydos,78,3.09,297,96
137,T134,T134,Cliff Kresge,50,3.09,250,81
138,T134,T134,Davis Love III,79,3.09,216,70
139,T134,T134,David Lutterus,69,3.09,303,98
140,T134,T134,Jarrod Lyle,54,3.09,198,64
141,T134,T134,Tim Petrovic,105,3.09,470,152
142,T134,T134,D.A. Points,90,3.09,374,121
143,T134,T134,Kevin Streelman,90,3.09,383,124
144,T134,T134,Steve Wheatcroft,74,3.09,321,104
145,T146,T146,Craig Bowden,56,3.1,127,41
146,T146,T146,Ángel Cabrera,64,3.1,155,50
147,T146,T146,Alex Cejka,81,3.1,304,98
148,T146,T146,Daniel Chopra,74,3.1,270,87
149,T146,T146,Brad Faxon,58,3.1,180,58
150,T146,T146,Richard Johnson,90,3.1,341,110
151,T146,T146,Skip Kendall,58,3.1,211,68
152,T146,T146,James Nitties,92,3.1,363,117
153,T146,T146,Andres Romero,73,3.1,288,93
154,T146,T146,Omar Uresti,74,3.1,310,100
155,T146,T146,Scott Verplank,74,3.1,381,123
156,T146,T146,Y.E. Yang,72,3.1,388,125
157,T158,T158,Joe Durant,67,3.11,280,90
158,T158,T158,Mathew Goggin,85,3.11,358,115
159,T158,T158,Mathias Grönberg,61,3.11,252,81
