,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
54,T55,T55,Jason Bohn,35.0,875,25
55,T55,T55,Ángel Cabrera,35.0,630,18
56,T55,T55,Chris DiMarco,35.0,840,24
57,T55,T55,Padraig Harrington,35.0,595,17
58,T55,T55,Spencer Levin,35.0,1085,31
59,60,60,Nicholas Thompson,35.03,1016,29
60,T61,T61,Zach Johnson,35.04,841,24
61,T61,T61,John Mallinger,35.04,981,28
62,T61,T61,Ryan Moore,35.04,806,23
63,T61,T61,Rory Sabbatini,35.04,876,25
64,T65,T65,Lucas Glover,35.05,771,22
65,T65,T65,Bubba Watson,35.05,771,22
66,T65,T65,Y.E. Yang,35.05,701,20
67,68,68,Matt Bettencourt,35.06,1087,31
68,T69,T69,Briny Baird,35.07,982,28
69,T69,T69,Brett Quigley,35.07,1017,29
70,T69,T69,John Senden,35.07,1052,30
71,T72,T72,Sean O'Hair,35.08,842,24
72,T72,T72,Roger Tambellini,35.08,912,26
73,T74,T74,Mathias Grönberg,35.09,772,22
74,T74,T74,Nick Watney,35.09,807,23
75,76,76,Jeff Quinney,35.1,1018,29
76,T77,T77,Luke Donald,35.11,667,19
77,T77,T77,Nathan Green,35.11,948,27
78,T77,T77,Charles Howell III,35.11,983,28
79,T77,T77,Mike Weir,35.11,632,18
80,T81,T81,Brendon de Jonge,35.13,1124,32
81,T81,T81,Josh Teater,35.13,1089,31
82,T81,T81,Chris Tidland,35.13,843,24
83,T84,T84,Richard Johnson,35.15,949,27
84,T84,T84,Chris Stroud,35.15,949,27
85,T86,T86,Michael Connell,35.16,879,25
86,T86,T86,Joe Ogilvie,35.16,1125,32
87,T88,T88,Scott McCarron,35.17,1020,29
88,T88,T88,Chris Riley,35.17,844,24
89,T90,T90,Justin Rose,35.18,774,22
90,T90,T90,Brian Stuard,35.18,985,28
91,T92,T92,Marc Leishman,35.19,915,26
92,T92,T92,George McNeill,35.19,950,27
93,T92,T92,Brett Wetterich,35.19,563,16
94,T95,T95,Jason Dufner,35.2,880,25
95,T95,T95,Rory McIlroy,35.2,528,15
96,T95,T95,James Nitties,35.2,1056,30
97,T98,T98,Jerry Kelly,35.21,1021,29
98,T98,T98,Michael Sim,35.21,669,19
99,T100,T100,Skip Kendall,35.22,634,18
100,T100,T100,Jarrod Lyle,35.22,634,18
101,T102,T102,Stephen Ames,35.23,775,22
102,T102,T102,Aaron Baddeley,35.23,916,26
103,T102,T102,John Rollins,35.23,916,26
104,T102,T102,Webb Simpson,35.23,1092,31
105,T106,T106,Paul Goydos,35.24,881,25
106,T106,T106,Kevin Na,35.24,881,25
107,T106,T106,Heath Slocum,35.24,881,25
108,109,109,Jay Williamson,35.25,846,24
109,110,110,Steve Wheatcroft,35.26,952,27
110,T111,T111,Freddie Jacobson,35.29,847,24
111,T111,T111,Andres Romero,35.29,741,21
112,T111,T111,Charles Warren,35.29,741,21
113,114,114,Ryan Palmer,35.3,953,27
114,T115,T115,James Driscoll,35.31,918,26
115,T115,T115,Bob Estes,35.31,918,26
116,T117,T117,Cameron Tringale,35.32,777,22
117,T117,T117,Camilo Villegas,35.32,671,19
118,119,119,David Duval,35.33,848,24
119,120,120,Tim Petrovic,35.34,1131,32
120,T121,T121,Blake Adams,35.35,919,26
121,T121,T121,Robert Allenby,35.35,707,20
122,T121,T121,Craig Bowden,35.35,707,20
123,T121,T121,Martin Laird,35.35,919,26
124,T121,T121,Will MacKenzie,35.35,813,23
125,T126,T126,Alex Cejka,35.36,990,28
126,T126,T126,Graham DeLaet,35.36,990,28
127,T126,T126,Alex Prugh,35.36,990,28
128,T129,T129,Kevin Stadler,35.37,955,27
129,T129,T129,Omar Uresti,35.37,955,27
130,T129,T129,Charlie Wi,35.37,955,27
131,T132,T132,Chad Campbell,35.38,920,26
132,T132,T132,Ben Curtis,35.38,849,24
133,T132,T132,Lee Janzen,35.38,920,26
134,135,135,Rocco Mediate,35.4,885,25
135,136,136,Cliff Kresge,35.41,602,17
136,T137,T137,Martin Flores,35.42,921,26
137,T137,T137,Justin Leonard,35.42,921,26
138,T137,T137,Garth Mulroy,35.42,673,19
139,140,140,Daniel Chopra,35.43,992,28
140,T141,T141,Brian Gay,35.45,1028,29
141,T141,T141,Dustin Johnson,35.45,780,22
142,T141,T141,Carl Pettersson,35.45,1028,29
143,144,144,Bill Lunde,35.46,993,28
144,145,145,Scott Verplank,35.48,745,21
145,T146,T146,Mark Calcavecchia,35.5,568,16
146,T146,T146,Geoff Ogilvy,35.5,639,18
147,T146,T146,Roland Thatcher,35.5,923,26
148,T149,T149,J.P. Hayes,35.52,888,25
149,T149,T149,D.A. Points,35.52,1030,29
150,151,151,Jimmy Walker,35.56,960,27
151,T152,T152,Bryce Molder,35.58,925,26
152,T152,T152,Brenden Pappas,35.58,854,24
153,T152,T152,Vaughn Taylor,35.58,925,26
154,155,155,Steve Flesch,35.6,890,25
155,T156,T156,Jeff Maggert,35.61,997,28
156,T156,T156,Johnson Wagner,35.61,997,28
157,158,158,Brent Delahoussaye,35.62,748,21
158,T159,T159,Rich Barcelo,35.64,891,25
159,T159,T159,Sergio Garcia,35.64,499,14
160,T159,T159,Mathew Goggin,35.64,998,28
161,T159,T159,Steve Lowery,35.64,891,25
162,T159,T159,Kevin Streelman,35.64,998,28
163,T164,T164,Stuart Appleby,35.65,1105,31
164,T164,T164,Justin Bolli,35.65,820,23
165,T164,T164,Greg Owen,35.65,927,26
166,T167,T167,Andrew McLardy,35.67,749,21
167,T167,T167,Shaun Micheel,35.67,749,21
168,169,169,Rod Pampling,35.69,928,26
169,170,170,Ted Purdy,35.7,1071,30
170,T171,T171,Cameron Beckman,35.72,893,25
171,T171,T171,Brian Davis,35.72,1143,32
172,173,173,Kris Blanks,35.77,1073,30
173,T174,T174,Michael Bradley,35.79,859,24
174,T174,T174,Troy Matteson,35.79,1002,28
175,T174,T174,Mark Wilson,35.79,1002,28
176,T177,T177,Robert Garrigus,35.82,788,22
177,T177,T177,Scott Piercy,35.82,1003,28
178,T179,T179,Trevor Immelman,35.84,681,19
179,T179,T179,Adam Scott,35.84,681,19
180,181,181,Billy Mayfair,35.85,932,26
181,182,182,Stewart Cink,35.86,789,22
182,183,183,Brad Faxon,35.87,825,23
183,184,184,David Lutterus,35.88,897,25
184,185,185,Jeff Gove,35.91,790,22
185,186,186,Kevin Johnson,35.92,934,26
186,187,187,Derek Lamely,35.93,970,27
187,188,188,Henrik Bjornstad,36.04,937,26
188,189,189,Chris Wilson,36.08,938,26
189,190,190,Vance Veazey,36.13,831,23
190,191,191,Jerod Turner,36.15,723,20
191,192,192,Greg Kraft,36.62,769,21
