,Round_5_Scoring_Average_RANK THIS WEEK,Round_5_Scoring_Average_RANK LAST WEEK,Round_5_Scoring_Average_PLAYER NAME,Round_5_Scoring_Average_AVG,Round_5_Scoring_Average_TOTAL STROKES,Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Matt Kuchar,63.0,63,1
1,2,2,Bill Haas,64.0,64,1
2,T3,T3,Tim Clark,65.0,65,1
3,T3,T3,Brian Gay,65.0,65,1
4,T3,T3,Bo Van Pelt,65.0,65,1
5,T6,T6,Chris Couch,66.0,66,1
6,T6,T6,Brendon de Jonge,66.0,66,1
7,T6,T6,Joe Durant,66.0,66,1
8,T6,T6,Matt Jones,66.0,66,1
9,T6,T6,Derek Lamely,66.0,66,1
10,T6,T6,Kevin Na,66.0,66,1
11,T6,T6,Pat Perez,66.0,66,1
12,T6,T6,Kevin Sutherland,66.0,66,1
13,T6,T6,D.J. Trahan,66.0,66,1
14,T6,T6,Bubba Watson,66.0,66,1
15,T6,T6,Mike Weir,66.0,66,1
16,T17,T17,Ricky Barnes,67.0,67,1
17,T17,T17,Graham DeLaet,67.0,67,1
18,T17,T17,Charles Howell III,67.0,67,1
19,T17,T17,Rod Pampling,67.0,67,1
20,T17,T17,Alex Prugh,67.0,67,1
21,T17,T17,Jeff Quinney,67.0,67,1
22,T17,T17,Vaughn Taylor,67.0,67,1
23,T17,T17,David Toms,67.0,67,1
24,T25,T25,Henrik Bjornstad,68.0,68,1
25,T25,T25,Jason Bohn,68.0,68,1
26,T25,T25,Michael Bradley,68.0,68,1
27,T25,T25,Chad Collins,68.0,68,1
28,T25,T25,Brian Davis,68.0,68,1
29,T25,T25,Jason Dufner,68.0,68,1
30,T25,T25,George McNeill,68.0,68,1
31,T25,T25,Brandt Snedeker,68.0,68,1
32,T25,T25,Kevin Stadler,68.0,68,1
33,T25,T25,Josh Teater,68.0,68,1
34,T25,T25,Chris Wilson,68.0,68,1
35,T36,T36,Steve Elkington,69.0,69,1
36,T36,T36,Tom Gillis,69.0,69,1
37,T36,T36,J.P. Hayes,69.0,69,1
38,T36,T36,Richard Johnson,69.0,69,1
39,T36,T36,Billy Mayfair,69.0,69,1
40,T36,T36,Ryan Moore,69.0,69,1
41,T36,T36,Heath Slocum,69.0,69,1
42,T36,T36,Garrett Willis,69.0,69,1
43,T44,T44,Bob Estes,70.0,70,1
44,T44,T44,Freddie Jacobson,70.0,70,1
45,T44,T44,Carl Pettersson,70.0,70,1
46,T44,T44,John Senden,70.0,70,1
47,T44,T44,Michael Sim,70.0,70,1
48,T44,T44,Kevin Streelman,70.0,70,1
49,T44,T44,Jerod Turner,70.0,70,1
50,T51,T51,Matt Bettencourt,71.0,71,1
51,T51,T51,Greg Chalmers,71.0,71,1
52,T51,T51,John Merrick,71.0,71,1
53,T51,T51,Troy Merritt,71.0,71,1
54,T51,T51,Jeff Overton,71.0,71,1
55,T51,T51,Brenden Pappas,71.0,71,1
56,T51,T51,Webb Simpson,71.0,71,1
57,T51,T51,Roger Tambellini,71.0,71,1
58,T51,T51,Omar Uresti,71.0,71,1
59,T60,T60,Chris DiMarco,72.0,72,1
60,T60,T60,Martin Flores,72.0,72,1
61,T60,T60,Ryuji Imada,72.0,72,1
62,T60,T60,Lee Janzen,72.0,72,1
63,T60,T60,Bill Lunde,72.0,72,1
64,T60,T60,Greg Owen,72.0,72,1
65,T60,T60,Ryan Palmer,72.0,72,1
66,67,67,Ben Crane,73.0,73,1
67,68,68,Joe Ogilvie,74.0,74,1
68,69,69,Brett Quigley,75.0,75,1
69,70,70,Paul Goydos,80.0,80,1
