,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
136,T137,T137,Kris Blanks,91,4.75,413,87
137,T137,T137,Mark Calcavecchia,50,4.75,171,36
138,T137,T137,Tim Clark,88,4.75,451,95
139,T137,T137,Chris DiMarco,88,4.75,323,68
140,T137,T137,Mathew Goggin,85,4.75,318,67
141,T137,T137,John Mallinger,78,4.75,418,88
142,T137,T137,Mike Weir,59,4.75,328,69
143,T144,T144,Chad Campbell,94,4.76,376,79
144,T144,T144,Ben Curtis,78,4.76,243,51
145,T144,T144,Matt Every,60,4.76,276,58
146,T144,T144,Skip Kendall,58,4.76,257,54
147,T144,T144,Steve Lowery,67,4.76,257,54
148,T144,T144,Steve Marino,81,4.76,509,107
149,T144,T144,Rocco Mediate,71,4.76,314,66
150,T144,T144,Omar Uresti,74,4.76,214,45
151,T144,T144,Jimmy Walker,82,4.76,276,58
152,T144,T144,Charles Warren,64,4.76,333,70
153,T154,T154,Alex Cejka,81,4.77,372,78
154,T154,T154,Bob Estes,79,4.77,334,70
155,T154,T154,Zach Johnson,93,4.77,487,102
156,T154,T154,Troy Merritt,86,4.77,386,81
157,T154,T154,Bryce Molder,84,4.77,458,96
158,T154,T154,Brian Stuard,81,4.77,396,83
159,T154,T154,David Toms,86,4.77,448,94
160,T161,T161,Henrik Bjornstad,72,4.78,311,65
161,T161,T161,Brian Davis,101,4.78,550,115
162,T161,T161,Jason Dufner,87,4.78,373,78
163,T161,T161,Jim Furyk,76,4.78,617,129
164,T161,T161,Nathan Green,86,4.78,373,78
165,T161,T161,Greg Kraft,52,4.78,220,46
166,T161,T161,Tim Petrovic,105,4.78,459,96
167,T161,T161,John Senden,103,4.78,526,110
168,T169,T169,Chris Couch,66,4.79,350,73
169,T169,T169,Ian Poulter,55,4.79,278,58
170,T171,T171,Jason Day,82,4.8,432,90
171,T171,T171,David Duval,71,4.8,394,82
172,T171,T171,Brad Faxon,58,4.8,216,45
173,T171,T171,David Lutterus,69,4.8,192,40
174,T171,T171,Ted Purdy,86,4.8,293,61
175,T176,T176,Andres Romero,73,4.81,332,69
176,T176,T176,Y.E. Yang,72,4.81,250,52
177,T178,T178,Carl Pettersson,99,4.83,396,82
178,T178,T178,Jay Williamson,76,4.83,290,60
179,180,180,Brian Gay,101,4.84,373,77
180,181,181,Stephen Ames,75,4.85,315,65
181,182,182,Kevin Johnson,62,4.87,224,46
182,183,183,Ryan Palmer,84,4.88,361,74
183,184,184,Craig Bowden,56,4.89,298,61
184,T185,T185,Brent Delahoussaye,57,4.9,201,41
185,T185,T185,Pat Perez,90,4.9,382,78
186,187,187,Rich Barcelo,70,4.91,157,32
187,188,188,Paul Goydos,78,4.94,385,78
188,T189,T189,Justin Bolli,55,4.95,183,37
189,T189,T189,Chris Wilson,65,4.95,203,41
190,191,191,John Daly,63,4.98,249,50
191,192,192,Jerod Turner,54,5.13,82,16
