,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
51,T52,T52,Robert Allenby,70.0,210,3
52,T52,T52,Jonathan Byrd,70.0,490,7
53,T52,T52,Chad Collins,70.0,770,11
54,T52,T52,Ben Crane,70.0,70,1
55,T52,T52,Ben Curtis,70.0,350,5
56,T52,T52,Justin Leonard,70.0,630,9
57,T52,T52,Pat Perez,70.0,350,5
58,T52,T52,Carl Pettersson,70.0,210,3
59,T52,T52,Adam Scott,70.0,140,2
60,T52,T52,Kevin Sutherland,70.0,420,6
61,T52,T52,David Toms,70.0,420,6
62,T52,T52,Camilo Villegas,70.0,490,7
63,T52,T52,Jay Williamson,70.0,350,5
64,65,65,Joe Ogilvie,70.13,561,8
65,66,66,Charles Warren,70.17,421,6
66,T67,T67,Graham DeLaet,70.2,351,5
67,T67,T67,Jeev Milkha Singh,70.2,351,5
68,T67,T67,Kevin Stadler,70.2,351,5
69,T70,T70,Rickie Fowler,70.22,632,9
70,T70,T70,Bo Van Pelt,70.22,632,9
71,T72,T72,Luke Donald,70.25,281,4
72,T72,T72,David Duval,70.25,562,8
73,T72,T72,Trevor Immelman,70.25,281,4
74,T72,T72,Ted Purdy,70.25,562,8
75,76,76,Kenny Perry,70.29,492,7
76,T77,T77,Alex Cejka,70.3,703,10
77,T77,T77,Brian Davis,70.3,703,10
78,T79,T79,Stephen Ames,70.33,422,6
79,T79,T79,Omar Uresti,70.33,211,3
80,81,81,Will MacKenzie,70.4,704,10
81,82,82,Chris Riley,70.43,493,7
82,T83,T83,Henrik Bjornstad,70.5,282,4
83,T83,T83,Jason Dufner,70.5,423,6
84,T83,T83,Steve Elkington,70.5,282,4
85,T83,T83,Ernie Els,70.5,282,4
86,T83,T83,J.J. Henry,70.5,282,4
87,T83,T83,Tim Herron,70.5,423,6
88,T83,T83,Spencer Levin,70.5,423,6
89,T90,T90,Billy Mayfair,70.57,494,7
90,T90,T90,Andres Romero,70.57,494,7
91,T90,T90,Jimmy Walker,70.57,494,7
92,T90,T90,Steve Wheatcroft,70.57,494,7
93,T94,T94,Bob Estes,70.6,353,5
94,T94,T94,Brian Gay,70.6,353,5
95,T94,T94,Rocco Mediate,70.6,353,5
96,T94,T94,Shaun Micheel,70.6,353,5
97,T94,T94,Vaughn Taylor,70.6,353,5
98,99,99,Joe Durant,70.67,212,3
99,100,100,John Mallinger,70.75,566,8
100,T101,T101,Bill Haas,70.8,354,5
101,T101,T101,Davis Love III,70.8,708,10
102,T101,T101,Jeff Quinney,70.8,354,5
103,T104,T104,Skip Kendall,70.83,425,6
104,T104,T104,Hunter Mahan,70.83,425,6
105,T104,T104,Roger Tambellini,70.83,425,6
106,T104,T104,Nicholas Thompson,70.83,850,12
107,108,108,Mathew Goggin,70.86,496,7
108,T109,T109,Stuart Appleby,70.88,567,8
109,T109,T109,Boo Weekley,70.88,567,8
110,T111,T111,Matt Bettencourt,71.0,852,12
111,T111,T111,Jason Bohn,71.0,426,6
112,T111,T111,Michael Bradley,71.0,284,4
113,T111,T111,Chad Campbell,71.0,426,6
114,T111,T111,Sean O'Hair,71.0,426,6
115,T111,T111,Geoff Ogilvy,71.0,284,4
116,T111,T111,Ian Poulter,71.0,284,4
117,T111,T111,Alex Prugh,71.0,497,7
118,T111,T111,Kevin Streelman,71.0,213,3
119,T111,T111,Cameron Tringale,71.0,284,4
120,T111,T111,Brett Wetterich,71.0,213,3
121,T111,T111,Mark Wilson,71.0,710,10
122,123,123,Josh Teater,71.13,569,8
123,124,124,Charlie Wi,71.14,498,7
124,125,125,Dean Wilson,71.17,427,6
125,126,126,Aaron Baddeley,71.2,356,5
126,127,127,Greg Chalmers,71.25,285,4
127,128,128,Troy Merritt,71.3,713,10
128,T129,T129,Briny Baird,71.33,214,3
129,T129,T129,Jerry Kelly,71.33,428,6
130,T129,T129,Troy Matteson,71.33,428,6
131,132,132,Nathan Green,71.4,357,5
132,133,133,Chris Stroud,71.44,643,9
133,T134,T134,Richard Johnson,71.5,429,6
134,T134,T134,Cliff Kresge,71.5,143,2
135,T134,T134,George McNeill,71.5,572,8
136,137,137,Marc Leishman,71.57,501,7
137,T138,T138,Blake Adams,71.6,358,5
138,T138,T138,Stewart Cink,71.6,358,5
139,T138,T138,Tom Gillis,71.6,358,5
140,T141,T141,Lee Janzen,71.67,430,6
141,T141,T141,Bryce Molder,71.67,645,9
142,T141,T141,Brenden Pappas,71.67,215,3
143,T141,T141,Scott Piercy,71.67,215,3
144,T141,T141,Y.E. Yang,71.67,215,3
145,146,146,Daniel Chopra,71.71,502,7
146,T147,T147,Craig Bowden,71.75,574,8
147,T147,T147,Lucas Glover,71.75,287,4
148,T147,T147,Michael Sim,71.75,287,4
149,150,150,Derek Lamely,71.78,646,9
150,151,151,Aron Price,71.8,359,5
151,152,152,Rod Pampling,71.83,431,6
152,153,153,Ángel Cabrera,71.88,575,8
153,154,154,Webb Simpson,71.9,719,10
154,T155,T155,Paul Casey,72.0,72,1
155,T155,T155,Bill Lunde,72.0,360,5
156,T155,T155,Rory McIlroy,72.0,144,2
157,T155,T155,Vance Veazey,72.0,432,6
158,T155,T155,Chris Wilson,72.0,360,5
159,160,160,Brandt Snedeker,72.11,649,9
160,161,161,Tim Petrovic,72.13,577,8
161,162,162,James Nitties,72.17,433,6
162,163,163,Greg Kraft,72.2,361,5
163,T164,T164,John Daly,72.25,289,4
164,T164,T164,Garth Mulroy,72.25,289,4
165,166,166,Johnson Wagner,72.29,506,7
166,167,167,Roland Thatcher,72.33,434,6
167,168,168,Martin Flores,72.38,579,8
168,T169,T169,Rich Barcelo,72.43,507,7
169,T169,T169,Brad Faxon,72.43,507,7
170,T169,T169,Brian Stuard,72.43,507,7
171,172,172,Steve Lowery,72.44,652,9
172,173,173,Nick Watney,72.5,435,6
173,174,174,Jerod Turner,72.67,218,3
174,T175,T175,Sergio Garcia,72.75,291,4
175,T175,T175,Kevin Na,72.75,291,4
176,T175,T175,D.A. Points,72.75,582,8
177,178,178,David Lutterus,72.86,510,7
178,179,179,Jeff Maggert,72.88,583,8
179,T180,T180,Mark Calcavecchia,73.0,219,3
180,T180,T180,Retief Goosen,73.0,365,5
181,T180,T180,Jeff Gove,73.0,438,6
182,T180,T180,Michael Letzig,73.0,511,7
183,T180,T180,Andrew McLardy,73.0,438,6
184,T180,T180,John Rollins,73.0,219,3
185,T180,T180,Scott Verplank,73.0,292,4
186,187,187,Cameron Beckman,73.25,293,4
187,188,188,Kris Blanks,73.33,440,6
188,189,189,Steve Flesch,73.57,515,7
189,190,190,Justin Bolli,73.75,295,4
190,191,191,Greg Owen,73.8,369,5
191,192,192,Kevin Johnson,74.25,297,4
