,First_Tee_Late_Lowest_Round_RANK THIS WEEK,First_Tee_Late_Lowest_Round_RANK LAST WEEK,First_Tee_Late_Lowest_Round_PLAYER NAME,First_Tee_Late_Lowest_Round_ROUNDS,First_Tee_Late_Lowest_Round_LOW RND
61,T25,T25,Kevin Sutherland,86,64
62,T25,T25,David Toms,86,64
63,T25,T25,Scott Verplank,74,64
64,T65,T65,Robert Allenby,76,65
65,T65,T65,Stephen Ames,75,65
66,T65,T65,Arjun Atwal,47,65
67,T65,T65,Ricky Barnes,103,65
68,T65,T65,Matt Bettencourt,91,65
69,T65,T65,Kris Blanks,91,65
70,T65,T65,Greg Chalmers,93,65
71,T65,T65,Daniel Chopra,74,65
72,T65,T65,Tim Clark,88,65
73,T65,T65,Michael Connell,89,65
74,T65,T65,Brian Davis,101,65
75,T65,T65,Glen Day,38,65
76,T65,T65,Jason Day,82,65
77,T65,T65,Luke Donald,71,65
78,T65,T65,Matt Every,60,65
79,T65,T65,Martin Flores,75,65
80,T65,T65,Tom Gillis,97,65
81,T65,T65,Paul Goydos,78,65
82,T65,T65,Nathan Green,86,65
83,T65,T65,J.P. Hayes,79,65
84,T65,T65,Trevor Immelman,55,65
85,T65,T65,Anthony Kim,45,65
86,T65,T65,Beonyeong Lee,2,65
87,T65,T65,Spencer Levin,110,65
88,T65,T65,Davis Love III,79,65
89,T65,T65,Steve Marino,81,65
90,T65,T65,Troy Matteson,84,65
91,T65,T65,Ryan Moore,80,65
92,T65,T65,Kevin Na,94,65
93,T65,T65,Louis Oosthuizen,14,65
94,T65,T65,Greg Owen,69,65
95,T65,T65,Pat Perez,90,65
96,T65,T65,Tim Petrovic,105,65
97,T65,T65,Aron Price,70,65
98,T65,T65,Alex Prugh,88,65
99,T65,T65,John Rollins,81,65
100,T65,T65,Andres Romero,73,65
101,T65,T65,Adam Scott,70,65
102,T65,T65,John Senden,103,65
103,T65,T65,Brian Stuard,81,65
104,T65,T65,Roger Tambellini,77,65
105,T65,T65,Josh Teater,101,65
106,T65,T65,Chris Tidland,77,65
107,T65,T65,Omar Uresti,74,65
108,T65,T65,Bo Van Pelt,104,65
109,T65,T65,Johnson Wagner,85,65
110,T65,T65,Charles Warren,64,65
111,T65,T65,Nick Watney,91,65
112,T65,T65,Charlie Wi,95,65
113,T65,T65,Garrett Willis,82,65
114,T65,T65,Dean Wilson,54,65
115,T116,T116,Blake Adams,84,66
116,T116,T116,Michael Allen,49,66
117,T116,T116,Woody Austin,93,66
118,T116,T116,Briny Baird,87,66
119,T116,T116,Jason Bohn,84,66
120,T116,T116,Chad Campbell,94,66
121,T116,T116,Paul Casey,64,66
122,T116,T116,K.J. Choi,82,66
123,T116,T116,Stewart Cink,84,66
124,T116,T116,Michael Clark II,16,66
125,T116,T116,Fred Couples,22,66
126,T116,T116,John Daly,63,66
127,T116,T116,Marco Dawson,30,66
128,T116,T116,Chris DiMarco,88,66
129,T116,T116,Bradley Dredge,4,66
130,T116,T116,Steve Elkington,74,66
131,T116,T116,Bob Estes,79,66
132,T116,T116,Brad Faxon,58,66
133,T116,T116,Harrison Frazar,44,66
134,T116,T116,Brian Gay,101,66
135,T116,T116,Peter Hanson,25,66
136,T116,T116,J.J. Henry,92,66
137,T116,T116,Tim Herron,79,66
138,T116,T116,J.B. Holmes,100,66
139,T116,T116,Ryuji Imada,90,66
140,T116,T116,Martin Kaymer,32,66
141,T116,T116,Jerry Kelly,99,66
142,T116,T116,Skip Kendall,58,66
143,T116,T116,Cliff Kresge,50,66
144,T116,T116,Marc Leishman,87,66
145,T116,T116,Michael Letzig,84,66
146,T116,T116,Jamie Lovemark,14,66
147,T116,T116,Bill Lunde,79,66
148,T116,T116,Billy Mayfair,78,66
149,T116,T116,Graeme McDowell,31,66
150,T116,T116,George McNeill,79,66
151,T116,T116,John Merrick,109,66
152,T116,T116,Phil Mickelson,76,66
153,T116,T116,Bryce Molder,84,66
154,T116,T116,Joe Ogilvie,99,66
155,T116,T116,Jeff Overton,89,66
156,T116,T116,Brenden Pappas,66,66
157,T116,T116,Corey Pavin,27,66
158,T116,T116,Tom Pernice Jr.,74,66
159,T116,T116,Kenny Perry,69,66
160,T116,T116,Brett Quigley,96,66
161,T116,T116,Vijay Singh,75,66
162,T116,T116,Jeev Milkha Singh,59,66
163,T116,T116,Heath Slocum,97,66
164,T116,T116,Kyle Stanley,9,66
165,T116,T116,Nicholas Thompson,88,66
166,T116,T116,D.J. Trahan,92,66
167,T116,T116,Camilo Villegas,78,66
168,T116,T116,Jimmy Walker,82,66
169,T116,T116,Mike Weir,59,66
170,T116,T116,Brett Wetterich,54,66
171,T116,T116,Mark Wilson,87,66
172,T116,T116,Oliver Wilson,28,66
173,T116,T116,Tiger Woods,45,66
174,T175,T175,Craig Barlow,35,67
175,T175,T175,Michael Bradley,77,67
176,T175,T175,Mark Brooks,39,67
177,T175,T175,Ángel Cabrera,64,67
178,T175,T175,Alex Cejka,81,67
179,T175,T175,Chad Collins,87,67
180,T175,T175,Erik Compton,24,67
181,T175,T175,James Driscoll,78,67
182,T175,T175,Jason Dufner,87,67
183,T175,T175,Sergio Garcia,58,67
184,T175,T175,Mathew Goggin,85,67
185,T175,T175,Mathias Grönberg,61,67
186,T175,T175,Todd Hamilton,49,67
187,T175,T175,Alex Hamilton,6,67
188,T175,T175,Billy Horschel,11,67
189,T175,T175,Freddie Jacobson,83,67
190,T175,T175,Robert Karlsson,40,67
191,T175,T175,Tom Lehman,30,67
192,T175,T175,Steve Lowery,67,67
193,T175,T175,David Lutterus,69,67
194,T175,T175,Jarrod Lyle,54,67
195,T175,T175,Nick O'Hern,33,67
196,T175,T175,Rod Pampling,77,67
197,T175,T175,Rory Sabbatini,79,67
198,T175,T175,Charl Schwartzel,39,67
199,T175,T175,Jordan Spieth,6,67
200,T175,T175,Kevin Stadler,86,67
201,T175,T175,Henrik Stenson,45,67
202,T175,T175,Vaughn Taylor,87,67
203,T175,T175,Cameron Tringale,55,67
204,T175,T175,Jhonattan Vegas,4,67
205,T175,T175,Lee Westwood,40,67
206,T175,T175,Steve Wheatcroft,74,67
207,T175,T175,Jay Williamson,76,67
208,T175,T175,Y.E. Yang,72,67
209,T210,T210,Daniel Barbetti,4,68
210,T210,T210,Rich Barcelo,70,68
211,T210,T210,Henrik Bjornstad,72,68
212,T210,T210,Justin Bolli,55,68
213,T210,T210,Craig Bowden,56,68
214,T210,T210,Mark Calcavecchia,50,68
215,T210,T210,Brent Delahoussaye,57,68
216,T210,T210,John Ellis,4,68
217,T210,T210,Ross Fisher,29,68
218,T210,T210,Steve Flesch,78,68
219,T210,T210,Philip Francis,2,68
220,T210,T210,Jason Gore,29,68
221,T210,T210,Brian Harman,2,68
222,T210,T210,Ryo Ishikawa,32,68
223,T210,T210,Kevin Johnson,62,68
224,T210,T210,Chris Kirk,4,68
225,T210,T210,Jeff Klauk,40,68
226,T210,T210,Greg Kraft,52,68
227,T210,T210,Derek Lamely,81,68
228,T210,T210,Shane Lowry,6,68
229,T210,T210,Andrew McLardy,52,68
230,T210,T210,Francesco Molinari,25,68
231,T210,T210,Garth Mulroy,53,68
232,T210,T210,Michael O'Neal,7,68
233,T210,T210,Ian Poulter,55,68
234,T210,T210,Ted Purdy,86,68
235,T210,T210,Alvaro Quiros,27,68
236,T210,T210,Mike Small,22,68
237,T210,T210,Roland Thatcher,72,68
238,T210,T210,Drew Weaver,6,68
239,T210,T210,Matt Weibring,28,68
240,T210,T210,Chris Wilson,65,68
241,T242,T242,Brad Adamonis,11,69
242,T242,T242,Tommy Armour III,11,69
243,T242,T242,Rich Beem,31,69
244,T242,T242,Guy Boros,18,69
245,T242,T242,Alejandro Cañizares,8,69
246,T242,T242,Danny Chia,4,69
247,T242,T242,Rhys Davies,14,69
248,T242,T242,Ken Duke,16,69
249,T242,T242,Todd Fischer,4,69
250,T242,T242,Trevor Fisher Jr,2,69
251,T242,T242,Ignacio Garrido,4,69
252,T242,T242,Jeff Gove,57,69
253,T242,T242,Grégory Havret,6,69
254,T242,T242,Bob Heintz,12,69
255,T242,T242,Miguel Angel Jiménez,21,69
256,T242,T242,Kent Jones,28,69
257,T242,T242,T.J. Kua,2,69
258,T242,T242,Thomas Levet,6,69
259,T242,T242,WC Liang,14,69
260,T242,T242,Sandy Lyle,7,69
261,T242,T242,Parker McLachlin,45,69
262,T242,T242,Edoardo Molinari,27,69
263,T242,T242,Dicky Pride,13,69
264,T242,T242,Robert Rock,4,69
265,T242,T242,Sam Saunders,21,69
266,T242,T242,Warren Schutte,4,69
267,T242,T242,Chris Smith,22,69
268,T242,T242,Phil Tataurangi,11,69
269,T242,T242,Marc Turnesa,19,69
270,T242,T242,Vance Veazey,58,69
271,T242,T242,Tim Wilkinson,35,69
272,T242,T242,Gary Woodland,22,69
273,T274,T274,Joe Affrunti,2,70
274,T274,T274,Mark Anderson,3,70
275,T274,T274,Billy Andrade,2,70
276,T274,T274,Chris Baryla,19,70
277,T274,T274,Notah Begay III,19,70
278,T274,T274,Shane Bertsch,15,70
279,T274,T274,Grégory Bourdy,8,70
280,T274,T274,Tom Byrum,8,70
281,T274,T274,Jim Carter,16,70
282,T274,T274,Darren Clarke,8,70
283,T274,T274,César Costilla,2,70
284,T274,T274,Gonzalo Fernandez-Castaño,10,70
285,T274,T274,Carlos Franco,29,70
286,T274,T274,Robin Freeman,12,70
287,T274,T274,Fred Funk,20,70
288,T274,T274,Brendan Gielow,2,70
289,T274,T274,Adam Hadwin,4,70
290,T274,T274,Anders Hansen,14,70
291,T274,T274,David Hearn,2,70
292,T274,T274,John Huston,31,70
293,T274,T274,Yuta Ikeda,32,70
294,T274,T274,Jin Jeong,4,70
295,T274,T274,Jonathan Kaye,17,70
296,T274,T274,Søren Kjeldsen,23,70
297,T274,T274,Andy Matthews,4,70
298,T274,T274,Ross McGowan,20,70
299,T274,T274,Alex Noren,7,70
300,T274,T274,Jesper Parnevik,13,70
301,T274,T274,Mike Perez,2,70
302,T274,T274,Chez Reavie,44,70
303,T274,T274,"Jerry Richardson, Jr.",4,70
304,T274,T274,Toru Taniguchi,8,70
305,T274,T274,Kirk Triplett,36,70
306,T274,T274,Jerod Turner,54,70
307,T274,T274,Grant Waite,8,70
308,T274,T274,Danny Wax,4,70
309,T274,T274,Willie Wood,6,70
310,T311,T311,Thomas Aiken,4,71
311,T311,T311,Ted Brown,2,71
312,T311,T311,Dave Bunker,2,71
313,T311,T311,Jeff Burns,4,71
314,T311,T311,Eric Chun,2,71
315,T311,T311,Robert Damron,10,71
316,T311,T311,Simon Dyson,25,71
317,T311,T311,Barry Evans,2,71
318,T311,T311,Benjamin Fox,10,71
319,T311,T311,Stephen Gallacher,8,71
320,T311,T311,Aaron Goldberg,7,71
321,T311,T311,Soren Hansen,17,71
322,T311,T311,Matt Hill,12,71
323,T311,T311,Steve Holmes,2,71
324,T311,T311,Thongchai Jaidee,23,71
325,T311,T311,Simon Khan,14,71
326,T311,T311,James Kingston,4,71
327,T311,T311,Scott Langley,4,71
328,T311,T311,Grant Leaver,2,71
329,T311,T311,J.L. Lewis,10,71
330,T311,T311,Mitch Lowe,7,71
331,T311,T311,Shigeki Maruyama,10,71
332,T311,T311,Nick Mason,2,71
333,T311,T311,Len Mattiace,14,71
334,T311,T311,Hirofumi Miyase,4,71
335,T311,T311,Colin Montgomerie,10,71
336,T311,T311,Deane Pappas,4,71
337,T311,T311,Jerry Pate,3,71
338,T311,T311,Ron Skayhan,3,71
339,T311,T311,Tim Thelen,6,71
340,T311,T311,Manuel Villegas,6,71
341,T311,T311,Dean Vomacka,2,71
342,T311,T311,Willy Wilcox,2,71
343,T311,T311,Joshua Wooding,2,71
344,T345,T345,Steve Allan,6,72
345,T345,T345,Max Alverio,2,72
346,T345,T345,Johnny Bloomfield,2,72
347,T345,T345,Kevin Chappell,7,72
348,T345,T345,Derek Gillespie,2,72
349,T345,T345,Rob Grube,4,72
350,T345,T345,Bret Guetz,2,72
351,T345,T345,Seungsu Han,4,72
352,T345,T345,Russell Henley,4,72
353,T345,T345,Brandt Jobe,4,72
354,T345,T345,Frank Lickliter II,19,72
355,T345,T345,Gareth Maybin,6,72
356,T345,T345,Jon Mills,4,72
357,T345,T345,Patrick Moore,8,72
358,T345,T345,Colm Moriarty,4,72
359,T345,T345,Seung-Yul Noh,14,72
360,T345,T345,Ryuichi Oda,6,72
361,T345,T345,Rod Perry,4,72
362,T345,T345,Christopher Ross,2,72
363,T345,T345,Jose Trauwitz,2,72
364,T365,T365,Fredrik Andersson Hed,8,73
365,T365,T365,Eric Axley,16,73
366,T365,T365,Christopher Brown,2,73
367,T365,T365,Rafael Campos,2,73
368,T365,T365,Wil Collins,2,73
369,T365,T365,Jay Delsing,8,73
370,T365,T365,Nick Dougherty,2,73
371,T365,T365,Robert Gamez,18,73
372,T365,T365,Peter Gustafsson,4,73
373,T365,T365,Tom Kite,2,73
374,T365,T365,Blaine McCallister,2,73
375,T365,T365,David Morland IV,4,73
376,T365,T365,John Morse,11,73
377,T365,T365,Troy Pare,2,73
378,T365,T365,Jeff Puska,2,73
379,T365,T365,Willis Ring,4,73
380,T365,T365,Peter Senior,4,73
381,T365,T365,Andrew Svoboda,3,73
382,T365,T365,Tom Watson,10,73
383,T384,T384,Greg Casagranda,2,74
384,T384,T384,Rocky Cleland,2,74
385,T384,T384,Darren Fichardt,2,74
386,T384,T384,Bobby Gates,6,74
387,T384,T384,Ernie Gonzalez,4,74
388,T384,T384,Ty Harris,2,74
389,T384,T384,David Horsey,8,74
390,T384,T384,K.T. Kim,8,74
391,T384,T384,William McGirt,2,74
392,T384,T384,Spike McRoy,10,74
393,T384,T384,Mark O'Meara,7,74
394,T384,T384,Koumei Oda,4,74
395,T384,T384,Jason Schmuhl,4,74
396,T384,T384,Zane Scotland,4,74
397,T384,T384,Marcel Siem,4,74
398,T384,T384,Brett Stegmaier,2,74
399,T384,T384,Jeff Templeton,2,74
400,T384,T384,Esteban Toledo,2,74
401,T384,T384,Tom Whitehouse,2,74
402,T384,T384,Danny Willett,2,74
403,T384,T384,Casey Wittenberg,4,74
404,T384,T384,Azuma Yano,2,74
405,T406,T406,Kurt Barnes,2,75
406,T406,T406,Ben Bates,2,75
407,T406,T406,Joseph Bramlett,4,75
408,T406,T406,Rafa Cabrera Bello,4,75
409,T406,T406,John Chin,2,75
410,T406,T406,Josh Cunliffe,2,75
411,T406,T406,Tadd Fujikawa,2,75
412,T406,T406,Hiroyuki Fujita,10,75
413,T406,T406,Morgan Hoffmann,2,75
414,T406,T406,Bobby Hutcherson,2,75
415,T406,T406,Shingo Katayama,2,75
416,T406,T406,Cortland Lowe,2,75
417,T406,T406,Chris Marin,2,75
418,T406,T406,Ben Martin,4,75
419,T406,T406,Katsumasa Miyamoto,6,75
420,T406,T406,Jason Preeo,4,75
421,T406,T406,Curt Sanders,2,75
422,T406,T406,Tom Scherrer,2,75
423,T406,T406,Nathan Smith,2,75
424,T425,T425,Jason Allred,4,76
425,T425,T425,Philip Archer,2,76
426,T425,T425,Brian Bateman,6,76
427,T425,T425,Jorge Campillo,2,76
428,T425,T425,Rafael Echenique,2,76
429,T425,T425,Jean Hugo,2,76
430,T425,T425,Gregor Main,2,76
431,T425,T425,Matteo Manassero,4,76
432,T425,T425,Scott Medlin,2,76
433,T425,T425,Larry Mize,2,76
434,T425,T425,James Morrison,2,76
435,T425,T425,Jae-bum Park,2,76
436,T425,T425,Jordan Payne,2,76
437,T425,T425,Fran Quinn,19,76
438,T425,T425,Alex Quiroz,2,76
439,T425,T425,Craig Stadler,6,76
440,T425,T425,Mike Standly,1,76
441,T425,T425,Paul Streeter,2,76
442,T425,T425,Lance Ten Broeck,1,76
443,T444,T444,Byeong Hun An,18,77
444,T444,T444,Brad Benjamin,4,77
445,T444,T444,Thomas Bjørn,2,77
446,T444,T444,Ronnie Black,2,77
447,T444,T444,Bob Burns,2,77
448,T444,T444,Andrew Coltart,4,77
449,T444,T444,Ben Crenshaw,2,77
450,T444,T444,Tom Gleeton,2,77
451,T444,T444,Travis Hampshire,2,77
452,T444,T444,Mike Heinen,2,77
453,T444,T444,Tetsuji Hiratsuka,2,77
454,T444,T444,Mikko Ilonen,2,77
455,T444,T444,Rikard Karlberg,2,77
456,T444,T444,Rob Moss,2,77
457,T458,T458,Kyle Flinton,2,78
458,T458,T458,David Frost,2,78
459,T458,T458,Tano Goya,2,78
460,T458,T458,Tyrrell Hatton,2,78
461,T458,T458,Kenny Kim,4,78
462,T458,T458,Bernhard Langer,2,78
463,T458,T458,Dan McCarthy,2,78
464,T458,T458,Ewan Porter,2,78
465,T458,T458,Loren Roberts,2,78
466,T458,T458,Kevin Savage,2,78
467,T458,T458,Shunsuke Sonoda,2,78
468,T458,T458,Gene Williams,2,78
469,T458,T458,Chris Wood,9,78
470,T458,T458,Kaname Yokoo,4,78
471,T472,T472,Jamie Abbott,2,79
472,T472,T472,Gary Clark,2,79
473,T472,T472,Simon Edwards,2,79
474,T472,T472,Chang-won Han,2,79
475,T472,T472,Daniel Miernicki,2,79
476,T472,T472,Tyson Shinaut,2,79
477,T472,T472,Miguel Suarez,2,79
478,T472,T472,Steven Tiley,4,79
479,T480,T480,John Bierkan,2,80
480,T480,T480,Carlos Concha,2,80
481,T480,T480,Victor Dubuisson,2,80
482,T480,T480,"Jim Gallagher, Jr.",7,80
483,T480,T480,Estanislao Guerrero,2,80
484,T480,T480,José Manuel Lara,2,80
485,T480,T480,Brian Rowell,2,80
486,T480,T480,Rich Steinmetz,2,80
487,T488,T488,Bennett Blakeman,2,81
488,T488,T488,Laurie Canter,2,81
489,T488,T488,Nick Faldo,2,81
490,T488,T488,Perry Moss,2,81
491,T488,T488,Bruce Smith,2,81
492,T493,T493,Mark Haastrup,2,82
493,T493,T493,Paul Lawrie,2,82
494,T493,T493,John Little II,2,82
495,T493,T493,Jason Schultz,4,82
496,T493,T493,Mark Silvers,2,82
497,T498,T498,Michael Campbell,6,83
498,T498,T498,Dick Mast,4,83
499,T498,T498,Kevin Phelan,2,83
500,T498,T498,Ron Streck,2,83
501,T498,T498,Ian Woosnam,2,83
502,T503,T503,Dustin Garza,2,86
503,T503,T503,Blaine Peffley,2,86
