,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Rory McIlroy,67.75,271,4
1,T2,T2,Phil Mickelson,68.33,205,3
2,T2,T2,Jeev Milkha Singh,68.33,205,3
3,T2,T2,Brandt Snedeker,68.33,205,3
4,5,5,Chad Collins,68.4,342,5
5,T6,T6,Paul Goydos,68.5,548,8
6,T6,T6,Michael Letzig,68.5,411,6
7,T6,T6,Charlie Wi,68.5,137,2
8,T9,T9,K.J. Choi,68.57,480,7
9,T9,T9,Rickie Fowler,68.57,480,7
10,T11,T11,Charley Hoffman,68.6,343,5
11,T11,T11,Jeff Quinney,68.6,686,10
12,13,13,Kevin Sutherland,68.67,412,6
13,14,14,Joe Durant,68.71,481,7
14,15,15,Jason Bohn,68.83,413,6
15,16,16,Jonathan Byrd,68.86,482,7
16,17,17,Bubba Watson,68.89,620,9
17,18,18,Jerry Kelly,69.0,552,8
18,19,19,Paul Stankowski,69.17,415,6
19,20,20,Vijay Singh,69.2,346,5
20,T21,T21,Dustin Johnson,69.25,277,4
21,T21,T21,John Mallinger,69.25,277,4
22,T23,T23,J.B. Holmes,69.29,485,7
23,T23,T23,Tom Pernice Jr.,69.29,485,7
24,T25,T25,Zach Johnson,69.33,416,6
25,T25,T25,Davis Love III,69.33,208,3
26,T25,T25,Kenny Perry,69.33,208,3
27,28,28,J.J. Henry,69.38,555,8
28,T29,T29,Bob Estes,69.4,694,10
29,T29,T29,Nick Watney,69.4,347,5
30,31,31,Briny Baird,69.44,625,9
31,T32,T32,Matt Kuchar,69.5,556,8
32,T32,T32,Sean O'Hair,69.5,556,8
33,T32,T32,Garrett Willis,69.5,278,4
34,T32,T32,Dean Wilson,69.5,139,2
35,T36,T36,Woody Austin,69.57,487,7
36,T36,T36,George McNeill,69.57,487,7
37,38,38,Luke Donald,69.6,348,5
38,39,39,Ben Crane,69.63,557,8
39,T40,T40,Matt Jones,69.67,836,12
40,T40,T40,Ryan Moore,69.67,627,9
41,T40,T40,Vaughn Taylor,69.67,627,9
42,43,43,John Senden,69.7,697,10
43,44,44,Justin Rose,69.71,488,7
44,45,45,Jay Williamson,69.73,767,11
45,46,46,Aron Price,69.75,279,4
46,T47,T47,Matt Bettencourt,69.8,349,5
47,T47,T47,Retief Goosen,69.8,349,5
48,T47,T47,Alex Prugh,69.8,349,5
49,T47,T47,Chris Stroud,69.8,349,5
50,T51,T51,Chris Riley,69.83,419,6
51,T51,T51,Chris Tidland,69.83,419,6
52,T53,T53,Charles Howell III,69.86,489,7
53,T53,T53,David Toms,69.86,489,7
54,T55,T55,Stephen Ames,70.0,420,6
55,T55,T55,Chris DiMarco,70.0,630,9
56,T55,T55,Sergio Garcia,70.0,70,1
57,T55,T55,Tom Gillis,70.0,420,6
58,T55,T55,Bill Haas,70.0,490,7
59,T55,T55,Jeff Maggert,70.0,420,6
60,T55,T55,Troy Merritt,70.0,210,3
61,T55,T55,Shaun Micheel,70.0,280,4
62,T55,T55,Ian Poulter,70.0,280,4
63,T55,T55,Kevin Stadler,70.0,420,6
64,T55,T55,Brian Stuard,70.0,280,4
65,T55,T55,Boo Weekley,70.0,350,5
66,67,67,Pat Perez,70.09,771,11
67,T68,T68,Nathan Green,70.1,701,10
68,T68,T68,John Rollins,70.1,701,10
69,70,70,Chris Couch,70.13,561,8
70,T71,T71,James Driscoll,70.14,491,7
71,T71,T71,Greg Owen,70.14,491,7
72,73,73,Tim Petrovic,70.17,421,6
73,T74,T74,Tim Herron,70.25,281,4
74,T74,T74,Ryan Palmer,70.25,562,8
75,T76,T76,Hunter Mahan,70.29,492,7
76,T76,T76,Jeff Overton,70.29,492,7
77,T76,T76,Mike Weir,70.29,492,7
78,T76,T76,Steve Wheatcroft,70.29,492,7
79,T80,T80,Matt Every,70.33,211,3
80,T80,T80,Trevor Immelman,70.33,422,6
81,T80,T80,Spencer Levin,70.33,422,6
82,83,83,Chad Campbell,70.38,563,8
83,T84,T84,Richard Johnson,70.4,704,10
84,T84,T84,Andres Romero,70.4,352,5
85,T84,T84,Webb Simpson,70.4,352,5
86,T84,T84,Heath Slocum,70.4,352,5
87,88,88,Steve Marino,70.43,493,7
88,89,89,Cameron Beckman,70.44,634,9
89,T90,T90,Craig Bowden,70.5,141,2
90,T90,T90,Ángel Cabrera,70.5,141,2
91,T90,T90,Mark Calcavecchia,70.5,282,4
92,T90,T90,Jason Day,70.5,564,8
93,T90,T90,Justin Leonard,70.5,423,6
94,T95,T95,John Daly,70.6,353,5
95,T95,T95,David Lutterus,70.6,353,5
96,T95,T95,Michael Sim,70.6,353,5
97,T98,T98,James Nitties,70.63,565,8
98,T98,T98,Bo Van Pelt,70.63,565,8
99,T100,T100,Troy Matteson,70.67,636,9
100,T100,T100,Ted Purdy,70.67,424,6
101,T102,T102,Lucas Glover,70.71,495,7
102,T102,T102,Cliff Kresge,70.71,495,7
103,T104,T104,Rich Barcelo,70.75,283,4
104,T104,T104,Roger Tambellini,70.75,566,8
105,T106,T106,Robert Allenby,70.78,637,9
106,T106,T106,Lee Janzen,70.78,637,9
107,108,108,Michael Connell,70.8,354,5
108,T109,T109,Alex Cejka,70.83,425,6
109,T109,T109,Mathew Goggin,70.83,425,6
110,T109,T109,Jimmy Walker,70.83,425,6
111,T112,T112,Aaron Baddeley,70.86,496,7
112,T112,T112,Ben Curtis,70.86,496,7
113,T112,T112,Brendon de Jonge,70.86,496,7
114,T112,T112,Kevin Na,70.86,496,7
115,T112,T112,D.J. Trahan,70.86,496,7
116,117,117,Graham DeLaet,70.88,567,8
117,118,118,Brian Gay,70.91,780,11
118,T119,T119,Paul Casey,71.0,284,4
119,T119,T119,Brian Davis,71.0,568,8
120,T119,T119,Steve Elkington,71.0,355,5
121,T119,T119,Padraig Harrington,71.0,142,2
122,T119,T119,Ryuji Imada,71.0,568,8
123,T119,T119,Scott McCarron,71.0,497,7
124,125,125,Kevin Streelman,71.1,711,10
125,126,126,Tim Clark,71.13,569,8
126,T127,T127,David Duval,71.17,427,6
127,T127,T127,Joe Ogilvie,71.17,427,6
128,129,129,Rory Sabbatini,71.18,783,11
129,T130,T130,Bill Lunde,71.2,356,5
130,T130,T130,Mark Wilson,71.2,356,5
131,132,132,Cameron Percy,71.22,641,9
132,T133,T133,Michael Bradley,71.25,570,8
133,T133,T133,Greg Chalmers,71.25,570,8
134,T133,T133,Josh Teater,71.25,570,8
135,T133,T133,Scott Verplank,71.25,570,8
136,137,137,Brett Wetterich,71.29,499,7
137,138,138,Daniel Chopra,71.3,713,10
138,139,139,Chris Wilson,71.33,428,6
139,T140,T140,Kevin Johnson,71.4,357,5
140,T140,T140,Martin Laird,71.4,714,10
141,T142,T142,Jason Dufner,71.43,500,7
142,T142,T142,Steve Lowery,71.43,500,7
143,T144,T144,Justin Bolli,71.5,286,4
144,T144,T144,Brent Delahoussaye,71.5,143,2
145,T144,T144,Robert Garrigus,71.5,429,6
146,T144,T144,Jarrod Lyle,71.5,143,2
147,T144,T144,Adam Scott,71.5,286,4
148,T144,T144,Nicholas Thompson,71.5,572,8
149,T150,T150,Garth Mulroy,71.6,358,5
150,T150,T150,Carl Pettersson,71.6,716,10
151,T152,T152,Ricky Barnes,71.67,430,6
152,T152,T152,Stewart Cink,71.67,430,6
153,T152,T152,D.A. Points,71.67,430,6
154,155,155,John Merrick,71.7,717,10
155,T156,T156,Ernie Els,71.75,287,4
156,T156,T156,Andrew McLardy,71.75,287,4
157,T156,T156,Omar Uresti,71.75,861,12
158,T156,T156,Johnson Wagner,71.75,574,8
159,T156,T156,Y.E. Yang,71.75,574,8
160,T161,T161,Henrik Bjornstad,71.8,359,5
161,T161,T161,Rod Pampling,71.8,718,10
162,T163,T163,Mathias Grönberg,71.83,431,6
163,T163,T163,Brett Quigley,71.83,431,6
164,T165,T165,Brenden Pappas,71.86,503,7
165,T165,T165,Jerod Turner,71.86,503,7
