,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
127,T128,T128,Ben Curtis,78,-65,4.73,1185
128,T128,T128,Geoff Ogilvy,62,-65,4.67,980
129,T128,T128,Jimmy Walker,82,-65,4.75,1310
130,T131,T131,Ángel Cabrera,64,-64,4.67,980
131,T131,T131,Alex Cejka,81,-64,4.76,1330
132,T131,T131,Matt Every,60,-64,4.67,960
133,T131,T131,Paul Goydos,78,-64,4.75,1265
134,T131,T131,Billy Mayfair,78,-64,4.74,1235
135,T136,T136,Luke Donald,71,-63,4.71,1075
136,T136,T136,Robert Garrigus,71,-63,4.71,1080
137,T136,T136,Garth Mulroy,53,-63,4.64,870
138,T139,T139,Paul Casey,64,-62,4.64,850
139,T139,T139,Jeff Maggert,76,-62,4.74,1175
140,T139,T139,Chris Riley,73,-62,4.71,1065
141,T139,T139,Cameron Tringale,55,-62,4.65,895
142,T139,T139,Charles Warren,64,-62,4.69,1000
143,T139,T139,Y.E. Yang,72,-62,4.71,1070
144,T145,T145,Padraig Harrington,57,-61,4.65,875
145,T145,T145,Camilo Villegas,78,-61,4.72,1100
146,T147,T147,Freddie Jacobson,83,-60,4.76,1275
147,T147,T147,Andres Romero,73,-60,4.74,1160
148,T147,T147,Scott Verplank,74,-60,4.73,1100
149,T147,T147,Jay Williamson,76,-60,4.74,1170
150,151,151,Stephen Ames,75,-59,4.74,1150
151,T152,T152,Sergio Garcia,58,-58,4.66,845
152,T152,T152,Rocco Mediate,71,-58,4.74,1120
153,T152,T152,Steve Wheatcroft,74,-58,4.76,1185
154,T155,T155,Jarrod Lyle,54,-57,4.66,830
155,T155,T155,Kenny Perry,69,-57,4.74,1080
156,T155,T155,Omar Uresti,74,-57,4.76,1195
157,T155,T155,Brett Wetterich,54,-57,4.65,820
158,159,159,John Daly,63,-55,4.7,925
159,T160,T160,Nathan Green,86,-54,4.8,1330
160,T160,T160,Brian Stuard,81,-54,4.78,1245
161,162,162,Greg Owen,69,-53,4.77,1130
162,163,163,Brenden Pappas,66,-52,4.76,1075
163,T164,T164,David Lutterus,69,-51,4.77,1120
164,T164,T164,Roger Tambellini,77,-51,4.79,1235
165,166,166,Trevor Immelman,55,-49,4.71,840
166,167,167,Michael Sim,64,-48,4.76,980
167,T168,T168,Mark Calcavecchia,50,-47,4.71,815
168,T168,T168,Skip Kendall,58,-47,4.74,920
169,T168,T168,Mike Weir,59,-47,4.75,925
170,T171,T171,Rich Barcelo,70,-46,4.79,1090
171,T171,T171,Cameron Beckman,68,-46,4.77,1020
172,T171,T171,Shaun Micheel,70,-46,4.79,1090
173,T174,T174,Dean Wilson,54,-45,4.72,800
174,T174,T174,Chris Wilson,65,-45,4.79,1065
175,176,176,Steve Lowery,67,-44,4.79,1065
176,T177,T177,David Duval,71,-41,4.83,1185
177,T177,T177,Jeev Milkha Singh,59,-41,4.75,820
178,179,179,Brad Faxon,58,-40,4.79,945
179,180,180,Mathias Grönberg,61,-38,4.8,935
180,181,181,Ian Poulter,55,-36,4.76,740
181,T182,T182,Brent Delahoussaye,57,-35,4.8,895
182,T182,T182,Cliff Kresge,50,-35,4.77,770
183,T182,T182,Rory McIlroy,54,-35,4.78,810
184,185,185,Jeff Gove,57,-34,4.82,920
185,T186,T186,Andrew McLardy,52,-32,4.81,835
186,T186,T186,Vance Veazey,58,-32,4.83,925
187,188,188,Justin Bolli,55,-31,4.83,890
188,T189,T189,Greg Kraft,52,-29,4.83,840
189,T189,T189,Jerod Turner,54,-29,4.82,825
190,191,191,Kevin Johnson,62,-26,4.87,1005
191,192,192,Craig Bowden,56,-22,4.88,895
