,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
76,T76,T76,Geoff Ogilvy,70.67,212,3
77,T78,T78,Alex Cejka,70.75,566,8
78,T78,T78,Alex Prugh,70.75,566,8
79,80,80,Steve Flesch,70.8,354,5
80,81,81,Roger Tambellini,70.83,425,6
81,82,82,Brandt Snedeker,70.86,496,7
82,83,83,Troy Merritt,70.88,567,8
83,84,84,Brian Gay,70.89,638,9
84,85,85,Joe Ogilvie,70.9,709,10
85,T86,T86,Woody Austin,71.0,355,5
86,T86,T86,Michael Bradley,71.0,426,6
87,T86,T86,Rocco Mediate,71.0,355,5
88,T86,T86,Kevin Na,71.0,426,6
89,T86,T86,James Nitties,71.0,426,6
90,T86,T86,Scott Piercy,71.0,497,7
91,T86,T86,Aron Price,71.0,284,4
92,T86,T86,Chris Riley,71.0,355,5
93,T86,T86,Michael Sim,71.0,497,7
94,T86,T86,Jeev Milkha Singh,71.0,426,6
95,T86,T86,Roland Thatcher,71.0,781,11
96,T86,T86,Jay Williamson,71.0,71,1
97,98,98,Vaughn Taylor,71.1,711,10
98,99,99,Scott McCarron,71.13,569,8
99,100,100,Justin Leonard,71.2,356,5
100,101,101,Chris Wilson,71.22,641,9
101,102,102,Ben Curtis,71.25,285,4
102,103,103,Martin Flores,71.29,499,7
103,T104,T104,Jeff Gove,71.33,428,6
104,T104,T104,Tim Herron,71.33,642,9
105,T104,T104,Ryan Moore,71.33,214,3
106,T104,T104,Rory Sabbatini,71.33,214,3
107,108,108,Johnson Wagner,71.38,571,8
108,T109,T109,James Driscoll,71.4,357,5
109,T109,T109,Jerry Kelly,71.4,357,5
110,111,111,Andrew McLardy,71.43,500,7
111,T112,T112,Stewart Cink,71.5,286,4
112,T112,T112,Rickie Fowler,71.5,286,4
113,T112,T112,Sergio Garcia,71.5,143,2
114,T112,T112,Hunter Mahan,71.5,286,4
115,T112,T112,Justin Rose,71.5,143,2
116,T112,T112,Chris Tidland,71.5,429,6
117,118,118,Derek Lamely,71.57,501,7
118,T119,T119,Briny Baird,71.6,358,5
119,T119,T119,Dustin Johnson,71.6,358,5
120,T119,T119,Jeff Overton,71.6,358,5
121,122,122,Kris Blanks,71.64,1003,14
122,T123,T123,Jason Bohn,71.67,430,6
123,T123,T123,Bob Estes,71.67,430,6
124,T123,T123,Robert Garrigus,71.67,430,6
125,T123,T123,Padraig Harrington,71.67,215,3
126,T123,T123,Steve Marino,71.67,430,6
127,T123,T123,Camilo Villegas,71.67,215,3
128,129,129,Chris Stroud,71.71,502,7
129,T130,T130,Mark Calcavecchia,71.75,287,4
130,T130,T130,Sean O'Hair,71.75,287,4
131,132,132,Jimmy Walker,71.78,646,9
132,T133,T133,J.J. Henry,71.8,718,10
133,T133,T133,Boo Weekley,71.8,718,10
134,T135,T135,Greg Chalmers,71.83,431,6
135,T135,T135,Billy Mayfair,71.83,431,6
136,137,137,Tom Pernice Jr.,71.86,503,7
137,T138,T138,Brian Davis,72.0,360,5
138,T138,T138,Luke Donald,72.0,288,4
139,T138,T138,Nathan Green,72.0,360,5
140,T138,T138,Lee Janzen,72.0,360,5
141,T138,T138,Zach Johnson,72.0,360,5
142,T138,T138,Cliff Kresge,72.0,432,6
143,T138,T138,Jarrod Lyle,72.0,360,5
144,T138,T138,Phil Mickelson,72.0,72,1
145,146,146,John Mallinger,72.11,649,9
146,T147,T147,Chad Campbell,72.17,433,6
147,T147,T147,Jeff Quinney,72.17,433,6
148,149,149,Trevor Immelman,72.25,289,4
149,T150,T150,Chad Collins,72.33,434,6
150,T150,T150,Brad Faxon,72.33,217,3
151,T150,T150,Greg Kraft,72.33,217,3
152,T150,T150,Paul Stankowski,72.33,217,3
153,T150,T150,Scott Verplank,72.33,434,6
154,T155,T155,Justin Bolli,72.5,580,8
155,T155,T155,Rory McIlroy,72.5,290,4
156,157,157,Rich Barcelo,72.55,798,11
157,158,158,Aaron Baddeley,72.6,363,5
158,T159,T159,Brenden Pappas,72.63,581,8
159,T159,T159,Jerod Turner,72.63,581,8
160,T161,T161,Stephen Ames,72.67,436,6
161,T161,T161,Stuart Appleby,72.67,436,6
162,163,163,Mark Wilson,72.71,509,7
163,T164,T164,Henrik Bjornstad,72.75,291,4
164,T164,T164,Freddie Jacobson,72.75,291,4
165,T164,T164,Kevin Sutherland,72.75,291,4
166,T167,T167,Matt Bettencourt,72.8,728,10
167,T167,T167,Ryan Palmer,72.8,364,5
168,T167,T167,Steve Wheatcroft,72.8,364,5
169,170,170,David Lutterus,72.86,510,7
170,T171,T171,Troy Matteson,72.88,583,8
171,T171,T171,Ted Purdy,72.88,583,8
172,T173,T173,Cameron Beckman,73.0,438,6
173,T173,T173,Graham DeLaet,73.0,511,7
174,T173,T173,Mathias Grönberg,73.0,365,5
175,T173,T173,Bill Lunde,73.0,657,9
176,T173,T173,Bubba Watson,73.0,73,1
177,178,178,Greg Owen,73.14,512,7
178,179,179,Brent Delahoussaye,73.17,439,6
179,180,180,Kevin Johnson,73.18,805,11
180,181,181,Steve Lowery,73.25,293,4
181,182,182,Brian Stuard,73.29,513,7
182,T183,T183,Daniel Chopra,73.33,220,3
183,T183,T183,Lucas Glover,73.33,220,3
184,185,185,Mathew Goggin,73.5,588,8
185,186,186,Omar Uresti,73.8,369,5
186,187,187,Mike Weir,74.0,148,2
187,188,188,Paul Goydos,74.5,298,4
188,189,189,Davis Love III,75.33,226,3
189,190,190,Craig Bowden,75.5,151,2
