,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
78,T78,T78,Davis Love III,70.67,1696,24
79,T78,T78,Shaun Micheel,70.67,1484,21
80,T78,T78,Geoff Ogilvy,70.67,1272,18
81,T78,T78,Mike Weir,70.67,1272,18
82,T83,T83,Paul Goydos,70.68,1767,25
83,T83,T83,Kevin Sutherland,70.68,1767,25
84,T83,T83,Camilo Villegas,70.68,1343,19
85,86,86,Troy Merritt,70.69,2050,29
86,T87,T87,Freddie Jacobson,70.71,1697,24
87,T87,T87,John Mallinger,70.71,1980,28
88,T87,T87,Steve Marino,70.71,1697,24
89,T87,T87,Andres Romero,70.71,1485,21
90,91,91,Rory Sabbatini,70.72,1768,25
91,T92,T92,Kevin Stadler,70.74,1910,27
92,T92,T92,Boo Weekley,70.74,1910,27
93,94,94,Alex Prugh,70.75,1981,28
94,T95,T95,Jerry Kelly,70.76,2052,29
95,T95,T95,Kevin Na,70.76,1769,25
96,97,97,Chris Stroud,70.78,1911,27
97,98,98,Kevin Streelman,70.79,1982,28
98,99,99,Brandt Snedeker,70.81,1841,26
99,100,100,Stephen Ames,70.82,1558,22
100,101,101,Brian Gay,70.86,2055,29
101,T102,T102,Aaron Baddeley,70.88,1843,26
102,T102,T102,Chad Campbell,70.88,1843,26
103,T102,T102,Lee Janzen,70.88,1843,26
104,T102,T102,John Rollins,70.88,1843,26
105,T102,T102,Roger Tambellini,70.88,1843,26
106,T102,T102,Chris Tidland,70.88,1701,24
107,108,108,Ángel Cabrera,70.89,1276,18
108,T109,T109,Webb Simpson,70.94,2199,31
109,T109,T109,Brett Wetterich,70.94,1135,16
110,T111,T111,Mathias Grönberg,70.95,1561,22
111,T111,T111,Charles Warren,70.95,1490,21
112,T113,T113,Bob Estes,70.96,1845,26
113,T113,T113,Will MacKenzie,70.96,1632,23
114,T115,T115,Alex Cejka,71.0,1988,28
115,T115,T115,Greg Chalmers,71.0,1917,27
116,117,117,Justin Leonard,71.04,1847,26
117,T118,T118,Brent Delahoussaye,71.05,1492,21
118,T118,T118,Michael Sim,71.05,1350,19
119,120,120,Joe Ogilvie,71.06,2274,32
120,121,121,Rory McIlroy,71.07,1066,15
121,T122,T122,Jason Dufner,71.08,1777,25
122,T122,T122,Bryce Molder,71.08,1848,26
123,T124,T124,Graham DeLaet,71.11,1991,28
124,T124,T124,Trevor Immelman,71.11,1351,19
125,126,126,Matt Bettencourt,71.13,2205,31
126,127,127,Robert Garrigus,71.14,1565,22
127,128,128,Richard Johnson,71.15,1921,27
128,T129,T129,Garth Mulroy,71.16,1352,19
129,T129,T129,Josh Teater,71.16,2206,31
130,T131,T131,Skip Kendall,71.17,1281,18
131,T131,T131,James Nitties,71.17,2135,30
132,T131,T131,Nicholas Thompson,71.17,2064,29
133,134,134,Lucas Glover,71.18,1566,22
134,T135,T135,Ryan Palmer,71.19,1922,27
135,T135,T135,Steve Wheatcroft,71.19,1922,27
136,T137,T137,Michael Connell,71.2,1780,25
137,T137,T137,Cameron Percy,71.2,1780,25
138,T139,T139,Michael Bradley,71.21,1709,24
139,T139,T139,Ben Curtis,71.21,1709,24
140,T139,T139,David Duval,71.21,1709,24
141,T139,T139,Adam Scott,71.21,1353,19
142,143,143,Cameron Tringale,71.23,1567,22
143,144,144,Tim Petrovic,71.25,2280,32
144,145,145,Cliff Kresge,71.29,1212,17
145,146,146,Scott Piercy,71.32,1997,28
146,T147,T147,Kris Blanks,71.33,2140,30
147,T147,T147,Jimmy Walker,71.33,1926,27
148,T149,T149,Marc Leishman,71.35,1855,26
149,T149,T149,Y.E. Yang,71.35,1427,20
150,151,151,Blake Adams,71.38,1856,26
151,152,152,Rod Pampling,71.42,1857,26
152,T153,T153,Mark Calcavecchia,71.5,1144,16
153,T153,T153,Brian Stuard,71.5,2002,28
154,155,155,Cameron Beckman,71.52,1788,25
155,T156,T156,Troy Matteson,71.54,2003,28
156,T156,T156,Mark Wilson,71.54,2003,28
157,T158,T158,Stewart Cink,71.59,1575,22
158,T158,T158,D.A. Points,71.59,2076,29
159,T160,T160,Steve Lowery,71.6,1790,25
160,T160,T160,Rocco Mediate,71.6,1790,25
161,162,162,Scott Verplank,71.62,1504,21
162,163,163,Roland Thatcher,71.65,1863,26
163,T164,T164,Stuart Appleby,71.68,2222,31
164,T164,T164,Jeff Maggert,71.68,2007,28
165,166,166,Henrik Bjornstad,71.69,1864,26
166,167,167,Ted Purdy,71.7,2151,30
167,168,168,Brian Davis,71.75,2296,32
168,T169,T169,Billy Mayfair,71.77,1866,26
169,T169,T169,Greg Owen,71.77,1866,26
170,171,171,Derek Lamely,71.78,1938,27
171,T172,T172,Daniel Chopra,71.79,2010,28
172,T172,T172,Sergio Garcia,71.79,1005,14
173,174,174,Martin Flores,71.81,1867,26
174,175,175,Andrew McLardy,71.86,1509,21
175,176,176,Brenden Pappas,71.88,1725,24
176,T177,T177,Omar Uresti,71.89,1941,27
177,T177,T177,Johnson Wagner,71.89,2013,28
178,179,179,Brad Faxon,71.91,1654,23
179,180,180,Bill Lunde,71.96,2015,28
180,181,181,Mathew Goggin,72.04,2017,28
181,182,182,Chris Wilson,72.08,1874,26
182,183,183,Vance Veazey,72.17,1660,23
183,184,184,David Lutterus,72.2,1805,25
184,185,185,Jeff Gove,72.23,1589,22
185,186,186,Craig Bowden,72.25,1445,20
186,187,187,Justin Bolli,72.26,1662,23
187,188,188,Rich Barcelo,72.28,1807,25
188,189,189,Steve Flesch,72.44,1811,25
189,190,190,Kevin Johnson,72.69,1890,26
190,191,191,Jerod Turner,72.95,1459,20
191,192,192,Greg Kraft,73.24,1538,21
