,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
111,T112,T112,David Lutterus,71.2,356,5
112,T112,T112,Andrew McLardy,71.2,356,5
113,T114,T114,Stephen Ames,71.25,285,4
114,T114,T114,Tim Clark,71.25,285,4
115,T114,T114,Brian Stuard,71.25,285,4
116,117,117,Greg Owen,71.29,499,7
117,T118,T118,Michael Bradley,71.33,428,6
118,T118,T118,Will MacKenzie,71.33,214,3
119,T118,T118,Rory Sabbatini,71.33,642,9
120,121,121,Chris DiMarco,71.38,571,8
121,T122,T122,Ricky Barnes,71.4,357,5
122,T122,T122,Matt Kuchar,71.4,357,5
123,T122,T122,Omar Uresti,71.4,714,10
124,125,125,Graham DeLaet,71.43,500,7
125,126,126,Briny Baird,71.44,643,9
126,T127,T127,Vijay Singh,71.5,286,4
127,T127,T127,Kevin Streelman,71.5,572,8
128,T127,T127,Bubba Watson,71.5,572,8
129,130,130,D.J. Trahan,71.57,501,7
130,T131,T131,Bryce Molder,71.6,358,5
131,T131,T131,Webb Simpson,71.6,358,5
132,T131,T131,Chris Tidland,71.6,358,5
133,T131,T131,Jerod Turner,71.6,358,5
134,T135,T135,Cameron Beckman,71.67,645,9
135,T135,T135,Henrik Bjornstad,71.67,430,6
136,T135,T135,Matt Jones,71.67,860,12
137,T135,T135,Skip Kendall,71.67,215,3
138,T135,T135,James Nitties,71.67,645,9
139,T140,T140,Matt Bettencourt,71.8,359,5
140,T140,T140,Mathew Goggin,71.8,359,5
141,T140,T140,Cliff Kresge,71.8,359,5
142,T143,T143,Lee Janzen,71.89,647,9
143,T143,T143,Carl Pettersson,71.89,647,9
144,T145,T145,Alex Cejka,72.0,216,3
145,T145,T145,K.J. Choi,72.0,360,5
146,T145,T145,Matt Every,72.0,216,3
147,T145,T145,Jeff Gove,72.0,288,4
148,T145,T145,Martin Laird,72.0,576,8
149,T145,T145,Ian Poulter,72.0,216,3
150,T145,T145,Dean Wilson,72.0,72,1
151,152,152,Daniel Chopra,72.1,721,10
152,153,153,Vance Veazey,72.17,433,6
153,T154,T154,Trevor Immelman,72.25,289,4
154,T154,T154,Roger Tambellini,72.25,578,8
155,156,156,Rod Pampling,72.3,723,10
156,T157,T157,Rich Barcelo,72.33,217,3
157,T157,T157,Lucas Glover,72.33,434,6
158,T157,T157,Rory McIlroy,72.33,217,3
159,T157,T157,Jeev Milkha Singh,72.33,217,3
160,T161,T161,Josh Teater,72.38,579,8
161,T161,T161,Cameron Tringale,72.38,579,8
162,T163,T163,Mark Calcavecchia,72.4,362,5
163,T163,T163,Jeff Maggert,72.4,362,5
164,T163,T163,Garth Mulroy,72.4,362,5
165,T166,T166,David Duval,72.5,290,4
166,T166,T166,Kevin Johnson,72.5,290,4
167,T168,T168,Roland Thatcher,72.6,363,5
168,T168,T168,Boo Weekley,72.6,363,5
169,T170,T170,Jason Dufner,72.67,436,6
170,T170,T170,David Toms,72.67,436,6
171,172,172,Mathias Grönberg,72.8,364,5
172,173,173,Martin Flores,72.83,437,6
173,T174,T174,Justin Bolli,73.0,365,5
174,T174,T174,Camilo Villegas,73.0,146,2
175,176,176,Ted Purdy,73.17,439,6
176,T177,T177,Troy Merritt,73.25,293,4
177,T177,T177,Garrett Willis,73.25,293,4
178,T179,T179,Scott McCarron,73.33,440,6
179,T179,T179,Steve Wheatcroft,73.33,440,6
180,T181,T181,Steve Lowery,73.5,441,6
181,T181,T181,Mike Weir,73.5,294,4
182,T183,T183,Michael Letzig,73.75,295,4
183,T183,T183,Michael Sim,73.75,295,4
184,T183,T183,Charles Warren,73.75,295,4
185,186,186,Cameron Percy,73.8,369,5
186,187,187,Chris Wilson,74.0,370,5
187,188,188,Greg Kraft,74.14,519,7
188,189,189,Brad Faxon,74.83,449,6
189,190,190,Steve Marino,75.25,301,4
190,191,191,Jim Furyk,76.0,76,1
