,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Bubba Watson,77,4.52,1113,246
1,2,2,J.B. Holmes,100,4.55,1407,309
2,3,3,Matt Kuchar,97,4.56,1360,298
3,4,4,Charley Hoffman,85,4.57,1234,270
4,T5,T5,Dustin Johnson,83,4.58,1204,263
5,T5,T5,Phil Mickelson,76,4.58,1159,253
6,T5,T5,Steve Stricker,73,4.58,1027,224
7,T8,T8,Stewart Cink,84,4.59,1138,248
8,T8,T8,Tom Gillis,97,4.59,1437,313
9,T8,T8,Bill Haas,87,4.59,1294,282
10,T8,T8,D.J. Trahan,92,4.59,1368,298
11,T12,T12,Retief Goosen,75,4.6,989,215
12,T12,T12,Charles Howell III,103,4.6,1519,330
13,T12,T12,Davis Love III,79,4.6,1118,243
14,T15,T15,Matt Bettencourt,91,4.61,1396,303
15,T15,T15,Jonathan Byrd,85,4.61,1194,259
16,T15,T15,Matt Jones,89,4.61,1306,283
17,T15,T15,Vijay Singh,75,4.61,1010,219
18,T15,T15,Bo Van Pelt,104,4.61,1479,321
19,T20,T20,Robert Allenby,76,4.62,1043,226
20,T20,T20,J.J. Henry,92,4.62,1326,287
21,T20,T20,John Merrick,109,4.62,1589,344
22,T20,T20,Webb Simpson,98,4.62,1381,299
23,T20,T20,Kevin Stadler,86,4.62,1321,286
24,T20,T20,Vaughn Taylor,87,4.62,1317,285
25,T26,T26,James Driscoll,78,4.63,1112,240
26,T26,T26,Steve Elkington,74,4.63,1135,245
27,T26,T26,Ernie Els,72,4.63,1037,224
28,T26,T26,Lucas Glover,75,4.63,1083,234
29,T26,T26,Martin Laird,91,4.63,1323,286
30,T26,T26,Ryan Moore,80,4.63,1172,253
31,T26,T26,Justin Rose,78,4.63,1087,235
32,T26,T26,Paul Stankowski,62,4.63,871,188
33,T26,T26,Kevin Sutherland,86,4.63,1301,281
34,T35,T35,Woody Austin,93,4.64,1374,296
35,T35,T35,Briny Baird,87,4.64,1201,259
36,T35,T35,Paul Casey,64,4.64,788,170
37,T35,T35,Garth Mulroy,53,4.64,807,174
38,T35,T35,James Nitties,92,4.64,1359,293
39,T40,T40,K.J. Choi,82,4.65,1224,263
40,T40,T40,Brendon de Jonge,114,4.65,1716,369
41,T40,T40,Graham DeLaet,88,4.65,1260,271
42,T40,T40,Padraig Harrington,57,4.65,814,175
43,T40,T40,Michael Letzig,84,4.65,1196,257
44,T40,T40,Joe Ogilvie,99,4.65,1465,315
45,T40,T40,Aron Price,70,4.65,1005,216
46,T40,T40,Brandt Snedeker,89,4.65,1296,279
47,T40,T40,Cameron Tringale,55,4.65,833,179
48,T40,T40,Nick Watney,91,4.65,1324,285
49,T40,T40,Brett Wetterich,54,4.65,763,164
50,T51,T51,Chad Collins,87,4.66,1236,265
51,T51,T51,Martin Flores,75,4.66,1150,247
52,T51,T51,Sergio Garcia,58,4.66,787,169
53,T51,T51,Jarrod Lyle,54,4.66,773,166
54,T51,T51,Will MacKenzie,72,4.66,1040,223
55,T51,T51,Hunter Mahan,85,4.66,1245,267
56,T51,T51,Kevin Na,94,4.66,1328,285
57,T51,T51,Tom Pernice Jr.,74,4.66,1058,227
58,T51,T51,Alex Prugh,88,4.66,1300,279
59,T51,T51,Brett Quigley,96,4.66,1459,313
60,T51,T51,John Rollins,81,4.66,1175,252
61,T51,T51,Chris Stroud,90,4.66,1328,285
62,T63,T63,Ángel Cabrera,64,4.67,916,196
63,T63,T63,Daniel Chopra,74,4.67,1106,237
64,T63,T63,Chris Couch,66,4.67,1009,216
65,T63,T63,Ben Crane,85,4.67,1181,253
66,T63,T63,Joe Durant,67,4.67,934,200
67,T63,T63,Matt Every,60,4.67,896,192
68,T63,T63,J.P. Hayes,79,4.67,1219,261
69,T63,T63,Jerry Kelly,99,4.67,1477,316
70,T63,T63,Marc Leishman,87,4.67,1210,259
71,T63,T63,Geoff Ogilvy,62,4.67,915,196
72,T63,T63,Rod Pampling,77,4.67,1182,253
73,T63,T63,Scott Piercy,88,4.67,1313,281
74,T63,T63,Adam Scott,70,4.67,1061,227
75,T63,T63,Kevin Streelman,90,4.67,1341,287
76,T77,T77,Jason Day,82,4.68,1156,247
77,T77,T77,Ryuji Imada,90,4.68,1305,279
78,T77,T77,Spencer Levin,110,4.68,1596,341
79,T77,T77,Troy Merritt,86,4.68,1269,271
80,T77,T77,Rory Sabbatini,79,4.68,1226,262
81,T77,T77,John Senden,103,4.68,1540,329
82,T83,T83,Aaron Baddeley,94,4.69,1394,297
83,T83,T83,Jason Bohn,84,4.69,1272,271
84,T83,T83,Greg Chalmers,93,4.69,1384,295
85,T83,T83,Jason Dufner,87,4.69,1333,284
86,T83,T83,Rickie Fowler,98,4.69,1464,312
87,T83,T83,Mathew Goggin,85,4.69,1248,266
88,T83,T83,Tim Herron,79,4.69,1150,245
89,T83,T83,Richard Johnson,90,4.69,1272,271
90,T83,T83,John Mallinger,78,4.69,1173,250
91,T83,T83,Scott McCarron,90,4.69,1350,288
92,T83,T83,D.A. Points,90,4.69,1345,287
93,T83,T83,Chris Tidland,77,4.69,1176,251
94,T83,T83,Charles Warren,64,4.69,938,200
95,T96,T96,Henrik Bjornstad,72,4.7,1104,235
96,T96,T96,Michael Connell,89,4.7,1292,275
97,T96,T96,John Daly,63,4.7,870,185
98,T96,T96,Steve Flesch,78,4.7,1227,261
99,T96,T96,Jim Furyk,76,4.7,1105,235
100,T96,T96,Troy Matteson,84,4.7,1249,266
101,T96,T96,Cameron Percy,73,4.7,1124,239
102,T96,T96,Josh Teater,101,4.7,1526,325
103,T96,T96,Roland Thatcher,72,4.7,1068,227
104,T96,T96,Boo Weekley,88,4.7,1256,267
105,T96,T96,Charlie Wi,95,4.7,1363,290
106,T107,T107,Stuart Appleby,101,4.71,1446,307
107,T107,T107,Kris Blanks,91,4.71,1412,300
108,T107,T107,Mark Calcavecchia,50,4.71,768,163
109,T107,T107,Tim Clark,88,4.71,1257,267
110,T107,T107,Luke Donald,71,4.71,1012,215
111,T107,T107,Robert Garrigus,71,4.71,1017,216
112,T107,T107,Trevor Immelman,55,4.71,791,168
113,T107,T107,Lee Janzen,77,4.71,1130,240
114,T107,T107,Zach Johnson,93,4.71,1319,280
115,T107,T107,Justin Leonard,89,4.71,1202,255
116,T107,T107,George McNeill,79,4.71,1169,248
117,T107,T107,Tim Petrovic,105,4.71,1573,334
118,T107,T107,Ted Purdy,86,4.71,1300,276
119,T107,T107,Chris Riley,73,4.71,1003,213
120,T107,T107,Garrett Willis,82,4.71,1243,264
121,T107,T107,Mark Wilson,87,4.71,1304,277
122,T107,T107,Y.E. Yang,72,4.71,1008,214
123,T124,T124,Brian Gay,101,4.72,1444,306
124,T124,T124,Derek Lamely,81,4.72,1223,259
125,T124,T124,Sean O'Hair,84,4.72,1250,265
126,T124,T124,Jeff Overton,89,4.72,1280,271
127,T124,T124,Ryan Palmer,84,4.72,1278,271
128,T124,T124,Pat Perez,90,4.72,1355,287
129,T124,T124,Heath Slocum,97,4.72,1488,315
130,T124,T124,Nicholas Thompson,88,4.72,1351,286
131,T124,T124,David Toms,86,4.72,1255,266
132,T124,T124,Camilo Villegas,78,4.72,1039,220
133,T124,T124,Dean Wilson,54,4.72,755,160
134,T135,T135,Blake Adams,84,4.73,1191,252
135,T135,T135,Ricky Barnes,103,4.73,1536,325
136,T135,T135,Michael Bradley,77,4.73,1163,246
137,T135,T135,Ben Curtis,78,4.73,1120,237
138,T135,T135,Brian Davis,101,4.73,1553,328
139,T135,T135,Bob Estes,79,4.73,1153,244
140,T135,T135,Steve Marino,81,4.73,1262,267
141,T135,T135,Scott Verplank,74,4.73,1040,220
142,T135,T135,Johnson Wagner,85,4.73,1287,272
143,T144,T144,Stephen Ames,75,4.74,1091,230
144,T144,T144,Chris DiMarco,88,4.74,1319,278
145,T144,T144,Skip Kendall,58,4.74,873,184
146,T144,T144,Bill Lunde,79,4.74,1271,268
147,T144,T144,Jeff Maggert,76,4.74,1113,235
148,T144,T144,Billy Mayfair,78,4.74,1171,247
149,T144,T144,Rocco Mediate,71,4.74,1062,224
150,T144,T144,Bryce Molder,84,4.74,1275,269
151,T144,T144,Kenny Perry,69,4.74,1023,216
152,T144,T144,Jeff Quinney,91,4.74,1342,283
153,T144,T144,Andres Romero,73,4.74,1100,232
154,T144,T144,Jay Williamson,76,4.74,1110,234
155,T156,T156,Paul Goydos,78,4.75,1201,253
156,T156,T156,Jeev Milkha Singh,59,4.75,779,164
157,T156,T156,Jimmy Walker,82,4.75,1245,262
158,T156,T156,Mike Weir,59,4.75,878,185
159,T160,T160,Alex Cejka,81,4.76,1266,266
160,T160,T160,Freddie Jacobson,83,4.76,1215,255
161,T160,T160,Brenden Pappas,66,4.76,1023,215
162,T160,T160,Ian Poulter,55,4.76,704,148
163,T160,T160,Michael Sim,64,4.76,932,196
164,T160,T160,Omar Uresti,74,4.76,1138,239
165,T160,T160,Steve Wheatcroft,74,4.76,1127,237
166,T167,T167,Cameron Beckman,68,4.77,974,204
167,T167,T167,Chad Campbell,94,4.77,1379,289
168,T167,T167,Cliff Kresge,50,4.77,735,154
169,T167,T167,David Lutterus,69,4.77,1069,224
170,T167,T167,Greg Owen,69,4.77,1077,226
171,T172,T172,Rory McIlroy,54,4.78,775,162
172,T172,T172,Carl Pettersson,99,4.78,1502,314
173,T172,T172,Brian Stuard,81,4.78,1191,249
174,T175,T175,Rich Barcelo,70,4.79,1044,218
175,T175,T175,Brad Faxon,58,4.79,905,189
176,T175,T175,Steve Lowery,67,4.79,1021,213
177,T175,T175,Shaun Micheel,70,4.79,1044,218
178,T175,T175,Roger Tambellini,77,4.79,1184,247
179,T175,T175,Chris Wilson,65,4.79,1020,213
180,T181,T181,Brent Delahoussaye,57,4.8,860,179
181,T181,T181,Nathan Green,86,4.8,1276,266
182,T181,T181,Mathias Grönberg,61,4.8,897,187
183,184,184,Andrew McLardy,52,4.81,803,167
184,T185,T185,Jeff Gove,57,4.82,886,184
185,T185,T185,Jerod Turner,54,4.82,796,165
186,T187,T187,Justin Bolli,55,4.83,859,178
187,T187,T187,David Duval,71,4.83,1144,237
188,T187,T187,Greg Kraft,52,4.83,811,168
189,T187,T187,Vance Veazey,58,4.83,893,185
190,191,191,Kevin Johnson,62,4.87,979,201
191,192,192,Craig Bowden,56,4.88,873,179
