,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Chad Collins,87,2.89,509,176
1,2,2,David Toms,86,2.91,495,170
2,3,3,David Duval,71,2.92,423,145
3,4,4,Freddie Jacobson,83,2.93,486,166
4,T5,T5,Jeff Overton,89,2.94,514,175
5,T5,T5,Paul Stankowski,62,2.94,370,126
6,T7,T7,Pat Perez,90,2.95,539,183
7,T7,T7,Chris Tidland,77,2.95,455,154
8,T9,T9,Briny Baird,87,2.96,526,178
9,T9,T9,Jason Day,82,2.96,477,161
10,T9,T9,Spencer Levin,110,2.96,667,225
11,T9,T9,Michael Sim,64,2.96,367,124
12,T13,T13,Chad Campbell,94,2.97,564,190
13,T13,T13,John Mallinger,78,2.97,473,159
14,T13,T13,Heath Slocum,97,2.97,568,191
15,T13,T13,Josh Teater,101,2.97,609,205
16,T17,T17,Paul Casey,64,2.98,340,114
17,T17,T17,Luke Donald,71,2.98,408,137
18,T17,T17,Nathan Green,86,2.98,525,176
19,T17,T17,Garrett Willis,82,2.98,491,165
20,T17,T17,Mark Wilson,87,2.98,534,179
21,T22,T22,Michael Bradley,77,2.99,460,154
22,T22,T22,Brendon de Jonge,114,2.99,697,233
23,T22,T22,Rickie Fowler,98,2.99,578,193
24,T22,T22,Tom Gillis,97,2.99,590,197
25,T22,T22,Ryuji Imada,90,2.99,547,183
26,T22,T22,Bryce Molder,84,2.99,518,173
27,T22,T22,Greg Owen,69,2.99,415,139
28,T22,T22,Tom Pernice Jr.,74,2.99,440,147
29,T22,T22,Brett Quigley,96,2.99,584,195
30,T31,T31,Craig Bowden,56,3.0,345,115
31,T31,T31,Chris DiMarco,88,3.0,543,181
32,T31,T31,Zach Johnson,93,3.0,534,178
33,T31,T31,Phil Mickelson,76,3.0,447,149
34,T35,T35,Henrik Bjornstad,72,3.01,443,147
35,T35,T35,Greg Chalmers,93,3.01,574,191
36,T35,T35,Derek Lamely,81,3.01,490,163
37,T35,T35,Marc Leishman,87,3.01,514,171
38,T35,T35,Bill Lunde,79,3.01,490,163
39,T35,T35,Andrew McLardy,52,3.01,322,107
40,T35,T35,James Nitties,92,3.01,566,188
41,T35,T35,Brandt Snedeker,89,3.01,544,181
42,T43,T43,Jason Bohn,84,3.02,517,171
43,T43,T43,K.J. Choi,82,3.02,493,163
44,T43,T43,Tim Clark,88,3.02,522,173
45,T43,T43,Steve Elkington,74,3.02,462,153
46,T43,T43,Brad Faxon,58,3.02,359,119
47,T43,T43,Jeff Gove,57,3.02,353,117
48,T43,T43,Bill Haas,87,3.02,525,174
49,T43,T43,J.P. Hayes,79,3.02,486,161
50,T43,T43,Charles Howell III,103,3.02,635,210
