,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,J.B. Holmes,100,4.53,657,145
1,T1,T1,Bubba Watson,77,4.53,557,123
2,3,3,Tom Gillis,97,4.54,708,156
3,T4,T4,Ernie Els,72,4.56,547,120
4,T4,T4,Martin Laird,91,4.56,647,142
5,T4,T4,Nick Watney,91,4.56,680,149
6,T7,T7,Robert Allenby,76,4.57,576,126
7,T7,T7,Sergio Garcia,58,4.57,297,65
8,T7,T7,Bill Haas,87,4.57,754,165
9,T7,T7,John Merrick,109,4.57,686,150
10,T11,T11,Scott Piercy,88,4.58,577,126
11,T11,T11,Bo Van Pelt,104,4.58,733,160
12,T13,T13,Aaron Baddeley,94,4.59,629,137
13,T13,T13,Matt Bettencourt,91,4.59,657,143
14,T13,T13,Brandt Snedeker,89,4.59,624,136
15,T13,T13,Steve Stricker,73,4.59,597,130
16,T17,T17,Briny Baird,87,4.6,566,123
17,T17,T17,Retief Goosen,75,4.6,492,107
18,T17,T17,Davis Love III,79,4.6,594,129
19,T20,T20,Brendon de Jonge,114,4.61,941,204
20,T20,T20,Charles Howell III,103,4.61,627,136
21,T20,T20,Dustin Johnson,83,4.61,706,153
22,T20,T20,Matt Kuchar,97,4.61,820,178
23,T20,T20,Phil Mickelson,76,4.61,683,148
24,T20,T20,James Nitties,92,4.61,678,147
25,T20,T20,Vijay Singh,75,4.61,502,109
26,T27,T27,Steve Elkington,74,4.62,582,126
27,T27,T27,Lucas Glover,75,4.62,564,122
28,T27,T27,Kevin Na,94,4.62,684,148
29,T27,T27,Webb Simpson,98,4.62,674,146
30,T27,T27,Kevin Stadler,86,4.62,675,146
31,T27,T27,Vaughn Taylor,87,4.62,624,135
32,T33,T33,Woody Austin,93,4.63,658,142
33,T33,T33,Paul Casey,64,4.63,472,102
34,T33,T33,J.J. Henry,92,4.63,593,128
35,T33,T33,Hunter Mahan,85,4.63,671,145
36,T33,T33,Geoff Ogilvy,62,4.63,495,107
37,T33,T33,D.A. Points,90,4.63,588,127
38,T33,T33,Justin Rose,78,4.63,514,111
39,T33,T33,Kevin Sutherland,86,4.63,667,144
40,T33,T33,Mark Wilson,87,4.63,597,129
41,T42,T42,Ángel Cabrera,64,4.64,562,121
42,T42,T42,Stewart Cink,84,4.64,580,125
43,T42,T42,Chad Collins,87,4.64,622,134
44,T42,T42,J.P. Hayes,79,4.64,566,122
45,T42,T42,Spencer Levin,110,4.64,789,170
46,T42,T42,Jarrod Lyle,54,4.64,334,72
47,T42,T42,George McNeill,79,4.64,557,120
48,T42,T42,Alex Prugh,88,4.64,668,144
49,T42,T42,Cameron Tringale,55,4.64,455,98
50,T51,T51,K.J. Choi,82,4.65,651,140
51,T51,T51,Ben Crane,85,4.65,502,108
52,T51,T51,Rickie Fowler,98,4.65,781,168
53,T51,T51,Robert Garrigus,71,4.65,474,102
54,T51,T51,Matt Jones,89,4.65,647,139
55,T51,T51,Rod Pampling,77,4.65,479,103
56,T51,T51,Brett Quigley,96,4.65,595,128
57,T58,T58,Michael Bradley,77,4.66,433,93
58,T58,T58,James Driscoll,78,4.66,564,121
59,T58,T58,Martin Flores,75,4.66,611,131
60,T58,T58,Charley Hoffman,85,4.66,638,137
61,T58,T58,Garth Mulroy,53,4.66,419,90
62,T58,T58,Charlie Wi,95,4.66,639,137
63,T64,T64,Jason Bohn,84,4.67,584,125
64,T64,T64,Joe Durant,67,4.67,458,98
65,T64,T64,Richard Johnson,90,4.67,635,136
66,T64,T64,Michael Letzig,84,4.67,537,115
67,T64,T64,Ryan Moore,80,4.67,635,136
68,T64,T64,Chris Tidland,77,4.67,509,109
69,T64,T64,D.J. Trahan,92,4.67,742,159
70,T64,T64,Brett Wetterich,54,4.67,430,92
71,T72,T72,Ricky Barnes,103,4.68,763,163
72,T72,T72,Daniel Chopra,74,4.68,510,109
73,T72,T72,Padraig Harrington,57,4.68,473,101
74,T72,T72,Tim Herron,79,4.68,576,123
75,T72,T72,Will MacKenzie,72,4.68,496,106
76,T72,T72,Billy Mayfair,78,4.68,632,135
77,T72,T72,Scott McCarron,90,4.68,655,140
78,T72,T72,Joe Ogilvie,99,4.68,726,155
79,T72,T72,Kenny Perry,69,4.68,548,117
80,T72,T72,Adam Scott,70,4.68,623,133
81,T72,T72,Paul Stankowski,62,4.68,384,82
82,T72,T72,Nicholas Thompson,88,4.68,636,136
83,T72,T72,Garrett Willis,82,4.68,524,112
84,T85,T85,Mark Calcavecchia,50,4.69,389,83
85,T85,T85,Greg Chalmers,93,4.69,657,140
86,T85,T85,Tim Clark,88,4.69,652,139
87,T85,T85,Michael Connell,89,4.69,629,134
88,T85,T85,Luke Donald,71,4.69,628,134
89,T85,T85,Ryuji Imada,90,4.69,624,133
90,T85,T85,Marc Leishman,87,4.69,507,108
91,T85,T85,Tim Petrovic,105,4.69,760,162
92,T85,T85,Chris Stroud,90,4.69,675,144
93,T85,T85,Josh Teater,101,4.69,769,164
94,T85,T85,Camilo Villegas,78,4.69,553,118
95,T85,T85,Johnson Wagner,85,4.69,628,134
96,T97,T97,Stuart Appleby,101,4.7,639,136
97,T97,T97,Kris Blanks,91,4.7,776,165
98,T97,T97,Jonathan Byrd,85,4.7,616,131
99,T97,T97,Chris Couch,66,4.7,592,126
100,T97,T97,Graham DeLaet,88,4.7,648,138
101,T97,T97,Matt Every,60,4.7,493,105
102,T97,T97,Steve Flesch,78,4.7,479,102
103,T97,T97,Trevor Immelman,55,4.7,432,92
104,T97,T97,Lee Janzen,77,4.7,540,115
105,T97,T97,Jerry Kelly,99,4.7,770,164
106,T97,T97,John Rollins,81,4.7,592,126
107,T97,T97,Rory Sabbatini,79,4.7,526,112
