,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,K.J. Choi,34.55,760,22
1,2,2,Ryan Moore,34.57,795,23
2,3,3,Charlie Wi,34.63,935,27
3,4,4,Dustin Johnson,34.64,762,22
4,5,5,Chris DiMarco,34.71,833,24
5,6,6,Bubba Watson,34.73,764,22
6,7,7,Michael Letzig,34.81,905,26
7,T8,T8,Jason Day,34.83,801,23
8,T8,T8,Charley Hoffman,34.83,836,24
9,T8,T8,Steve Stricker,34.83,627,18
10,11,11,Justin Rose,34.86,767,22
11,12,12,Luke Donald,34.89,663,19
12,T13,T13,J.P. Hayes,34.96,874,25
13,T13,T13,Vaughn Taylor,34.96,909,26
14,T13,T13,David Toms,34.96,839,24
15,T16,T16,Robert Allenby,35.0,700,20
16,T16,T16,Shaun Micheel,35.0,735,21
17,T16,T16,Carl Pettersson,35.0,1015,29
18,T19,T19,Charles Howell III,35.04,981,28
19,T19,T19,Heath Slocum,35.04,876,25
20,T19,T19,Jay Williamson,35.04,841,24
21,22,22,Joe Durant,35.05,666,19
22,23,23,Matt Every,35.06,631,18
23,24,24,Jeff Quinney,35.07,1017,29
24,25,25,Chris Riley,35.08,842,24
25,26,26,Matt Jones,35.11,948,27
26,27,27,Kevin Streelman,35.14,984,28
27,28,28,Geoff Ogilvy,35.17,633,18
28,29,29,Matt Kuchar,35.2,880,25
29,T30,T30,Zach Johnson,35.21,845,24
30,T30,T30,Garrett Willis,35.21,845,24
31,T32,T32,Spencer Levin,35.23,1092,31
32,T32,T32,John Senden,35.23,1057,30
33,34,34,Trevor Immelman,35.26,670,19
34,T35,T35,Jonathan Byrd,35.27,917,26
35,T35,T35,Martin Laird,35.27,917,26
36,37,37,Jarrod Lyle,35.28,635,18
37,38,38,Nick Watney,35.3,812,23
38,T39,T39,J.B. Holmes,35.31,918,26
39,T39,T39,Scott McCarron,35.31,1024,29
40,T41,T41,Briny Baird,35.32,989,28
41,T41,T41,Ricky Barnes,35.32,989,28
42,T41,T41,Robert Garrigus,35.32,777,22
43,T41,T41,Vijay Singh,35.32,777,22
44,45,45,Tom Gillis,35.33,954,27
45,46,46,James Driscoll,35.35,919,26
46,47,47,Bo Van Pelt,35.36,990,28
47,T48,T48,Adam Scott,35.37,672,19
48,T48,T48,Kevin Stadler,35.37,955,27
49,T48,T48,Camilo Villegas,35.37,672,19
50,T51,T51,Chris Couch,35.39,814,23
51,T51,T51,Alex Prugh,35.39,991,28
52,53,53,Brian Gay,35.41,1027,29
53,T54,T54,Michael Bradley,35.42,850,24
54,T54,T54,Freddie Jacobson,35.42,850,24
55,T56,T56,Brent Delahoussaye,35.43,744,21
56,T56,T56,Ryuji Imada,35.43,992,28
57,T56,T56,Andres Romero,35.43,744,21
58,T59,T59,Brendon de Jonge,35.44,1134,32
59,T59,T59,Paul Goydos,35.44,886,25
60,T59,T59,Bill Haas,35.44,886,25
61,T59,T59,George McNeill,35.44,957,27
62,T59,T59,Paul Stankowski,35.44,638,18
63,T64,T64,Steve Elkington,35.45,780,22
64,T64,T64,Aron Price,35.45,780,22
65,66,66,Sean O'Hair,35.46,851,24
66,T67,T67,Chad Campbell,35.5,923,26
67,T67,T67,Lee Janzen,35.5,923,26
68,T67,T67,Bryce Molder,35.5,923,26
69,T67,T67,Scott Piercy,35.5,994,28
70,T71,T71,Woody Austin,35.52,1030,29
71,T71,T71,Jason Bohn,35.52,888,25
72,T71,T71,Tim Clark,35.52,817,23
73,T71,T71,Kevin Na,35.52,888,25
74,T71,T71,Brett Quigley,35.52,1030,29
75,76,76,Jeff Overton,35.54,924,26
76,77,77,Jerry Kelly,35.55,1031,29
77,T78,T78,Nathan Green,35.56,960,27
78,T78,T78,Mike Weir,35.56,640,18
79,80,80,Kris Blanks,35.57,1067,30
80,T81,T81,Stephen Ames,35.59,783,22
81,T81,T81,Tom Pernice Jr.,35.59,783,22
82,T83,T83,Will MacKenzie,35.61,819,23
83,T83,T83,Dean Wilson,35.61,641,18
84,85,85,Justin Leonard,35.62,926,26
85,T86,T86,Hunter Mahan,35.63,855,24
86,T86,T86,Pat Perez,35.63,962,27
87,T86,T86,Chris Stroud,35.63,962,27
88,T86,T86,D.J. Trahan,35.63,962,27
89,T90,T90,Alex Cejka,35.64,998,28
90,T90,T90,Rickie Fowler,35.64,998,28
91,T92,T92,Aaron Baddeley,35.65,927,26
92,T92,T92,Henrik Bjornstad,35.65,927,26
93,T92,T92,Bob Estes,35.65,927,26
94,T92,T92,Padraig Harrington,35.65,606,17
95,T92,T92,John Merrick,35.65,1105,31
96,T92,T92,John Rollins,35.65,927,26
97,T98,T98,Retief Goosen,35.67,642,18
98,T98,T98,Charles Warren,35.67,749,21
99,T100,T100,John Mallinger,35.68,999,28
100,T100,T100,Rory Sabbatini,35.68,892,25
101,T102,T102,John Daly,35.7,714,20
102,T102,T102,Jim Furyk,35.7,714,20
103,T102,T102,Phil Mickelson,35.7,714,20
104,T105,T105,Ian Poulter,35.71,500,14
105,T105,T105,Webb Simpson,35.71,1107,31
106,T107,T107,Stewart Cink,35.73,786,22
107,T107,T107,Rod Pampling,35.73,929,26
108,T109,T109,Ernie Els,35.74,679,19
109,T109,T109,Garth Mulroy,35.74,679,19
110,T111,T111,Paul Casey,35.75,572,16
111,T111,T111,Graham DeLaet,35.75,1001,28
112,T111,T111,Troy Matteson,35.75,1001,28
113,T111,T111,Chris Tidland,35.75,858,24
114,T111,T111,Brett Wetterich,35.75,572,16
115,T111,T111,Mark Wilson,35.75,1001,28
116,117,117,Chad Collins,35.77,930,26
117,118,118,Jimmy Walker,35.78,966,27
118,119,119,Troy Merritt,35.79,1038,29
119,120,120,Cameron Beckman,35.8,895,25
120,121,121,Roger Tambellini,35.81,931,26
121,T122,T122,Ben Curtis,35.83,860,24
122,T122,T122,Tim Herron,35.83,860,24
123,T122,T122,Steve Marino,35.83,860,24
124,T122,T122,Jeev Milkha Singh,35.83,645,18
125,126,126,Michael Sim,35.84,681,19
126,127,127,Derek Lamely,35.85,968,27
