,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Kevin Johnson,65.0,65,1
1,T1,T1,Hunter Mahan,65.0,65,1
2,T1,T1,Steve Marino,65.0,65,1
3,T1,T1,Adam Scott,65.0,130,2
4,5,5,Steve Flesch,66.0,66,1
5,T6,T6,Stewart Cink,67.0,67,1
6,T6,T6,Michael Letzig,67.0,134,2
7,T6,T6,George McNeill,67.0,67,1
8,T6,T6,Pat Perez,67.0,67,1
9,T6,T6,Tom Pernice Jr.,67.0,67,1
10,T6,T6,Brandt Snedeker,67.0,67,1
11,T12,T12,Vijay Singh,67.33,202,3
12,T12,T12,Scott Verplank,67.33,202,3
13,14,14,Brian Gay,67.5,135,2
14,15,15,Troy Merritt,67.75,271,4
15,T16,T16,Mark Calcavecchia,68.0,136,2
16,T16,T16,Daniel Chopra,68.0,68,1
17,T16,T16,John Daly,68.0,68,1
18,T16,T16,Bob Estes,68.0,68,1
19,T16,T16,Matt Kuchar,68.0,68,1
20,T16,T16,Derek Lamely,68.0,272,4
21,T16,T16,Justin Leonard,68.0,68,1
22,T16,T16,D.A. Points,68.0,68,1
23,T16,T16,Alex Prugh,68.0,68,1
24,T16,T16,Roland Thatcher,68.0,68,1
25,26,26,John Rollins,68.33,205,3
26,T27,T27,Graham DeLaet,68.5,137,2
27,T27,T27,Freddie Jacobson,68.5,274,4
28,T29,T29,Tim Clark,69.0,138,2
29,T29,T29,Michael Connell,69.0,138,2
30,T29,T29,Jim Furyk,69.0,69,1
31,T29,T29,Jeff Gove,69.0,69,1
32,T29,T29,Nathan Green,69.0,69,1
33,T29,T29,Charles Howell III,69.0,138,2
34,T29,T29,Skip Kendall,69.0,69,1
35,T29,T29,Will MacKenzie,69.0,69,1
36,T29,T29,Webb Simpson,69.0,207,3
37,T29,T29,Nick Watney,69.0,138,2
38,T39,T39,Paul Goydos,69.5,139,2
39,T39,T39,Jeev Milkha Singh,69.5,139,2
40,T39,T39,D.J. Trahan,69.5,139,2
41,42,42,Matt Jones,69.67,209,3
42,43,43,Martin Flores,69.8,349,5
43,44,44,Joe Ogilvie,69.83,419,6
44,T45,T45,Paul Casey,70.0,70,1
45,T45,T45,Ben Crane,70.0,140,2
46,T45,T45,Charley Hoffman,70.0,210,3
47,T45,T45,Spencer Levin,70.0,280,4
48,T45,T45,Bryce Molder,70.0,140,2
49,T45,T45,Sean O'Hair,70.0,70,1
50,T45,T45,Ryan Palmer,70.0,210,3
51,T45,T45,Rod Pampling,70.0,70,1
52,T45,T45,Tim Petrovic,70.0,140,2
53,T45,T45,Cameron Tringale,70.0,70,1
54,T45,T45,Bo Van Pelt,70.0,210,3
55,T45,T45,Charlie Wi,70.0,70,1
56,T45,T45,Y.E. Yang,70.0,70,1
57,58,58,J.B. Holmes,70.25,281,4
58,59,59,Brian Davis,70.4,352,5
59,T60,T60,Chris Stroud,70.5,141,2
60,T60,T60,Roger Tambellini,70.5,141,2
61,T60,T60,Chris Tidland,70.5,141,2
62,T63,T63,Woody Austin,71.0,142,2
63,T63,T63,Briny Baird,71.0,142,2
64,T63,T63,Kris Blanks,71.0,71,1
65,T63,T63,Jonathan Byrd,71.0,71,1
66,T63,T63,Chad Campbell,71.0,142,2
67,T63,T63,Alex Cejka,71.0,71,1
68,T63,T63,K.J. Choi,71.0,142,2
69,T63,T63,Ben Curtis,71.0,213,3
70,T63,T63,Robert Garrigus,71.0,71,1
71,T63,T63,Tom Gillis,71.0,213,3
72,T63,T63,Retief Goosen,71.0,142,2
73,T63,T63,Marc Leishman,71.0,142,2
74,T63,T63,Cameron Percy,71.0,71,1
75,T63,T63,Carl Pettersson,71.0,71,1
76,T63,T63,Jeff Quinney,71.0,142,2
77,T63,T63,Paul Stankowski,71.0,213,3
78,T63,T63,Vaughn Taylor,71.0,71,1
79,T63,T63,Josh Teater,71.0,213,3
80,T63,T63,Boo Weekley,71.0,71,1
81,T63,T63,Jay Williamson,71.0,71,1
82,T63,T63,Garrett Willis,71.0,142,2
83,84,84,Kevin Sutherland,71.25,285,4
84,T85,T85,Aaron Baddeley,71.33,214,3
85,T85,T85,Joe Durant,71.33,214,3
86,T85,T85,David Duval,71.33,214,3
87,T88,T88,Blake Adams,71.5,143,2
88,T88,T88,John Merrick,71.5,429,6
89,T88,T88,Phil Mickelson,71.5,143,2
90,T88,T88,Bubba Watson,71.5,286,4
91,92,92,Ted Purdy,71.75,287,4
92,T93,T93,Rich Barcelo,72.0,144,2
93,T93,T93,Brendon de Jonge,72.0,72,1
94,T93,T93,Bill Haas,72.0,144,2
95,T93,T93,J.P. Hayes,72.0,288,4
96,T93,T93,J.J. Henry,72.0,216,3
97,T93,T93,Ryuji Imada,72.0,72,1
98,T93,T93,Richard Johnson,72.0,216,3
99,T93,T93,Jerry Kelly,72.0,72,1
100,T93,T93,Martin Laird,72.0,288,4
101,T93,T93,Jeff Maggert,72.0,72,1
102,T93,T93,Geoff Ogilvy,72.0,72,1
103,T93,T93,Jeff Overton,72.0,72,1
104,T93,T93,Justin Rose,72.0,144,2
105,T93,T93,Heath Slocum,72.0,216,3
106,T93,T93,Jimmy Walker,72.0,216,3
107,T93,T93,Chris Wilson,72.0,72,1
108,109,109,Rickie Fowler,72.33,217,3
109,T110,T110,Sergio Garcia,72.5,145,2
110,T110,T110,Brett Quigley,72.5,145,2
111,112,112,Ricky Barnes,72.67,218,3
112,T113,T113,Jason Bohn,73.0,73,1
113,T113,T113,Craig Bowden,73.0,73,1
114,T113,T113,Jason Dufner,73.0,73,1
115,T113,T113,Mathias Grönberg,73.0,73,1
116,T113,T113,Tim Herron,73.0,73,1
117,T113,T113,Bill Lunde,73.0,219,3
118,T113,T113,Troy Matteson,73.0,73,1
119,T113,T113,Billy Mayfair,73.0,73,1
120,T113,T113,Andrew McLardy,73.0,73,1
121,T113,T113,Greg Owen,73.0,146,2
122,T113,T113,Brenden Pappas,73.0,73,1
123,T113,T113,Scott Piercy,73.0,146,2
124,T113,T113,Andres Romero,73.0,146,2
125,T113,T113,Kevin Streelman,73.0,365,5
126,127,127,Matt Bettencourt,73.33,220,3
127,128,128,Stuart Appleby,73.5,147,2
128,129,129,Brad Faxon,73.67,221,3
129,T130,T130,Chad Collins,74.0,74,1
130,T130,T130,Chris Couch,74.0,74,1
131,T130,T130,Jerod Turner,74.0,222,3
132,T130,T130,Omar Uresti,74.0,148,2
133,T130,T130,Johnson Wagner,74.0,148,2
134,135,135,Steve Lowery,74.5,149,2
135,136,136,Nicholas Thompson,74.8,374,5
136,T137,T137,Ernie Els,75.0,75,1
137,T137,T137,David Lutterus,75.0,75,1
138,T137,T137,Kevin Na,75.0,150,2
139,140,140,Greg Kraft,76.0,76,1
140,T141,T141,Ian Poulter,77.0,77,1
141,T141,T141,Rory Sabbatini,77.0,77,1
142,143,143,Lee Janzen,78.0,78,1
