,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
63,T55,T55,Steve Stricker,35.0,630,18
64,T55,T55,Chris Stroud,35.0,595,17
65,T66,T66,Greg Chalmers,35.05,666,19
66,T66,T66,Brian Gay,35.05,666,19
67,T66,T66,Kevin Na,35.05,701,20
68,T66,T66,John Senden,35.05,736,21
69,T70,T70,Jason Bohn,35.06,561,16
70,T70,T70,Richard Johnson,35.06,596,17
71,T70,T70,Kevin Sutherland,35.06,596,17
72,73,73,James Driscoll,35.08,421,12
73,T74,T74,John Mallinger,35.09,386,11
74,T74,T74,Bo Van Pelt,35.09,807,23
75,T76,T76,Kris Blanks,35.13,562,16
76,T76,T76,J.B. Holmes,35.13,843,24
77,T76,T76,Brenden Pappas,35.13,281,8
78,T79,T79,J.P. Hayes,35.14,492,14
79,T79,T79,Shaun Micheel,35.14,492,14
80,T81,T81,Carl Pettersson,35.15,703,20
81,T81,T81,Paul Stankowski,35.15,457,13
82,83,83,Charles Warren,35.18,387,11
83,84,84,D.A. Points,35.19,563,16
84,85,85,Cameron Tringale,35.2,176,5
85,T86,T86,Tim Clark,35.21,669,19
86,T86,T86,Ben Curtis,35.21,493,14
87,T86,T86,Martin Laird,35.21,669,19
88,T89,T89,Hunter Mahan,35.22,634,18
89,T89,T89,D.J. Trahan,35.22,634,18
90,91,91,Matt Bettencourt,35.23,458,13
91,92,92,Rod Pampling,35.25,423,12
92,93,93,K.J. Choi,35.26,670,19
93,94,94,Padraig Harrington,35.27,388,11
94,95,95,Justin Leonard,35.28,635,18
95,96,96,Heath Slocum,35.3,812,23
96,97,97,Stephen Ames,35.31,565,16
97,T98,T98,Rich Barcelo,35.33,318,9
98,T98,T98,Zach Johnson,35.33,742,21
99,T98,T98,Jarrod Lyle,35.33,318,9
100,T98,T98,Troy Merritt,35.33,424,12
101,T98,T98,Adam Scott,35.33,530,15
102,T98,T98,Chris Tidland,35.33,530,15
103,104,104,Charlie Wi,35.35,707,20
104,T105,T105,Mathew Goggin,35.36,495,14
105,T105,T105,Troy Matteson,35.36,495,14
106,T105,T105,Rocco Mediate,35.36,389,11
107,T105,T105,Brian Stuard,35.36,389,11
108,T105,T105,Jay Williamson,35.36,495,14
109,T110,T110,Michael Letzig,35.38,566,16
110,T110,T110,Will MacKenzie,35.38,460,13
111,T110,T110,Scott Piercy,35.38,566,16
112,113,113,Jeff Overton,35.39,637,18
113,T114,T114,Davis Love III,35.4,531,15
114,T114,T114,Andrew McLardy,35.4,177,5
115,T114,T114,Ryan Moore,35.4,531,15
116,T114,T114,Alex Prugh,35.4,531,15
117,T118,T118,Stuart Appleby,35.42,673,19
118,T118,T118,Spencer Levin,35.42,850,24
119,T118,T118,Geoff Ogilvy,35.42,425,12
120,T121,T121,Jerod Turner,35.43,248,7
121,T121,T121,Nick Watney,35.43,744,21
122,123,123,Phil Mickelson,35.44,638,18
123,T124,T124,Chris Couch,35.5,355,10
124,T124,T124,Trevor Immelman,35.5,284,8
125,T124,T124,James Nitties,35.5,568,16
126,T124,T124,Tom Pernice Jr.,35.5,497,14
127,T124,T124,John Rollins,35.5,497,14
128,T129,T129,Jim Furyk,35.53,604,17
129,T129,T129,Josh Teater,35.53,675,19
130,T129,T129,Y.E. Yang,35.53,533,15
131,132,132,Steve Flesch,35.57,498,14
132,133,133,Brendon de Jonge,35.58,854,24
133,134,134,Jason Dufner,35.61,641,18
134,T135,T135,Woody Austin,35.65,606,17
135,T135,T135,Steve Marino,35.65,606,17
136,T137,T137,Henrik Bjornstad,35.67,321,9
137,T137,T137,Lucas Glover,35.67,535,15
138,T137,T137,Greg Owen,35.67,321,9
139,T137,T137,Steve Wheatcroft,35.67,321,9
140,141,141,Ricky Barnes,35.68,785,22
141,T142,T142,Brent Delahoussaye,35.71,250,7
142,T142,T142,Camilo Villegas,35.71,607,17
143,144,144,Brandt Snedeker,35.72,643,18
144,145,145,Kenny Perry,35.73,536,15
145,146,146,Michael Connell,35.74,679,19
146,T147,T147,Craig Bowden,35.75,286,8
147,T147,T147,Mathias Grönberg,35.75,286,8
148,T147,T147,Derek Lamely,35.75,429,12
149,T147,T147,George McNeill,35.75,429,12
150,151,151,Boo Weekley,35.76,608,17
151,T152,T152,Joe Durant,35.79,501,14
152,T152,T152,Robert Garrigus,35.79,501,14
153,T152,T152,Johnson Wagner,35.79,501,14
154,T155,T155,Chad Campbell,35.8,716,20
155,T155,T155,Vijay Singh,35.8,537,15
156,157,157,Jerry Kelly,35.81,752,21
157,158,158,Steve Lowery,35.86,251,7
158,159,159,John Merrick,35.87,825,23
159,160,160,Matt Jones,35.88,610,17
160,161,161,Chris DiMarco,35.89,682,19
161,162,162,Ryuji Imada,35.94,575,16
162,T163,T163,Brad Faxon,36.0,216,6
163,T163,T163,Skip Kendall,36.0,396,11
164,T163,T163,David Lutterus,36.0,324,9
165,T163,T163,Jeff Maggert,36.0,396,11
166,T163,T163,Cameron Percy,36.0,432,12
167,T163,T163,Nicholas Thompson,36.0,504,14
168,169,169,Nathan Green,36.06,577,16
169,170,170,Martin Flores,36.09,397,11
170,171,171,John Daly,36.1,361,10
171,T172,T172,Dustin Johnson,36.11,686,19
172,T172,T172,Omar Uresti,36.11,325,9
173,T174,T174,Jason Day,36.17,651,18
174,T174,T174,Matt Every,36.17,434,12
175,T174,T174,Chris Wilson,36.17,217,6
176,177,177,Mike Weir,36.2,362,10
177,178,178,Greg Kraft,36.25,145,4
178,179,179,Tim Herron,36.27,544,15
179,180,180,Garth Mulroy,36.29,254,7
180,181,181,Ted Purdy,36.31,472,13
181,182,182,Lee Janzen,36.36,400,11
182,183,183,Sergio Garcia,36.42,437,12
183,184,184,Paul Goydos,36.43,510,14
184,185,185,Mark Calcavecchia,36.44,328,9
185,186,186,Alex Cejka,36.46,474,13
186,187,187,Roland Thatcher,36.6,366,10
187,188,188,Roger Tambellini,36.75,441,12
188,T189,T189,Jeff Gove,36.83,221,6
189,T189,T189,Vance Veazey,36.83,221,6
190,191,191,Justin Bolli,37.0,148,4
191,192,192,Cliff Kresge,37.13,297,8
