,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Padraig Harrington,57,4.46,370,83
1,2,2,Retief Goosen,75,4.47,451,101
2,3,3,Davis Love III,79,4.48,497,111
3,4,4,Bubba Watson,77,4.5,522,116
4,T5,T5,Dustin Johnson,83,4.51,564,125
5,T5,T5,Vijay Singh,75,4.51,474,105
6,T7,T7,Paul Casey,64,4.52,371,82
7,T7,T7,Stewart Cink,84,4.52,542,120
8,T7,T7,Phil Mickelson,76,4.52,538,119
9,T10,T10,Briny Baird,87,4.54,536,118
10,T10,T10,J.J. Henry,92,4.54,604,133
11,T10,T10,Matt Kuchar,97,4.54,617,136
12,T10,T10,Garth Mulroy,53,4.54,377,83
13,T14,T14,Ángel Cabrera,64,4.55,419,92
14,T14,T14,J.B. Holmes,100,4.55,660,145
15,T14,T14,Alex Prugh,88,4.55,592,130
16,T14,T14,Steve Stricker,73,4.55,473,104
17,T18,T18,Matt Bettencourt,91,4.56,634,139
18,T18,T18,Jonathan Byrd,85,4.56,520,114
19,T18,T18,Steve Elkington,74,4.56,543,119
20,T18,T18,Sergio Garcia,58,4.56,360,79
21,T18,T18,Aron Price,70,4.56,456,100
22,T18,T18,Dean Wilson,54,4.56,319,70
23,T24,T24,Ernie Els,72,4.57,484,106
24,T24,T24,Martin Laird,91,4.57,617,135
25,T24,T24,Kevin Na,94,4.57,585,128
26,T24,T24,Andres Romero,73,4.57,475,104
27,T28,T28,Robert Allenby,76,4.58,485,106
28,T28,T28,Tom Gillis,97,4.58,682,149
29,T28,T28,Bill Haas,87,4.58,632,138
30,T28,T28,Jerry Kelly,99,4.58,691,151
31,T28,T28,James Nitties,92,4.58,623,136
32,T33,T33,Woody Austin,93,4.59,610,133
33,T33,T33,Lucas Glover,75,4.59,533,116
