,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
56,T55,T55,James Nitties,30
57,T55,T55,Brett Quigley,29
58,T55,T55,David Toms,25
59,T60,T60,Woody Austin,29
60,T60,T60,Michael Bradley,24
61,T60,T60,K.J. Choi,22
62,T60,T60,Alex Prugh,28
63,T60,T60,Kevin Stadler,28
64,T65,T65,Kris Blanks,30
65,T65,T65,Jonathan Byrd,26
66,T65,T65,Ben Crane,24
67,T65,T65,Chris DiMarco,25
68,T65,T65,Jim Furyk,21
69,T65,T65,Retief Goosen,19
70,T65,T65,J.P. Hayes,25
71,T65,T65,Richard Johnson,27
72,T65,T65,Dustin Johnson,23
73,T65,T65,D.A. Points,29
74,T65,T65,Chris Riley,24
75,T65,T65,John Rollins,26
76,T65,T65,Vaughn Taylor,26
77,T65,T65,Garrett Willis,24
78,T79,T79,Stewart Cink,23
79,T79,T79,Steve Marino,24
80,T79,T79,Troy Matteson,28
81,T79,T79,Bryce Molder,26
82,T79,T79,Sean O'Hair,25
83,T79,T79,Aron Price,22
84,T79,T79,Andres Romero,21
85,T86,T86,Mathew Goggin,28
86,T86,T86,Hunter Mahan,25
87,T86,T86,Troy Merritt,29
88,T86,T86,Ryan Palmer,27
89,T86,T86,Johnson Wagner,28
90,T91,T91,Stephen Ames,23
91,T91,T91,Stuart Appleby,31
92,T91,T91,Jason Day,24
93,T91,T91,Ryan Moore,24
94,T91,T91,Cameron Percy,25
95,T96,T96,Blake Adams,26
96,T96,T96,Briny Baird,28
97,T96,T96,Ben Curtis,24
98,T96,T96,James Driscoll,26
99,T96,T96,Jason Dufner,25
100,T96,T96,Marc Leishman,26
101,T96,T96,Tom Pernice Jr.,22
102,T96,T96,Justin Rose,22
103,T96,T96,Camilo Villegas,20
104,T105,T105,Matt Bettencourt,32
105,T105,T105,Paul Casey,17
106,T105,T105,Luke Donald,20
107,T105,T105,Ernie Els,20
108,T105,T105,Davis Love III,24
109,T105,T105,Paul Stankowski,18
110,T111,T111,Robert Allenby,22
111,T111,T111,Joe Durant,19
112,T111,T111,Bob Estes,26
113,T111,T111,Justin Leonard,27
114,T111,T111,John Mallinger,29
115,T111,T111,Billy Mayfair,26
116,T111,T111,George McNeill,28
117,T111,T111,Rory Sabbatini,26
118,T111,T111,Vijay Singh,24
119,T111,T111,Nicholas Thompson,29
120,T111,T111,Jimmy Walker,27
121,T122,T122,Paul Goydos,25
122,T122,T122,Chris Tidland,24
123,T124,T124,Steve Flesch,25
124,T124,T124,Will MacKenzie,23
125,T124,T124,Michael Sim,20
126,T127,T127,Lucas Glover,23
127,T127,T127,Nathan Green,27
128,T127,T127,Derek Lamely,28
129,T127,T127,Jeff Maggert,28
130,T127,T127,Shaun Micheel,21
131,T127,T127,Jay Williamson,24
132,T133,T133,Alex Cejka,28
133,T133,T133,Rod Pampling,26
134,T133,T133,Ted Purdy,30
135,T133,T133,Adam Scott,20
136,T137,T137,Matt Every,18
137,T137,T137,Robert Garrigus,22
138,T137,T137,Kenny Perry,20
139,T137,T137,Brian Stuard,28
140,T137,T137,Charles Warren,21
141,T137,T137,Y.E. Yang,21
142,T143,T143,Chris Couch,23
143,T143,T143,Lee Janzen,26
144,T143,T143,Roger Tambellini,26
145,T146,T146,Cameron Beckman,25
146,T146,T146,David Duval,24
147,T146,T146,Tim Herron,24
148,T146,T146,Greg Owen,27
149,T146,T146,Jeev Milkha Singh,19
150,T146,T146,Scott Verplank,22
151,T146,T146,Dean Wilson,18
152,T153,T153,Ángel Cabrera,19
153,T153,T153,John Daly,20
154,T153,T153,Skip Kendall,18
155,T153,T153,Bill Lunde,28
156,T153,T153,Omar Uresti,27
157,T153,T153,Steve Wheatcroft,27
158,T159,T159,Martin Flores,26
159,T159,T159,Brenden Pappas,24
160,T161,T161,Henrik Bjornstad,26
161,T161,T161,Mathias Grönberg,22
162,T161,T161,Rocco Mediate,25
163,T161,T161,Roland Thatcher,26
164,T161,T161,Brett Wetterich,16
165,T166,T166,Arjun Atwal,13
166,T166,T166,Daniel Chopra,28
167,T166,T166,David Lutterus,25
168,T166,T166,Cameron Tringale,22
169,T170,T170,Trevor Immelman,19
170,T170,T170,Geoff Ogilvy,19
171,T172,T172,Brent Delahoussaye,21
172,T172,T172,Anthony Kim,14
173,T172,T172,Steve Lowery,25
174,T172,T172,Rory McIlroy,16
175,T176,T176,Michael Allen,17
176,T176,T176,Sergio Garcia,15
177,T176,T176,Cliff Kresge,17
178,T176,T176,Jarrod Lyle,18
179,T180,T180,Rich Barcelo,25
180,T180,T180,Padraig Harrington,18
181,T180,T180,Jerod Turner,21
182,T180,T180,Lee Westwood,11
183,T184,T184,Garth Mulroy,19
184,T184,T184,Mike Weir,19
185,T184,T184,Chris Wilson,26
186,T187,T187,Glen Day,13
187,T187,T187,Brad Faxon,23
188,T187,T187,Kirk Triplett,11
189,T187,T187,Tiger Woods,12
190,T191,T191,Craig Bowden,20
191,T191,T191,Mark Calcavecchia,16
192,T191,T191,Todd Hamilton,20
193,T191,T191,Ian Poulter,15
194,T195,T195,Justin Bolli,23
195,T195,T195,Marco Dawson,10
196,T195,T195,Jeff Gove,22
197,T195,T195,Jeff Klauk,13
198,T195,T195,Henrik Stenson,15
199,T200,T200,Mark Brooks,14
200,T200,T200,Robert Karlsson,11
201,T200,T200,Tom Lehman,9
202,T200,T200,Andrew McLardy,21
203,T200,T200,Charl Schwartzel,11
204,T200,T200,Vance Veazey,23
205,T206,T206,Mark Hensby,12
206,T206,T206,Kevin Johnson,26
207,T206,T206,Chez Reavie,15
208,T209,T209,Martin Kaymer,10
209,T209,T209,Greg Kraft,22
210,T209,T209,Corey Pavin,8
211,T212,T212,Craig Barlow,10
212,T212,T212,Kent Jones,9
213,T212,T212,Graeme McDowell,10
214,T212,T212,Nick O'Hern,11
215,T216,T216,Peter Hanson,7
216,T216,T216,Matt Weibring,10
217,T218,T218,Rich Beem,11
218,T218,T218,Fred Couples,7
219,T218,T218,Harrison Frazar,17
220,T218,T218,Alvaro Quiros,9
221,T222,T222,Carlos Franco,11
222,T222,T222,Jason Gore,10
223,T222,T222,John Huston,13
224,T222,T222,Yuta Ikeda,11
225,T222,T222,Francesco Molinari,8
226,T222,T222,Sam Saunders,7
227,T222,T222,Tim Wilkinson,15
228,T229,T229,Erik Compton,7
229,T229,T229,Ken Duke,5
230,T229,T229,Ryo Ishikawa,10
231,T229,T229,Jonathan Kaye,6
232,T229,T229,Frank Lickliter II,6
233,T229,T229,Gary Woodland,8
234,T235,T235,Shane Bertsch,4
235,T235,T235,Ross Fisher,10
236,T235,T235,Jamie Lovemark,4
237,T235,T235,Parker McLachlin,20
238,T235,T235,Edoardo Molinari,8
239,T235,T235,Marc Turnesa,7
240,T235,T235,Oliver Wilson,9
241,T242,T242,Bob Heintz,3
242,T242,T242,Billy Horschel,4
243,T242,T242,Søren Kjeldsen,7
244,T242,T242,WC Liang,4
245,T242,T242,Louis Oosthuizen,5
246,T242,T242,Fran Quinn,7
247,T248,T248,Chris Baryla,7
248,T248,T248,Guy Boros,6
249,T248,T248,Jim Carter,5
250,T248,T248,Simon Dyson,8
251,T248,T248,Fred Funk,6
252,T248,T248,Ross McGowan,6
253,T248,T248,Jesper Parnevik,5
254,T248,T248,Mike Small,8
255,T248,T248,Kyle Stanley,3
256,T257,T257,Brad Adamonis,4
257,T257,T257,Alejandro Cañizares,2
258,T257,T257,Stephen Gallacher,2
259,T257,T257,Robert Gamez,8
260,T257,T257,Thongchai Jaidee,8
261,T262,T262,Notah Begay III,9
262,T262,T262,Michael Clark II,6
263,T262,T262,Darren Clarke,2
264,T262,T262,Rhys Davies,4
265,T262,T262,Gonzalo Fernandez-Castaño,3
266,T262,T262,Alex Hamilton,2
267,T262,T262,Matt Hill,5
268,T262,T262,Miguel Angel Jiménez,7
269,T262,T262,Simon Khan,4
270,T262,T262,Chris Kirk,1
271,T262,T262,Shigeki Maruyama,4
272,T262,T262,Dicky Pride,5
273,T262,T262,Chris Smith,10
274,T262,T262,Jordan Spieth,2
275,T262,T262,Phil Tataurangi,4
276,T262,T262,Drew Weaver,2
277,T278,T278,Byeong Hun An,8
278,T278,T278,Grégory Bourdy,2
279,T278,T278,Kevin Chappell,2
280,T278,T278,John Ellis,1
281,T278,T278,Todd Fischer,1
282,T278,T278,Benjamin Fox,3
283,T278,T278,Robin Freeman,4
284,T278,T278,Ignacio Garrido,1
285,T278,T278,Anders Hansen,6
286,T278,T278,Soren Hansen,7
287,T278,T278,Billy Hurley III,1
288,T278,T278,K.T. Kim,2
289,T278,T278,Thomas Levet,2
290,T278,T278,J.L. Lewis,4
291,T278,T278,Shane Lowry,2
292,T278,T278,Brock Mackenzie,1
293,T278,T278,Len Mattiace,6
294,T278,T278,Colin Montgomerie,3
295,T278,T278,Seung-Yul Noh,5
296,T278,T278,Mark O'Meara,3
297,T278,T278,Michael Putnam,1
298,T278,T278,"Jerry Richardson, Jr.",1
299,T278,T278,Robert Rock,1
300,T278,T278,Jason Schultz,1
301,T278,T278,Warren Schutte,1
302,T278,T278,Jhonattan Vegas,1
303,T304,T304,Joe Affrunti,1
304,T304,T304,Steve Allan,2
305,T304,T304,Fredrik Andersson Hed,2
306,T304,T304,Mark Anderson,1
307,T304,T304,Tommy Armour III,5
308,T304,T304,Eric Axley,6
309,T304,T304,Paul Azinger,1
310,T304,T304,Daniel Barbetti,1
311,T304,T304,Danny Chia,1
312,T304,T304,Jay Delsing,4
313,T304,T304,Bradley Dredge,1
314,T304,T304,Rob Grube,1
315,T304,T304,Peter Gustafsson,1
316,T304,T304,Adam Hadwin,1
317,T304,T304,David Horsey,2
318,T304,T304,Jin Jeong,1
319,T304,T304,Brandt Jobe,1
320,T304,T304,Danny Lee,2
321,T304,T304,Santiago Luna,1
322,T304,T304,Braxton Marquez,1
323,T304,T304,Jon Mills,1
324,T304,T304,Patrick Moore,4
325,T304,T304,John Morse,5
326,T304,T304,Alex Noren,3
327,T304,T304,Michael O'Neal,2
328,T304,T304,Ryuichi Oda,2
329,T304,T304,Alistair Presnell,1
330,T304,T304,Tag Ridings,1
331,T304,T304,Marcel Siem,1
332,T304,T304,Toru Taniguchi,2
333,T304,T304,Manuel Villegas,2
334,T304,T304,Grant Waite,4
335,T304,T304,Tom Watson,3
336,T304,T304,Danny Wax,1
337,T304,T304,Willie Wood,2
338,T304,T304,Chris Wood,5
339,T340,T340,Thomas Aiken,1
340,T340,T340,Jonathan Bartlett,1
341,T340,T340,Brian Bateman,4
342,T340,T340,Brad Benjamin,2
343,T340,T340,Thomas Bjørn,1
344,T340,T340,Ronnie Black,1
345,T340,T340,Johnny Bloomfield,1
346,T340,T340,Ted Brown,1
347,T340,T340,Jeff Burns,1
348,T340,T340,Tom Byrum,3
349,T340,T340,Rafa Cabrera Bello,1
350,T340,T340,Jorge Campillo,1
351,T340,T340,Jason Caron,1
352,T340,T340,Eric Chun,1
353,T340,T340,Rocky Cleland,1
354,T340,T340,Wil Collins,1
355,T340,T340,Andrew Coltart,1
356,T340,T340,César Costilla,1
357,T340,T340,Robert Damron,4
358,T340,T340,Nick Dougherty,1
359,T340,T340,Brian Duncan,1
360,T340,T340,Trevor Fisher Jr,1
361,T340,T340,Philip Francis,1
362,T340,T340,Marcus Fraser,1
363,T340,T340,"Jim Gallagher, Jr.",3
364,T340,T340,Brendan Gielow,1
365,T340,T340,Derek Gillespie,1
366,T340,T340,Tano Goya,1
367,T340,T340,Jay Haas,1
368,T340,T340,Gavin Hall,1
369,T340,T340,Seungsu Han,1
370,T340,T340,Brian Harman,1
371,T340,T340,Grégory Havret,2
372,T340,T340,Kevin Hayashi,1
373,T340,T340,Jim Herman,1
374,T340,T340,Raphael Jacquelin,1
375,T340,T340,Sunny Kim,1
376,T340,T340,James Kingston,1
377,T340,T340,Colt Knost,1
378,T340,T340,T.J. Kua,1
379,T340,T340,Rob Labritz,1
380,T340,T340,Bernhard Langer,1
381,T340,T340,Scott Langley,1
382,T340,T340,Paul Lawrie,1
383,T340,T340,Beonyeong Lee,1
384,T340,T340,Luke List,1
385,T340,T340,Mitch Lowe,3
386,T340,T340,Sandy Lyle,3
387,T340,T340,Gregor Main,1
388,T340,T340,Matteo Manassero,1
389,T340,T340,Pablo Martin Benavides,2
390,T340,T340,Andy Matthews,2
391,T340,T340,Jim McGovern,3
392,T340,T340,Spike McRoy,4
393,T340,T340,Daniel Miernicki,1
394,T340,T340,Daniel Mitchell,1
395,T340,T340,Katsumasa Miyamoto,2
396,T340,T340,Hirofumi Miyase,1
397,T340,T340,Erick Morales,1
398,T340,T340,Colm Moriarty,1
399,T340,T340,David Morland IV,2
400,T340,T340,Pedro Oriol,1
401,T340,T340,Deane Pappas,2
402,T340,T340,Jerry Pate,1
403,T340,T340,Mike Perez,1
404,T340,T340,Jason Preeo,1
405,T340,T340,Alexandre Rocha,1
406,T340,T340,Chris Rogers,2
407,T340,T340,Christopher Ross,1
408,T340,T340,Brian Rowell,1
409,T340,T340,Phil Schmitt,2
410,T340,T340,Zane Scotland,1
411,T340,T340,Peter Senior,1
412,T340,T340,Ron Skayhan,1
413,T340,T340,Bob Sowards,1
414,T340,T340,Craig Stadler,2
415,T340,T340,Nick Taylor,2
416,T340,T340,Tim Thelen,3
417,T340,T340,Steven Tiley,1
418,T340,T340,Blake Trimble,1
419,T340,T340,Tim Weinhart,1
420,T340,T340,Isaac Weintraub,1
421,T340,T340,Casey Wittenberg,1
