,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Jason Bohn,65.0,130,2
1,T1,T1,Andres Romero,65.0,65,1
2,3,3,Matt Kuchar,65.5,131,2
3,T4,T4,Davis Love III,66.0,66,1
4,T4,T4,Rod Pampling,66.0,66,1
5,T4,T4,Kevin Stadler,66.0,66,1
6,T7,T7,Phil Mickelson,67.0,67,1
7,T7,T7,Ryan Palmer,67.0,67,1
8,T7,T7,D.J. Trahan,67.0,67,1
9,10,10,Bill Lunde,67.5,135,2
10,T11,T11,Aaron Baddeley,68.0,136,2
11,T11,T11,Henrik Bjornstad,68.0,68,1
12,T11,T11,Chad Campbell,68.0,136,2
13,T11,T11,Tim Clark,68.0,68,1
14,T11,T11,Bob Estes,68.0,68,1
15,T11,T11,Richard Johnson,68.0,68,1
16,17,17,Scott Piercy,68.33,205,3
17,T18,T18,Michael Bradley,68.67,206,3
18,T18,T18,Kevin Streelman,68.67,206,3
19,T18,T18,Bubba Watson,68.67,206,3
20,T21,T21,Mark Calcavecchia,69.0,69,1
21,T21,T21,Michael Connell,69.0,69,1
22,T21,T21,Jason Dufner,69.0,69,1
23,T21,T21,Lucas Glover,69.0,69,1
24,T21,T21,Marc Leishman,69.0,138,2
25,T21,T21,Roland Thatcher,69.0,69,1
26,T21,T21,Mark Wilson,69.0,138,2
27,28,28,Webb Simpson,69.25,277,4
28,29,29,Ryan Moore,69.33,208,3
29,T30,T30,Bill Haas,69.5,278,4
30,T30,T30,Michael Letzig,69.5,139,2
31,T30,T30,Paul Stankowski,69.5,139,2
32,T30,T30,Jimmy Walker,69.5,139,2
33,34,34,Jeff Quinney,69.75,279,4
34,T35,T35,Blake Adams,70.0,70,1
35,T35,T35,Chris Couch,70.0,70,1
36,T35,T35,Ben Crane,70.0,140,2
37,T35,T35,James Driscoll,70.0,140,2
38,T35,T35,Joe Durant,70.0,140,2
