,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
64,T61,T61,Scott Piercy,70.0,1190,17
65,T61,T61,John Senden,70.0,1470,21
66,67,67,Jeff Overton,70.05,1331,19
67,T68,T68,D.A. Points,70.06,1121,16
68,T68,T68,Scott Verplank,70.06,1121,16
69,70,70,Kenny Perry,70.07,1051,15
70,T71,T71,John Mallinger,70.09,771,11
71,T71,T71,Heath Slocum,70.09,1612,23
72,T73,T73,Tim Clark,70.11,1332,19
73,T73,T73,Dustin Johnson,70.11,1332,19
74,75,75,Steve Marino,70.12,1192,17
75,T76,T76,Garth Mulroy,70.13,561,8
76,T76,T76,Bo Van Pelt,70.13,1683,24
77,T78,T78,Rickie Fowler,70.19,1474,21
78,T78,T78,Bubba Watson,70.19,1123,16
79,80,80,Cameron Beckman,70.2,702,10
80,T81,T81,Derek Lamely,70.21,983,14
81,T81,T81,Troy Matteson,70.21,983,14
82,83,83,Charles Howell III,70.22,1615,23
83,T84,T84,Davis Love III,70.25,1124,16
84,T84,T84,Michael Sim,70.25,843,12
85,T86,T86,Skip Kendall,70.27,773,11
86,T86,T86,Adam Scott,70.27,1054,15
87,T88,T88,Hunter Mahan,70.28,1265,18
88,T88,T88,Phil Mickelson,70.28,1265,18
89,90,90,Robert Garrigus,70.29,984,14
90,91,91,Charley Hoffman,70.32,1336,19
91,92,92,Jonathan Byrd,70.35,1196,17
92,93,93,J.P. Hayes,70.36,985,14
93,T94,T94,Billy Mayfair,70.38,915,13
94,T94,T94,Bryce Molder,70.38,1126,16
95,T96,T96,Woody Austin,70.39,1267,18
96,T96,T96,Richard Johnson,70.39,1267,18
97,T98,T98,Henrik Bjornstad,70.4,704,10
98,T98,T98,Mathew Goggin,70.4,1056,15
99,T98,T98,Y.E. Yang,70.4,1056,15
100,T101,T101,Vaughn Taylor,70.41,1197,17
101,T101,T101,Camilo Villegas,70.41,1197,17
102,T103,T103,Stephen Ames,70.44,1127,16
103,T103,T103,James Nitties,70.44,1127,16
104,T103,T103,David Toms,70.44,1268,18
105,T103,T103,Mark Wilson,70.44,1127,16
106,T107,T107,Chris Tidland,70.47,1057,15
107,T107,T107,Jimmy Walker,70.47,1057,15
108,T109,T109,Kris Blanks,70.5,1128,16
109,T109,T109,Michael Connell,70.5,1410,20
110,T109,T109,J.J. Henry,70.5,1410,20
111,T109,T109,Andrew McLardy,70.5,423,6
112,T109,T109,Jeff Quinney,70.5,1128,16
113,T109,T109,Roger Tambellini,70.5,846,12
114,115,115,K.J. Choi,70.53,1340,19
115,116,116,Ricky Barnes,70.54,1693,24
116,117,117,Stuart Appleby,70.55,1411,20
117,118,118,Jerry Kelly,70.62,1483,21
118,119,119,Brian Davis,70.63,1342,19
119,T120,T120,Paul Goydos,70.64,989,14
120,T120,T120,Padraig Harrington,70.64,777,11
121,T120,T120,Brian Stuard,70.64,989,14
122,T123,T123,Martin Laird,70.65,1413,20
123,T123,T123,Kevin Streelman,70.65,1201,17
124,125,125,George McNeill,70.67,848,12
125,126,126,Johnson Wagner,70.69,1131,16
126,T127,T127,Brian Gay,70.7,1414,20
127,T127,T127,John Merrick,70.7,1626,23
128,129,129,Steve Flesch,70.71,990,14
129,T130,T130,Retief Goosen,70.72,1273,18
130,T130,T130,Sean O'Hair,70.72,1273,18
131,132,132,Zach Johnson,70.73,1556,22
132,133,133,Sergio Garcia,70.75,849,12
133,134,134,Chad Campbell,70.76,1486,21
134,135,135,Lee Janzen,70.77,920,13
135,136,136,Marc Leishman,70.78,1274,18
136,T137,T137,Ángel Cabrera,70.79,991,14
137,T137,T137,Chris Stroud,70.79,1345,19
138,139,139,Ryan Moore,70.82,1204,17
139,140,140,John Daly,70.86,992,14
140,141,141,Ben Crane,70.89,1276,18
141,142,142,Tim Petrovic,70.9,1489,21
142,T143,T143,Rod Pampling,70.92,851,12
143,T143,T143,Ted Purdy,70.92,922,13
144,145,145,Shaun Micheel,70.93,993,14
145,146,146,Nathan Green,70.94,1135,16
146,147,147,Josh Teater,70.95,1348,19
147,T148,T148,Rich Barcelo,71.0,781,11
148,T148,T148,David Duval,71.0,852,12
149,T148,T148,Lucas Glover,71.0,1065,15
150,T148,T148,Ryuji Imada,71.0,1207,17
151,T148,T148,Joe Ogilvie,71.0,1278,18
152,T148,T148,Brett Quigley,71.0,1349,19
153,T148,T148,Kevin Stadler,71.0,1136,16
154,T148,T148,D.J. Trahan,71.0,1349,19
155,156,156,Matt Every,71.08,853,12
156,157,157,Jason Dufner,71.11,1280,18
157,158,158,Jeff Gove,71.14,498,7
158,159,159,Omar Uresti,71.2,712,10
159,T160,T160,James Driscoll,71.21,997,14
160,T160,T160,Jay Williamson,71.21,997,14
161,T162,T162,Mark Calcavecchia,71.22,641,9
162,T162,T162,Mathias Grönberg,71.22,641,9
163,164,164,Robert Allenby,71.24,1211,17
164,165,165,Cliff Kresge,71.25,570,8
165,166,166,Aaron Baddeley,71.27,1568,22
166,167,167,Ben Curtis,71.31,1141,16
167,T168,T168,Alex Cejka,71.36,999,14
168,T168,T168,Roland Thatcher,71.36,785,11
169,T170,T170,Greg Owen,71.4,714,10
170,T170,T170,Rory Sabbatini,71.4,1071,15
171,172,172,Jarrod Lyle,71.44,643,9
172,173,173,Andres Romero,71.5,1144,16
173,174,174,Matt Bettencourt,71.53,1073,15
174,175,175,Trevor Immelman,71.56,644,9
175,176,176,Chris Wilson,71.57,501,7
176,177,177,Daniel Chopra,71.6,716,10
177,178,178,Tim Herron,71.63,1146,16
178,179,179,Nicholas Thompson,71.69,1147,16
179,180,180,Bill Lunde,71.85,934,13
180,181,181,Craig Bowden,72.11,649,9
181,182,182,Brent Delahoussaye,72.13,577,8
182,183,183,Greg Kraft,72.17,433,6
183,184,184,David Lutterus,72.2,722,10
184,185,185,Jerod Turner,72.44,652,9
185,186,186,Steve Lowery,72.5,725,10
186,187,187,Steve Wheatcroft,72.55,798,11
187,188,188,Garrett Willis,72.56,1306,18
188,189,189,Vance Veazey,72.57,508,7
189,190,190,Ian Poulter,73.09,804,11
190,191,191,Brad Faxon,73.29,513,7
191,192,192,Mike Weir,73.4,734,10
