,Tenth_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_5_Scoring_Average_AVG,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Chris Couch,66.0,66,1
1,T1,T1,Joe Durant,66.0,66,1
2,T3,T3,Brian Davis,68.0,68,1
3,T3,T3,Josh Teater,68.0,68,1
4,T3,T3,Chris Wilson,68.0,68,1
5,T6,T6,Tom Gillis,69.0,69,1
6,T6,T6,Billy Mayfair,69.0,69,1
7,T8,T8,Bob Estes,70.0,70,1
8,T8,T8,Michael Sim,70.0,70,1
9,T10,T10,Brenden Pappas,71.0,71,1
10,T10,T10,Omar Uresti,71.0,71,1
11,12,12,Greg Owen,72.0,72,1
