,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Matt Kuchar,97,3.95,1873,474
1,T1,T1,Jeff Overton,89,3.95,1464,371
2,T1,T1,Carl Pettersson,99,3.95,1264,320
3,T1,T1,Scott Piercy,88,3.95,870,220
4,T1,T1,Bubba Watson,77,3.95,1119,283
5,T6,T6,Cameron Beckman,68,3.96,876,221
6,T6,T6,Kris Blanks,91,3.96,1209,305
7,T6,T6,J.J. Henry,92,3.96,816,206
8,T6,T6,D.J. Trahan,92,3.96,1189,300
9,T6,T6,Charlie Wi,95,3.96,1514,382
10,T11,T11,Jonathan Byrd,85,3.97,1115,281
11,T11,T11,Graham DeLaet,88,3.97,1259,317
12,T11,T11,Freddie Jacobson,83,3.97,841,212
13,T11,T11,Ryan Palmer,84,3.97,1089,274
14,T15,T15,Retief Goosen,75,3.98,1346,338
15,T15,T15,Michael Sim,64,3.98,980,246
16,T15,T15,Paul Stankowski,62,3.98,741,186
17,T15,T15,Omar Uresti,74,3.98,644,162
18,T19,T19,Chris Couch,66,3.99,877,220
19,T19,T19,Spencer Levin,110,3.99,1562,391
20,T19,T19,Scott McCarron,90,3.99,1050,263
21,T19,T19,Jeev Milkha Singh,59,3.99,626,157
22,T19,T19,Steve Stricker,73,3.99,1749,438
23,T19,T19,Josh Teater,101,3.99,1208,303
24,T19,T19,Scott Verplank,74,3.99,825,207
25,T19,T19,Dean Wilson,54,3.99,818,205
26,T27,T27,Aaron Baddeley,94,4.0,1200,300
27,T27,T27,Jason Bohn,84,4.0,1136,284
28,T27,T27,Ernie Els,72,4.0,1429,357
29,T27,T27,Jim Furyk,76,4.0,1834,458
30,T27,T27,Charles Howell III,103,4.0,1319,330
31,T27,T27,Geoff Ogilvy,62,4.0,1143,286
32,T27,T27,Kenny Perry,69,4.0,1271,318
33,T27,T27,John Senden,103,4.0,1464,366
34,T27,T27,Brandt Snedeker,89,4.0,1300,325
35,T36,T36,Stuart Appleby,101,4.01,1046,261
36,T36,T36,Paul Casey,64,4.01,1330,332
37,T36,T36,Stewart Cink,84,4.01,1379,344
38,T36,T36,Matt Every,60,4.01,823,205
39,T36,T36,Mathias Grönberg,61,4.01,654,163
40,T36,T36,Tim Herron,79,4.01,914,228
41,T36,T36,Lee Janzen,77,4.01,874,218
42,T36,T36,Zach Johnson,93,4.01,1569,391
43,T36,T36,Steve Marino,81,4.01,1441,359
44,T36,T36,Troy Merritt,86,4.01,1124,280
45,T36,T36,Bryce Molder,84,4.01,1292,322
46,T36,T36,Kevin Na,94,4.01,1554,388
47,T36,T36,Pat Perez,90,4.01,1091,272
48,T36,T36,Tom Pernice Jr.,74,4.01,847,211
49,T36,T36,D.A. Points,90,4.01,1204,300
50,T36,T36,Chris Riley,73,4.01,1108,276
51,T36,T36,John Rollins,81,4.01,1148,286
52,T36,T36,David Toms,86,4.01,1360,339
53,T36,T36,Bo Van Pelt,104,4.01,1863,465
54,T36,T36,Charles Warren,64,4.01,894,223
55,T36,T36,Nick Watney,91,4.01,1635,408
56,T57,T57,Ricky Barnes,103,4.02,1355,337
57,T57,T57,Ángel Cabrera,64,4.02,1367,340
58,T57,T57,Chad Collins,87,4.02,1234,307
59,T57,T57,Brendon de Jonge,114,4.02,1909,475
60,T57,T57,Chris DiMarco,88,4.02,952,237
61,T57,T57,Luke Donald,71,4.02,1494,372
62,T57,T57,Joe Durant,67,4.02,751,187
63,T57,T57,Bob Estes,79,4.02,1005,250
64,T57,T57,Martin Flores,75,4.02,885,220
65,T57,T57,Rickie Fowler,98,4.02,1764,439
66,T57,T57,Richard Johnson,90,4.02,1052,262
67,T57,T57,Matt Jones,89,4.02,1190,296
68,T57,T57,Hunter Mahan,85,4.02,1484,369
69,T57,T57,John Mallinger,78,4.02,1326,330
70,T57,T57,Tim Petrovic,105,4.02,1302,324
71,T57,T57,Aron Price,70,4.02,1186,295
72,T57,T57,Andres Romero,73,4.02,1012,252
73,T57,T57,Justin Rose,78,4.02,1241,309
74,T57,T57,Vaughn Taylor,87,4.02,860,214
75,T57,T57,Johnson Wagner,85,4.02,982,244
76,T77,T77,Robert Allenby,76,4.03,1423,353
77,T77,T77,Stephen Ames,75,4.03,962,239
78,T77,T77,Briny Baird,87,4.03,1060,263
79,T77,T77,Matt Bettencourt,91,4.03,1064,264
80,T77,T77,Chad Campbell,94,4.03,1092,271
