,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
117,T118,T118,Michael Bradley,71.5,429,6
118,T118,T118,James Driscoll,71.5,715,10
119,T118,T118,Robert Garrigus,71.5,143,2
120,T118,T118,John Senden,71.5,572,8
121,T118,T118,Vaughn Taylor,71.5,143,2
122,T118,T118,Steve Wheatcroft,71.5,572,8
123,T124,T124,Jerry Kelly,71.56,644,9
124,T124,T124,Kevin Sutherland,71.56,644,9
125,T126,T126,Stewart Cink,71.57,501,7
126,T126,T126,Jason Day,71.57,501,7
127,T126,T126,Sergio Garcia,71.57,501,7
128,T126,T126,Shaun Micheel,71.57,501,7
129,T130,T130,Kevin Johnson,71.6,358,5
130,T130,T130,David Lutterus,71.6,358,5
131,T132,T132,Skip Kendall,71.67,430,6
132,T132,T132,Roland Thatcher,71.67,215,3
133,134,134,Henrik Bjornstad,71.69,932,13
134,135,135,Matt Jones,71.71,502,7
135,T136,T136,Stuart Appleby,71.8,359,5
136,T136,T136,J.B. Holmes,71.8,359,5
137,T136,T136,Trevor Immelman,71.8,359,5
138,T136,T136,Martin Laird,71.8,359,5
139,T136,T136,Roger Tambellini,71.8,359,5
140,T136,T136,Mark Wilson,71.8,359,5
141,T142,T142,Brent Delahoussaye,71.83,431,6
142,T142,T142,Mike Weir,71.83,431,6
143,144,144,Josh Teater,71.86,503,7
144,T145,T145,Daniel Chopra,71.88,575,8
145,T145,T145,Bill Lunde,71.88,575,8
146,147,147,Brendon de Jonge,71.89,647,9
147,T148,T148,Justin Bolli,72.0,432,6
148,T148,T148,Jeff Gove,72.0,288,4
149,T148,T148,Rocco Mediate,72.0,432,6
150,T148,T148,Andres Romero,72.0,504,7
151,T148,T148,Adam Scott,72.0,648,9
152,T148,T148,Jeev Milkha Singh,72.0,288,4
153,154,154,Heath Slocum,72.14,505,7
154,155,155,Blake Adams,72.17,433,6
155,T156,T156,Rory McIlroy,72.2,361,5
156,T156,T156,Kevin Stadler,72.2,361,5
157,T156,T156,Jimmy Walker,72.2,361,5
158,159,159,Ben Curtis,72.25,578,8
159,160,160,Vijay Singh,72.29,506,7
160,161,161,Greg Kraft,72.33,434,6
161,162,162,Richard Johnson,72.38,579,8
162,T163,T163,Craig Bowden,72.43,507,7
163,T163,T163,Ted Purdy,72.43,507,7
164,165,165,Michael Connell,72.5,580,8
165,166,166,Mathew Goggin,72.57,508,7
166,T167,T167,Charles Howell III,72.6,363,5
167,T167,T167,Nicholas Thompson,72.6,363,5
168,169,169,Chris Tidland,72.67,436,6
169,T170,T170,Chris Couch,72.75,291,4
170,T170,T170,Billy Mayfair,72.75,291,4
171,T172,T172,Joe Ogilvie,72.86,510,7
172,T172,T172,John Rollins,72.86,510,7
173,T174,T174,Rich Barcelo,73.0,219,3
174,T174,T174,Justin Leonard,73.0,438,6
175,T174,T174,D.J. Trahan,73.0,365,5
176,177,177,Vance Veazey,73.11,658,9
177,178,178,Steve Flesch,73.17,439,6
178,179,179,Johnson Wagner,73.25,293,4
179,180,180,Jeff Maggert,73.29,513,7
180,181,181,Paul Goydos,73.33,440,6
181,182,182,Tim Petrovic,73.43,514,7
182,183,183,Alex Cejka,73.5,294,4
183,184,184,Bob Estes,73.6,368,5
184,185,185,Brian Davis,73.89,665,9
185,T186,T186,Jason Dufner,74.0,444,6
186,T186,T186,Joe Durant,74.0,148,2
187,T186,T186,Ryan Palmer,74.0,370,5
188,T186,T186,Cameron Percy,74.0,370,5
189,190,190,Chris Wilson,74.17,445,6
190,191,191,David Duval,74.6,373,5
191,192,192,Jerod Turner,78.5,157,2
