,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
63,T55,T55,Sean O'Hair,84,3.04,401,132
64,T55,T55,Scott Piercy,88,3.04,243,80
65,T55,T55,Jeff Quinney,91,3.04,301,99
66,T55,T55,John Senden,103,3.04,414,136
67,T55,T55,Heath Slocum,97,3.04,407,134
68,T55,T55,Johnson Wagner,85,3.04,286,94
69,T70,T70,Craig Bowden,56,3.05,223,73
70,T70,T70,Jonathan Byrd,85,3.05,311,102
71,T70,T70,K.J. Choi,82,3.05,391,128
72,T70,T70,Tom Gillis,97,3.05,281,92
73,T70,T70,Lucas Glover,75,3.05,342,112
74,T70,T70,Retief Goosen,75,3.05,351,115
75,T70,T70,Greg Kraft,52,3.05,186,61
76,T70,T70,Scott McCarron,90,3.05,296,97
77,T70,T70,Geoff Ogilvy,62,3.05,302,99
78,T70,T70,Brenden Pappas,66,3.05,192,63
79,T70,T70,Roger Tambellini,77,3.05,232,76
80,T70,T70,Josh Teater,101,3.05,348,114
81,T70,T70,Jimmy Walker,82,3.05,250,82
82,T70,T70,Charles Warren,64,3.05,259,85
83,T84,T84,Woody Austin,93,3.06,358,117
84,T84,T84,Jason Bohn,84,3.06,318,104
85,T84,T84,Greg Chalmers,93,3.06,358,117
86,T84,T84,Brian Davis,101,3.06,422,138
87,T84,T84,Tim Petrovic,105,3.06,367,120
88,T84,T84,D.A. Points,90,3.06,324,106
89,T84,T84,Brian Stuard,81,3.06,355,116
90,T84,T84,Kevin Sutherland,86,3.06,392,128
91,T84,T84,Mark Wilson,87,3.06,324,106
92,T93,T93,Ricky Barnes,103,3.07,356,116
93,T93,T93,Kris Blanks,91,3.07,344,112
94,T93,T93,Skip Kendall,58,3.07,212,69
95,T93,T93,John Merrick,109,3.07,347,113
96,T93,T93,James Nitties,92,3.07,359,117
97,T93,T93,Greg Owen,69,3.07,258,84
98,T93,T93,Kenny Perry,69,3.07,344,112
99,T93,T93,Bo Van Pelt,104,3.07,500,163
100,T93,T93,Jay Williamson,76,3.07,264,86
101,T102,T102,Henrik Bjornstad,72,3.08,268,87
102,T102,T102,Michael Bradley,77,3.08,188,61
103,T102,T102,Alex Cejka,81,3.08,302,98
104,T102,T102,James Driscoll,78,3.08,293,95
105,T102,T102,Brian Gay,101,3.08,302,98
106,T102,T102,Michael Letzig,84,3.08,240,78
107,T102,T102,John Mallinger,78,3.08,376,122
108,T102,T102,Troy Matteson,84,3.08,262,85
109,T102,T102,John Rollins,81,3.08,314,102
110,T102,T102,Omar Uresti,74,3.08,194,63
111,T102,T102,Charlie Wi,95,3.08,440,143
112,T113,T113,Stuart Appleby,101,3.09,303,98
113,T113,T113,Brent Delahoussaye,57,3.09,164,53
114,T113,T113,Dustin Johnson,83,3.09,467,151
115,T113,T113,Bill Lunde,79,3.09,269,87
116,T113,T113,Ted Purdy,86,3.09,266,86
117,T113,T113,Brandt Snedeker,89,3.09,380,123
118,T113,T113,Nick Watney,91,3.09,430,139
119,T113,T113,Bubba Watson,77,3.09,340,110
120,T121,T121,Stephen Ames,75,3.1,285,92
121,T121,T121,Paul Casey,64,3.1,338,109
122,T121,T121,Jason Day,82,3.1,381,123
123,T121,T121,Graham DeLaet,88,3.1,363,117
124,T121,T121,Joe Durant,67,3.1,214,69
125,T121,T121,Steve Flesch,78,3.1,189,61
126,T121,T121,Mathew Goggin,85,3.1,276,89
127,T121,T121,Mathias Grönberg,61,3.1,186,60
128,T121,T121,Jerry Kelly,99,3.1,431,139
129,T121,T121,Jarrod Lyle,54,3.1,226,73
130,T121,T121,Hunter Mahan,85,3.1,425,137
131,T121,T121,Rocco Mediate,71,3.1,270,87
132,T121,T121,Phil Mickelson,76,3.1,508,164
133,T121,T121,Rod Pampling,77,3.1,242,78
134,T121,T121,Alex Prugh,88,3.1,390,126
135,T121,T121,Webb Simpson,98,3.1,421,136
136,T121,T121,Boo Weekley,88,3.1,325,105
137,T138,T138,Robert Allenby,76,3.11,392,126
138,T138,T138,Charley Hoffman,85,3.11,395,127
139,T138,T138,J.B. Holmes,100,3.11,383,123
140,T138,T138,Will MacKenzie,72,3.11,299,96
141,T138,T138,George McNeill,79,3.11,345,111
142,T138,T138,Bryce Molder,84,3.11,380,122
143,T138,T138,Tom Pernice Jr.,74,3.11,230,74
144,T138,T138,Adam Scott,70,3.11,370,119
145,T138,T138,Steve Wheatcroft,74,3.11,264,85
146,T147,T147,Nathan Green,86,3.12,349,112
147,T147,T147,Garth Mulroy,53,3.12,215,69
148,T147,T147,Jeev Milkha Singh,59,3.12,178,57
149,T147,T147,Kevin Stadler,86,3.12,278,89
150,T147,T147,Brett Wetterich,54,3.12,203,65
151,T152,T152,Rich Barcelo,70,3.13,163,52
152,T152,T152,Matt Bettencourt,91,3.13,326,104
153,T152,T152,Charles Howell III,103,3.13,385,123
154,T152,T152,Justin Leonard,89,3.13,373,119
155,T152,T152,Billy Mayfair,78,3.13,241,77
156,T152,T152,Vijay Singh,75,3.13,338,108
157,T158,T158,Mark Calcavecchia,50,3.14,135,43
158,T158,T158,Ernie Els,72,3.14,408,130
159,T158,T158,Jeff Gove,57,3.14,154,49
160,T158,T158,Joe Ogilvie,99,3.14,377,120
161,T158,T158,D.J. Trahan,92,3.14,355,113
162,T163,T163,Stewart Cink,84,3.15,372,118
163,T163,T163,John Daly,63,3.15,214,68
164,T163,T163,Padraig Harrington,57,3.15,343,109
165,T163,T163,Kevin Johnson,62,3.15,170,54
166,T163,T163,Rory McIlroy,54,3.15,214,68
167,T163,T163,Ryan Palmer,84,3.15,321,102
168,T163,T163,Jerod Turner,54,3.15,63,20
169,T170,T170,Justin Bolli,55,3.16,142,45
170,T170,T170,Ángel Cabrera,64,3.16,373,118
171,T170,T170,Ben Curtis,78,3.16,221,70
172,T170,T170,Bob Estes,79,3.16,297,94
173,T170,T170,Sergio Garcia,58,3.16,202,64
174,T170,T170,J.J. Henry,92,3.16,250,79
175,T170,T170,Trevor Immelman,55,3.16,234,74
176,T170,T170,Steve Marino,81,3.16,404,128
177,T178,T178,Blake Adams,84,3.17,273,86
178,T178,T178,Rory Sabbatini,79,3.17,276,87
179,T180,T180,Jason Dufner,87,3.18,289,91
180,T180,T180,Chris Stroud,90,3.18,378,119
181,T180,T180,Roland Thatcher,72,3.18,197,62
182,T180,T180,Mike Weir,59,3.18,267,84
183,T184,T184,Cameron Percy,73,3.19,274,86
184,T184,T184,Chris Wilson,65,3.19,166,52
185,T186,T186,Daniel Chopra,74,3.2,269,84
186,T186,T186,Matt Every,60,3.2,253,79
187,T186,T186,Nicholas Thompson,88,3.2,326,102
188,T189,T189,Ian Poulter,55,3.21,228,71
189,T189,T189,Y.E. Yang,72,3.21,202,63
190,191,191,Paul Goydos,78,3.24,318,98
191,192,192,Vance Veazey,58,3.25,231,71
