,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Ted Purdy,67.0,67,1
1,2,2,James Driscoll,67.6,338,5
2,3,3,John Rollins,67.67,203,3
3,T4,T4,Chris Couch,68.0,68,1
4,T4,T4,Webb Simpson,68.0,408,6
5,6,6,Brian Gay,68.13,545,8
6,7,7,Stewart Cink,68.17,409,6
7,8,8,Jonathan Byrd,68.25,273,4
8,9,9,Charley Hoffman,68.29,478,7
9,10,10,Brett Wetterich,68.33,205,3
10,T11,T11,Craig Bowden,68.5,137,2
11,T11,T11,Paul Casey,68.5,137,2
12,T11,T11,Ben Crane,68.5,822,12
13,T11,T11,Dean Wilson,68.5,411,6
14,15,15,Chad Collins,68.71,481,7
15,16,16,Jerod Turner,68.8,344,5
16,17,17,Joe Ogilvie,68.86,482,7
17,18,18,Freddie Jacobson,68.89,620,9
18,T19,T19,Billy Mayfair,69.0,276,4
19,T19,T19,Bryce Molder,69.0,483,7
20,T19,T19,Charles Warren,69.0,414,6
21,22,22,Tom Gillis,69.1,691,10
22,23,23,Matt Kuchar,69.14,484,7
23,24,24,Chris Riley,69.17,415,6
24,25,25,Nicholas Thompson,69.2,346,5
25,26,26,Geoff Ogilvy,69.25,277,4
26,T27,T27,Skip Kendall,69.33,208,3
27,T27,T27,Kevin Sutherland,69.33,416,6
28,29,29,Rory Sabbatini,69.38,555,8
29,T30,T30,Rich Barcelo,69.5,278,4
30,T30,T30,Greg Chalmers,69.5,695,10
31,T30,T30,Carl Pettersson,69.5,278,4
32,T30,T30,Vijay Singh,69.5,556,8
33,T30,T30,Chris Stroud,69.5,556,8
34,T30,T30,Brian Stuard,69.5,278,4
35,36,36,Michael Letzig,69.56,626,9
36,37,37,Tim Clark,69.57,487,7
37,T38,T38,Mathew Goggin,69.67,418,6
38,T38,T38,Trevor Immelman,69.67,209,3
39,T38,T38,Sean O'Hair,69.67,209,3
40,T41,T41,James Nitties,69.71,488,7
41,T41,T41,Ryan Palmer,69.71,488,7
42,43,43,Jarrod Lyle,69.75,279,4
43,44,44,Paul Goydos,69.8,349,5
44,45,45,Stephen Ames,69.82,768,11
45,T46,T46,Ben Curtis,69.88,559,8
46,T46,T46,Pat Perez,69.88,559,8
47,T46,T46,Justin Rose,69.88,559,8
48,T46,T46,Garrett Willis,69.88,559,8
49,50,50,Tim Petrovic,69.9,699,10
50,T51,T51,Kris Blanks,70.0,140,2
51,T51,T51,Graham DeLaet,70.0,490,7
52,T51,T51,Jason Dufner,70.0,910,13
53,T51,T51,Martin Flores,70.0,140,2
54,T51,T51,Bill Haas,70.0,70,1
55,T51,T51,John Mallinger,70.0,70,1
56,T51,T51,Ian Poulter,70.0,420,6
57,T51,T51,David Toms,70.0,630,9
58,59,59,Robert Allenby,70.14,491,7
59,60,60,Kevin Streelman,70.17,421,6
60,T61,T61,Briny Baird,70.2,702,10
61,T61,T61,Steve Elkington,70.2,351,5
62,T61,T61,Ernie Els,70.2,351,5
63,T61,T61,Jimmy Walker,70.2,351,5
64,65,65,J.J. Henry,70.22,632,9
65,T66,T66,Blake Adams,70.25,562,8
66,T66,T66,Steve Lowery,70.25,281,4
67,68,68,Boo Weekley,70.29,492,7
68,T69,T69,Brett Quigley,70.33,633,9
69,T69,T69,Mark Wilson,70.33,422,6
70,71,71,Jerry Kelly,70.38,563,8
71,T72,T72,Ricky Barnes,70.43,493,7
72,T72,T72,Scott McCarron,70.43,493,7
73,T72,T72,Jeff Quinney,70.43,493,7
74,T72,T72,Paul Stankowski,70.43,493,7
75,T76,T76,Aaron Baddeley,70.44,634,9
76,T76,T76,Marc Leishman,70.44,634,9
77,T78,T78,Charles Howell III,70.5,987,14
78,T78,T78,Brenden Pappas,70.5,282,4
79,T78,T78,Jeev Milkha Singh,70.5,282,4
80,T78,T78,Y.E. Yang,70.5,846,12
81,T82,T82,Henrik Bjornstad,70.6,353,5
82,T82,T82,J.P. Hayes,70.6,353,5
83,T82,T82,Will MacKenzie,70.6,353,5
84,T82,T82,Kevin Na,70.6,353,5
85,T82,T82,Bubba Watson,70.6,353,5
86,T87,T87,Ángel Cabrera,70.67,212,3
87,T87,T87,Troy Matteson,70.67,424,6
88,T87,T87,Nick Watney,70.67,424,6
89,T90,T90,Bob Estes,70.75,283,4
90,T90,T90,Aron Price,70.75,283,4
91,92,92,K.J. Choi,70.78,637,9
92,T93,T93,Rory McIlroy,70.8,354,5
93,T93,T93,Josh Teater,70.8,354,5
94,T95,T95,Michael Bradley,71.0,568,8
95,T95,T95,Brian Davis,71.0,355,5
96,T95,T95,Luke Donald,71.0,142,2
97,T95,T95,Robert Garrigus,71.0,284,4
98,T95,T95,Mathias Grönberg,71.0,284,4
99,T95,T95,Kevin Johnson,71.0,142,2
100,T95,T95,Adam Scott,71.0,213,3
101,T95,T95,John Senden,71.0,710,10
102,T95,T95,Steve Stricker,71.0,355,5
103,T95,T95,Cameron Tringale,71.0,142,2
104,T95,T95,Omar Uresti,71.0,284,4
105,T95,T95,Jay Williamson,71.0,355,5
106,T107,T107,D.J. Trahan,71.13,569,8
107,T107,T107,Bo Van Pelt,71.13,569,8
108,T109,T109,Jason Day,71.14,498,7
109,T109,T109,Hunter Mahan,71.14,498,7
110,111,111,Brent Delahoussaye,71.2,356,5
111,T112,T112,Cliff Kresge,71.25,285,4
112,T112,T112,Justin Leonard,71.25,570,8
113,114,114,Richard Johnson,71.29,499,7
114,115,115,Ryuji Imada,71.33,642,9
115,116,116,Steve Flesch,71.36,785,11
116,T117,T117,Andres Romero,71.43,500,7
117,T117,T117,Vaughn Taylor,71.43,500,7
118,119,119,Woody Austin,71.44,643,9
119,T120,T120,Brad Faxon,71.5,143,2
120,T120,T120,Rickie Fowler,71.5,429,6
121,T120,T120,Jim Furyk,71.5,286,4
122,T120,T120,Zach Johnson,71.5,715,10
123,T120,T120,Dustin Johnson,71.5,429,6
124,T125,T125,Retief Goosen,71.6,358,5
125,T125,T125,J.B. Holmes,71.6,716,10
126,T125,T125,Alex Prugh,71.6,358,5
127,128,128,John Merrick,71.64,788,11
128,T129,T129,Padraig Harrington,71.67,215,3
129,T129,T129,Michael Sim,71.67,215,3
130,T129,T129,Roland Thatcher,71.67,215,3
131,132,132,Chad Campbell,71.7,717,10
132,133,133,Heath Slocum,71.71,502,7
133,T134,T134,Daniel Chopra,71.8,359,5
134,T134,T134,Steve Marino,71.8,359,5
135,136,136,Troy Merritt,71.83,431,6
136,137,137,D.A. Points,71.86,503,7
137,T138,T138,Rod Pampling,71.88,575,8
138,T138,T138,Charlie Wi,71.88,575,8
139,140,140,Spencer Levin,71.91,791,11
140,T141,T141,Matt Jones,72.0,360,5
141,T141,T141,Rocco Mediate,72.0,360,5
142,T141,T141,Phil Mickelson,72.0,288,4
143,T141,T141,Garth Mulroy,72.0,144,2
144,T141,T141,Cameron Percy,72.0,144,2
