,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Ryan Palmer,33.71,472,14
1,2,2,James Driscoll,33.83,406,12
2,3,3,Chris Riley,33.92,407,12
3,4,4,Matt Kuchar,34.32,755,22
4,5,5,Webb Simpson,34.47,586,17
5,6,6,Retief Goosen,34.65,589,17
6,7,7,John Rollins,34.71,486,14
7,8,8,Omar Uresti,34.78,313,9
8,9,9,Jonathan Byrd,34.81,557,16
9,10,10,Nicholas Thompson,34.86,488,14
10,11,11,Cameron Beckman,34.88,279,8
11,T12,T12,Jason Dufner,34.89,628,18
12,T12,T12,Jarrod Lyle,34.89,314,9
13,14,14,Rory McIlroy,34.91,384,11
14,15,15,Michael Sim,34.92,419,12
15,T16,T16,Mathew Goggin,34.93,489,14
16,T16,T16,Vijay Singh,34.93,524,15
17,T16,T16,Mark Wilson,34.93,524,15
18,19,19,Chad Campbell,34.95,699,20
19,T20,T20,Paul Casey,35.0,455,13
20,T20,T20,Chris Couch,35.0,350,10
21,T20,T20,Paul Stankowski,35.0,455,13
22,T23,T23,Stephen Ames,35.06,561,16
23,T23,T23,Kevin Streelman,35.06,596,17
24,T23,T23,D.J. Trahan,35.06,631,18
25,26,26,Charles Howell III,35.09,807,23
26,27,27,Scott Piercy,35.13,562,16
27,T28,T28,Ricky Barnes,35.14,773,22
28,T28,T28,Troy Matteson,35.14,492,14
29,T28,T28,Jerod Turner,35.14,246,7
30,31,31,Michael Connell,35.16,668,19
31,T32,T32,Ben Crane,35.17,633,18
32,T32,T32,Bo Van Pelt,35.17,809,23
33,34,34,Cameron Tringale,35.2,176,5
34,35,35,Steve Stricker,35.22,634,18
35,T36,T36,Jim Furyk,35.24,599,17
36,T36,T36,Chris Stroud,35.24,599,17
37,T38,T38,Mathias Grönberg,35.25,282,8
38,T38,T38,Freddie Jacobson,35.25,564,16
39,T38,T38,James Nitties,35.25,564,16
40,T38,T38,Jeff Quinney,35.25,564,16
41,42,42,Charles Warren,35.27,388,11
42,T43,T43,Pat Perez,35.28,635,18
43,T43,T43,David Toms,35.28,635,18
44,45,45,Marc Leishman,35.29,600,17
45,46,46,Rory Sabbatini,35.31,459,13
46,47,47,Brian Gay,35.32,671,19
47,T48,T48,Troy Merritt,35.33,424,12
48,T48,T48,Ryan Moore,35.33,530,15
49,50,50,Josh Teater,35.37,672,19
50,T51,T51,Kris Blanks,35.38,566,16
51,T51,T51,Ryuji Imada,35.38,566,16
52,T51,T51,Nick Watney,35.38,743,21
53,T54,T54,Tim Petrovic,35.4,708,20
54,T54,T54,Y.E. Yang,35.4,531,15
55,56,56,Matt Every,35.42,425,12
56,57,57,Tom Gillis,35.43,744,21
57,58,58,Henrik Bjornstad,35.44,319,9
58,59,59,Kevin Na,35.45,709,20
59,T60,T60,Ben Curtis,35.5,497,14
60,T60,T60,Bob Estes,35.5,426,12
61,T60,T60,Bubba Watson,35.5,568,16
62,63,63,John Merrick,35.52,817,23
63,T64,T64,Tim Herron,35.53,533,15
64,T64,T64,Justin Rose,35.53,604,17
65,T64,T64,Garrett Willis,35.53,533,15
66,T67,T67,Aron Price,35.54,462,13
