,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
55,T53,T53,Tim Clark,88,4.0,1875,469
56,T53,T53,Chris DiMarco,88,4.0,1946,486
57,T53,T53,J.B. Holmes,100,4.0,2232,558
58,T53,T53,John Merrick,109,4.0,2409,603
59,T53,T53,Phil Mickelson,76,4.0,1663,416
60,T53,T53,Tim Petrovic,105,4.0,2317,579
61,T53,T53,Vaughn Taylor,87,4.0,1908,477
62,T53,T53,David Toms,86,4.0,1876,469
63,T53,T53,D.J. Trahan,92,4.0,2015,504
64,T53,T53,Nick Watney,91,4.0,1943,486
65,T53,T53,Brett Wetterich,54,4.0,1208,302
66,T53,T53,Jay Williamson,76,4.0,1682,420
67,T68,T68,Stephen Ames,75,4.01,1637,408
68,T68,T68,Aaron Baddeley,94,4.01,2085,520
69,T68,T68,Ricky Barnes,103,4.01,2297,573
70,T68,T68,K.J. Choi,82,4.01,1788,446
71,T68,T68,Luke Donald,71,4.01,1500,374
72,T68,T68,Bob Estes,79,4.01,1763,440
73,T68,T68,Jim Furyk,76,4.01,1637,408
74,T68,T68,Tim Herron,79,4.01,1736,433
75,T68,T68,Charley Hoffman,85,4.01,1879,469
76,T68,T68,Will MacKenzie,72,4.01,1597,398
77,T68,T68,Shaun Micheel,70,4.01,1530,382
78,T68,T68,Ryan Moore,80,4.01,1750,436
79,T68,T68,Geoff Ogilvy,62,4.01,1316,328
80,T68,T68,Ian Poulter,55,4.01,1120,279
81,T68,T68,John Rollins,81,4.01,1808,451
82,T68,T68,Michael Sim,64,4.01,1414,353
83,T68,T68,Bubba Watson,77,4.01,1705,425
84,T68,T68,Boo Weekley,88,4.01,1950,486
85,T68,T68,Steve Wheatcroft,74,4.01,1612,402
86,T68,T68,Garrett Willis,82,4.01,1796,448
87,T88,T88,Ben Curtis,78,4.02,1773,441
88,T88,T88,Mathias Grönberg,61,4.02,1356,337
89,T88,T88,Matt Jones,89,4.02,1950,485
90,T88,T88,Jarrod Lyle,54,4.02,1191,296
91,T88,T88,Hunter Mahan,85,4.02,1863,464
92,T88,T88,Billy Mayfair,78,4.02,1716,427
93,T88,T88,Bryce Molder,84,4.02,1843,458
94,T88,T88,Cameron Percy,73,4.02,1611,401
95,T88,T88,Webb Simpson,98,4.02,2189,545
96,T88,T88,Heath Slocum,97,4.02,2116,527
97,T88,T88,Brandt Snedeker,89,4.02,1980,493
98,T88,T88,Kevin Streelman,90,4.02,1996,497
99,T88,T88,Jimmy Walker,82,4.02,1815,452
100,T101,T101,Robert Allenby,76,4.03,1675,416
101,T101,T101,Cameron Beckman,68,4.03,1535,381
102,T101,T101,James Driscoll,78,4.03,1742,432
103,T101,T101,Robert Garrigus,71,4.03,1600,397
104,T101,T101,Lucas Glover,75,4.03,1636,406
105,T101,T101,Paul Goydos,78,4.03,1746,433
106,T101,T101,Ryuji Imada,90,4.03,2014,500
107,T101,T101,Jerry Kelly,99,4.03,2186,542
108,T101,T101,Cliff Kresge,50,4.03,1113,276
109,T101,T101,Marc Leishman,87,4.03,1987,493
110,T101,T101,Paul Stankowski,62,4.03,1394,346
111,T101,T101,Nicholas Thompson,88,4.03,1942,482
112,T101,T101,Johnson Wagner,85,4.03,1869,464
113,T101,T101,Mark Wilson,87,4.03,1921,477
114,T115,T115,Briny Baird,87,4.04,1969,487
115,T115,T115,Ángel Cabrera,64,4.04,1417,351
116,T115,T115,Chad Campbell,94,4.04,2081,515
117,T115,T115,Jason Day,82,4.04,1850,458
118,T115,T115,Jason Dufner,87,4.04,1913,473
119,T115,T115,J.P. Hayes,79,4.04,1717,425
120,T115,T115,Skip Kendall,58,4.04,1292,320
121,T115,T115,Martin Laird,91,4.04,2034,503
122,T115,T115,Davis Love III,79,4.04,1791,443
123,T115,T115,Sean O'Hair,84,4.04,1821,451
124,T115,T115,Joe Ogilvie,99,4.04,2190,542
125,T115,T115,Scott Piercy,88,4.04,1966,487
126,T115,T115,Brett Quigley,96,4.04,2115,524
127,T115,T115,Andres Romero,73,4.04,1646,407
128,T115,T115,Rory Sabbatini,79,4.04,1702,421
129,T115,T115,Kevin Stadler,86,4.04,1897,470
130,T115,T115,Omar Uresti,74,4.04,1615,400
131,T115,T115,Camilo Villegas,78,4.04,1615,400
132,T133,T133,Woody Austin,93,4.05,2079,513
133,T133,T133,John Daly,63,4.05,1437,355
134,T133,T133,Brian Davis,101,4.05,2249,555
135,T133,T133,Matt Every,60,4.05,1329,328
136,T133,T133,Michael Letzig,84,4.05,1905,470
137,T133,T133,Jeff Maggert,76,4.05,1701,420
138,T133,T133,Troy Merritt,86,4.05,1915,473
139,T133,T133,James Nitties,92,4.05,2042,504
140,T133,T133,Alex Prugh,88,4.05,1957,483
141,T133,T133,Vijay Singh,75,4.05,1684,416
142,T133,T133,Brian Stuard,81,4.05,1812,447
143,T133,T133,Chris Tidland,77,4.05,1693,418
144,T145,T145,Kris Blanks,91,4.06,1967,485
145,T145,T145,Brent Delahoussaye,57,4.06,1272,313
146,T145,T145,Steve Flesch,78,4.06,1706,420
147,T145,T145,Sergio Garcia,58,4.06,1170,288
148,T145,T145,Jeff Gove,57,4.06,1262,311
149,T145,T145,Nathan Green,86,4.06,1925,474
150,T145,T145,Padraig Harrington,57,4.06,1259,310
151,T145,T145,John Mallinger,78,4.06,1744,430
152,T145,T145,Troy Matteson,84,4.06,1893,466
153,T145,T145,George McNeill,79,4.06,1789,441
154,T145,T145,Rod Pampling,77,4.06,1702,419
155,T145,T145,Aron Price,70,4.06,1574,388
156,T145,T145,Roger Tambellini,77,4.06,1710,421
157,T145,T145,Josh Teater,101,4.06,2236,551
158,T145,T145,Roland Thatcher,72,4.06,1625,400
159,T160,T160,Stuart Appleby,101,4.07,2289,563
160,T160,T160,Matt Bettencourt,91,4.07,2005,493
161,T160,T160,Daniel Chopra,74,4.07,1639,403
162,T160,T160,Trevor Immelman,55,4.07,1248,307
163,T160,T160,Lee Janzen,77,4.07,1736,427
164,T160,T160,Bill Lunde,79,4.07,1735,426
165,T160,T160,Greg Owen,69,4.07,1522,374
166,T160,T160,Brenden Pappas,66,4.07,1473,362
167,T160,T160,Cameron Tringale,55,4.07,1216,299
168,T160,T160,Mike Weir,59,4.07,1259,309
169,T170,T170,Rich Barcelo,70,4.08,1565,384
170,T170,T170,Henrik Bjornstad,72,4.08,1591,390
171,T170,T170,Craig Bowden,56,4.08,1247,306
172,T170,T170,Mathew Goggin,85,4.08,1937,475
173,T170,T170,Dustin Johnson,83,4.08,1843,452
174,T170,T170,Rocco Mediate,71,4.08,1604,393
175,T170,T170,Garth Mulroy,53,4.08,1164,285
176,T177,T177,Derek Lamely,81,4.09,1826,447
177,T177,T177,Chris Wilson,65,4.09,1445,353
178,T179,T179,Alex Cejka,81,4.1,1805,440
179,T179,T179,Martin Flores,75,4.1,1675,409
180,T179,T179,Steve Lowery,67,4.1,1498,365
181,T182,T182,Kevin Johnson,62,4.11,1377,335
182,T182,T182,Andrew McLardy,52,4.11,1167,284
183,T182,T182,Ted Purdy,86,4.11,1924,468
184,T185,T185,Justin Bolli,55,4.12,1233,299
185,T185,T185,Mark Calcavecchia,50,4.12,1120,272
186,T185,T185,David Duval,71,4.12,1599,388
187,T185,T185,David Lutterus,69,4.12,1537,373
188,T189,T189,Greg Kraft,52,4.14,1164,281
189,T189,T189,Jerod Turner,54,4.14,1235,298
190,191,191,Vance Veazey,58,4.15,1302,314
191,192,192,Brad Faxon,58,4.17,1305,313
