,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Bryce Molder,84,3.95,1746,442
1,T2,T2,Joe Durant,67,3.96,1414,357
2,T2,T2,Matt Every,60,3.96,1236,312
3,T4,T4,Jim Furyk,76,3.97,1557,392
4,T4,T4,Charlie Wi,95,3.97,1994,502
5,T6,T6,Dustin Johnson,83,3.98,1759,442
6,T6,T6,Matt Kuchar,97,3.98,2026,509
7,T6,T6,John Rollins,81,3.98,1720,432
8,T9,T9,Ricky Barnes,103,3.99,2160,541
9,T9,T9,Ernie Els,72,3.99,1491,374
10,T9,T9,Andres Romero,73,3.99,1516,380
11,T9,T9,Paul Stankowski,62,3.99,1326,332
12,T9,T9,Steve Stricker,73,3.99,1550,388
13,T14,T14,Chad Campbell,94,4.0,1970,493
14,T14,T14,Luke Donald,71,4.0,1447,362
15,T14,T14,Charley Hoffman,85,4.0,1779,445
16,T14,T14,Freddie Jacobson,83,4.0,1775,444
17,T14,T14,Troy Matteson,84,4.0,1786,446
18,T14,T14,Carl Pettersson,99,4.0,2084,521
19,T14,T14,Alex Prugh,88,4.0,1852,463
20,T14,T14,Heath Slocum,97,4.0,2094,523
21,T14,T14,Bubba Watson,77,4.0,1622,405
22,T14,T14,Dean Wilson,54,4.0,1151,288
23,T24,T24,Stephen Ames,75,4.01,1578,394
24,T24,T24,Paul Casey,64,4.01,1307,326
25,T24,T24,Alex Cejka,81,4.01,1683,420
26,T24,T24,Tim Clark,88,4.01,1810,451
27,T24,T24,Ben Crane,85,4.01,1749,436
28,T24,T24,Brendon de Jonge,114,4.01,2400,598
29,T24,T24,Retief Goosen,75,4.01,1551,387
30,T24,T24,J.P. Hayes,79,4.01,1658,413
31,T24,T24,J.B. Holmes,100,4.01,2151,536
32,T24,T24,Charles Howell III,103,4.01,2172,541
33,T24,T24,Rory McIlroy,54,4.01,1138,284
34,T24,T24,Sean O'Hair,84,4.01,1761,439
35,T24,T24,Ryan Palmer,84,4.01,1764,440
36,T24,T24,Pat Perez,90,4.01,1885,470
37,T24,T24,Chris Riley,73,4.01,1584,395
38,T24,T24,Justin Rose,78,4.01,1678,418
39,T24,T24,D.J. Trahan,92,4.01,1938,483
40,T24,T24,Nick Watney,91,4.01,1875,468
41,T42,T42,Robert Allenby,76,4.02,1616,402
42,T42,T42,Aaron Baddeley,94,4.02,1974,491
43,T42,T42,Michael Connell,89,4.02,1935,481
44,T42,T42,Jason Day,82,4.02,1792,446
45,T42,T42,Graham DeLaet,88,4.02,1881,468
46,T42,T42,Chris DiMarco,88,4.02,1838,457
47,T42,T42,Steve Elkington,74,4.02,1553,386
48,T42,T42,Billy Mayfair,78,4.02,1663,414
49,T42,T42,Kevin Na,94,4.02,1982,493
50,T42,T42,Aron Price,70,4.02,1504,374
51,T42,T42,Vijay Singh,75,4.02,1642,408
52,T42,T42,Kevin Streelman,90,4.02,1894,471
53,T42,T42,Kevin Sutherland,86,4.02,1762,438
54,T42,T42,Omar Uresti,74,4.02,1567,390
55,T42,T42,Bo Van Pelt,104,4.02,2262,562
56,T42,T42,Boo Weekley,88,4.02,1913,476
57,T58,T58,Briny Baird,87,4.03,1872,465
58,T58,T58,Jonathan Byrd,85,4.03,1799,446
59,T58,T58,K.J. Choi,82,4.03,1767,438
60,T58,T58,Chris Couch,66,4.03,1374,341
61,T58,T58,Rickie Fowler,98,4.03,2093,520
62,T58,T58,Padraig Harrington,57,4.03,1202,298
63,T58,T58,Skip Kendall,58,4.03,1234,306
64,T58,T58,Cliff Kresge,50,4.03,1073,266
65,T58,T58,Spencer Levin,110,4.03,2362,586
66,T58,T58,Jarrod Lyle,54,4.03,1178,292
67,T58,T58,Rocco Mediate,71,4.03,1486,369
68,T58,T58,Shaun Micheel,70,4.03,1532,380
69,T58,T58,Phil Mickelson,76,4.03,1619,402
70,T58,T58,Geoff Ogilvy,62,4.03,1291,320
71,T58,T58,Tim Petrovic,105,4.03,2239,555
72,T58,T58,Scott Piercy,88,4.03,1856,460
73,T58,T58,Michael Sim,64,4.03,1351,335
74,T58,T58,Webb Simpson,98,4.03,2083,517
75,T58,T58,Jeev Milkha Singh,59,4.03,1201,298
76,T58,T58,Brandt Snedeker,89,4.03,1872,465
77,T58,T58,David Toms,86,4.03,1808,449
78,T58,T58,Camilo Villegas,78,4.03,1581,392
79,T58,T58,Jimmy Walker,82,4.03,1709,424
80,T81,T81,Henrik Bjornstad,72,4.04,1529,378
81,T81,T81,Stewart Cink,84,4.04,1769,438
82,T81,T81,Chad Collins,87,4.04,1878,465
83,T81,T81,James Driscoll,78,4.04,1670,413
84,T81,T81,Bob Estes,79,4.04,1666,412
85,T81,T81,Brian Gay,101,4.04,2116,524
86,T81,T81,Paul Goydos,78,4.04,1635,405
87,T81,T81,Lee Janzen,77,4.04,1629,403
88,T81,T81,Greg Owen,69,4.04,1456,360
89,T81,T81,Jeff Quinney,91,4.04,1925,477
90,T81,T81,Rory Sabbatini,79,4.04,1657,410
91,T81,T81,John Senden,103,4.04,2186,541
92,T81,T81,Chris Stroud,90,4.04,1907,472
93,T81,T81,Johnson Wagner,85,4.04,1811,448
94,T81,T81,Jay Williamson,76,4.04,1634,404
95,T96,T96,Kris Blanks,91,4.05,1955,483
96,T96,T96,Ángel Cabrera,64,4.05,1390,343
97,T96,T96,Robert Garrigus,71,4.05,1534,379
98,T96,T96,Bill Haas,87,4.05,1867,461
99,T96,T96,J.J. Henry,92,4.05,1971,487
100,T96,T96,Ryuji Imada,90,4.05,1928,476
101,T96,T96,Matt Jones,89,4.05,1901,469
102,T96,T96,Martin Laird,91,4.05,1970,487
103,T96,T96,Michael Letzig,84,4.05,1792,442
104,T96,T96,Will MacKenzie,72,4.05,1550,383
105,T96,T96,Hunter Mahan,85,4.05,1814,448
106,T96,T96,Scott McCarron,90,4.05,1894,468
107,T96,T96,George McNeill,79,4.05,1687,417
108,T96,T96,Jeff Overton,89,4.05,1926,476
109,T96,T96,Tom Pernice Jr.,74,4.05,1631,403
110,T96,T96,Kenny Perry,69,4.05,1457,360
111,T96,T96,Brett Quigley,96,4.05,2015,498
112,T96,T96,Kevin Stadler,86,4.05,1797,444
113,T96,T96,Brian Stuard,81,4.05,1747,431
114,T96,T96,Josh Teater,101,4.05,2140,529
115,T96,T96,Brett Wetterich,54,4.05,1166,288
116,T96,T96,Mark Wilson,87,4.05,1865,461
117,T118,T118,Blake Adams,84,4.06,1841,454
118,T118,T118,Woody Austin,93,4.06,1969,485
119,T118,T118,Michael Bradley,77,4.06,1661,409
120,T118,T118,Greg Chalmers,93,4.06,1953,481
121,T118,T118,Ben Curtis,78,4.06,1696,418
122,T118,T118,Lucas Glover,75,4.06,1642,404
123,T118,T118,Mathew Goggin,85,4.06,1817,447
124,T118,T118,Trevor Immelman,55,4.06,1201,296
125,T118,T118,Zach Johnson,93,4.06,2016,496
126,T118,T118,Jerry Kelly,99,4.06,2151,530
127,T118,T118,Ryan Moore,80,4.06,1705,420
128,T118,T118,James Nitties,92,4.06,1956,482
129,T118,T118,Joe Ogilvie,99,4.06,2111,520
130,T118,T118,Brenden Pappas,66,4.06,1379,340
131,T118,T118,Cameron Percy,73,4.06,1550,382
