,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
91,T87,T87,Chris Riley,73,3.04,444,146
92,T87,T87,Adam Scott,70,3.04,344,113
93,T87,T87,John Senden,103,3.04,563,185
94,T87,T87,Webb Simpson,98,3.04,623,205
95,T87,T87,Steve Stricker,73,3.04,341,112
96,T87,T87,Vaughn Taylor,87,3.04,563,185
97,T87,T87,Jerod Turner,54,3.04,422,139
98,T87,T87,Jimmy Walker,82,3.04,556,183
99,T87,T87,Brett Wetterich,54,3.04,307,101
100,T87,T87,Steve Wheatcroft,74,3.04,498,164
101,T102,T102,Rich Barcelo,70,3.05,457,150
102,T102,T102,Ricky Barnes,103,3.05,625,205
103,T102,T102,Mark Calcavecchia,50,3.05,299,98
104,T102,T102,Jason Dufner,87,3.05,619,203
105,T102,T102,Bob Estes,79,3.05,491,161
106,T102,T102,Mathias Grönberg,61,3.05,418,137
107,T102,T102,Steve Lowery,67,3.05,491,161
108,T102,T102,Rory Sabbatini,79,3.05,533,175
109,T102,T102,Brian Stuard,81,3.05,469,154
110,T102,T102,Roland Thatcher,72,3.05,449,147
111,T112,T112,Alex Cejka,81,3.06,530,173
112,T112,T112,John Daly,63,3.06,441,144
113,T112,T112,Brad Faxon,58,3.06,389,127
114,T112,T112,Retief Goosen,75,3.06,416,136
115,T112,T112,Bill Haas,87,3.06,443,145
116,T112,T112,Troy Matteson,84,3.06,553,181
117,T112,T112,Geoff Ogilvy,62,3.06,330,108
118,T112,T112,Ted Purdy,86,3.06,603,197
119,T112,T112,Brett Quigley,96,3.06,704,230
120,T112,T112,Kevin Stadler,86,3.06,532,174
121,T112,T112,Chris Stroud,90,3.06,557,182
122,T112,T112,Nick Watney,91,3.06,502,164
123,T124,T124,Stuart Appleby,101,3.07,700,228
124,T124,T124,Kris Blanks,91,3.07,503,164
125,T124,T124,Ben Curtis,78,3.07,546,178
126,T124,T124,Jarrod Lyle,54,3.07,371,121
127,T124,T124,Will MacKenzie,72,3.07,464,151
128,T124,T124,Garth Mulroy,53,3.07,325,106
129,T124,T124,James Nitties,92,3.07,575,187
130,T124,T124,Kevin Streelman,90,3.07,618,201
131,T124,T124,Bo Van Pelt,104,3.07,620,202
132,T133,T133,Blake Adams,84,3.08,554,180
133,T133,T133,Aaron Baddeley,94,3.08,619,201
134,T133,T133,Henrik Bjornstad,72,3.08,499,162
135,T133,T133,Ángel Cabrera,64,3.08,302,98
136,T133,T133,Stewart Cink,84,3.08,480,156
137,T133,T133,Brent Delahoussaye,57,3.08,391,127
138,T133,T133,Paul Goydos,78,3.08,487,158
139,T133,T133,J.B. Holmes,100,3.08,653,212
140,T133,T133,Richard Johnson,90,3.08,551,179
141,T133,T133,Greg Kraft,52,3.08,302,98
142,T133,T133,Rory McIlroy,54,3.08,308,100
143,T133,T133,Vijay Singh,75,3.08,459,149
144,T133,T133,Omar Uresti,74,3.08,499,162
145,T146,T146,Craig Bowden,56,3.09,337,109
146,T146,T146,Jonathan Byrd,85,3.09,528,171
147,T146,T146,James Driscoll,78,3.09,500,162
148,T146,T146,Steve Flesch,78,3.09,599,194
149,T146,T146,Trevor Immelman,55,3.09,318,103
150,T146,T146,Cliff Kresge,50,3.09,312,101
151,T146,T146,Martin Laird,91,3.09,569,184
152,T146,T146,Carl Pettersson,99,3.09,621,201
153,T146,T146,D.A. Points,90,3.09,615,199
154,T146,T146,Andres Romero,73,3.09,501,162
155,T146,T146,Scott Verplank,74,3.09,495,160
156,T146,T146,Bubba Watson,77,3.09,495,160
157,T158,T158,Ben Crane,85,3.1,579,187
158,T158,T158,Robert Garrigus,71,3.1,477,154
159,T158,T158,Jeff Gove,57,3.1,403,130
160,T158,T158,J.J. Henry,92,3.1,645,208
161,T158,T158,Joe Ogilvie,99,3.1,642,207
162,T158,T158,Brenden Pappas,66,3.1,419,135
163,T158,T158,Kenny Perry,69,3.1,384,124
164,T158,T158,Tim Petrovic,105,3.1,684,221
165,T158,T158,Cameron Tringale,55,3.1,313,101
166,T167,T167,Justin Bolli,55,3.11,327,105
167,T167,T167,Martin Flores,75,3.11,454,146
168,T167,T167,Lucas Glover,75,3.11,432,139
169,T167,T167,Mathew Goggin,85,3.11,573,184
170,T167,T167,Ryan Moore,80,3.11,445,143
171,T167,T167,Camilo Villegas,78,3.11,413,133
172,T173,T173,Joe Durant,67,3.12,437,140
173,T173,T173,Ernie Els,72,3.12,406,130
174,T173,T173,Tim Herron,79,3.12,493,158
175,T173,T173,Billy Mayfair,78,3.12,468,150
176,T173,T173,Johnson Wagner,85,3.12,543,174
177,T178,T178,Chris Couch,66,3.13,351,112
178,T178,T178,Matt Every,60,3.13,354,113
179,T178,T178,Kevin Johnson,62,3.13,407,130
180,T178,T178,Greg Owen,69,3.13,410,131
181,T178,T178,Y.E. Yang,72,3.13,479,153
182,T183,T183,John Rollins,81,3.14,506,161
183,T183,T183,Nicholas Thompson,88,3.14,584,186
184,T183,T183,D.J. Trahan,92,3.14,546,174
185,186,186,Skip Kendall,58,3.15,381,121
186,187,187,Andrew McLardy,52,3.16,335,106
187,188,188,Sergio Garcia,58,3.17,393,124
188,T189,T189,Michael Connell,89,3.18,605,190
189,T189,T189,Chris Wilson,65,3.18,401,126
190,191,191,Matt Bettencourt,91,3.19,609,191
191,192,192,Daniel Chopra,74,3.21,517,161
