,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Tim Clark,31.0,31,1
1,T1,T1,Alex Prugh,31.0,31,1
2,T3,T3,Chad Collins,32.0,32,1
3,T3,T3,Matt Jones,32.0,32,1
4,T3,T3,Derek Lamely,32.0,32,1
5,T3,T3,Troy Merritt,32.0,32,1
6,T3,T3,Kevin Na,32.0,32,1
7,T3,T3,Kevin Sutherland,32.0,32,1
8,T3,T3,Bubba Watson,32.0,32,1
9,T10,T10,Brian Davis,33.0,33,1
10,T10,T10,Brendon de Jonge,33.0,33,1
11,T10,T10,Joe Durant,33.0,33,1
12,T10,T10,Brian Gay,33.0,33,1
13,T10,T10,Bill Haas,33.0,33,1
14,T10,T10,Charles Howell III,33.0,33,1
15,T10,T10,Matt Kuchar,33.0,33,1
16,T10,T10,George McNeill,33.0,33,1
17,T10,T10,Brenden Pappas,33.0,33,1
18,T10,T10,David Toms,33.0,33,1
19,T10,T10,D.J. Trahan,33.0,33,1
20,T21,T21,Ricky Barnes,34.0,34,1
21,T21,T21,Matt Bettencourt,34.0,34,1
22,T21,T21,Michael Bradley,34.0,34,1
23,T21,T21,Chris Couch,34.0,34,1
24,T21,T21,Freddie Jacobson,34.0,34,1
25,T21,T21,Richard Johnson,34.0,34,1
26,T21,T21,Greg Owen,34.0,34,1
27,T21,T21,Pat Perez,34.0,34,1
28,T21,T21,Jeff Quinney,34.0,34,1
29,T21,T21,Brandt Snedeker,34.0,34,1
30,T21,T21,Josh Teater,34.0,34,1
31,T21,T21,Bo Van Pelt,34.0,34,1
32,T21,T21,Mike Weir,34.0,34,1
33,T21,T21,Chris Wilson,34.0,34,1
34,T35,T35,Jason Bohn,35.0,35,1
35,T35,T35,Greg Chalmers,35.0,35,1
36,T35,T35,Martin Flores,35.0,35,1
37,T35,T35,Paul Goydos,35.0,35,1
38,T35,T35,J.P. Hayes,35.0,35,1
39,T35,T35,Billy Mayfair,35.0,35,1
40,T35,T35,John Merrick,35.0,35,1
41,T35,T35,Ryan Moore,35.0,35,1
42,T35,T35,Ryan Palmer,35.0,35,1
43,T35,T35,Rod Pampling,35.0,35,1
44,T35,T35,John Senden,35.0,35,1
45,T35,T35,Webb Simpson,35.0,35,1
46,T35,T35,Kevin Stadler,35.0,35,1
47,T35,T35,Vaughn Taylor,35.0,35,1
48,T35,T35,Garrett Willis,35.0,35,1
49,T50,T50,Ben Crane,36.0,36,1
50,T50,T50,Graham DeLaet,36.0,36,1
51,T50,T50,Chris DiMarco,36.0,36,1
52,T50,T50,Jason Dufner,36.0,36,1
53,T50,T50,Steve Elkington,36.0,36,1
54,T50,T50,Tom Gillis,36.0,36,1
55,T50,T50,Joe Ogilvie,36.0,36,1
56,T50,T50,Jeff Overton,36.0,36,1
57,T50,T50,Carl Pettersson,36.0,36,1
58,T50,T50,Michael Sim,36.0,36,1
59,T50,T50,Heath Slocum,36.0,36,1
60,T50,T50,Kevin Streelman,36.0,36,1
61,T50,T50,Roger Tambellini,36.0,36,1
62,T50,T50,Jerod Turner,36.0,36,1
63,T64,T64,Bob Estes,37.0,37,1
64,T64,T64,Bill Lunde,37.0,37,1
65,T64,T64,Omar Uresti,37.0,37,1
66,T67,T67,Henrik Bjornstad,38.0,38,1
67,T67,T67,Lee Janzen,38.0,38,1
68,69,69,Ryuji Imada,39.0,39,1
69,70,70,Brett Quigley,41.0,41,1
