,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
101,T95,T95,Nick Taylor,83,"9' 6""",978.5,103,78
102,T95,T95,Bubba Watson,72,"9' 6""",740.3330000000001,78,176
103,T104,T104,Matt Jones,83,"9' 7""",927.75,97,140
104,T104,T104,George McNeill,51,"9' 7""",661.0,69,171
105,T104,T104,Johnson Wagner,86,"9' 7""",985.5830000000001,103,109
106,T107,T107,Alex Cejka,71,"9' 8""",743.6669999999999,77,3
107,T107,T107,Tony Finau,95,"9' 8""",1099.583,114,105
108,T107,T107,Carlos Ortiz,79,"9' 8""",997.8330000000001,103,184
109,T107,T107,Vijay Singh,72,"9' 8""",1024.167,106,135
110,T107,T107,Daniel Summerhays,99,"9' 8""",1363.6670000000001,141,121
111,T107,T107,Camilo Villegas,83,"9' 8""",1126.417,117,73
112,T113,T113,Blayne Barber,84,"9' 9""",1003.0830000000001,103,115
113,T113,T113,Jason Gore,78,"9' 9""",646.1669999999999,66,96
114,T113,T113,Jerry Kelly,76,"9' 9""",733.25,75,7
115,T113,T113,Hunter Mahan,61,"9' 9""",859.4169999999999,88,154
116,T113,T113,Kevin Na,96,"9' 9""",990.4169999999999,102,89
117,T113,T113,Patrick Rodgers,89,"9' 9""",966.6669999999999,99,101
118,T119,T119,Andres Gonzales,80,"9' 10""",877.5,89,148
119,T119,T119,Michael Kim,100,"9' 10""",1382.25,141,39
120,T119,T119,Chris Stroud,82,"9' 10""",886.6669999999999,90,126
121,T122,T122,Mark Hubbard,101,"9' 11""",1255.083,127,65
122,T122,T122,Martin Laird,82,"9' 11""",968.25,98,92
123,T122,T122,D.H. Lee,61,"9' 11""",663.25,67,183
124,T122,T122,Louis Oosthuizen,63,"9' 11""",553.0830000000001,56,167
125,T122,T122,Jhonattan Vegas,97,"9' 11""",1359.1670000000001,137,84
126,T127,T127,Ángel Cabrera,62,"10' 0""",779.25,78,156
127,T127,T127,Ken Duke,58,"10' 0""",752.4169999999999,75,177
128,T127,T127,J.B. Holmes,77,"10' 0""",1145.333,115,130
129,T127,T127,David Lingmerth,84,"10' 0""",882.9169999999999,88,71
130,T127,T127,Robert Streb,87,"10' 0""",971.0,97,149
131,T127,T127,Michael Thompson,71,"10' 0""",729.3330000000001,73,116
132,T127,T127,Cameron Tringale,81,"10' 0""",1219.25,122,124
133,T127,T127,Harold Varner III,92,"10' 0""",992.6669999999999,99,134
134,T135,T135,Tyler Aldridge,83,"10' 1""",897.4169999999999,89,105
135,T135,T135,Jonas Blixt,79,"10' 1""",1184.417,117,42
136,T135,T135,Jim Furyk,52,"10' 1""",564.5830000000001,56,119
137,T135,T135,Hideki Matsuyama,76,"10' 1""",895.0,89,46
138,T135,T135,Jordan Spieth,80,"10' 1""",777.5830000000001,77,9
139,T140,T140,Ryan Palmer,86,"10' 2""",1103.833,109,114
140,T140,T140,John Senden,88,"10' 2""",1201.167,118,80
141,T140,T140,Brett Stegmaier,87,"10' 2""",969.5,95,97
142,T143,T143,Morgan Hoffmann,71,"10' 3""",832.5,81,99
143,T143,T143,Russell Knox,92,"10' 3""",849.5,83,28
144,T143,T143,Rod Pampling,54,"10' 3""",574.5,56,30
145,T143,T143,Martin Piller,59,"10' 3""",613.3330000000001,60,90
146,T143,T143,Kyle Reifers,115,"10' 3""",1690.0,165,147
147,T148,T148,Dicky Pride,55,"10' 4""",558.0,54,67
148,T148,T148,Sam Saunders,69,"10' 4""",807.1669999999999,78,132
149,T148,T148,Jimmy Walker,85,"10' 4""",1200.917,116,112
150,T151,T151,Scott Brown,88,"10' 5""",1180.0,113,83
151,T151,T151,William McGirt,98,"10' 5""",1429.75,137,48
152,T151,T151,Rob Oppenheim,67,"10' 5""",772.5830000000001,74,72
153,T154,T154,Brendon de Jonge,83,"10' 6""",987.8330000000001,94,136
154,T154,T154,Lucas Glover,75,"10' 6""",1010.25,96,123
155,T154,T154,Adam Hadwin,93,"10' 6""",1407.1670000000001,134,97
156,T154,T154,Jim Herman,93,"10' 6""",1134.333,108,85
157,T154,T154,Kelly Kraft,63,"10' 6""",746.3330000000001,71,145
158,T154,T154,Steve Marino,72,"10' 6""",969.3330000000001,92,125
159,T160,T160,Graham DeLaet,70,"10' 7""",844.5,80,179
160,T160,T160,Graeme McDowell,63,"10' 7""",654.5,62,86
161,T160,T160,Dawie van der Walt,72,"10' 7""",824.0,78,180
162,T163,T163,Stewart Cink,61,"10' 8""",812.0830000000001,76,170
163,T163,T163,David Hearn,95,"10' 8""",1057.583,99,40
164,T163,T163,Marc Leishman,89,"10' 8""",1004.6669999999999,94,56
165,T163,T163,Shane Lowry,57,"10' 8""",535.3330000000001,50,169
166,T163,T163,Brendan Steele,88,"10' 8""",1076.583,101,162
167,T168,T168,Rhein Gibson,58,"10' 9""",826.9169999999999,77,160
168,T168,T168,Dustin Johnson,87,"10' 9""",761.6669999999999,71,70
169,T168,T168,Kevin Kisner,97,"10' 9""",1062.75,99,129
170,T168,T168,Justin Thomas,99,"10' 9""",1164.917,108,151
171,172,172,Derek Fathauer,94,"10' 11""",1067.917,98,81
172,173,173,Scott Piercy,87,"11' 0""",768.1669999999999,70,117
173,T174,T174,Abraham Ancer,51,"11' 2""",525.8330000000001,47,131
174,T174,T174,Charley Hoffman,91,"11' 2""",1082.0,97,111
175,T176,T176,Sergio Garcia,54,"11' 4""",577.1669999999999,51,113
176,T176,T176,Greg Owen,85,"11' 4""",1062.0,94,181
177,T178,T178,Andrew Loupe,75,"11' 5""",1064.583,93,175
178,T178,T178,Ben Martin,92,"11' 5""",1414.4170000000001,124,160
179,180,180,Thomas Aiken,70,"11' 8""",642.6669999999999,55,143
180,T181,T181,Emiliano Grillo,93,"11' 9""",1187.75,101,156
181,T181,T181,Scott Pinckney,87,"11' 9""",1223.167,104,177
182,T181,T181,Hudson Swafford,104,"11' 9""",1242.333,106,158
183,184,184,Robert Allenby,51,"11' 10""",756.0,64,182
184,185,185,Bronson Burgoon,83,"12' 2""",1058.417,87,94
