,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
48,T44,T44,Justin Leonard,28,34
49,T44,T44,Shaun Micheel,31,34
50,T44,T44,Chris Riley,28,34
51,T52,T52,Jay Don Blake,29,33
52,T52,T52,David Duval,19,33
53,T52,T52,Brian Gay,33,33
54,T52,T52,Paul Goydos,30,33
55,T52,T52,Tim Herron,28,33
56,T52,T52,Jeff Maggert,27,33
57,T52,T52,Bob May,26,33
58,T52,T52,Carl Paulson,33,33
59,T60,T60,Craig Barlow,31,32
60,T60,T60,Fred Couples,19,32
61,T60,T60,Brad Elder,34,32
62,T63,T63,Tommy Armour III,30,31
63,T63,T63,Woody Austin,32,31
64,T63,T63,Paul Azinger,20,31
65,T63,T63,Olin Browne,31,31
66,T63,T63,Tom Scherrer,33,31
67,T63,T63,Mark Wiebe,28,31
68,T69,T69,John Cook,28,30
69,T69,T69,Robin Freeman,32,30
70,T69,T69,Edward Fryatt,32,30
71,T69,T69,J.P. Hayes,26,30
72,T69,T69,Lee Janzen,27,30
73,T69,T69,Pete Jordan,31,30
74,T69,T69,Rocco Mediate,24,30
75,T69,T69,Kenny Perry,20,30
76,T69,T69,Jerry Smith,32,30
77,T69,T69,Paul Stankowski,22,30
78,T79,T79,Billy Andrade,31,29
79,T79,T79,Brandel Chamblee,21,29
80,T79,T79,K.J. Choi,30,29
81,T79,T79,Brent Geiberger,24,29
82,T79,T79,David Sutherland,32,29
83,T79,T79,Duffy Waldorf,23,29
84,T85,T85,Mark Brooks,29,28
85,T85,T85,Russ Cochran,25,28
86,T85,T85,Carlos Franco,24,28
87,T85,T85,Scott McCarron,30,28
88,T85,T85,Joe Ogilvie,30,28
89,T85,T85,Jesper Parnevik,20,28
90,T85,T85,Steve Pate,28,28
91,T85,T85,Nick Price,18,28
92,T93,T93,Cameron Beckman,26,27
93,T93,T93,Robert Damron,28,27
94,T93,T93,Robert Gamez,26,27
95,T93,T93,Mathew Goggin,32,27
96,T93,T93,Brian Henninger,29,27
97,T93,T93,Shigeki Maruyama,26,27
98,T93,T93,Sean Murphy,35,27
99,T93,T93,Frank Nobilo,28,27
100,T101,T101,Doug Barron,27,26
101,T101,T101,Bob Burns,29,26
102,T101,T101,Bradley Hughes,33,26
103,T101,T101,Joey Sindelar,30,26
104,T101,T101,"Dave Stockton, Jr.",31,26
105,T101,T101,Bob Tway,30,26
106,T107,T107,Jim Carter,30,25
107,T107,T107,Gabriel Hjertstedt,29,25
108,T107,T107,Glen Hnatiuk,30,25
109,T107,T107,Brandt Jobe,32,25
110,T107,T107,Neal Lancaster,31,25
111,T112,T112,Ben Bates,35,24
112,T112,T112,Doug Dunakey,27,24
113,T112,T112,Dudley Hart,24,24
114,T112,T112,Andrew Magee,26,24
115,T112,T112,Casey Martin,29,24
116,T112,T112,Tom Pernice Jr.,32,24
117,T112,T112,Charles Raulerson,32,24
118,T112,T112,Brian Watts,29,24
119,T120,T120,Ronnie Black,28,23
120,T120,T120,Jason Buha,29,23
121,T120,T120,Jimmy Green,27,23
122,T120,T120,Jay Haas,26,23
123,T120,T120,Billy Mayfair,29,23
124,T120,T120,Mike Reid,23,23
125,T126,T126,Notah Begay III,24,22
126,T126,T126,Rick Fehr,24,22
127,T126,T126,Dan Forsman,27,22
128,T126,T126,Harrison Frazar,24,22
129,T126,T126,Matt Gogel,30,22
130,T126,T126,John Maginnes,32,22
131,T126,T126,Larry Mize,21,22
132,T126,T126,Craig Parry,22,22
133,T126,T126,Dennis Paulson,26,22
134,T126,T126,Mike Springer,31,22
135,T126,T126,Craig Stadler,21,22
136,T137,T137,Michael Clark II,28,21
137,T137,T137,Bob Friend,32,21
138,T137,T137,David Morland IV,31,21
139,T137,T137,Jean Van de Velde,22,21
140,T141,T141,Sergio Garcia,16,20
141,T141,T141,Peter Jacobsen,22,20
142,T141,T141,Tom Lehman,21,20
143,T141,T141,Craig Perks,28,20
144,T145,T145,Barry Cheesman,35,19
145,T145,T145,Trevor Dodds,29,19
146,T145,T145,Bob Estes,21,19
147,T145,T145,Jeff Gove,31,19
148,T145,T145,Scott Gump,36,19
149,T145,T145,Bob Heintz,34,19
150,T145,T145,Charles Howell III,13,19
151,T145,T145,Mike Sposa,26,19
152,T153,T153,Jim McGovern,18,18
153,T153,T153,Dicky Pride,35,18
154,T153,T153,Ted Tryba,37,18
155,T153,T153,Omar Uresti,34,18
156,T157,T157,Rich Beem,29,17
157,T157,T157,Kelly Gibson,30,17
158,T157,T157,Steve Jones,21,17
159,T157,T157,Gary Nicklaus,30,17
160,T157,T157,Brett Quigley,21,17
161,T157,T157,Kevin Wentworth,31,17
162,T163,T163,Bart Bryant,25,16
163,T163,T163,Paul Curry,25,16
164,T163,T163,Jay Delsing,33,16
165,T163,T163,"Jim Gallagher, Jr.",16,16
166,T163,T163,Steve Gotsche,32,16
167,T163,T163,Craig Spence,31,16
168,T169,T169,Fulton Allem,25,15
169,T169,T169,Michael Bradley,26,15
170,T169,T169,Brad Fabel,30,15
171,T169,T169,Larry Rinker,16,15
172,T169,T169,Steve Stricker,21,15
173,T174,T174,Mike Brisky,31,14
174,T174,T174,Bobby Cochran,30,14
175,T174,T174,P.H. Horgan III,25,14
176,T174,T174,Corey Pavin,25,14
177,T174,T174,Tommy Tolles,20,14
178,T179,T179,Brian Claar,8,13
179,T179,T179,John Daly,26,13
180,T179,T179,Steve Elkington,17,13
181,T179,T179,David Frost,25,13
182,T179,T179,Perry Moss,21,13
183,T179,T179,Tom Purtzer,21,13
184,T185,T185,Aaron Bengoechea,29,12
185,T185,T185,Eric Booker,31,12
186,T185,T185,Nolan Henke,32,12
187,T185,T185,Ryan Howison,30,12
188,T185,T185,Joe Ozaki,18,12
189,T185,T185,John Rollins,27,12
190,T185,T185,D.A. Weibring,14,12
191,T185,T185,Richard Zokol,11,12
192,T193,T193,Emlyn Aubrey,26,11
193,T193,T193,Thomas Bjørn,9,11
194,T193,T193,Danny Briggs,18,11
195,T193,T193,Jason Caron,29,11
196,T193,T193,Mike Hulbert,34,11
197,T193,T193,Sandy Lyle,18,11
198,T199,T199,Chip Beck,21,10
199,T199,T199,Retief Goosen,13,10
200,T199,T199,Mark O'Meara,19,10
201,T199,T199,Curtis Strange,12,10
202,T203,T203,Bob Gilder,14,9
203,T203,T203,Bernhard Langer,10,9
204,T203,T203,Bruce Lietzke,9,9
205,T203,T203,Keith Nolan,23,9
206,T203,T203,Brent Schwarzrock,19,9
207,T203,T203,Mike Standly,13,9
208,T209,T209,Todd Barranger,5,8
209,T209,T209,Phil Blackmar,15,8
210,T209,T209,Nick Faldo,15,8
211,T209,T209,Wayne Grady,15,8
212,T209,T209,Joey Gullion,7,8
213,T209,T209,Kazuhiko Hosokawa,14,8
214,T209,T209,Dick Mast,17,8
215,T209,T209,Colin Montgomerie,9,8
216,T209,T209,Greg Norman,12,8
217,T218,T218,Andy Bean,16,7
218,T218,T218,Steve Hart,30,7
219,T218,T218,David Ogrin,7,7
220,T218,T218,José María Olazábal,12,7
221,T218,T218,Lee Westwood,10,7
222,T223,T223,Darren Clarke,10,6
223,T223,T223,Marco Dawson,11,6
224,T223,T223,Donnie Hammond,6,6
225,T223,T223,Tom Kite,6,6
226,T223,T223,John Restino,18,6
227,T223,T223,Kaname Yokoo,5,6
228,T229,T229,Keith Clearwater,13,5
229,T229,T229,David Edwards,15,5
230,T229,T229,Jeff Freeman,10,5
231,T229,T229,Padraig Harrington,8,5
232,T229,T229,Dan Pohl,5,5
233,T229,T229,Phillip Price,4,5
234,T229,T229,Willie Wood,14,5
235,T236,T236,Dave Barr,6,4
236,T236,T236,"David Berganio, Jr.",4,4
237,T236,T236,Curt Byrum,4,4
238,T236,T236,Andrew Coltart,4,4
239,T236,T236,Keith Fergus,7,4
240,T236,T236,Ed Fiori,15,4
241,T236,T236,Miguel Angel Jiménez,11,4
242,T236,T236,Hank Kuehne,6,4
243,T236,T236,Yoshinori Mizumaki,4,4
244,T236,T236,Hidemichi Tanaka,3,4
245,T246,T246,Ángel Cabrera,6,3
246,T246,T246,Michael Campbell,6,3
247,T246,T246,Mark Carnevale,7,3
248,T246,T246,Pierre Fulke,2,3
249,T246,T246,Jeff Gallagher,4,3
250,T246,T246,Paul Gow,2,3
251,T246,T246,Gary Hallberg,10,3
252,T246,T246,Michael Kirk,1,3
253,T246,T246,Don Pooley,7,3
254,T246,T246,Ted Purdy,1,3
255,T246,T246,Jarmo Sandelin,3,3
256,T246,T246,Gene Sauers,8,3
257,T246,T246,Stephen Sear,2,3
258,T246,T246,Stan Utley,4,3
259,T260,T260,Steven Alker,2,2
260,T260,T260,Aaron Baddeley,9,2
261,T260,T260,Brad Bryant,4,2
262,T260,T260,José Coceres,3,2
263,T260,T260,Darren Fichardt,3,2
264,T260,T260,Keiichiro Fukabori,3,2
265,T260,T260,Nic Henning,2,2
266,T260,T260,Hale Irwin,1,2
267,T260,T260,Brian Kontak,1,2
268,T260,T260,Wayne Levi,4,2
269,T260,T260,Edward Loar,5,2
270,T260,T260,Paul McGinley,4,2
271,T260,T260,Rob McMillan,2,2
272,T260,T260,Sam Randolph,1,2
273,T260,T260,Steve Scott,5,2
274,T260,T260,Adam Scott,6,2
275,T260,T260,Mike Sullivan,3,2
276,T260,T260,Robert Thompson,2,2
277,T260,T260,Chris Tidland,3,2
278,T260,T260,Lanny Wadkins,2,2
279,T260,T260,Tom Watson,4,2
280,T260,T260,Brett Wetterich,9,2
281,T260,T260,Mark Wilson,1,2
282,T260,T260,Steven Young,1,2
283,T284,T284,Lionel Alexandre,1,1
284,T284,T284,Michael Allen,1,1
285,T284,T284,Jeremy Anderson,1,1
286,T284,T284,Seve Ballesteros,2,1
287,T284,T284,Jorge Benedetti,1,1
288,T284,T284,Guy Boros,4,1
289,T284,T284,Bob Borowicz,1,1
290,T284,T284,Craig Bowden,25,1
291,T284,T284,Gordon Brand Jr.,1,1
292,T284,T284,Jonathan Byrd,1,1
293,T284,T284,Bobby Clampett,2,1
294,T284,T284,Michael Combs,2,1
295,T284,T284,Erik Compton,1,1
296,T284,T284,Joe Daley,1,1
297,T284,T284,Mike Donald,6,1
298,T284,T284,R.W. Eaks,1,1
299,T284,T284,Dave Eichelberger,1,1
300,T284,T284,Raymond Floyd,3,1
301,T284,T284,Bobby Gage,3,1
302,T284,T284,Ian Garbutt,1,1
303,T284,T284,Derek Gillespie,1,1
304,T284,T284,Ken Green,3,1
305,T284,T284,Hunter Haas,6,1
306,T284,T284,Mark Hayes,1,1
307,T284,T284,Mike Heinen,3,1
308,T284,T284,David Howser,1,1
309,T284,T284,Yasuharu Imano,1,1
310,T284,T284,John Inman,1,1
311,T284,T284,David Ishii,1,1
312,T284,T284,Toshi Izawa,1,1
313,T284,T284,Per-Ulrik Johansson,1,1
314,T284,T284,Korky Kemp,1,1
315,T284,T284,Joel Kribel,2,1
316,T284,T284,Paul Lawrie,8,1
317,T284,T284,Ian Leggatt,2,1
318,T284,T284,Bob Lohr,1,1
319,T284,T284,Joe McCormick,1,1
320,T284,T284,Mark McNulty,1,1
321,T284,T284,Andy Miller,2,1
322,T284,T284,Bryce Molder,1,1
323,T284,T284,Garrett Morrison,1,1
324,T284,T284,"Pat Nanney, Jr.",1,1
325,T284,T284,Mike Nicolette,1,1
326,T284,T284,Takao Nogami,1,1
327,T284,T284,Christy O'Connor,1,1
328,T284,T284,Nick O'Hern,1,1
329,T284,T284,Gary Orr,4,1
330,T284,T284,Jay Overton,1,1
331,T284,T284,Ian Poulter,1,1
332,T284,T284,Jean-Francois Remesy,1,1
333,T284,T284,Dean Robertson,1,1
334,T284,T284,Eduardo Romero,3,1
335,T284,T284,Clarence Rose,7,1
336,T284,T284,Jeff Roth,1,1
337,T284,T284,Ted Schulz,6,1
338,T284,T284,Bruce Smith,1,1
339,T284,T284,Ted Soule,1,1
340,T284,T284,Dave Spengler,1,1
341,T284,T284,Ray Stewart,1,1
342,T284,T284,Jim Sullivan,1,1
343,T284,T284,Tim Thelen,2,1
344,T284,T284,Chris Toulson,2,1
345,T284,T284,Greg Twiggs,2,1
346,T284,T284,Ian Woosnam,5,1
347,T284,T284,Tsuyoshi Yoneyama,2,1
348,T284,T284,Manny Zerman,1,1
349,T284,T284,Fuzzy Zoeller,14,1
