,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,82,4.38,622,142
1,2,2,Rory Sabbatini,85,4.51,699,155
2,3,3,Robert Allenby,98,4.52,678,150
3,4,4,Phil Mickelson,85,4.53,630,139
4,T5,T5,Davis Love III,98,4.55,732,161
5,T5,T5,Grant Waite,85,4.55,669,147
6,T7,T7,Stephen Ames,99,4.56,785,172
7,T7,T7,Fred Couples,71,4.56,593,130
8,T7,T7,Carl Paulson,105,4.56,821,180
9,10,10,Jesper Parnevik,71,4.57,521,114
10,T11,T11,David Duval,73,4.58,536,117
11,T11,T11,Steve Flesch,123,4.58,984,215
12,T11,T11,Chris Riley,98,4.58,696,152
13,14,14,Paul Stankowski,77,4.59,629,137
14,15,15,Harrison Frazar,72,4.6,602,131
15,T16,T16,Brad Faxon,98,4.61,789,171
16,T16,T16,Robert Gamez,76,4.61,623,135
17,T16,T16,Bradley Hughes,93,4.61,737,160
18,T16,T16,Steve Lowery,107,4.61,811,176
19,T16,T16,Kenny Perry,76,4.61,683,148
20,T21,T21,Sergio Garcia,59,4.62,434,94
21,T21,T21,Jonathan Kaye,115,4.62,883,191
22,T21,T21,Jerry Kelly,111,4.62,897,194
23,T21,T21,Joe Ogilvie,95,4.62,712,154
24,T25,T25,Stuart Appleby,86,4.63,621,134
25,T25,T25,Doug Barron,85,4.63,644,139
26,T25,T25,Bob May,95,4.63,723,156
27,T25,T25,Shaun Micheel,94,4.63,740,160
28,T25,T25,Chris Perry,109,4.63,912,197
29,T30,T30,Paul Azinger,73,4.64,562,121
30,T30,T30,Greg Chalmers,96,4.64,743,160
31,T30,T30,Glen Day,93,4.64,794,171
32,T30,T30,Jay Delsing,97,4.64,757,163
33,T30,T30,Chris DiMarco,118,4.64,952,205
34,T30,T30,John Huston,81,4.64,594,128
35,T30,T30,Scott McCarron,100,4.64,812,175
36,T30,T30,Vijay Singh,97,4.64,733,158
37,T38,T38,Cameron Beckman,81,4.65,651,140
38,T38,T38,Notah Begay III,82,4.65,576,124
39,T38,T38,Mark Brooks,91,4.65,735,158
40,T38,T38,Glen Hnatiuk,94,4.65,721,155
41,T38,T38,Skip Kendall,114,4.65,943,203
42,T38,T38,J.L. Lewis,104,4.65,865,186
43,T38,T38,Dennis Paulson,82,4.65,726,156
44,T38,T38,David Peoples,99,4.65,781,168
45,T38,T38,Hal Sutton,93,4.65,768,165
46,T47,T47,Olin Browne,103,4.66,825,177
47,T47,T47,Stewart Cink,98,4.66,723,155
48,T47,T47,John Cook,90,4.66,704,151
49,T47,T47,Ernie Els,74,4.66,503,108
50,T47,T47,Mathew Goggin,91,4.66,773,166
51,T47,T47,Brian Henninger,93,4.66,732,157
52,T47,T47,Gabriel Hjertstedt,86,4.66,690,148
53,T47,T47,Len Mattiace,107,4.66,877,188
54,T55,T55,Michael Bradley,73,4.67,621,133
55,T55,T55,Brandel Chamblee,72,4.67,607,130
56,T55,T55,Robin Freeman,98,4.67,771,165
57,T55,T55,Fred Funk,110,4.67,883,189
58,T55,T55,Jimmy Green,85,4.67,677,145
59,T55,T55,Lee Janzen,92,4.67,776,166
60,T55,T55,Shigeki Maruyama,88,4.67,696,149
61,T62,T62,Woody Austin,104,4.68,866,185
62,T62,T62,Bobby Cochran,78,4.68,599,128
63,T62,T62,Paul Curry,64,4.68,543,116
64,T62,T62,Scott Dunlap,106,4.68,842,180
65,T62,T62,Joel Edwards,99,4.68,809,173
66,T62,T62,Jim Furyk,98,4.68,748,160
67,T62,T62,Tom Pernice Jr.,98,4.68,838,179
68,T62,T62,David Toms,113,4.68,894,191
69,T62,T62,Jean Van de Velde,70,4.68,547,117
70,T71,T71,Dan Forsman,88,4.69,722,154
71,T71,T71,Brandt Jobe,91,4.69,765,163
72,T71,T71,Justin Leonard,98,4.69,774,165
73,T71,T71,David Morland IV,88,4.69,708,151
74,T71,T71,Frank Nobilo,98,4.69,778,166
75,T71,T71,John Rollins,72,4.69,595,127
76,T71,T71,Jeff Sluman,113,4.69,952,203
77,T71,T71,Mike Weir,102,4.69,793,169
78,T79,T79,Aaron Bengoechea,75,4.7,597,127
79,T79,T79,Ronnie Black,82,4.7,662,141
80,T79,T79,Mark Calcavecchia,99,4.7,775,165
81,T79,T79,Neal Lancaster,99,4.7,776,165
82,T79,T79,Loren Roberts,87,4.7,625,133
83,T79,T79,Kevin Sutherland,98,4.7,803,171
84,T79,T79,Scott Verplank,106,4.7,922,196
85,T86,T86,Craig Barlow,98,4.71,782,166
86,T86,T86,Chip Beck,51,4.71,391,83
87,T86,T86,Jay Don Blake,95,4.71,767,163
88,T86,T86,Tom Byrum,91,4.71,683,145
89,T86,T86,Bill Glasson,93,4.71,786,167
90,T86,T86,J.P. Hayes,91,4.71,786,167
91,T86,T86,Tim Herron,96,4.71,726,154
92,T86,T86,Franklin Langham,95,4.71,796,169
93,T86,T86,Casey Martin,90,4.71,740,157
94,T86,T86,Billy Mayfair,93,4.71,758,161
95,T96,T96,Scott Hoch,108,4.72,873,185
96,T96,T96,Greg Kraft,106,4.72,873,185
97,T96,T96,Tom Lehman,71,4.72,533,113
98,T96,T96,Blaine McCallister,104,4.72,841,178
99,T96,T96,Jim McGovern,55,4.72,448,95
100,T96,T96,Perry Moss,53,4.72,420,89
101,T96,T96,Joe Ozaki,55,4.72,439,93
102,T96,T96,Jerry Smith,104,4.72,816,173
103,T96,T96,Craig Stadler,70,4.72,557,118
104,T96,T96,David Sutherland,109,4.72,920,195
105,T96,T96,Duffy Waldorf,80,4.72,628,133
106,T107,T107,Barry Cheesman,96,4.73,795,168
107,T107,T107,Robert Damron,93,4.73,781,165
108,T107,T107,Doug Dunakey,83,4.73,667,141
109,T107,T107,Steve Elkington,59,4.73,430,91
110,T107,T107,Brian Gay,101,4.73,823,174
111,T107,T107,Kelly Gibson,84,4.73,667,141
112,T107,T107,Rocco Mediate,79,4.73,677,143
113,T107,T107,Nick Price,63,4.73,487,103
114,T107,T107,Tom Scherrer,104,4.73,846,179
115,T116,T116,Fulton Allem,77,4.74,644,136
116,T116,T116,Tommy Armour III,91,4.74,753,159
117,T116,T116,Brad Elder,110,4.74,953,201
118,T116,T116,Dudley Hart,74,4.74,611,129
119,T116,T116,Pete Jordan,102,4.74,797,168
120,T116,T116,Frank Lickliter II,107,4.74,892,188
121,T116,T116,Craig Parry,73,4.74,526,111
122,T116,T116,Mike Sposa,73,4.74,592,125
123,T116,T116,Bob Tway,91,4.74,758,160
124,T125,T125,Ben Bates,107,4.75,850,179
125,T125,T125,Bart Bryant,73,4.75,556,117
126,T125,T125,K.J. Choi,92,4.75,750,158
127,T125,T125,Russ Cochran,71,4.75,608,128
128,T125,T125,Rick Fehr,73,4.75,570,120
129,T125,T125,Bob Friend,96,4.75,731,154
130,T131,T131,Jim Carter,96,4.76,785,165
131,T131,T131,Michael Clark II,84,4.76,643,135
132,T131,T131,Brad Fabel,88,4.76,776,163
133,T131,T131,Jeff Gove,86,4.76,680,143
134,T131,T131,Jeff Maggert,86,4.76,714,150
135,T131,T131,Larry Mize,71,4.76,590,124
136,T131,T131,Corey Pavin,74,4.76,643,135
137,T131,T131,Charles Raulerson,98,4.76,828,174
138,T131,T131,"Dave Stockton, Jr.",89,4.76,700,147
139,T131,T131,Ted Tryba,112,4.76,943,198
140,T131,T131,Jay Williamson,105,4.76,842,177
141,T142,T142,Sean Murphy,102,4.77,830,174
142,T142,T142,Joey Sindelar,88,4.77,721,151
143,T142,T142,Mike Springer,83,4.77,691,145
144,T145,T145,Carlos Franco,85,4.78,669,140
145,T145,T145,Matt Gogel,86,4.78,741,155
146,T145,T145,Andrew Magee,78,4.78,674,141
147,T145,T145,John Maginnes,99,4.78,817,171
148,T145,T145,Tom Purtzer,58,4.78,483,101
149,T145,T145,Tommy Tolles,60,4.78,550,115
150,T151,T151,Billy Andrade,89,4.79,733,153
151,T151,T151,Bob Burns,91,4.79,748,156
152,T151,T151,Jason Caron,77,4.79,604,126
153,T151,T151,Brent Geiberger,79,4.79,652,136
154,T151,T151,Steve Gotsche,91,4.79,747,156
155,T151,T151,Jay Haas,80,4.79,670,140
156,T151,T151,Peter Jacobsen,65,4.79,541,113
157,T151,T151,Steve Stricker,63,4.79,546,114
158,T151,T151,Kirk Triplett,101,4.79,790,165
159,T151,T151,Brian Watts,89,4.79,780,163
160,T151,T151,Kevin Wentworth,83,4.79,714,149
161,T162,T162,John Daly,71,4.8,615,128
162,T162,T162,Steve Jones,75,4.8,624,130
163,T162,T162,Gary Nicklaus,84,4.8,696,145
164,T165,T165,Eric Booker,87,4.81,731,152
165,T165,T165,Trevor Dodds,86,4.81,717,149
166,T165,T165,Bob Estes,68,4.81,500,104
167,T165,T165,Edward Fryatt,101,4.81,813,169
168,T165,T165,Steve Hart,72,4.81,563,117
169,T165,T165,Ryan Howison,83,4.81,717,149
170,T165,T165,Mike Hulbert,82,4.81,678,141
171,T165,T165,Steve Pate,97,4.81,740,154
172,T165,T165,Craig Perks,82,4.81,697,145
173,T165,T165,Dicky Pride,98,4.81,779,162
174,T165,T165,Esteban Toledo,113,4.81,910,189
175,T176,T176,Joe Durant,94,4.82,752,156
176,T176,T176,P.H. Horgan III,65,4.82,525,109
177,T176,T176,Mark O'Meara,61,4.82,448,93
178,T176,T176,Mark Wiebe,95,4.82,785,163
179,T180,T180,Mike Brisky,89,4.83,739,153
180,T180,T180,David Frost,65,4.83,488,101
181,T180,T180,Brett Quigley,63,4.83,478,99
182,T180,T180,Mike Reid,76,4.83,560,116
183,T184,T184,Jason Buha,82,4.84,663,137
184,T184,T184,Paul Goydos,99,4.84,794,164
185,T186,T186,Craig Bowden,54,4.86,471,97
186,T186,T186,Nolan Henke,79,4.86,641,132
187,T188,T188,Scott Gump,108,4.87,877,180
188,T188,T188,Keith Nolan,57,4.87,472,97
189,T188,T188,Craig Spence,89,4.87,736,151
190,T191,T191,Bob Heintz,87,4.88,747,153
191,T191,T191,Omar Uresti,94,4.88,780,160
192,T193,T193,Rich Beem,84,4.89,690,141
193,T193,T193,Nick Faldo,51,4.89,416,85
194,195,195,Emlyn Aubrey,68,4.93,582,118
