,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
85,T86,T86,Michael Bradley,70.88,1772,25
86,T86,T86,Sean Murphy,70.88,2410,34
87,T88,T88,Stuart Appleby,70.91,1560,22
88,T88,T88,Shigeki Maruyama,70.91,1631,23
89,90,90,Robert Gamez,70.92,1844,26
90,91,91,Glen Hnatiuk,70.93,2057,29
91,T92,T92,Tom Pernice Jr.,70.94,2199,31
92,T92,T92,Esteban Toledo,70.94,2412,34
93,T94,T94,Cameron Beckman,70.96,1845,26
94,T94,T94,Tim Herron,70.96,1916,27
95,96,96,Steve Gotsche,70.97,2200,31
96,T97,T97,Woody Austin,71.0,2201,31
97,T97,T97,Bart Bryant,71.0,1775,25
98,T97,T97,Paul Goydos,71.0,1988,28
99,T97,T97,Lee Janzen,71.0,1846,26
100,T97,T97,Joey Sindelar,71.0,1988,28
101,102,102,Shaun Micheel,71.03,2060,29
102,T103,T103,Jay Don Blake,71.07,1990,28
103,T103,T103,Brad Faxon,71.07,1990,28
104,105,105,Jay Delsing,71.09,2275,32
105,T106,T106,Craig Parry,71.1,1422,20
106,T106,T106,Bob Tway,71.1,2062,29
107,T108,T108,Brad Elder,71.12,2418,34
108,T108,T108,J.P. Hayes,71.12,1778,25
109,T108,T108,Jim McGovern,71.12,1209,17
110,T111,T111,Jim Carter,71.18,1993,28
111,T111,T111,Barry Cheesman,71.18,2420,34
112,T111,T111,Neal Lancaster,71.18,1993,28
113,T114,T114,Doug Barron,71.23,1852,26
114,T114,T114,Rick Fehr,71.23,1567,22
115,T116,T116,Craig Barlow,71.24,2066,29
116,T116,T116,Matt Gogel,71.24,2066,29
117,T118,T118,Nick Faldo,71.29,998,14
118,T118,T118,David Frost,71.29,1711,24
119,T120,T120,Bob Burns,71.32,1997,28
120,T120,T120,J.L. Lewis,71.32,1997,28
121,T122,T122,Brett Quigley,71.33,1498,21
122,T122,T122,Rory Sabbatini,71.33,1712,24
123,T122,T122,Mike Sposa,71.33,1712,24
124,125,125,Tommy Armour III,71.34,2069,29
125,T126,T126,Doug Dunakey,71.35,1855,26
126,T126,T126,Brian Watts,71.35,1855,26
127,T128,T128,Jeff Maggert,71.36,1784,25
128,T128,T128,Mike Reid,71.36,1570,22
129,130,130,Omar Uresti,71.38,2284,32
130,131,131,Robin Freeman,71.39,2213,31
131,132,132,Brandt Jobe,71.4,2142,30
132,133,133,Mark Brooks,71.41,1928,27
133,134,134,Craig Perks,71.46,2001,28
134,T135,T135,Brian Gay,71.47,2287,32
135,T135,T135,John Maginnes,71.47,2287,32
136,T137,T137,Bob Friend,71.48,2216,31
137,T137,T137,Billy Mayfair,71.48,1930,27
138,T137,T137,David Sutherland,71.48,2216,31
139,T140,T140,Edward Fryatt,71.52,2217,31
140,T140,T140,Bradley Hughes,71.52,2217,31
141,T140,T140,Dennis Paulson,71.52,1788,25
142,T143,T143,Jimmy Green,71.54,1860,26
143,T143,T143,Scott Gump,71.54,2504,35
144,145,145,Eric Booker,71.57,2147,30
145,T146,T146,John Cook,71.59,1933,27
146,T146,T146,Gary Nicklaus,71.59,2076,29
147,148,148,Jean Van de Velde,71.62,1504,21
148,T149,T149,Andrew Magee,71.63,1719,24
149,T149,T149,Craig Spence,71.63,2149,30
150,151,151,Ronnie Black,71.65,1863,26
151,152,152,Trevor Dodds,71.68,2007,28
152,T153,T153,Bob Heintz,71.7,2366,33
153,T153,T153,"Dave Stockton, Jr.",71.7,2151,30
154,155,155,Billy Andrade,71.73,2152,30
155,T156,T156,Gabriel Hjertstedt,71.74,1937,27
156,T156,T156,Charles Raulerson,71.74,2224,31
157,T156,T156,John Rollins,71.74,1937,27
158,159,159,Chip Beck,71.75,1435,20
159,T160,T160,Jeff Gove,71.77,2153,30
160,T160,T160,Ted Tryba,71.77,2512,35
161,162,162,Mike Brisky,71.8,2154,30
162,T163,T163,Brad Fabel,71.83,2155,30
163,T163,T163,Carlos Franco,71.83,1652,23
164,T163,T163,Ryan Howison,71.83,2083,29
165,T163,T163,David Morland IV,71.83,2155,30
166,T167,T167,Corey Pavin,71.84,1796,25
167,T167,T167,Mike Springer,71.84,1796,25
168,169,169,Mark O'Meara,71.88,1222,17
169,T170,T170,Rich Beem,72.0,2016,28
170,T170,T170,Casey Martin,72.0,2016,28
171,T172,T172,Emlyn Aubrey,72.04,1801,25
172,T172,T172,Aaron Bengoechea,72.04,2017,28
173,174,174,Tom Purtzer,72.05,1441,20
174,175,175,P.H. Horgan III,72.08,1802,25
175,T176,T176,Jason Buha,72.1,2091,29
176,T176,T176,Nolan Henke,72.1,2235,31
177,178,178,Kevin Wentworth,72.13,2164,30
178,179,179,Dicky Pride,72.18,2454,34
179,180,180,Steve Stricker,72.2,1444,20
180,181,181,Bobby Cochran,72.21,2094,29
181,T182,T182,Michael Clark II,72.22,1950,27
182,T182,T182,Mathew Goggin,72.22,2311,32
183,T184,T184,Paul Curry,72.24,1806,25
184,T184,T184,Kelly Gibson,72.24,2095,29
185,T186,T186,Jay Haas,72.25,1734,24
186,T186,T186,Perry Moss,72.25,1445,20
187,T186,T186,Joe Ozaki,72.25,1156,16
188,189,189,Steve Hart,72.27,1879,26
189,190,190,Keith Nolan,72.39,1665,23
190,191,191,Jason Caron,72.43,2028,28
191,192,192,Mike Hulbert,72.52,2393,33
192,193,193,Tommy Tolles,72.53,1378,19
193,194,194,John Daly,72.92,1750,24
194,195,195,Craig Bowden,73.85,1477,20
