,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Tiger Woods,82,-25,2.91,879
1,2,2,Stewart Cink,98,-19,2.95,1122
2,3,3,Hal Sutton,93,-12,2.97,1050
3,T4,T4,Fred Funk,110,-10,2.98,1317
4,T4,T4,Esteban Toledo,113,-10,2.98,1356
5,T6,T6,Tom Lehman,71,-7,2.97,807
6,T6,T6,Mike Reid,76,-7,2.98,870
7,T6,T6,Bob Tway,91,-7,2.98,1071
8,9,9,Shaun Micheel,94,-6,2.98,1110
9,T10,T10,Jim Furyk,98,-5,2.99,1107
10,T10,T10,Jesper Parnevik,71,-5,2.98,783
11,T12,T12,Phil Mickelson,85,-2,2.99,942
12,T12,T12,Jeff Sluman,113,-2,3.0,1314
13,T14,T14,Fred Couples,71,-1,3.0,834
14,T14,T14,Scott Verplank,106,-1,3.0,1263
15,16,16,Kevin Sutherland,98,E,3.0,1134
16,T17,T17,Jay Don Blake,95,+1,3.0,1122
17,T17,T17,Kenny Perry,76,+1,3.0,942
18,T19,T19,Sergio Garcia,59,+2,3.01,603
19,T19,T19,Mike Hulbert,82,+2,3.01,984
20,T19,T19,Craig Stadler,70,+2,3.01,810
21,T22,T22,Scott Hoch,108,+3,3.01,1269
22,T22,T22,Jonathan Kaye,115,+3,3.01,1350
23,T22,T22,Kirk Triplett,101,+3,3.01,1146
24,T25,T25,Brad Faxon,98,+4,3.01,1155
25,T25,T25,Franklin Langham,95,+4,3.01,1110
26,T25,T25,Duffy Waldorf,80,+4,3.01,888
27,T28,T28,Jason Buha,82,+5,3.02,999
28,T28,T28,David Duval,73,+5,3.02,774
29,T28,T28,Brent Geiberger,79,+5,3.02,891
30,T31,T31,Bill Glasson,93,+6,3.02,1137
31,T31,T31,Corey Pavin,74,+6,3.02,900
32,T33,T33,Robert Allenby,98,+7,3.02,1107
33,T33,T33,Tom Byrum,91,+7,3.02,1080
34,T33,T33,Greg Chalmers,96,+7,3.02,1107
35,T33,T33,Rocco Mediate,79,+7,3.02,882
36,T33,T33,Tommy Tolles,60,+7,3.03,738
37,T38,T38,Ernie Els,74,+8,3.03,780
38,T38,T38,Lee Janzen,92,+8,3.02,1095
39,T38,T38,Blaine McCallister,104,+8,3.02,1269
40,T38,T38,Steve Pate,97,+8,3.02,1101
