,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,34.37,653,19
1,2,2,Steve Lowery,34.43,792,23
2,3,3,Rory Sabbatini,34.44,551,16
3,4,4,Matt Gogel,34.5,414,12
4,5,5,Brad Faxon,34.55,691,20
5,6,6,Robert Allenby,34.57,726,21
6,7,7,Phil Mickelson,34.58,657,19
7,8,8,John Cook,34.59,588,17
8,9,9,Jason Buha,34.62,450,13
9,10,10,Stuart Appleby,34.63,658,19
10,T11,T11,Brent Geiberger,34.67,520,15
11,T11,T11,Grant Waite,34.67,624,18
12,13,13,Joe Durant,34.68,659,19
13,14,14,Shaun Micheel,34.69,555,16
14,15,15,Tom Scherrer,34.7,694,20
15,T16,T16,Greg Chalmers,34.72,625,18
16,T16,T16,Kenny Perry,34.72,625,18
17,18,18,Jay Delsing,34.73,521,15
18,19,19,Craig Barlow,34.75,695,20
19,20,20,Steve Flesch,34.76,1008,29
20,21,21,Jean Van de Velde,34.79,487,14
21,T22,T22,Chip Beck,34.8,174,5
22,T22,T22,Jim McGovern,34.8,348,10
23,24,24,Ernie Els,34.82,592,17
24,T25,T25,Tom Lehman,34.88,558,16
25,T25,T25,Jeff Sluman,34.88,837,24
26,27,27,J.L. Lewis,34.91,768,22
27,28,28,Paul Stankowski,34.93,524,15
28,29,29,Robin Freeman,34.95,664,19
29,T30,T30,Fred Couples,35.0,560,16
30,T30,T30,Bradley Hughes,35.0,490,14
31,T30,T30,Davis Love III,35.0,735,21
32,33,33,Scott Verplank,35.04,876,25
33,T34,T34,Brian Gay,35.05,666,19
34,T34,T34,Justin Leonard,35.05,701,20
35,T34,T34,Loren Roberts,35.05,701,20
36,37,37,Edward Fryatt,35.06,596,17
37,T38,T38,Brad Fabel,35.07,491,14
38,T38,T38,Gabriel Hjertstedt,35.07,526,15
39,T38,T38,Mike Reid,35.07,526,15
40,41,41,Tommy Tolles,35.08,421,12
41,42,42,Robert Gamez,35.09,386,11
42,43,43,Shigeki Maruyama,35.11,667,19
43,T44,T44,Stewart Cink,35.13,808,23
44,T44,T44,Chris Perry,35.13,843,24
45,T44,T44,Tom Purtzer,35.13,281,8
46,47,47,Kevin Sutherland,35.14,738,21
47,T48,T48,Mark Calcavecchia,35.15,703,20
48,T48,T48,Mathew Goggin,35.15,457,13
49,50,50,Jay Don Blake,35.16,668,19
50,51,51,Jonathan Kaye,35.17,809,23
51,52,52,Kevin Wentworth,35.18,387,11
52,T53,T53,Stephen Ames,35.21,669,19
53,T53,T53,Steve Gotsche,35.21,493,14
54,T53,T53,J.P. Hayes,35.21,669,19
55,T53,T53,Lee Janzen,35.21,669,19
56,T57,T57,Billy Andrade,35.23,458,13
57,T57,T57,Blaine McCallister,35.23,775,22
58,T57,T57,Mike Weir,35.23,775,22
59,T60,T60,Bill Glasson,35.24,740,21
60,T60,T60,David Peoples,35.24,740,21
61,T62,T62,Jerry Kelly,35.25,846,24
62,T62,T62,Casey Martin,35.25,564,16
63,64,64,Scott Dunlap,35.26,811,23
64,65,65,Paul Azinger,35.28,635,18
65,T66,T66,Mark Brooks,35.29,600,17
66,T66,T66,Billy Mayfair,35.29,600,17
67,68,68,Bob May,35.3,706,20
68,T69,T69,Bobby Cochran,35.33,318,9
69,T69,T69,Joel Edwards,35.33,742,21
70,T69,T69,Frank Nobilo,35.33,742,21
71,T72,T72,Brian Henninger,35.35,601,17
72,T72,T72,Franklin Langham,35.35,707,20
73,74,74,Craig Perks,35.36,495,14
74,T75,T75,Notah Begay III,35.38,566,16
75,T75,T75,Jeff Maggert,35.38,566,16
76,T75,T75,Gary Nicklaus,35.38,460,13
77,T75,T75,Corey Pavin,35.38,460,13
78,T79,T79,Brandt Jobe,35.4,531,15
79,T79,T79,Joey Sindelar,35.4,531,15
80,T79,T79,Mark Wiebe,35.4,708,20
81,82,82,David Duval,35.41,602,17
82,T83,T83,Ronnie Black,35.43,496,14
83,T83,T83,Craig Parry,35.43,496,14
84,85,85,Tommy Armour III,35.44,567,16
85,86,86,Tim Herron,35.45,709,20
86,T87,T87,Russ Cochran,35.46,461,13
87,T87,T87,Craig Spence,35.46,461,13
88,T87,T87,Craig Stadler,35.46,461,13
89,T87,T87,David Toms,35.46,922,26
90,T91,T91,Jim Furyk,35.48,816,23
91,T91,T91,Frank Lickliter II,35.48,816,23
92,T93,T93,John Maginnes,35.53,604,17
93,T93,T93,Larry Mize,35.53,533,15
94,95,95,Bob Estes,35.54,462,13
95,96,96,Carl Paulson,35.55,711,20
96,T97,T97,Jimmy Green,35.56,569,16
97,T97,T97,Jesper Parnevik,35.56,569,16
98,99,99,Paul Curry,35.57,249,7
99,T100,T100,Michael Bradley,35.58,427,12
