,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
218,T218,T218,Miguel Angel Jiménez,11
219,T220,T220,Phil Blackmar,15
220,T220,T220,Wayne Grady,15
221,T222,T222,Todd Barranger,5
222,T222,T222,Retief Goosen,13
223,T222,T222,Kazuhiko Hosokawa,14
224,T222,T222,Willie Wood,14
225,T226,T226,Darren Clarke,10
226,T226,T226,Lee Westwood,10
227,T228,T228,Joey Gullion,7
228,T228,T228,Tom Kite,6
229,T230,T230,Ed Fiori,15
230,T230,T230,Donnie Hammond,6
231,T230,T230,Padraig Harrington,8
232,T230,T230,Kaname Yokoo,5
233,T234,T234,Curt Byrum,4
234,T234,T234,Keith Clearwater,13
235,T234,T234,Andrew Coltart,4
236,T234,T234,Jeff Freeman,10
237,T234,T234,Jeff Gallagher,4
238,T234,T234,David Ogrin,7
239,T234,T234,Dan Pohl,5
240,T234,T234,Gene Sauers,8
241,T242,T242,Paul McGinley,4
242,T242,T242,Yoshinori Mizumaki,4
243,T242,T242,Don Pooley,7
244,T242,T242,Phillip Price,4
245,T242,T242,Hidemichi Tanaka,3
246,T242,T242,Stan Utley,4
247,T248,T248,Dave Barr,6
248,T248,T248,"David Berganio, Jr.",4
249,T248,T248,Ángel Cabrera,6
250,T248,T248,Michael Campbell,6
251,T248,T248,Mark Carnevale,7
252,T248,T248,José Coceres,3
253,T248,T248,Keiichiro Fukabori,3
254,T248,T248,Michael Kirk,1
255,T248,T248,Gary Orr,4
256,T248,T248,Jarmo Sandelin,3
257,T248,T248,Mike Sullivan,3
258,T248,T248,Brett Wetterich,9
259,T260,T260,Aaron Baddeley,9
260,T260,T260,Brad Bryant,4
261,T260,T260,Mike Donald,6
262,T260,T260,Keith Fergus,7
263,T260,T260,Pierre Fulke,2
264,T260,T260,Hank Kuehne,6
265,T260,T260,Paul Lawrie,8
266,T260,T260,Wayne Levi,4
267,T260,T260,Edward Loar,5
268,T260,T260,Jeff Roth,1
269,T260,T260,Adam Scott,6
270,T260,T260,Stephen Sear,2
271,T260,T260,Tom Watson,4
272,T260,T260,Mark Wilson,1
273,T260,T260,Fuzzy Zoeller,14
274,T275,T275,Jorge Benedetti,1
275,T275,T275,David Gossett,10
276,T275,T275,Paul Gow,2
277,T275,T275,Gary Hallberg,10
278,T275,T275,Dan Halldorson,4
279,T275,T275,Mark Hayes,1
280,T275,T275,Brian Kontak,1
281,T275,T275,Mark McNulty,1
282,T275,T275,Jarrod Moseley,1
283,T275,T275,Jack Nicklaus,8
284,T275,T275,Lucas Parsons,2
285,T275,T275,Ted Purdy,1
286,T275,T275,Eduardo Romero,3
287,T275,T275,Robert Thompson,2
288,T275,T275,Chris Tidland,3
289,T275,T275,Lanny Wadkins,2
290,T275,T275,Ian Woosnam,5
291,T292,T292,Steven Alker,2
292,T292,T292,Michael Allen,1
293,T292,T292,Jeremy Anderson,1
294,T292,T292,Guy Boros,4
295,T292,T292,Desvonde Botes,1
296,T292,T292,Gordon Brand Jr.,1
297,T292,T292,Jonathan Byrd,1
298,T292,T292,Bobby Clampett,2
299,T292,T292,Erik Compton,1
300,T292,T292,Jeff Coston,2
301,T292,T292,Luke Donald,3
302,T292,T292,R.W. Eaks,1
303,T292,T292,Darren Fichardt,3
304,T292,T292,Raymond Floyd,3
305,T292,T292,Will Frantz,2
306,T292,T292,Bobby Gage,3
307,T292,T292,Ian Garbutt,1
308,T292,T292,Derek Gillespie,1
309,T292,T292,Ken Green,3
310,T292,T292,Mathias Grönberg,2
311,T292,T292,Mike Heinen,3
312,T292,T292,Nic Henning,2
313,T292,T292,David Howser,1
314,T292,T292,Hale Irwin,1
315,T292,T292,Toshi Izawa,1
316,T292,T292,Bobby Kalinowski,3
317,T292,T292,Rob McMillan,2
318,T292,T292,Mike Nicolette,1
319,T292,T292,Takao Nogami,1
320,T292,T292,Nick O'Hern,1
321,T292,T292,Lee Porter,2
322,T292,T292,Sam Randolph,1
323,T292,T292,Jack Renner,3
324,T292,T292,Dean Robertson,1
325,T292,T292,Nobuhito Sato,2
326,T292,T292,Steve Scott,5
327,T292,T292,Peter Senior,2
328,T292,T292,Chris Toulson,2
329,T292,T292,Greg Twiggs,2
330,T292,T292,Chris Wollmann,1
331,T292,T292,Tsuyoshi Yoneyama,2
332,T292,T292,Steven Young,1
333,T334,T334,John Adams,2
334,T334,T334,Lionel Alexandre,1
335,T334,T334,Seve Ballesteros,2
336,T334,T334,Bob Borowicz,1
337,T334,T334,Jimmie Brothers,1
338,T334,T334,Mark Brown,1
339,T334,T334,Jeff Brown,1
340,T334,T334,Brian Cairns,1
341,T334,T334,Chris Campbell,1
342,T334,T334,Alex Cejka,1
343,T334,T334,Michael Combs,2
344,T334,T334,Ben Crenshaw,13
345,T334,T334,Ben Curtis,1
346,T334,T334,Joe Daley,1
347,T334,T334,Clark Dennis,1
348,T334,T334,John Ehrgott,1
349,T334,T334,Dave Eichelberger,1
350,T334,T334,Stephen Gangluff,1
351,T334,T334,Jason Gore,1
352,T334,T334,Hunter Haas,6
353,T334,T334,Kyi Hla Han,2
354,T334,T334,Morris Hatalsky,2
355,T334,T334,Bruce Heuchan,1
356,T334,T334,Charley Hoffman,1
357,T334,T334,Mikko Ilonen,1
358,T334,T334,Yasuharu Imano,1
359,T334,T334,John Inman,1
360,T334,T334,David Ishii,1
361,T334,T334,Barry Jaeckel,1
362,T334,T334,Per-Ulrik Johansson,1
363,T334,T334,Philip Jonas,2
364,T334,T334,Robert Karlsson,3
365,T334,T334,Shingo Katayama,4
366,T334,T334,Korky Kemp,1
367,T334,T334,Joel Kribel,2
368,T334,T334,Stephen Leaney,1
369,T334,T334,Ian Leggatt,2
370,T334,T334,Bob Lohr,1
371,T334,T334,Wes Martin,1
372,T334,T334,Joey Maxon,1
373,T334,T334,Joe McCormick,1
374,T334,T334,George McNeill,1
375,T334,T334,Andy Miller,2
376,T334,T334,Bryce Molder,1
377,T334,T334,Garrett Morrison,1
378,T334,T334,"Pat Nanney, Jr.",1
379,T334,T334,Christy O'Connor,1
380,T334,T334,Arron Oberholser,1
381,T334,T334,Ted Oh,1
382,T334,T334,Andy Oldcorn,1
383,T334,T334,Jay Overton,1
384,T334,T334,Greg Owen,1
385,T334,T334,Masashi Jumbo Ozaki,3
386,T334,T334,Jerry Pate,1
387,T334,T334,Mark Pfeil,1
388,T334,T334,Ian Poulter,1
389,T334,T334,Jeff Quinney,1
390,T334,T334,Jean-Francois Remesy,1
391,T334,T334,Clarence Rose,7
392,T334,T334,Dave Rummells,1
393,T334,T334,Adam Rushin,1
394,T334,T334,Byron Schlagenhauf,1
395,T334,T334,Ted Schulz,6
396,T334,T334,Jim Schuman,1
397,T334,T334,Matt Sharkey,1
398,T334,T334,Mike Smith,1
399,T334,T334,Bruce Smith,1
400,T334,T334,Ted Soule,1
401,T334,T334,Jamie Spence,1
402,T334,T334,Dave Spengler,1
403,T334,T334,Ray Stewart,1
404,T334,T334,Jim Sullivan,1
405,T334,T334,Ken Tanigawa,1
406,T334,T334,Taichi Teshima,1
407,T334,T334,Tim Thelen,2
408,T334,T334,Steen Tinning,1
409,T334,T334,Kyle Voska,1
410,T334,T334,Bobby Wadkins,4
411,T334,T334,Wei-tze Yeh,1
412,T334,T334,Jeff Williams,1
413,T334,T334,Brent Winston,1
414,T334,T334,Manny Zerman,1
