,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
71,T71,T71,Edward Fryatt,70.71,1202,17
72,T73,T73,Tom Byrum,70.72,1273,18
73,T73,T73,John Huston,70.72,1273,18
74,75,75,Robert Damron,70.74,1344,19
75,T76,T76,Matt Gogel,70.75,849,12
76,T76,T76,Franklin Langham,70.75,1415,20
77,T76,T76,Tom Lehman,70.75,1132,16
78,T79,T79,Jason Buha,70.77,920,13
79,T79,T79,Harrison Frazar,70.77,920,13
80,T79,T79,Corey Pavin,70.77,920,13
81,T82,T82,Jim Furyk,70.78,1628,23
82,T82,T82,Tom Pernice Jr.,70.78,1274,18
83,84,84,Bradley Hughes,70.79,991,14
84,T85,T85,Cameron Beckman,70.8,1062,15
85,T85,T85,Jerry Smith,70.8,1416,20
86,T87,T87,Brandel Chamblee,70.86,992,14
87,T87,T87,Nick Price,70.86,992,14
88,T87,T87,Chris Riley,70.86,1488,21
89,T90,T90,Jay Haas,70.87,1063,15
90,T90,T90,Len Mattiace,70.87,1630,23
91,T90,T90,Larry Mize,70.87,1063,15
92,T93,T93,Chris DiMarco,70.88,1772,25
93,T93,T93,Joe Ogilvie,70.88,1205,17
94,T95,T95,Lee Janzen,70.89,1347,19
95,T95,T95,Brian Watts,70.89,1276,18
96,97,97,David Peoples,70.9,1489,21
97,98,98,Joe Ozaki,70.91,780,11
98,T99,T99,Doug Barron,70.93,1064,15
99,T99,T99,Joey Sindelar,70.93,1064,15
100,101,101,Rocco Mediate,70.94,1135,16
101,T102,T102,Brad Elder,70.95,1490,21
102,T102,T102,Bob May,70.95,1419,20
103,T104,T104,Rich Beem,71.0,923,13
104,T104,T104,Bobby Cochran,71.0,639,9
105,T104,T104,Jay Delsing,71.0,1065,15
106,T104,T104,Dudley Hart,71.0,994,14
107,T104,T104,Peter Jacobsen,71.0,781,11
108,T104,T104,Dicky Pride,71.0,994,14
109,T104,T104,Vijay Singh,71.0,1562,22
110,T104,T104,Hal Sutton,71.0,1491,21
111,T112,T112,Olin Browne,71.05,1421,20
112,T112,T112,Carlos Franco,71.05,1350,19
113,T112,T112,Paul Goydos,71.05,1421,20
114,115,115,Duffy Waldorf,71.06,1137,16
115,T116,T116,Craig Parry,71.07,995,14
116,T116,T116,Craig Perks,71.07,995,14
117,T116,T116,Mike Springer,71.07,995,14
118,T119,T119,Michael Bradley,71.08,853,12
119,T119,T119,Russ Cochran,71.08,924,13
120,T119,T119,Skip Kendall,71.08,1706,24
121,T122,T122,Mark O'Meara,71.09,782,11
122,T122,T122,Kevin Wentworth,71.09,782,11
123,124,124,Jay Don Blake,71.11,1351,19
124,125,125,Greg Kraft,71.13,1707,24
125,T126,T126,Michael Clark II,71.15,925,13
126,T126,T126,Steve Elkington,71.15,925,13
127,T126,T126,Bob Estes,71.15,925,13
128,129,129,Fred Funk,71.17,1637,23
129,130,130,John Maginnes,71.18,1210,17
130,T131,T131,Bill Glasson,71.19,1495,21
131,T131,T131,Frank Nobilo,71.19,1495,21
132,T133,T133,Steve Stricker,71.2,712,10
133,T133,T133,Mark Wiebe,71.2,1424,20
134,135,135,Doug Dunakey,71.21,997,14
135,136,136,David Sutherland,71.22,1638,23
136,137,137,Jeff Gove,71.25,855,12
137,138,138,Ben Bates,71.26,1354,19
138,139,139,Billy Mayfair,71.29,1212,17
139,T140,T140,Kelly Gibson,71.33,856,12
140,T140,T140,Dennis Paulson,71.33,1070,15
141,T140,T140,Mike Sposa,71.33,856,12
142,T143,T143,Sean Murphy,71.38,1142,16
143,T143,T143,Craig Stadler,71.38,928,13
144,145,145,Steve Pate,71.4,1428,20
145,146,146,Bob Friend,71.44,1143,16
146,147,147,Carl Paulson,71.45,1429,20
147,T148,T148,Brian Henninger,71.47,1215,17
148,T148,T148,Brandt Jobe,71.47,1072,15
149,T148,T148,"Dave Stockton, Jr.",71.47,1072,15
150,T151,T151,Woody Austin,71.5,1430,20
151,T151,T151,Steve Gotsche,71.5,1001,14
152,T151,T151,Scott McCarron,71.5,1430,20
153,T151,T151,Tom Purtzer,71.5,572,8
154,155,155,Pete Jordan,71.52,1502,21
155,156,156,Trevor Dodds,71.57,1002,14
156,T157,T157,Nolan Henke,71.63,573,8
157,T157,T157,Glen Hnatiuk,71.63,1146,16
158,T159,T159,Bob Burns,71.65,1218,17
159,T159,T159,Dan Forsman,71.65,1218,17
160,161,161,Esteban Toledo,71.68,1577,22
161,162,162,Rick Fehr,71.71,1004,14
162,163,163,Jimmy Green,71.75,1148,16
163,164,164,Charles Raulerson,71.78,1292,18
164,165,165,Jim Carter,71.79,1364,19
165,166,166,John Rollins,71.8,718,10
166,167,167,K.J. Choi,71.82,1221,17
167,168,168,Craig Spence,71.85,934,13
168,T169,T169,Brad Fabel,71.86,1006,14
169,T169,T169,Perry Moss,71.86,503,7
170,171,171,David Frost,71.88,575,8
171,T172,T172,John Daly,71.91,791,11
172,T172,T172,Brett Quigley,71.91,791,11
173,174,174,Sergio Garcia,71.92,863,12
174,175,175,David Morland IV,72.07,1009,14
175,T176,T176,Steve Jones,72.13,1154,16
176,T176,T176,Omar Uresti,72.13,1082,15
177,178,178,Mike Brisky,72.14,1010,14
178,179,179,Neal Lancaster,72.28,1301,18
179,T180,T180,Emlyn Aubrey,72.38,579,8
180,T180,T180,P.H. Horgan III,72.38,579,8
181,T180,T180,Ted Tryba,72.38,1520,21
182,183,183,Scott Gump,72.44,1304,18
183,T184,T184,Fulton Allem,72.5,1015,14
184,T184,T184,Steve Hart,72.5,580,8
185,T184,T184,Bob Heintz,72.5,725,10
186,T184,T184,Keith Nolan,72.5,435,6
187,188,188,Bart Bryant,72.75,873,12
188,189,189,Nick Faldo,72.82,801,11
189,190,190,Mike Hulbert,72.88,583,8
190,191,191,Jason Caron,73.0,730,10
191,192,192,Eric Booker,73.14,1024,14
192,193,193,Craig Bowden,73.2,366,5
193,194,194,Ryan Howison,73.58,883,12
194,195,195,Aaron Bengoechea,73.78,664,9
