,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,1,Steve Flesch,123,-173,4.59,2090
1,2,2,Tiger Woods,82,-167,4.37,1325
2,3,3,Carl Paulson,105,-159,4.56,1820
3,4,4,Jerry Kelly,111,-152,4.61,1970
4,5,5,Robert Allenby,98,-149,4.5,1505
5,T6,T6,Skip Kendall,114,-148,4.63,2010
6,T6,T6,Steve Lowery,107,-148,4.59,1795
7,8,8,Chris Perry,109,-143,4.63,1920
8,T9,T9,Davis Love III,98,-139,4.55,1550
9,T9,T9,Scott McCarron,100,-139,4.6,1750
10,T11,T11,Chris DiMarco,118,-137,4.65,1985
11,T11,T11,Jonathan Kaye,115,-137,4.65,1970
12,13,13,Jeff Sluman,113,-135,4.65,1940
13,14,14,Rory Sabbatini,85,-132,4.56,1490
14,15,15,Woody Austin,104,-131,4.64,1815
15,16,16,Scott Hoch,108,-130,4.65,1860
16,T17,T17,Stephen Ames,99,-129,4.61,1670
17,T17,T17,Phil Mickelson,85,-129,4.52,1340
18,T19,T19,J.L. Lewis,104,-128,4.64,1775
19,T19,T19,Grant Waite,85,-128,4.58,1515
20,21,21,Brad Faxon,98,-127,4.64,1775
21,T22,T22,David Peoples,99,-125,4.64,1725
22,T22,T22,Chris Riley,98,-125,4.61,1595
23,T22,T22,Vijay Singh,97,-125,4.6,1545
24,25,25,Len Mattiace,107,-124,4.66,1810
25,T26,T26,Greg Chalmers,96,-123,4.61,1575
26,T26,T26,Fred Funk,110,-123,4.67,1880
27,T28,T28,Scott Dunlap,106,-122,4.66,1785
28,T28,T28,Bob May,95,-122,4.6,1525
29,T28,T28,Tom Pernice Jr.,98,-122,4.65,1730
30,T28,T28,David Toms,113,-122,4.68,1880
31,32,32,Joel Edwards,99,-121,4.65,1725
32,T33,T33,Frank Lickliter II,107,-120,4.67,1830
33,T33,T33,Mike Weir,102,-120,4.63,1635
34,T35,T35,Olin Browne,103,-119,4.65,1720
35,T35,T35,Glen Day,93,-119,4.64,1650
36,T35,T35,Brad Elder,110,-119,4.7,1980
37,T35,T35,Kenny Perry,76,-119,4.58,1430
38,39,39,Scott Verplank,106,-118,4.68,1840
39,40,40,Joe Ogilvie,95,-117,4.64,1605
40,T41,T41,Bill Glasson,93,-116,4.66,1715
41,T41,T41,Jay Williamson,105,-116,4.67,1765
42,T43,T43,Brian Gay,101,-113,4.68,1765
43,T43,T43,Brian Henninger,93,-113,4.63,1545
44,T43,T43,Shaun Micheel,94,-113,4.65,1620
45,46,46,Blaine McCallister,104,-112,4.69,1830
46,T47,T47,Greg Kraft,106,-110,4.7,1840
47,T47,T47,Hal Sutton,93,-110,4.64,1520
48,49,49,Robert Damron,93,-109,4.66,1610
49,T50,T50,Fred Couples,71,-108,4.57,1260
50,T50,T50,Tom Scherrer,104,-108,4.7,1775
51,T50,T50,Kirk Triplett,101,-108,4.66,1570
52,T53,T53,Jim Furyk,98,-107,4.66,1555
53,T53,T53,Robert Gamez,76,-107,4.6,1325
54,T53,T53,Franklin Langham,95,-107,4.67,1645
55,T53,T53,David Sutherland,109,-107,4.72,1915
56,57,57,Mathew Goggin,91,-106,4.68,1650
57,58,58,Jay Delsing,97,-105,4.68,1655
58,59,59,Robin Freeman,98,-104,4.69,1670
59,T60,T60,Craig Barlow,98,-103,4.69,1660
60,T60,T60,Barry Cheesman,96,-103,4.68,1625
61,T60,T60,David Duval,73,-103,4.54,1120
62,T60,T60,Neal Lancaster,99,-103,4.69,1640
63,T60,T60,Jerry Smith,104,-103,4.71,1770
64,T60,T60,Paul Stankowski,77,-103,4.61,1330
65,T66,T66,Paul Azinger,73,-102,4.57,1195
66,T66,T66,J.P. Hayes,91,-102,4.69,1630
67,68,68,Doug Barron,85,-101,4.64,1410
68,T69,T69,Stewart Cink,98,-100,4.67,1525
69,T69,T69,Ted Tryba,112,-100,4.74,1915
70,T71,T71,Mark Calcavecchia,99,-99,4.68,1570
71,T71,T71,Jimmy Green,85,-99,4.66,1465
72,T71,T71,Dennis Paulson,82,-99,4.67,1480
73,T74,T74,Stuart Appleby,86,-98,4.63,1330
74,T74,T74,Mark Brooks,91,-98,4.68,1525
75,T74,T74,Gabriel Hjertstedt,86,-98,4.67,1470
76,T77,T77,Pete Jordan,102,-97,4.73,1785
77,T77,T77,Shigeki Maruyama,88,-97,4.66,1410
78,T79,T79,Jay Don Blake,95,-96,4.7,1620
79,T79,T79,Dan Forsman,88,-96,4.69,1555
80,T79,T79,Bob Friend,96,-96,4.7,1595
81,T79,T79,Lee Janzen,92,-96,4.7,1595
82,T79,T79,Brandt Jobe,91,-96,4.69,1555
83,T79,T79,Kevin Sutherland,98,-96,4.7,1620
84,T85,T85,Justin Leonard,98,-95,4.69,1550
85,T85,T85,Casey Martin,90,-95,4.69,1545
86,T85,T85,David Morland IV,88,-95,4.69,1545
87,T88,T88,Harrison Frazar,72,-94,4.62,1235
88,T88,T88,Glen Hnatiuk,94,-94,4.7,1590
89,T88,T88,Billy Mayfair,93,-94,4.7,1560
90,T91,T91,Bradley Hughes,93,-93,4.71,1580
91,T91,T91,Jesper Parnevik,71,-93,4.57,1085
92,T91,T91,Charles Raulerson,98,-93,4.73,1725
93,T94,T94,Cameron Beckman,81,-92,4.67,1390
94,T94,T94,Ernie Els,74,-92,4.58,1100
95,T96,T96,Esteban Toledo,113,-91,4.76,1920
96,T96,T96,Bob Tway,91,-91,4.71,1545
97,T98,T98,Ben Bates,107,-90,4.75,1805
98,T98,T98,Brandel Chamblee,72,-90,4.63,1225
99,T100,T100,Michael Bradley,73,-89,4.67,1335
100,T100,T100,Jim Carter,96,-89,4.72,1605
101,T100,T100,Tim Herron,96,-89,4.71,1545
102,T100,T100,Sean Murphy,102,-89,4.75,1760
103,T104,T104,K.J. Choi,92,-87,4.73,1595
104,T104,T104,Carlos Franco,85,-87,4.69,1390
105,106,106,John Huston,81,-86,4.66,1275
106,107,107,Tom Byrum,91,-85,4.71,1480
107,T108,T108,Michael Clark II,84,-84,4.71,1445
108,T108,T108,Frank Nobilo,98,-84,4.74,1635
109,T110,T110,Kelly Gibson,84,-83,4.72,1465
110,T110,T110,Rocco Mediate,79,-83,4.69,1345
111,T112,T112,Notah Begay III,82,-82,4.67,1225
112,T112,T112,Jean Van de Velde,70,-82,4.65,1185
113,T112,T112,Mark Wiebe,95,-82,4.74,1595
114,T115,T115,Ronnie Black,82,-81,4.72,1430
115,T115,T115,Mike Brisky,89,-81,4.73,1515
116,T115,T115,Doug Dunakey,83,-81,4.72,1445
117,T118,T118,Trevor Dodds,86,-80,4.73,1500
118,T118,T118,Dudley Hart,74,-80,4.69,1295
119,T118,T118,Dicky Pride,98,-80,4.76,1635
120,T118,T118,Loren Roberts,87,-80,4.7,1330
121,T122,T122,John Cook,90,-78,4.74,1515
122,T122,T122,Paul Goydos,99,-78,4.76,1630
123,T124,T124,Bob Burns,91,-77,4.75,1545
124,T124,T124,Edward Fryatt,101,-77,4.77,1690
125,T124,T124,Jeff Gove,86,-77,4.74,1475
126,T124,T124,John Maginnes,99,-77,4.78,1750
127,T124,T124,Nick Price,63,-77,4.62,1020
128,T129,T129,Joe Durant,94,-76,4.77,1620
129,T129,T129,Joey Sindelar,88,-76,4.75,1540
130,T131,T131,Billy Andrade,89,-75,4.75,1505
131,T131,T131,Gary Nicklaus,84,-75,4.74,1425
132,T133,T133,Sergio Garcia,59,-73,4.59,895
133,T133,T133,Peter Jacobsen,65,-73,4.68,1130
134,T133,T133,Jeff Maggert,86,-73,4.75,1435
135,T133,T133,Steve Pate,97,-73,4.76,1540
136,T133,T133,"Dave Stockton, Jr.",89,-73,4.77,1555
137,T138,T138,Bobby Cochran,78,-72,4.73,1325
138,T138,T138,Steve Gotsche,91,-72,4.77,1585
139,T140,T140,Rick Fehr,73,-71,4.71,1235
140,T140,T140,Duffy Waldorf,80,-71,4.72,1270
141,T142,T142,Tommy Armour III,91,-70,4.77,1540
142,T142,T142,Jay Haas,80,-70,4.75,1400
143,T144,T144,Aaron Bengoechea,75,-69,4.73,1295
144,T144,T144,Eric Booker,87,-69,4.77,1515
145,T144,T144,Matt Gogel,86,-69,4.77,1510
146,T144,T144,Mike Sposa,73,-69,4.73,1260
147,148,148,Russ Cochran,71,-68,4.74,1285
148,149,149,Mike Springer,83,-67,4.77,1440
149,T150,T150,Jason Caron,77,-66,4.75,1305
150,T150,T150,Paul Curry,64,-66,4.72,1160
151,T150,T150,Steve Elkington,59,-66,4.65,955
152,T150,T150,Brad Fabel,88,-66,4.79,1595
153,T150,T150,Brent Geiberger,79,-66,4.75,1315
154,T150,T150,Steve Jones,75,-66,4.73,1220
155,T150,T150,Andrew Magee,78,-66,4.75,1330
156,T150,T150,Craig Parry,73,-66,4.71,1140
157,158,158,John Rollins,72,-65,4.75,1275
158,T159,T159,Fulton Allem,77,-64,4.76,1335
159,T159,T159,Scott Gump,108,-64,4.82,1775
160,T159,T159,Craig Spence,89,-64,4.79,1495
161,T162,T162,Bob Heintz,87,-63,4.79,1510
162,T162,T162,Brian Watts,89,-63,4.8,1560
163,T164,T164,John Daly,71,-62,4.75,1235
164,T164,T164,Tom Lehman,71,-62,4.72,1105
165,T164,T164,Kevin Wentworth,83,-62,4.79,1465
166,167,167,Craig Stadler,70,-60,4.75,1195
167,168,168,Brett Quigley,63,-59,4.71,1025
168,169,169,Rich Beem,84,-58,4.8,1435
169,T170,T170,Ryan Howison,83,-57,4.81,1475
170,T170,T170,Perry Moss,53,-57,4.7,945
171,172,172,Corey Pavin,74,-56,4.78,1265
172,173,173,Steve Stricker,63,-54,4.75,1085
173,T174,T174,Mike Hulbert,82,-53,4.81,1405
174,T174,T174,Jim McGovern,55,-53,4.72,945
175,T176,T176,Larry Mize,71,-52,4.79,1240
176,T176,T176,Omar Uresti,94,-52,4.84,1665
177,T178,T178,Bart Bryant,73,-51,4.8,1255
178,T178,T178,Joe Ozaki,55,-51,4.73,955
179,180,180,Mike Reid,76,-49,4.79,1185
180,181,181,Craig Perks,82,-48,4.84,1475
181,182,182,Mark O'Meara,61,-46,4.75,915
182,183,183,Tom Purtzer,58,-45,4.77,970
183,184,184,Chip Beck,51,-43,4.75,845
184,T185,T185,Steve Hart,72,-42,4.83,1225
185,T185,T185,P.H. Horgan III,65,-42,4.81,1115
186,187,187,Bob Estes,68,-41,4.8,1050
187,T188,T188,Jason Buha,82,-40,4.86,1415
188,T188,T188,Tommy Tolles,60,-40,4.82,1105
189,190,190,Nolan Henke,79,-39,4.85,1340
190,T191,T191,Emlyn Aubrey,68,-38,4.84,1155
191,T191,T191,David Frost,65,-38,4.81,1000
192,193,193,Nick Faldo,51,-32,4.8,820
193,T194,T194,Craig Bowden,54,-29,4.85,975
194,T194,T194,Keith Nolan,57,-29,4.86,1035
