,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
44,45,45,Dan Forsman,35.3,953,27
45,T46,T46,Jim Carter,35.31,1024,29
46,T46,T46,Jimmy Green,35.31,918,26
47,T46,T46,Tom Scherrer,35.31,1130,32
48,T46,T46,Mike Sposa,35.31,918,26
49,50,50,Brad Elder,35.32,1201,34
50,51,51,Frank Lickliter II,35.33,1060,30
51,T52,T52,Cameron Beckman,35.35,919,26
52,T52,T52,Rick Fehr,35.35,813,23
53,T52,T52,Justin Leonard,35.35,919,26
54,55,55,Casey Martin,35.36,990,28
55,56,56,Neal Lancaster,35.37,1061,30
56,57,57,Brian Gay,35.38,1132,32
57,58,58,Stewart Cink,35.4,885,25
58,T59,T59,John Cook,35.41,956,27
59,T59,T59,Chris Riley,35.41,956,27
60,T59,T59,Esteban Toledo,35.41,1204,34
61,T62,T62,Fulton Allem,35.42,850,24
62,T62,T62,Pete Jordan,35.42,1098,31
63,64,64,David Peoples,35.43,992,28
64,T65,T65,Robert Allenby,35.44,886,25
65,T65,T65,J.P. Hayes,35.44,886,25
66,T65,T65,Grant Waite,35.44,886,25
67,T68,T68,Woody Austin,35.45,1099,31
68,T68,T68,Craig Barlow,35.45,1028,29
69,T68,T68,Chris Perry,35.45,1028,29
70,71,71,Joe Durant,35.46,993,28
71,72,72,Ted Tryba,35.47,1277,36
72,73,73,Brian Henninger,35.5,994,28
73,T74,T74,Franklin Langham,35.52,959,27
74,T74,T74,Frank Nobilo,35.52,959,27
75,76,76,Carl Paulson,35.53,1137,32
76,77,77,Russ Cochran,35.54,853,24
77,78,78,Stephen Ames,35.55,1031,29
78,79,79,Greg Chalmers,35.56,960,27
79,T80,T80,Rich Beem,35.57,996,28
80,T80,T80,Notah Begay III,35.57,818,23
81,T80,T80,Mike Brisky,35.57,1067,30
82,T80,T80,Harrison Frazar,35.57,818,23
83,84,84,"Dave Stockton, Jr.",35.6,1068,30
84,T85,T85,Olin Browne,35.62,1033,29
85,T85,T85,Robert Gamez,35.62,926,26
86,T85,T85,J.L. Lewis,35.62,1033,29
87,T85,T85,Joe Ogilvie,35.62,1033,29
88,T85,T85,Kevin Sutherland,35.62,926,26
89,T85,T85,Duffy Waldorf,35.62,748,21
90,T91,T91,Scott Dunlap,35.63,1069,30
91,T91,T91,Bob Estes,35.63,677,19
92,T93,T93,Emlyn Aubrey,35.64,891,25
93,T93,T93,Jay Don Blake,35.64,998,28
94,95,95,Fred Funk,35.65,1105,31
95,96,96,Mike Springer,35.69,1035,29
96,97,97,Jeff Sluman,35.71,1107,31
97,98,98,Steve Pate,35.73,929,26
98,T99,T99,Tim Herron,35.74,965,27
99,T99,T99,Tom Pernice Jr.,35.74,1108,31
100,101,101,Joey Sindelar,35.76,1037,29
101,102,102,Ronnie Black,35.78,966,27
102,T103,T103,Bob Friend,35.81,1110,31
103,T103,T103,Mathew Goggin,35.81,1146,32
104,T103,T103,David Sutherland,35.81,1110,31
105,T106,T106,Jason Caron,35.82,1003,28
106,T106,T106,Brad Faxon,35.82,1003,28
107,108,108,Bob Tway,35.83,1039,29
108,109,109,Jay Williamson,35.84,1111,31
109,110,110,Ben Bates,35.85,1219,34
110,T111,T111,Sergio Garcia,35.86,502,14
111,T111,T111,Scott Gump,35.86,1255,35
112,T111,T111,Steve Lowery,35.86,1040,29
113,T114,T114,Billy Andrade,35.87,1076,30
114,T114,T114,Dudley Hart,35.87,825,23
115,T114,T114,Brandt Jobe,35.87,1076,30
116,T117,T117,Doug Barron,35.88,933,26
117,T117,T117,Corey Pavin,35.88,897,25
118,T117,T117,Omar Uresti,35.88,1220,34
119,120,120,Mark Brooks,35.89,1005,28
120,121,121,Larry Mize,35.9,718,20
121,122,122,Shigeki Maruyama,35.92,898,25
122,123,123,Brian Watts,35.93,1006,28
123,124,124,Sean Murphy,35.94,1222,34
124,125,125,Robert Damron,35.96,971,27
125,T126,T126,Glen Hnatiuk,35.97,1043,29
126,T126,T126,Jonathan Kaye,35.97,1187,33
127,T126,T126,John Maginnes,35.97,1151,32
128,T129,T129,Michael Bradley,36.0,936,26
129,T129,T129,Fred Couples,36.0,648,18
130,T129,T129,Trevor Dodds,36.0,1008,28
131,T129,T129,Brad Fabel,36.0,1080,30
132,T129,T129,John Huston,36.0,792,22
133,T129,T129,Shaun Micheel,36.0,1080,30
134,T129,T129,Perry Moss,36.0,720,20
135,T129,T129,Mark O'Meara,36.0,612,17
136,T129,T129,Charles Raulerson,36.0,1152,32
137,T138,T138,Steve Gotsche,36.03,1117,31
138,T138,T138,Jerry Kelly,36.03,1153,32
139,T138,T138,David Morland IV,36.03,1081,30
140,T141,T141,Bart Bryant,36.04,901,25
141,T141,T141,Michael Clark II,36.04,973,27
142,T141,T141,Andrew Magee,36.04,865,24
143,T141,T141,Billy Mayfair,36.04,973,27
144,145,145,Mike Reid,36.05,793,22
145,T146,T146,Craig Bowden,36.08,902,25
146,T146,T146,P.H. Horgan III,36.08,902,25
147,T148,T148,Bob Heintz,36.09,1191,33
148,T148,T148,Bradley Hughes,36.09,1155,32
149,T148,T148,Keith Nolan,36.09,830,23
150,151,151,Eric Booker,36.1,1083,30
151,T152,T152,Glen Day,36.15,976,27
152,T152,T152,Dicky Pride,36.15,1229,34
153,T152,T152,Tom Purtzer,36.15,723,20
154,T155,T155,John Daly,36.16,904,25
155,T155,T155,Jay Haas,36.16,904,25
156,T155,T155,Dennis Paulson,36.16,904,25
157,158,158,Jason Buha,36.17,1049,29
158,159,159,Mike Hulbert,36.18,1194,33
159,160,160,Doug Dunakey,36.19,941,26
160,T161,T161,Tommy Armour III,36.21,1050,29
161,T161,T161,K.J. Choi,36.21,1050,29
162,163,163,Jay Delsing,36.22,1159,32
163,164,164,Edward Fryatt,36.23,1123,31
164,T165,T165,Bobby Cochran,36.24,1051,29
165,T165,T165,Peter Jacobsen,36.24,761,21
166,T165,T165,Scott McCarron,36.24,1051,29
167,168,168,Steve Elkington,36.25,580,16
168,T169,T169,Bob Burns,36.29,1016,28
169,T169,T169,David Frost,36.29,871,24
170,171,171,Jeff Gove,36.3,1089,30
171,172,172,Gabriel Hjertstedt,36.32,1017,28
172,T173,T173,Paul Curry,36.36,909,25
173,T173,T173,Nick Faldo,36.36,509,14
174,T173,T173,Craig Perks,36.36,1018,28
175,176,176,Kevin Wentworth,36.37,1091,30
176,177,177,Steve Stricker,36.4,728,20
177,178,178,Barry Cheesman,36.44,1239,34
178,179,179,Craig Stadler,36.45,729,20
179,180,180,Matt Gogel,36.48,1058,29
180,T181,T181,Steve Jones,36.55,731,20
181,T181,T181,Gary Nicklaus,36.55,1060,29
182,183,183,Joe Ozaki,36.56,585,16
183,184,184,Craig Spence,36.57,1097,30
184,T185,T185,Ryan Howison,36.59,1061,29
185,T185,T185,Jim McGovern,36.59,622,17
186,187,187,Kelly Gibson,36.62,1062,29
187,T188,T188,Aaron Bengoechea,36.64,1026,28
188,T188,T188,Rory Sabbatini,36.64,916,25
189,T190,T190,Steve Hart,36.76,1066,29
190,T190,T190,Jeff Maggert,36.76,919,25
191,192,192,Chip Beck,36.8,736,20
192,193,193,Tommy Tolles,36.89,701,19
193,194,194,Nolan Henke,36.97,1183,32
194,195,195,John Rollins,37.04,1000,27
