,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,82,3.91,3169,810
1,2,2,Steve Flesch,123,3.95,5058,1282
2,3,3,Phil Mickelson,85,3.96,3397,858
3,T4,T4,Ernie Els,74,3.97,2957,744
4,T4,T4,Davis Love III,98,3.97,3909,984
5,T6,T6,Mark Calcavecchia,99,3.98,3895,978
6,T6,T6,Joe Durant,94,3.98,3917,983
7,T6,T6,Justin Leonard,98,3.98,3960,994
8,T6,T6,Loren Roberts,87,3.98,3764,946
9,T6,T6,Scott Verplank,106,3.98,4458,1119
10,T11,T11,Stuart Appleby,86,3.99,3515,880
11,T11,T11,Paul Azinger,73,3.99,3096,776
12,T11,T11,Chris DiMarco,118,3.99,4777,1197
13,T11,T11,Scott Dunlap,106,3.99,4498,1126
14,T11,T11,David Duval,73,3.99,2887,724
15,T11,T11,Steve Lowery,107,3.99,4361,1092
16,T11,T11,David Peoples,99,3.99,4124,1034
17,T11,T11,Chris Perry,109,3.99,4315,1082
18,T11,T11,Kenny Perry,76,3.99,3063,768
19,T11,T11,Kevin Sutherland,98,3.99,3952,990
20,T11,T11,David Toms,113,3.99,4607,1156
21,T22,T22,Greg Chalmers,96,4.0,3884,972
22,T22,T22,Stewart Cink,98,4.0,4122,1031
23,T22,T22,Greg Kraft,106,4.0,4428,1106
24,T22,T22,Blaine McCallister,104,4.0,4328,1083
25,T22,T22,Larry Mize,71,4.0,2857,714
26,T22,T22,Nick Price,63,4.0,2670,668
27,T22,T22,Vijay Singh,97,4.0,3956,990
28,T22,T22,Paul Stankowski,77,4.0,3016,754
29,T22,T22,Kirk Triplett,101,4.0,4200,1050
30,T22,T22,Grant Waite,85,4.0,3511,878
31,T22,T22,Mike Weir,102,4.0,4110,1027
32,T33,T33,Tom Byrum,91,4.01,3798,946
33,T33,T33,Russ Cochran,71,4.01,2919,728
34,T33,T33,John Cook,90,4.01,3700,923
35,T33,T33,Joel Edwards,99,4.01,4156,1037
36,T33,T33,Jim Furyk,98,4.01,4134,1030
37,T33,T33,Brent Geiberger,79,4.01,3169,790
38,T33,T33,Bill Glasson,93,4.01,3817,952
39,T33,T33,Dudley Hart,74,4.01,3053,762
40,T33,T33,Scott Hoch,108,4.01,4320,1077
41,T33,T33,John Huston,81,4.01,3463,864
42,T33,T33,Franklin Langham,95,4.01,3769,939
43,T33,T33,Bob May,95,4.01,3901,972
44,T33,T33,Sean Murphy,102,4.01,4178,1041
45,T33,T33,Hal Sutton,93,4.01,3803,948
46,T47,T47,Bob Estes,68,4.02,2730,679
47,T47,T47,Paul Goydos,99,4.02,4129,1028
48,T47,T47,Lee Janzen,92,4.02,3839,954
49,T47,T47,Jonathan Kaye,115,4.02,4706,1172
50,T47,T47,Andrew Magee,78,4.02,3009,748
51,T47,T47,Jeff Maggert,86,4.02,3489,868
52,T47,T47,Len Mattiace,107,4.02,4549,1131
53,T54,T54,Billy Andrade,89,4.03,3603,895
54,T54,T54,Brandel Chamblee,72,4.03,2944,730
55,T54,T54,Fred Couples,71,4.03,2941,730
56,T54,T54,Brian Gay,101,4.03,4125,1024
57,T54,T54,Tim Herron,96,4.03,4066,1010
58,T54,T54,Pete Jordan,102,4.03,4290,1064
59,T54,T54,Skip Kendall,114,4.03,4656,1156
60,T54,T54,Tom Lehman,71,4.03,3030,752
61,T54,T54,Frank Lickliter II,107,4.03,4407,1094
62,T54,T54,Rocco Mediate,79,4.03,3246,805
63,T54,T54,Chris Riley,98,4.03,3990,990
64,T54,T54,Jeff Sluman,113,4.03,4718,1172
65,T54,T54,David Sutherland,109,4.03,4450,1103
66,T54,T54,Jean Van de Velde,70,4.03,2853,708
67,T54,T54,Duffy Waldorf,80,4.03,3226,800
68,T69,T69,Stephen Ames,99,4.04,4004,991
69,T69,T69,Tommy Armour III,91,4.04,3757,930
70,T69,T69,Doug Barron,85,4.04,3470,858
71,T69,T69,Glen Day,93,4.04,3867,958
72,T69,T69,Brad Faxon,98,4.04,3989,988
73,T69,T69,Dan Forsman,88,4.04,3684,912
74,T69,T69,Harrison Frazar,72,4.04,2948,729
75,T69,T69,Edward Fryatt,101,4.04,4109,1018
76,T69,T69,Fred Funk,110,4.04,4637,1147
77,T69,T69,J.P. Hayes,91,4.04,3689,914
78,T69,T69,Glen Hnatiuk,94,4.04,3790,938
79,T69,T69,Jerry Kelly,111,4.04,4648,1150
80,T69,T69,J.L. Lewis,104,4.04,4329,1071
81,T69,T69,Jim McGovern,55,4.04,2224,550
82,T69,T69,Jesper Parnevik,71,4.04,3013,746
83,T69,T69,Craig Parry,73,4.04,3000,742
84,T69,T69,Tom Scherrer,104,4.04,4277,1059
85,T69,T69,Esteban Toledo,113,4.04,4689,1162
86,T69,T69,Jay Williamson,105,4.04,4312,1067
87,T88,T88,Craig Barlow,98,4.05,4074,1006
88,T88,T88,Mark Brooks,91,4.05,3753,926
89,T88,T88,K.J. Choi,92,4.05,3723,920
90,T88,T88,Robert Damron,93,4.05,3819,944
91,T88,T88,Brad Elder,110,4.05,4598,1136
92,T88,T88,Rick Fehr,73,4.05,3003,742
93,T88,T88,Carlos Franco,85,4.05,3653,902
94,T88,T88,Peter Jacobsen,65,4.05,2741,676
95,T88,T88,Shigeki Maruyama,88,4.05,3707,916
96,T88,T88,Scott McCarron,100,4.05,4119,1016
97,T88,T88,Joe Ogilvie,95,4.05,3832,946
98,T88,T88,Steve Pate,97,4.05,3974,981
99,T88,T88,Carl Paulson,105,4.05,4335,1071
100,T88,T88,Mike Reid,76,4.05,3113,769
101,T88,T88,Jerry Smith,104,4.05,4267,1054
102,T88,T88,Omar Uresti,94,4.05,3947,974
103,T104,T104,Robert Allenby,98,4.06,4146,1022
104,T104,T104,Woody Austin,104,4.06,4231,1041
105,T104,T104,Ben Bates,107,4.06,4405,1085
106,T104,T104,Cameron Beckman,81,4.06,3439,848
107,T104,T104,Jay Don Blake,95,4.06,3959,976
108,T104,T104,Olin Browne,103,4.06,4211,1038
109,T104,T104,Jim Carter,96,4.06,4037,995
110,T104,T104,Michael Clark II,84,4.06,3361,828
111,T104,T104,Doug Dunakey,83,4.06,3356,826
112,T104,T104,Brad Fabel,88,4.06,3669,903
113,T104,T104,Steve Gotsche,91,4.06,3750,924
114,T104,T104,Brian Henninger,93,4.06,3812,939
115,T104,T104,Casey Martin,90,4.06,3714,915
116,T104,T104,Billy Mayfair,93,4.06,3716,915
117,T104,T104,Frank Nobilo,98,4.06,4053,999
118,T104,T104,Craig Perks,82,4.06,3425,844
119,T104,T104,Brett Quigley,63,4.06,2730,672
120,T104,T104,Joey Sindelar,88,4.06,3484,859
121,T104,T104,Mike Sposa,73,4.06,3098,763
122,T104,T104,Mike Springer,83,4.06,3409,839
123,T104,T104,"Dave Stockton, Jr.",89,4.06,3652,899
124,T104,T104,Bob Tway,91,4.06,3802,936
125,T104,T104,Brian Watts,89,4.06,3700,911
126,T104,T104,Mark Wiebe,95,4.06,3894,959
127,T128,T128,Rich Beem,84,4.07,3448,847
128,T128,T128,Notah Begay III,82,4.07,3491,858
129,T128,T128,Ronnie Black,82,4.07,3315,815
130,T128,T128,Michael Bradley,73,4.07,3044,748
131,T128,T128,Jason Buha,82,4.07,3500,860
132,T128,T128,Robin Freeman,98,4.07,4191,1030
133,T128,T128,Mathew Goggin,91,4.07,3811,936
134,T128,T128,Jimmy Green,85,4.07,3523,866
135,T128,T128,Gabriel Hjertstedt,86,4.07,3533,868
136,T128,T128,Brandt Jobe,91,4.07,3723,915
137,T128,T128,Tom Pernice Jr.,98,4.07,4053,996
138,T139,T139,Bob Burns,91,4.08,3791,930
139,T139,T139,Robert Gamez,76,4.08,3240,794
140,T139,T139,Sergio Garcia,59,4.08,2271,556
141,T139,T139,Kelly Gibson,84,4.08,3450,846
142,T139,T139,Matt Gogel,86,4.08,3531,866
143,T139,T139,Bob Heintz,87,4.08,3595,882
144,T139,T139,P.H. Horgan III,65,4.08,2785,682
145,T139,T139,Bradley Hughes,93,4.08,3833,940
146,T139,T139,Steve Jones,75,4.08,3077,755
147,T139,T139,John Maginnes,99,4.08,4197,1028
148,T139,T139,Shaun Micheel,94,4.08,3855,944
149,T139,T139,Joe Ozaki,55,4.08,2260,554
150,T139,T139,Dennis Paulson,82,4.08,3432,842
151,T139,T139,Tom Purtzer,58,4.08,2390,586
152,T139,T139,Craig Stadler,70,4.08,2773,679
153,T139,T139,Tommy Tolles,60,4.08,2504,613
154,T155,T155,Fulton Allem,77,4.09,3180,777
155,T155,T155,Emlyn Aubrey,68,4.09,2706,662
156,T155,T155,Trevor Dodds,86,4.09,3570,872
157,T155,T155,Steve Elkington,59,4.09,2587,632
158,T155,T155,Nick Faldo,51,4.09,2151,526
159,T155,T155,Bob Friend,96,4.09,3924,960
160,T155,T155,David Frost,65,4.09,2825,690
161,T155,T155,Jeff Gove,86,4.09,3467,848
162,T155,T155,Scott Gump,108,4.09,4531,1108
163,T155,T155,Jay Haas,80,4.09,3222,788
164,T155,T155,Perry Moss,53,4.09,2243,548
165,T155,T155,Rory Sabbatini,85,4.09,3524,862
166,T155,T155,Steve Stricker,63,4.09,2599,636
167,T168,T168,Mike Brisky,89,4.1,3656,891
168,T168,T168,Bart Bryant,73,4.1,3139,766
169,T168,T168,Barry Cheesman,96,4.1,3980,970
170,T168,T168,Bobby Cochran,78,4.1,3253,794
171,T168,T168,Jay Delsing,97,4.1,3949,963
172,T168,T168,Neal Lancaster,99,4.1,4073,994
173,T168,T168,David Morland IV,88,4.1,3643,888
174,T168,T168,Gary Nicklaus,84,4.1,3526,859
175,T168,T168,Keith Nolan,57,4.1,2404,586
176,T168,T168,Mark O'Meara,61,4.1,2436,594
177,T168,T168,John Rollins,72,4.1,3062,746
178,T179,T179,Chip Beck,51,4.11,2123,516
179,T179,T179,Paul Curry,64,4.11,2693,656
180,T179,T179,Ryan Howison,83,4.11,3411,830
181,T179,T179,Charles Raulerson,98,4.11,4192,1020
182,T179,T179,Craig Spence,89,4.11,3638,885
183,T179,T179,Ted Tryba,112,4.11,4825,1175
184,T179,T179,Kevin Wentworth,83,4.11,3365,819
185,186,186,Eric Booker,87,4.12,3636,882
186,T187,T187,Jason Caron,77,4.13,3235,784
187,T187,T187,Steve Hart,72,4.13,3015,730
188,T187,T187,Corey Pavin,74,4.13,3221,779
189,T187,T187,Dicky Pride,98,4.13,4062,984
190,191,191,John Daly,71,4.14,3105,750
191,T192,T192,Craig Bowden,54,4.15,2317,558
192,T192,T192,Nolan Henke,79,4.15,3456,833
193,194,194,Aaron Bengoechea,75,4.16,3150,758
194,195,195,Mike Hulbert,82,4.18,3470,831
