,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
106,T106,T106,Steve Elkington,35.56,569,16
107,108,108,Brian Henninger,35.57,996,28
108,T109,T109,Doug Dunakey,35.58,925,26
109,T109,T109,Justin Leonard,35.58,925,26
110,T109,T109,Mike Sposa,35.58,854,24
111,T109,T109,David Sutherland,35.58,1103,31
112,113,113,Bart Bryant,35.6,890,25
113,T114,T114,Carlos Franco,35.61,819,23
114,T114,T114,Paul Goydos,35.61,997,28
115,T116,T116,Tom Byrum,35.62,926,26
116,T116,T116,Matt Gogel,35.62,1033,29
117,T118,T118,Jay Delsing,35.63,1140,32
118,T118,T118,Brian Gay,35.63,1140,32
119,T120,T120,Jim McGovern,35.65,606,17
120,T120,T120,Keith Nolan,35.65,820,23
121,T120,T120,Jerry Smith,35.65,1105,31
122,T120,T120,Steve Stricker,35.65,713,20
123,T124,T124,Bob Burns,35.68,999,28
124,T124,T124,Jim Carter,35.68,999,28
125,T124,T124,Robin Freeman,35.68,1106,31
126,T124,T124,Neal Lancaster,35.68,999,28
127,T128,T128,Ronnie Black,35.69,928,26
128,T128,T128,Joe Ozaki,35.69,571,16
129,130,130,John Rollins,35.7,964,27
130,T131,T131,Trevor Dodds,35.71,1000,28
131,T131,T131,Sergio Garcia,35.71,500,14
132,T131,T131,Craig Perks,35.71,1000,28
133,134,134,Michael Bradley,35.72,893,25
134,135,135,Craig Spence,35.73,1072,30
135,T136,T136,Brad Elder,35.74,1215,34
136,T136,T136,Charles Raulerson,35.74,1108,31
137,T138,T138,Rich Beem,35.75,1001,28
138,T138,T138,Craig Parry,35.75,715,20
139,T138,T138,Joey Sindelar,35.75,1001,28
140,141,141,K.J. Choi,35.76,1037,29
141,142,142,Lee Janzen,35.77,930,26
142,143,143,Michael Clark II,35.78,966,27
143,T144,T144,Tommy Armour III,35.79,1038,29
144,T144,T144,Barry Cheesman,35.79,1217,34
145,T144,T144,Bob Heintz,35.79,1181,33
146,147,147,Emlyn Aubrey,35.8,895,25
147,T148,T148,John Cook,35.81,967,27
148,T148,T148,Omar Uresti,35.81,1146,32
149,150,150,Mike Reid,35.82,788,22
150,T151,T151,Russ Cochran,35.83,824,23
151,T151,T151,David Frost,35.83,860,24
152,T151,T151,Ryan Howison,35.83,1039,29
153,T151,T151,Shaun Micheel,35.83,1039,29
154,T151,T151,"Dave Stockton, Jr.",35.83,1075,30
155,156,156,Mike Springer,35.84,896,25
156,157,157,Corey Pavin,35.88,897,25
157,158,158,Ted Tryba,35.89,1256,35
158,159,159,Mathew Goggin,35.91,1149,32
159,T160,T160,Jay Don Blake,35.93,1006,28
160,T160,T160,Eric Booker,35.93,1078,30
161,T162,T162,Scott Gump,35.94,1258,35
162,T162,T162,Nolan Henke,35.94,1114,31
163,T164,T164,Mark Brooks,35.96,971,27
164,T164,T164,Shigeki Maruyama,35.96,827,23
165,T166,T166,Billy Andrade,35.97,1079,30
166,T166,T166,David Morland IV,35.97,1079,30
167,T168,T168,Doug Barron,36.0,936,26
168,T168,T168,Jay Haas,36.0,864,24
169,T168,T168,Mark O'Meara,36.0,612,17
170,T168,T168,Jean Van de Velde,36.0,756,21
171,T172,T172,Cameron Beckman,36.04,937,26
172,T172,T172,Dennis Paulson,36.04,901,25
173,174,174,John Maginnes,36.06,1154,32
174,175,175,Kevin Wentworth,36.07,1082,30
175,176,176,John Daly,36.08,866,24
176,T177,T177,Chip Beck,36.1,722,20
177,T177,T177,Perry Moss,36.1,722,20
178,T177,T177,Tom Purtzer,36.1,722,20
179,180,180,Tommy Tolles,36.11,686,19
180,T181,T181,Paul Curry,36.12,903,25
181,T181,T181,P.H. Horgan III,36.12,903,25
182,T183,T183,Brad Fabel,36.17,1085,30
183,T183,T183,Jeff Gove,36.17,1085,30
184,T185,T185,Aaron Bengoechea,36.21,1014,28
185,T185,T185,Jason Caron,36.21,1014,28
186,187,187,Kelly Gibson,36.24,1051,29
187,188,188,Dicky Pride,36.26,1233,34
188,189,189,Steve Hart,36.27,943,26
189,190,190,Jason Buha,36.31,1053,29
190,191,191,Edward Fryatt,36.35,1127,31
191,192,192,Bobby Cochran,36.38,1055,29
192,193,193,Mike Hulbert,36.45,1203,33
193,194,194,Casey Martin,36.46,1021,28
194,195,195,Craig Bowden,36.9,738,20
