,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
57,58,58,Kenny Perry,76,14.65,46,314
58,59,59,Robert Allenby,98,14.63,54,369
59,60,60,Gabriel Hjertstedt,86,14.46,48,332
60,61,61,Steve Pate,97,14.44,53,367
61,62,62,David Toms,113,14.42,62,430
62,63,63,Glen Day,93,14.4,53,368
63,64,64,Mike Hulbert,82,14.33,47,328
64,65,65,Jerry Kelly,111,14.32,65,454
65,T66,T66,Charles Raulerson,98,14.29,57,399
66,T66,T66,Paul Stankowski,77,14.29,42,294
67,68,68,Lee Janzen,92,14.25,52,365
68,69,69,Brian Henninger,93,14.12,50,354
69,70,70,Scott McCarron,100,14.07,56,398
70,71,71,Grant Waite,85,14.04,49,349
71,72,72,Jeff Maggert,86,14.02,45,321
72,73,73,Brett Quigley,63,14.01,36,257
73,74,74,David Sutherland,109,13.98,59,422
74,75,75,Rocco Mediate,79,13.95,41,294
75,76,76,John Maginnes,99,13.86,56,404
76,T77,T77,Joel Edwards,99,13.75,55,400
77,T77,T77,Robin Freeman,98,13.75,55,400
78,79,79,Mathew Goggin,91,13.74,50,364
79,T80,T80,Pete Jordan,102,13.73,57,415
80,T80,T80,Keith Nolan,57,13.73,32,233
81,82,82,Bill Glasson,93,13.72,52,379
82,83,83,Chip Beck,51,13.71,27,197
83,T84,T84,Matt Gogel,86,13.66,47,344
84,T84,T84,Jerry Smith,104,13.66,56,410
85,T86,T86,David Duval,73,13.57,35,258
86,T86,T86,Bob May,95,13.57,49,361
87,T86,T86,Larry Mize,71,13.57,38,280
88,89,89,Jim Carter,96,13.56,51,376
89,90,90,Davis Love III,98,13.54,49,362
90,91,91,David Frost,65,13.52,33,244
91,92,92,Jim McGovern,55,13.49,29,215
92,93,93,Bart Bryant,73,13.47,40,297
93,T94,T94,Stuart Appleby,86,13.46,42,312
94,T94,T94,Barry Cheesman,96,13.46,51,379
95,T94,T94,Bradley Hughes,93,13.46,49,364
96,97,97,Vijay Singh,97,13.45,48,357
97,98,98,Steve Flesch,123,13.39,64,478
98,T99,T99,Tom Byrum,91,13.33,48,360
99,T99,T99,Brandel Chamblee,72,13.33,38,285
100,101,101,Chris DiMarco,118,13.32,61,458
101,102,102,Woody Austin,104,13.29,55,414
102,T103,T103,Olin Browne,103,13.25,53,400
103,T103,T103,Carlos Franco,85,13.25,44,332
104,T103,T103,Omar Uresti,94,13.25,51,385
105,106,106,Craig Parry,73,13.24,36,272
106,107,107,Paul Azinger,73,13.17,37,281
107,108,108,Mark O'Meara,61,13.15,28,213
108,109,109,Neal Lancaster,99,13.14,51,388
109,110,110,Steve Elkington,59,13.12,29,221
110,111,111,David Morland IV,88,13.11,46,351
111,T112,T112,Ronnie Black,82,13.08,42,321
112,T112,T112,John Huston,81,13.08,42,321
113,114,114,Billy Andrade,89,13.07,46,352
114,115,115,Bob Estes,68,13.06,32,245
115,116,116,Mike Sposa,73,13.04,39,299
116,T117,T117,Nick Faldo,51,13.02,25,192
117,T117,T117,Brian Watts,89,13.02,47,361
118,119,119,Greg Chalmers,96,13.01,48,369
119,120,120,Russ Cochran,71,12.97,38,293
120,121,121,Mark Wiebe,95,12.96,49,378
121,122,122,K.J. Choi,92,12.95,47,363
122,123,123,Trevor Dodds,86,12.94,44,340
123,T124,T124,Mark Calcavecchia,99,12.91,47,364
124,T124,T124,Jeff Gove,86,12.91,43,333
125,126,126,Greg Kraft,106,12.9,56,434
126,127,127,Carl Paulson,105,12.89,54,419
127,128,128,Brandt Jobe,91,12.85,46,358
128,129,129,Craig Perks,82,12.76,43,337
129,130,130,Ernie Els,74,12.69,33,260
130,131,131,Glen Hnatiuk,94,12.64,46,364
131,132,132,Doug Dunakey,83,12.62,41,325
132,T133,T133,Craig Barlow,98,12.56,49,390
133,T133,T133,Edward Fryatt,101,12.56,49,390
134,135,135,Jimmy Green,85,12.54,42,335
135,T136,T136,Scott Dunlap,106,12.47,53,425
136,T136,T136,Dan Forsman,88,12.47,45,361
137,138,138,Joe Ogilvie,95,12.4,46,371
138,139,139,Tommy Armour III,91,12.36,45,364
139,140,140,Rich Beem,84,12.35,40,324
140,141,141,Billy Mayfair,93,12.32,44,357
141,142,142,Dudley Hart,74,12.29,36,293
142,143,143,Scott Gump,108,12.18,52,427
143,144,144,Eric Booker,87,12.17,42,345
144,145,145,Brad Fabel,88,12.15,44,362
145,146,146,Craig Spence,89,12.14,42,346
146,147,147,Fulton Allem,77,12.09,37,306
147,148,148,Gary Nicklaus,84,12.05,40,332
148,149,149,Chris Perry,109,12.03,51,424
149,150,150,David Peoples,99,11.91,48,403
150,151,151,Mark Brooks,91,11.9,42,353
151,152,152,Brian Gay,101,11.85,48,405
152,153,153,Ted Tryba,112,11.82,52,440
153,154,154,Mike Weir,102,11.76,44,374
154,155,155,John Cook,90,11.73,42,358
155,156,156,Steve Lowery,107,11.64,49,421
156,157,157,Mike Brisky,89,11.58,41,354
157,158,158,Ben Bates,107,11.5,49,426
158,159,159,Chris Riley,98,11.49,44,383
159,160,160,Joe Ozaki,55,11.48,24,209
160,161,161,Andrew Magee,78,11.33,34,300
161,162,162,Notah Begay III,82,11.3,34,301
162,163,163,Emlyn Aubrey,68,11.2,29,259
163,164,164,John Rollins,72,11.19,33,295
164,T165,T165,Ryan Howison,83,11.11,37,333
165,T165,T165,Casey Martin,90,11.11,40,360
166,167,167,Justin Leonard,98,11.08,41,370
167,168,168,John Daly,71,11.03,31,281
168,T169,T169,P.H. Horgan III,65,10.94,29,265
169,T169,T169,Dennis Paulson,82,10.94,35,320
170,171,171,Michael Clark II,84,10.84,35,323
171,172,172,Sean Murphy,102,10.81,44,407
172,173,173,Jay Delsing,97,10.79,41,380
173,174,174,Jean Van de Velde,70,10.73,28,261
174,175,175,Loren Roberts,87,10.71,36,336
175,176,176,Bob Friend,96,10.61,40,377
176,177,177,Harrison Frazar,72,10.56,30,284
177,178,178,Cameron Beckman,81,10.54,35,332
178,179,179,Peter Jacobsen,65,10.45,28,268
179,180,180,Doug Barron,85,10.42,35,336
180,181,181,Bob Heintz,87,10.4,36,346
181,182,182,Michael Bradley,73,10.37,31,299
182,183,183,Paul Curry,64,10.23,27,264
183,184,184,Jay Haas,80,10.06,32,318
184,185,185,Shigeki Maruyama,88,9.94,33,332
185,186,186,Steve Hart,72,9.82,28,285
186,187,187,Nolan Henke,79,9.66,31,321
187,188,188,Tom Purtzer,58,9.65,22,228
188,189,189,Len Mattiace,107,9.47,41,433
189,190,190,Bobby Cochran,78,9.39,29,309
190,191,191,Craig Bowden,54,9.13,20,219
191,192,192,Jason Caron,77,8.52,26,305
192,193,193,Aaron Bengoechea,75,7.41,22,297
193,194,194,Kelly Gibson,84,7.12,24,337
194,195,195,Steve Stricker,63,6.94,17,245
