,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
88,T89,T89,Stewart Cink,98,4.68,702,150
89,T89,T89,Rick Fehr,73,4.68,594,127
90,T89,T89,Paul Goydos,99,4.68,758,162
91,T89,T89,Jonathan Kaye,115,4.68,950,203
92,T89,T89,Greg Kraft,106,4.68,857,183
93,T89,T89,Shaun Micheel,94,4.68,767,164
94,T89,T89,Perry Moss,53,4.68,468,100
95,T89,T89,Mark O'Meara,61,4.68,421,90
96,T89,T89,Craig Parry,73,4.68,548,117
97,T89,T89,Dennis Paulson,82,4.68,655,140
98,T99,T99,Cameron Beckman,81,4.69,647,138
99,T99,T99,Notah Begay III,82,4.69,567,121
100,T99,T99,Jim Carter,96,4.69,731,156
101,T99,T99,John Daly,71,4.69,558,119
102,T99,T99,Dan Forsman,88,4.69,737,157
103,T99,T99,John Huston,81,4.69,595,127
104,T99,T99,Brandt Jobe,91,4.69,694,148
105,T99,T99,Billy Mayfair,93,4.69,708,151
106,T107,T107,Jay Don Blake,95,4.7,757,161
107,T107,T107,Jason Caron,77,4.7,635,135
108,T107,T107,Robin Freeman,98,4.7,795,169
109,T107,T107,Brent Geiberger,79,4.7,597,127
110,T107,T107,Kelly Gibson,84,4.7,715,152
111,T107,T107,Mathew Goggin,91,4.7,771,164
112,T107,T107,Bob Heintz,87,4.7,700,149
113,T107,T107,Justin Leonard,98,4.7,681,145
114,T107,T107,David Morland IV,88,4.7,742,158
115,T107,T107,Dicky Pride,98,4.7,776,165
116,T107,T107,Charles Raulerson,98,4.7,804,171
117,T107,T107,Loren Roberts,87,4.7,625,133
118,T107,T107,Jerry Smith,104,4.7,851,181
119,T107,T107,Craig Spence,89,4.7,695,148
120,T121,T121,Billy Andrade,89,4.71,697,148
121,T121,T121,Rich Beem,84,4.71,687,146
122,T121,T121,Mark Brooks,91,4.71,692,147
123,T121,T121,Bob Burns,91,4.71,720,153
124,T121,T121,K.J. Choi,92,4.71,758,161
125,T121,T121,Doug Dunakey,83,4.71,697,148
126,T121,T121,Joe Durant,94,4.71,792,168
127,T121,T121,Nick Faldo,51,4.71,372,79
128,T121,T121,Jay Haas,80,4.71,660,140
129,T121,T121,Tim Herron,96,4.71,730,155
130,T121,T121,Pete Jordan,102,4.71,891,189
131,T121,T121,Steve Stricker,63,4.71,485,103
132,T121,T121,Kevin Sutherland,98,4.71,721,153
133,T121,T121,Esteban Toledo,113,4.71,919,195
134,T121,T121,Ted Tryba,112,4.71,872,185
135,T136,T136,Tom Byrum,91,4.72,712,151
136,T136,T136,Russ Cochran,71,4.72,609,129
137,T136,T136,Jay Delsing,97,4.72,793,168
138,T136,T136,Jeff Gove,86,4.72,718,152
139,T136,T136,Tom Lehman,71,4.72,510,108
140,T136,T136,Andrew Magee,78,4.72,590,125
141,T136,T136,Jim McGovern,55,4.72,444,94
142,T136,T136,Sean Murphy,102,4.72,841,178
143,T136,T136,Steve Pate,97,4.72,727,154
144,T136,T136,Mike Sposa,73,4.72,599,127
145,T136,T136,David Sutherland,109,4.72,888,188
146,T136,T136,Duffy Waldorf,80,4.72,571,121
147,T148,T148,Emlyn Aubrey,68,4.73,535,113
148,T148,T148,Edward Fryatt,101,4.73,800,169
149,T148,T148,Lee Janzen,92,4.73,723,153
150,T148,T148,Jeff Maggert,86,4.73,648,137
151,T148,T148,Joey Sindelar,88,4.73,743,157
152,T153,T153,Ronnie Black,82,4.74,687,145
153,T153,T153,Eric Booker,87,4.74,715,151
154,T153,T153,Joe Ozaki,55,4.74,465,98
155,T156,T156,Ben Bates,107,4.75,865,182
156,T156,T156,Paul Curry,64,4.75,551,116
157,T156,T156,Glen Hnatiuk,94,4.75,775,163
158,T156,T156,Tom Purtzer,58,4.75,442,93
159,T160,T160,Matt Gogel,86,4.76,700,147
160,T160,T160,Steve Gotsche,91,4.76,766,161
161,T160,T160,Mike Reid,76,4.76,576,121
162,T163,T163,Aaron Bengoechea,75,4.77,629,132
163,T163,T163,Bobby Cochran,78,4.77,654,137
164,T163,T163,Scott Gump,108,4.77,834,175
165,T163,T163,Mike Springer,83,4.77,682,143
166,T163,T163,"Dave Stockton, Jr.",89,4.77,782,164
167,T168,T168,Chip Beck,51,4.78,411,86
168,T168,T168,John Maginnes,99,4.78,856,179
169,T168,T168,Craig Stadler,70,4.78,578,121
170,T168,T168,Kevin Wentworth,83,4.78,689,144
171,T172,T172,Fulton Allem,77,4.79,627,131
172,T172,T172,David Frost,65,4.79,474,99
173,T174,T174,Bob Estes,68,4.8,509,106
174,T174,T174,Ryan Howison,83,4.8,701,146
175,T174,T174,Frank Nobilo,98,4.8,773,161
176,T174,T174,Corey Pavin,74,4.8,566,118
177,T174,T174,John Rollins,72,4.8,615,128
178,T179,T179,Tommy Armour III,91,4.81,717,149
179,T179,T179,P.H. Horgan III,65,4.81,548,114
180,T179,T179,Bradley Hughes,93,4.81,750,156
181,T179,T179,Mike Hulbert,82,4.81,674,140
182,T179,T179,Brian Watts,89,4.81,717,149
183,T184,T184,John Cook,90,4.82,733,152
184,T184,T184,Larry Mize,71,4.82,598,124
185,T184,T184,Omar Uresti,94,4.82,833,173
186,187,187,Brad Fabel,88,4.83,753,156
187,T188,T188,Bart Bryant,73,4.84,648,134
188,T188,T188,Steve Hart,72,4.84,620,128
189,T190,T190,Craig Bowden,54,4.85,475,98
190,T190,T190,Nolan Henke,79,4.85,660,136
191,T190,T190,Keith Nolan,57,4.85,534,110
192,193,193,Tommy Tolles,60,4.86,515,106
193,194,194,Craig Perks,82,4.87,730,150
194,195,195,Jason Buha,82,4.88,712,146
