,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
60,T58,T58,Stewart Cink,98,6,305,
61,T58,T58,Doug Dunakey,83,6,289,
62,T58,T58,Joel Edwards,99,6,345,
63,T58,T58,Steve Elkington,59,6,191,
64,T58,T58,Tim Herron,96,6,309,
65,T58,T58,Scott Hoch,108,6,372,
66,T58,T58,Jerry Kelly,111,6,394,
67,T58,T58,Greg Kraft,106,6,368,
68,T58,T58,Andrew Magee,78,6,266,
69,T58,T58,Casey Martin,90,6,309,
70,T58,T58,Billy Mayfair,93,6,312,
71,T58,T58,Blaine McCallister,104,6,366,
72,T58,T58,David Morland IV,88,6,309,
73,T58,T58,Sean Murphy,102,6,352,
74,T58,T58,Joe Ogilvie,95,6,321,
75,T58,T58,Brett Quigley,63,6,205,
76,T58,T58,Tom Scherrer,104,6,355,
77,T58,T58,Kevin Sutherland,98,6,324,
78,T58,T58,Hal Sutton,93,6,304,
79,T58,T58,Esteban Toledo,113,6,384,
80,T81,T81,Tommy Armour III,91,5,308,
81,T81,T81,Notah Begay III,82,5,245,
82,T81,T81,Mike Brisky,89,5,303,
83,T81,T81,Mark Brooks,91,5,305,
84,T81,T81,Jason Caron,77,5,261,
85,T81,T81,Michael Clark II,84,5,289,
86,T81,T81,Ernie Els,74,5,220,
87,T81,T81,Dan Forsman,88,5,311,
88,T81,T81,Matt Gogel,86,5,302,
89,T81,T81,Jeff Gove,86,5,295,
90,T81,T81,Brian Henninger,93,5,309,
91,T81,T81,John Huston,81,5,255,
92,T81,T81,Lee Janzen,92,5,319,
93,T81,T81,Franklin Langham,95,5,329,
94,T81,T81,Jim McGovern,55,5,189,
95,T81,T81,Rocco Mediate,79,5,269,
96,T81,T81,Shaun Micheel,94,5,324,
97,T81,T81,Charles Raulerson,98,5,345,
98,T99,T99,Fulton Allem,77,4,267,
99,T99,T99,Rich Beem,84,4,287,
100,T99,T99,Aaron Bengoechea,75,4,259,
101,T99,T99,Ronnie Black,82,4,286,
102,T99,T99,Jay Don Blake,95,4,324,
103,T99,T99,Eric Booker,87,4,303,
104,T99,T99,Olin Browne,103,4,344,
105,T99,T99,Bart Bryant,73,4,251,
106,T99,T99,Fred Couples,71,4,252,
107,T99,T99,John Daly,71,4,247,
108,T99,T99,Trevor Dodds,86,4,300,
109,T99,T99,Brad Faxon,98,4,355,
110,T99,T99,Rick Fehr,73,4,247,
111,T99,T99,Robin Freeman,98,4,334,
112,T99,T99,Brian Gay,101,4,353,
113,T99,T99,Brent Geiberger,79,4,263,
114,T99,T99,Steve Gotsche,91,4,317,
115,T99,T99,Jimmy Green,85,4,293,
116,T99,T99,Bob Heintz,87,4,302,
117,T99,T99,Mike Hulbert,82,4,281,
118,T99,T99,John Maginnes,99,4,350,
119,T99,T99,Perry Moss,53,4,189,
120,T99,T99,Corey Pavin,74,4,253,
121,T99,T99,Nick Price,63,4,204,
122,T99,T99,Vijay Singh,97,4,309,
123,T99,T99,Paul Stankowski,77,4,266,
124,T99,T99,"Dave Stockton, Jr.",89,4,311,
125,T99,T99,Scott Verplank,106,4,368,
126,T99,T99,Jay Williamson,105,4,353,
127,T128,T128,Billy Andrade,89,3,301,
128,T128,T128,Doug Barron,85,3,282,
129,T128,T128,Ben Bates,107,3,361,
130,T128,T128,Cameron Beckman,81,3,278,
131,T128,T128,Tom Byrum,91,3,296,
132,T128,T128,Russ Cochran,71,3,257,
133,T128,T128,Paul Curry,64,3,232,
134,T128,T128,Glen Day,93,3,330,
135,T128,T128,Joe Durant,94,3,324,
136,T128,T128,Scott Gump,108,3,355,
137,T128,T128,Nolan Henke,79,3,268,
138,T128,T128,Gabriel Hjertstedt,86,3,294,
139,T128,T128,Steve Jones,75,3,244,
140,T128,T128,Neal Lancaster,99,3,328,
141,T128,T128,Tom Lehman,71,3,221,
142,T128,T128,J.L. Lewis,104,3,355,
143,T128,T128,Shigeki Maruyama,88,3,282,
144,T128,T128,Dicky Pride,98,3,327,
145,T128,T128,Chris Riley,98,3,319,
146,T128,T128,John Rollins,72,3,255,
147,T128,T128,Craig Spence,89,3,299,
148,T128,T128,Mike Sposa,73,3,252,
149,T128,T128,Steve Stricker,63,3,217,
150,T128,T128,David Sutherland,109,3,383,
151,T128,T128,Bob Tway,91,3,309,
152,T128,T128,Duffy Waldorf,80,3,254,
153,T128,T128,Brian Watts,89,3,312,
154,T128,T128,Mark Wiebe,95,3,319,
155,T156,T156,Emlyn Aubrey,68,2,231,
156,T156,T156,Chip Beck,51,2,169,
157,T156,T156,Jason Buha,82,2,283,
158,T156,T156,Mark Calcavecchia,99,2,314,
159,T156,T156,Brad Fabel,88,2,319,
160,T156,T156,Nick Faldo,51,2,164,
161,T156,T156,Bob Friend,96,2,319,
162,T156,T156,Jim Furyk,98,2,311,
163,T156,T156,Paul Goydos,99,2,326,
164,T156,T156,Ryan Howison,83,2,295,
165,T156,T156,Peter Jacobsen,65,2,226,
166,T156,T156,Larry Mize,71,2,248,
167,T156,T156,Frank Nobilo,98,2,327,
168,T156,T156,Keith Nolan,57,2,207,
169,T156,T156,Craig Parry,73,2,228,
170,T156,T156,Steve Pate,97,2,308,
171,T156,T156,Craig Perks,82,2,295,
172,T156,T156,Tom Purtzer,58,2,194,
173,T156,T156,Mike Reid,76,2,237,
174,T156,T156,Loren Roberts,87,2,266,
175,T156,T156,Jerry Smith,104,2,354,
176,T156,T156,Tommy Tolles,60,2,221,
177,T178,T178,John Cook,90,1,303,
178,T178,T178,Bob Estes,68,1,210,
179,T178,T178,David Frost,65,1,200,
180,T178,T178,Kelly Gibson,84,1,293,
181,T178,T178,Jay Haas,80,1,280,
182,T178,T178,Steve Hart,72,1,245,
183,T178,T178,Glen Hnatiuk,94,1,318,
184,T178,T178,P.H. Horgan III,65,1,223,
185,T178,T178,Pete Jordan,102,1,357,
186,T178,T178,Mark O'Meara,61,1,183,
187,T178,T178,Joe Ozaki,55,1,191,
188,T178,T178,Omar Uresti,94,1,333,
189,T178,T178,Jean Van de Velde,70,1,237,
190,T178,T178,Kevin Wentworth,83,1,293,
