,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Brian Henninger,30.0,30,1
1,T2,T2,Glen Hnatiuk,31.0,31,1
2,T2,T2,Craig Parry,31.0,31,1
3,T4,T4,Billy Andrade,32.0,32,1
4,T4,T4,Kelly Gibson,32.0,32,1
5,6,6,J.L. Lewis,32.5,65,2
6,T7,T7,John Cook,33.0,33,1
7,T7,T7,Trevor Dodds,33.0,33,1
8,T7,T7,Brad Faxon,33.0,33,1
9,T7,T7,John Huston,33.0,33,1
10,T7,T7,Andrew Magee,33.0,33,1
11,T7,T7,Billy Mayfair,33.0,33,1
12,T7,T7,Tom Pernice Jr.,33.0,33,1
13,T7,T7,Steve Stricker,33.0,33,1
14,T15,T15,Robert Allenby,33.5,67,2
15,T15,T15,Jonathan Kaye,33.5,67,2
16,T15,T15,Phil Mickelson,33.5,67,2
17,T15,T15,Bob Tway,33.5,67,2
18,T19,T19,Stewart Cink,34.0,34,1
19,T19,T19,Chris DiMarco,34.0,34,1
20,T19,T19,David Duval,34.0,34,1
21,T19,T19,Steve Flesch,34.0,68,2
22,T19,T19,Dan Forsman,34.0,34,1
23,T19,T19,Bill Glasson,34.0,34,1
24,T19,T19,Tim Herron,34.0,34,1
25,T19,T19,Bradley Hughes,34.0,34,1
26,T19,T19,Greg Kraft,34.0,34,1
27,T19,T19,Shaun Micheel,34.0,34,1
28,T19,T19,Jerry Smith,34.0,34,1
29,T19,T19,Mike Springer,34.0,34,1
30,T19,T19,Paul Stankowski,34.0,68,2
31,T19,T19,Hal Sutton,34.0,34,1
32,T19,T19,Mike Weir,34.0,34,1
33,T34,T34,Fred Funk,34.5,69,2
34,T34,T34,Skip Kendall,34.5,69,2
35,T34,T34,Kevin Sutherland,34.5,69,2
36,T37,T37,Mark Brooks,35.0,35,1
37,T37,T37,Glen Day,35.0,35,1
38,T37,T37,Joe Durant,35.0,35,1
39,T37,T37,Brad Elder,35.0,35,1
40,T37,T37,Robin Freeman,35.0,35,1
41,T37,T37,Robert Gamez,35.0,70,2
42,T37,T37,Scott Gump,35.0,35,1
43,T37,T37,Bob Heintz,35.0,35,1
44,T37,T37,Nolan Henke,35.0,35,1
45,T37,T37,Scott McCarron,35.0,70,2
46,T37,T37,Rocco Mediate,35.0,70,2
47,T37,T37,Jesper Parnevik,35.0,35,1
48,T37,T37,David Peoples,35.0,70,2
49,T37,T37,Kenny Perry,35.0,35,1
50,T37,T37,David Toms,35.0,35,1
51,T37,T37,Scott Verplank,35.0,35,1
52,T37,T37,Duffy Waldorf,35.0,35,1
53,T54,T54,Olin Browne,35.5,71,2
54,T54,T54,Mathew Goggin,35.5,71,2
55,T54,T54,Peter Jacobsen,35.5,71,2
56,T54,T54,John Maginnes,35.5,71,2
57,T54,T54,Dennis Paulson,35.5,71,2
58,T59,T59,Fulton Allem,36.0,36,1
59,T59,T59,Rich Beem,36.0,72,2
60,T59,T59,Jay Don Blake,36.0,36,1
61,T59,T59,Brandel Chamblee,36.0,72,2
62,T59,T59,Fred Couples,36.0,72,2
63,T59,T59,Edward Fryatt,36.0,72,2
64,T59,T59,Jim Furyk,36.0,36,1
65,T59,T59,Brent Geiberger,36.0,72,2
66,T59,T59,Matt Gogel,36.0,72,2
67,T59,T59,Dudley Hart,36.0,36,1
68,T59,T59,J.P. Hayes,36.0,72,2
69,T59,T59,Lee Janzen,36.0,36,1
70,T59,T59,Jerry Kelly,36.0,36,1
71,T59,T59,Neal Lancaster,36.0,36,1
72,T59,T59,Davis Love III,36.0,72,2
73,T59,T59,Bob May,36.0,36,1
74,T59,T59,Blaine McCallister,36.0,36,1
75,T59,T59,Sean Murphy,36.0,36,1
76,T59,T59,Chris Perry,36.0,36,1
77,T59,T59,Charles Raulerson,36.0,36,1
78,T59,T59,Jay Williamson,36.0,36,1
79,T80,T80,Greg Chalmers,36.5,73,2
80,T80,T80,Justin Leonard,36.5,73,2
81,T80,T80,Kirk Triplett,36.5,73,2
82,T83,T83,Craig Barlow,37.0,37,1
83,T83,T83,Tom Byrum,37.0,37,1
84,T83,T83,Michael Clark II,37.0,37,1
85,T83,T83,Steve Lowery,37.0,37,1
86,T83,T83,Jeff Maggert,37.0,37,1
87,T83,T83,Esteban Toledo,37.0,37,1
88,89,89,Jeff Sluman,37.5,75,2
89,T90,T90,Tommy Armour III,38.0,38,1
90,T90,T90,Woody Austin,38.0,38,1
91,T90,T90,Bob Burns,38.0,38,1
92,T90,T90,Barry Cheesman,38.0,38,1
93,T90,T90,Robert Damron,38.0,38,1
94,T90,T90,Steve Elkington,38.0,38,1
95,T90,T90,Paul Goydos,38.0,38,1
96,T90,T90,Frank Lickliter II,38.0,38,1
97,T90,T90,Casey Martin,38.0,38,1
98,T90,T90,Rory Sabbatini,38.0,76,2
99,T100,T100,Jay Delsing,39.0,39,1
100,T100,T100,Brad Fabel,39.0,39,1
101,T100,T100,Mark Wiebe,39.0,39,1
102,T103,T103,Mark Calcavecchia,40.0,40,1
103,T103,T103,Doug Dunakey,40.0,40,1
