,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
83,84,84,Craig Parry,71.25,1425,20
84,85,85,Jay Williamson,71.26,2209,31
85,T86,T86,Russ Cochran,71.38,1713,24
86,T86,T86,Brad Elder,71.38,2427,34
87,T86,T86,Jerry Kelly,71.38,2284,32
88,T89,T89,Brandt Jobe,71.4,2142,30
89,T89,T89,"Dave Stockton, Jr.",71.4,2142,30
90,91,91,Rocco Mediate,71.41,1571,22
91,92,92,Dudley Hart,71.43,1643,23
92,93,93,Tom Scherrer,71.44,2286,32
93,T94,T94,Olin Browne,71.45,2072,29
94,T94,T94,J.L. Lewis,71.45,2072,29
95,T94,T94,Joe Ogilvie,71.45,2072,29
96,97,97,Scott Dunlap,71.47,2144,30
97,98,98,Sean Murphy,71.5,2431,34
98,99,99,Scott Gump,71.51,2503,35
99,T100,T100,Jim Carter,71.52,2074,29
100,T100,T100,Bob Tway,71.52,2074,29
101,102,102,Shaun Micheel,71.53,2146,30
102,103,103,Andrew Magee,71.54,1717,24
103,104,104,Michael Clark II,71.56,1932,27
104,105,105,Harrison Frazar,71.57,1646,23
105,T106,T106,Franklin Langham,71.59,1933,27
106,T106,T106,Mike Reid,71.59,1575,22
107,108,108,Billy Andrade,71.6,2148,30
108,109,109,Scott McCarron,71.62,2077,29
109,110,110,Ronnie Black,71.67,1935,27
110,T111,T111,Mathew Goggin,71.69,2294,32
111,T111,T111,Mike Springer,71.69,2079,29
112,113,113,Billy Mayfair,71.7,1936,27
113,114,114,Robert Gamez,71.73,1865,26
114,T115,T115,Brian Henninger,71.75,2009,28
115,T115,T115,Brian Watts,71.75,2009,28
116,117,117,Shigeki Maruyama,71.76,1794,25
117,118,118,Ben Bates,71.82,2442,34
118,119,119,Ted Tryba,71.83,2586,36
119,120,120,Bob Friend,71.84,2227,31
120,T121,T121,Glen Day,71.85,1940,27
121,T121,T121,Doug Dunakey,71.85,1868,26
122,T121,T121,Larry Mize,71.85,1437,20
123,124,124,Joey Sindelar,71.86,2084,29
124,T125,T125,Brad Fabel,71.87,2156,30
125,T125,T125,David Morland IV,71.87,2156,30
126,T125,T125,Tom Pernice Jr.,71.87,2228,31
127,T128,T128,K.J. Choi,71.9,2085,29
128,T128,T128,Perry Moss,71.9,1438,20
129,130,130,Bradley Hughes,71.91,2301,32
130,131,131,Emlyn Aubrey,71.92,1798,25
131,132,132,Jason Caron,71.93,2014,28
132,133,133,Omar Uresti,71.94,2446,34
133,134,134,Paul Curry,71.96,1799,25
134,T135,T135,David Frost,72.0,1728,24
135,T135,T135,P.H. Horgan III,72.0,1800,25
136,137,137,Kelly Gibson,72.03,2089,29
137,T138,T138,Robert Damron,72.04,1945,27
138,T138,T138,Rory Sabbatini,72.04,1801,25
139,140,140,Peter Jacobsen,72.05,1513,21
140,T141,T141,Edward Fryatt,72.06,2234,31
141,T141,T141,Charles Raulerson,72.06,2306,32
142,T143,T143,Tommy Armour III,72.07,2090,29
143,T143,T143,Jay Don Blake,72.07,2018,28
144,T143,T143,Trevor Dodds,72.07,2018,28
145,T143,T143,Sergio Garcia,72.07,1009,14
146,T147,T147,Notah Begay III,72.09,1658,23
147,T147,T147,Brent Geiberger,72.09,1586,22
148,T147,T147,Dicky Pride,72.09,2451,34
149,150,150,Craig Perks,72.14,2020,28
150,T151,T151,Mike Brisky,72.17,2165,30
151,T151,T151,Jason Buha,72.17,2093,29
152,153,153,Michael Bradley,72.27,1879,26
153,154,154,John Maginnes,72.28,2313,32
154,T155,T155,Steve Jones,72.3,1446,20
155,T155,T155,Tom Purtzer,72.3,1446,20
156,T155,T155,Kevin Wentworth,72.3,2169,30
157,158,158,Matt Gogel,72.31,2097,29
158,159,159,Bob Estes,72.32,1374,19
159,160,160,Jim McGovern,72.35,1230,17
160,161,161,Jay Haas,72.36,1809,25
161,162,162,Steve Gotsche,72.39,2244,31
162,T163,T163,Fulton Allem,72.42,1738,24
163,T163,T163,Mike Hulbert,72.42,2390,33
164,165,165,Bob Burns,72.43,2028,28
165,166,166,Steve Elkington,72.44,1159,16
166,167,167,Craig Stadler,72.45,1449,20
167,168,168,Gabriel Hjertstedt,72.46,2029,28
168,T169,T169,Bart Bryant,72.48,1812,25
169,T169,T169,Dennis Paulson,72.48,1812,25
170,171,171,Mark O'Meara,72.53,1233,17
171,172,172,Bobby Cochran,72.55,2104,29
172,173,173,Joe Ozaki,72.56,1161,16
173,T174,T174,Rich Beem,72.57,2032,28
174,T174,T174,Jeff Gove,72.57,2177,30
175,T176,T176,Bob Heintz,72.58,2395,33
176,T176,T176,Tommy Tolles,72.58,1379,19
177,178,178,Jay Delsing,72.63,2324,32
178,T179,T179,Nick Faldo,72.64,1017,14
179,T179,T179,Jeff Maggert,72.64,1816,25
180,181,181,Steve Stricker,72.65,1453,20
181,182,182,Keith Nolan,72.74,1673,23
182,183,183,Ryan Howison,72.76,2110,29
183,184,184,Craig Bowden,72.84,1821,25
184,185,185,Gary Nicklaus,72.86,2113,29
185,T186,T186,Eric Booker,72.87,2186,30
186,T186,T186,Craig Spence,72.87,2186,30
187,188,188,John Rollins,72.93,1969,27
188,189,189,Steve Hart,72.97,2116,29
189,190,190,John Daly,73.04,1826,25
190,191,191,Chip Beck,73.05,1461,20
191,192,192,Corey Pavin,73.12,1828,25
192,193,193,Barry Cheesman,73.15,2487,34
193,194,194,Aaron Bengoechea,73.29,2052,28
194,195,195,Nolan Henke,74.03,2369,32
