,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
39,T39,T39,Joe Ozaki,35.1,351,10
40,41,41,Duffy Waldorf,35.13,562,16
41,T42,T42,Dudley Hart,35.14,492,14
42,T42,T42,Bob Tway,35.14,492,14
43,T44,T44,Brandt Jobe,35.15,457,13
44,T44,T44,David Peoples,35.15,703,20
45,46,46,Lee Janzen,35.16,668,19
46,47,47,Sergio Garcia,35.17,422,12
47,48,48,Jean Van de Velde,35.18,387,11
48,T49,T49,Shaun Micheel,35.2,528,15
49,T49,T49,Jesper Parnevik,35.2,528,15
50,T49,T49,Tommy Tolles,35.2,352,10
51,T52,T52,Mark Calcavecchia,35.21,669,19
52,T52,T52,Chris Riley,35.21,669,19
53,54,54,Bobby Cochran,35.22,317,9
54,55,55,Len Mattiace,35.23,775,22
55,T56,T56,Bradley Hughes,35.25,423,12
56,T56,T56,Joe Ogilvie,35.25,564,16
57,T56,T56,Tom Purtzer,35.25,282,8
58,T59,T59,Bart Bryant,35.27,388,11
59,T59,T59,Steve Lowery,35.27,776,22
60,T59,T59,Sean Murphy,35.27,529,15
61,62,62,Brent Geiberger,35.29,494,14
62,63,63,Loren Roberts,35.3,706,20
63,64,64,Steve Flesch,35.32,989,28
64,T65,T65,Tom Byrum,35.33,636,18
65,T65,T65,Blaine McCallister,35.33,742,21
66,T65,T65,David Morland IV,35.33,424,12
67,T65,T65,Mike Springer,35.33,424,12
68,T69,T69,Joel Edwards,35.35,707,20
69,T69,T69,Greg Kraft,35.35,813,23
70,T71,T71,Jason Buha,35.36,389,11
71,T71,T71,Mike Sposa,35.36,389,11
72,T73,T73,Dan Forsman,35.38,566,16
73,T73,T73,Frank Lickliter II,35.38,743,21
74,75,75,Shigeki Maruyama,35.39,637,18
75,76,76,Jeff Gove,35.4,354,10
76,77,77,Ernie Els,35.41,602,17
77,T78,T78,Billy Andrade,35.42,425,12
78,T78,T78,"Dave Stockton, Jr.",35.42,425,12
79,80,80,Joe Durant,35.44,638,18
80,T81,T81,Jonathan Kaye,35.45,780,22
81,T81,T81,Jerry Kelly,35.45,780,22
82,83,83,Paul Goydos,35.47,674,19
83,T84,T84,Rich Beem,35.5,355,10
84,T84,T84,Bob Friend,35.5,497,14
85,T84,T84,Grant Waite,35.5,639,18
86,T87,T87,Robert Allenby,35.52,746,21
87,T87,T87,Scott Dunlap,35.52,817,23
88,T89,T89,Olin Browne,35.53,675,19
89,T89,T89,Tom Pernice Jr.,35.53,533,15
90,T89,T89,Hal Sutton,35.53,675,19
91,92,92,Omar Uresti,35.54,462,13
92,93,93,Tommy Armour III,35.57,498,14
93,T94,T94,Chris Perry,35.59,783,22
94,T94,T94,Mike Weir,35.59,783,22
95,T96,T96,Michael Bradley,35.6,356,10
96,T96,T96,Frank Nobilo,35.6,712,20
97,98,98,Steve Gotsche,35.62,463,13
98,T99,T99,Brian Gay,35.63,570,16
99,T99,T99,Tim Herron,35.63,677,19
100,T101,T101,Eric Booker,35.64,392,11
101,T101,T101,Russ Cochran,35.64,392,11
102,T103,T103,Fred Funk,35.65,820,23
103,T103,T103,Phil Mickelson,35.65,606,17
104,T105,T105,Bob Burns,35.67,535,15
105,T105,T105,Brian Henninger,35.67,535,15
106,T105,T105,Jim McGovern,35.67,321,9
107,108,108,Kevin Sutherland,35.68,678,19
108,T109,T109,Doug Dunakey,35.69,464,13
109,T109,T109,Gabriel Hjertstedt,35.69,464,13
110,T111,T111,Mark O'Meara,35.7,357,10
111,T111,T111,Jay Williamson,35.7,714,20
112,T113,T113,Craig Barlow,35.71,607,17
113,T113,T113,Paul Stankowski,35.71,500,14
114,T115,T115,Scott McCarron,35.72,643,18
115,T115,T115,Tom Scherrer,35.72,643,18
116,T117,T117,Ryan Howison,35.73,393,11
117,T117,T117,Vijay Singh,35.73,786,22
118,119,119,Jim Furyk,35.74,822,23
119,T120,T120,Skip Kendall,35.75,858,24
120,T120,T120,Billy Mayfair,35.75,572,16
121,T120,T120,David Toms,35.75,858,24
122,123,123,Jay Delsing,35.77,465,13
123,124,124,Neal Lancaster,35.78,644,18
124,T125,T125,Nick Faldo,35.8,358,10
125,T125,T125,Jimmy Green,35.8,537,15
126,T125,T125,Keith Nolan,35.8,179,5
127,128,128,Robert Gamez,35.82,394,11
128,129,129,Stuart Appleby,35.83,645,18
129,130,130,Carlos Franco,35.84,681,19
130,131,131,Fulton Allem,35.85,466,13
131,132,132,Craig Parry,35.86,502,14
132,133,133,David Duval,35.87,538,15
133,134,134,Notah Begay III,35.88,574,16
134,135,135,Bill Glasson,35.89,682,19
135,136,136,Harrison Frazar,35.91,395,11
136,137,137,Mike Brisky,35.92,431,12
137,T138,T138,John Maginnes,35.94,575,16
138,T138,T138,Rory Sabbatini,35.94,575,16
139,140,140,Scott Hoch,35.96,863,24
140,T141,T141,Chip Beck,36.0,144,4
141,T141,T141,Brandel Chamblee,36.0,504,14
142,T141,T141,Brad Fabel,36.0,468,13
143,T141,T141,Steve Hart,36.0,252,7
144,T141,T141,Bob Heintz,36.0,288,8
145,T141,T141,Jeff Sluman,36.0,864,24
146,T141,T141,Steve Stricker,36.0,360,10
147,148,148,Stephen Ames,36.06,649,18
148,T149,T149,Mark Brooks,36.07,541,15
149,T149,T149,K.J. Choi,36.07,505,14
150,T151,T151,Ronnie Black,36.08,433,12
151,T151,T151,Matt Gogel,36.08,433,12
152,153,153,Gary Nicklaus,36.09,397,11
153,T154,T154,Peter Jacobsen,36.1,361,10
154,T154,T154,Steve Pate,36.1,722,20
155,156,156,Jerry Smith,36.11,650,18
156,157,157,Aaron Bengoechea,36.13,289,8
157,T158,T158,Cameron Beckman,36.14,506,14
158,T158,T158,Larry Mize,36.14,506,14
159,T160,T160,Brad Elder,36.15,723,20
160,T160,T160,Jay Haas,36.15,470,13
161,162,162,Steve Elkington,36.17,434,12
162,T163,T163,J.L. Lewis,36.19,760,21
163,T163,T163,Rocco Mediate,36.19,579,16
164,165,165,J.P. Hayes,36.22,652,18
165,166,166,Craig Stadler,36.23,471,13
166,167,167,Ben Bates,36.24,616,17
167,168,168,Kelly Gibson,36.27,399,11
168,T169,T169,Robin Freeman,36.31,581,16
169,T169,T169,Charles Raulerson,36.31,581,16
170,T169,T169,Brian Watts,36.31,581,16
171,T172,T172,Woody Austin,36.33,654,18
172,T172,T172,Craig Spence,36.33,436,12
173,174,174,Corey Pavin,36.36,400,11
174,175,175,Ted Tryba,36.37,691,19
175,176,176,Joey Sindelar,36.42,437,12
176,177,177,Nolan Henke,36.43,255,7
177,T178,T178,Emlyn Aubrey,36.5,219,6
178,T178,T178,Dennis Paulson,36.5,511,14
179,T180,T180,Scott Gump,36.56,585,16
180,T180,T180,Kevin Wentworth,36.56,329,9
181,182,182,Paul Curry,36.57,256,7
182,183,183,Casey Martin,36.6,549,15
183,184,184,Steve Jones,36.67,550,15
184,T185,T185,Barry Cheesman,36.73,404,11
185,T185,T185,John Daly,36.73,404,11
186,187,187,Trevor Dodds,36.77,478,13
187,188,188,Jason Caron,36.78,331,9
188,189,189,Craig Perks,36.83,442,12
189,190,190,Mark Wiebe,37.0,666,18
190,191,191,Dicky Pride,37.42,449,12
191,192,192,John Rollins,37.63,301,8
192,193,193,David Frost,37.71,264,7
193,194,194,Craig Bowden,37.75,151,4
194,195,195,Mike Hulbert,37.83,227,6
