,Total_Eagles_RANK THIS WEEK,Total_Eagles_RANK LAST WEEK,Total_Eagles_PLAYER NAME,Total_Eagles_ROUNDS,Total_Eagles_TOTAL
51,T39,T39,Rocco Mediate,79,8.0
52,T39,T39,Sean Murphy,102,8.0
53,T39,T39,Jesper Parnevik,71,8.0
54,T39,T39,Brett Quigley,63,8.0
55,T39,T39,Jeff Sluman,113,8.0
56,T39,T39,Kevin Sutherland,98,8.0
57,T58,T58,Notah Begay III,82,7.0
58,T58,T58,Brandel Chamblee,72,7.0
59,T58,T58,Barry Cheesman,96,7.0
60,T58,T58,Stewart Cink,98,7.0
61,T58,T58,Michael Clark II,84,7.0
62,T58,T58,David Duval,73,7.0
63,T58,T58,Ernie Els,74,7.0
64,T58,T58,Fred Funk,110,7.0
65,T58,T58,Jonathan Kaye,115,7.0
66,T58,T58,Jerry Kelly,111,7.0
67,T58,T58,Franklin Langham,95,7.0
68,T58,T58,Frank Lickliter II,107,7.0
69,T58,T58,Jeff Maggert,86,7.0
70,T58,T58,Shaun Micheel,94,7.0
71,T58,T58,Joe Ogilvie,95,7.0
72,T58,T58,Kenny Perry,76,7.0
73,T58,T58,Joey Sindelar,88,7.0
74,T58,T58,Esteban Toledo,113,7.0
75,T58,T58,David Toms,113,7.0
76,T58,T58,Kirk Triplett,101,7.0
77,T58,T58,Mike Weir,102,7.0
78,T79,T79,Stephen Ames,99,6.0
79,T79,T79,Tommy Armour III,91,6.0
80,T79,T79,Ben Bates,107,6.0
81,T79,T79,Cameron Beckman,81,6.0
82,T79,T79,Ronnie Black,82,6.0
83,T79,T79,Jay Don Blake,95,6.0
84,T79,T79,Eric Booker,87,6.0
85,T79,T79,Olin Browne,103,6.0
86,T79,T79,Jason Caron,77,6.0
87,T79,T79,Doug Dunakey,83,6.0
88,T79,T79,Joel Edwards,99,6.0
89,T79,T79,Steve Elkington,59,6.0
90,T79,T79,Brent Geiberger,79,6.0
91,T79,T79,Jeff Gove,86,6.0
92,T79,T79,Tim Herron,96,6.0
93,T79,T79,Scott Hoch,108,6.0
94,T79,T79,John Maginnes,99,6.0
95,T79,T79,Casey Martin,90,6.0
96,T79,T79,Blaine McCallister,104,6.0
97,T79,T79,Tom Scherrer,104,6.0
98,T79,T79,Vijay Singh,97,6.0
99,T100,T100,Fulton Allem,77,5.0
100,T100,T100,Billy Andrade,89,5.0
101,T100,T100,Mike Brisky,89,5.0
102,T100,T100,Mark Brooks,91,5.0
103,T100,T100,Russ Cochran,71,5.0
104,T100,T100,Fred Couples,71,5.0
105,T100,T100,Dan Forsman,88,5.0
106,T100,T100,Robin Freeman,98,5.0
107,T100,T100,Brian Gay,101,5.0
108,T100,T100,Steve Gotsche,91,5.0
109,T100,T100,Bob Heintz,87,5.0
110,T100,T100,Brian Henninger,93,5.0
111,T100,T100,Gabriel Hjertstedt,86,5.0
112,T100,T100,Mike Hulbert,82,5.0
113,T100,T100,John Huston,81,5.0
114,T100,T100,Lee Janzen,92,5.0
115,T100,T100,Jim McGovern,55,5.0
116,T100,T100,Nick Price,63,5.0
117,T100,T100,Charles Raulerson,98,5.0
118,T100,T100,Mike Sposa,73,5.0
119,T100,T100,Paul Stankowski,77,5.0
120,T121,T121,Doug Barron,85,4.0
121,T121,T121,Rich Beem,84,4.0
122,T121,T121,Aaron Bengoechea,75,4.0
123,T121,T121,Bart Bryant,73,4.0
124,T121,T121,Mark Calcavecchia,99,4.0
125,T121,T121,Paul Curry,64,4.0
126,T121,T121,John Daly,71,4.0
127,T121,T121,Trevor Dodds,86,4.0
128,T121,T121,Brad Fabel,88,4.0
129,T121,T121,Brad Faxon,98,4.0
130,T121,T121,Rick Fehr,73,4.0
131,T121,T121,Bob Friend,96,4.0
132,T121,T121,Jimmy Green,85,4.0
133,T121,T121,Steve Jones,75,4.0
134,T121,T121,Neal Lancaster,99,4.0
135,T121,T121,Shigeki Maruyama,88,4.0
136,T121,T121,Perry Moss,53,4.0
137,T121,T121,Frank Nobilo,98,4.0
138,T121,T121,Steve Pate,97,4.0
139,T121,T121,Corey Pavin,74,4.0
140,T121,T121,Craig Perks,82,4.0
141,T121,T121,John Rollins,72,4.0
142,T121,T121,Craig Spence,89,4.0
143,T121,T121,"Dave Stockton, Jr.",89,4.0
144,T121,T121,Steve Stricker,63,4.0
145,T121,T121,Bob Tway,91,4.0
146,T121,T121,Scott Verplank,106,4.0
147,T121,T121,Jay Williamson,105,4.0
148,T149,T149,Tom Byrum,91,3.0
149,T149,T149,Glen Day,93,3.0
150,T149,T149,Joe Durant,94,3.0
151,T149,T149,Jim Furyk,98,3.0
152,T149,T149,Paul Goydos,99,3.0
153,T149,T149,Scott Gump,108,3.0
154,T149,T149,Nolan Henke,79,3.0
155,T149,T149,Ryan Howison,83,3.0
156,T149,T149,Pete Jordan,102,3.0
157,T149,T149,Tom Lehman,71,3.0
158,T149,T149,J.L. Lewis,104,3.0
159,T149,T149,Larry Mize,71,3.0
160,T149,T149,Keith Nolan,57,3.0
161,T149,T149,Joe Ozaki,55,3.0
162,T149,T149,Dicky Pride,98,3.0
163,T149,T149,Mike Reid,76,3.0
164,T149,T149,Chris Riley,98,3.0
165,T149,T149,Loren Roberts,87,3.0
166,T149,T149,Jerry Smith,104,3.0
167,T149,T149,David Sutherland,109,3.0
168,T149,T149,Duffy Waldorf,80,3.0
169,T149,T149,Brian Watts,89,3.0
170,T149,T149,Mark Wiebe,95,3.0
171,T172,T172,Emlyn Aubrey,68,2.0
172,T172,T172,Chip Beck,51,2.0
173,T172,T172,Jason Buha,82,2.0
174,T172,T172,K.J. Choi,92,2.0
175,T172,T172,John Cook,90,2.0
176,T172,T172,Nick Faldo,51,2.0
177,T172,T172,Kelly Gibson,84,2.0
178,T172,T172,Dudley Hart,74,2.0
179,T172,T172,Glen Hnatiuk,94,2.0
180,T172,T172,Peter Jacobsen,65,2.0
181,T172,T172,Craig Parry,73,2.0
182,T172,T172,Tom Purtzer,58,2.0
183,T172,T172,Mike Springer,83,2.0
184,T172,T172,Tommy Tolles,60,2.0
185,T186,T186,Bob Estes,68,1.0
186,T186,T186,David Frost,65,1.0
187,T186,T186,Jay Haas,80,1.0
188,T186,T186,Steve Hart,72,1.0
189,T186,T186,P.H. Horgan III,65,1.0
190,T186,T186,Mark O'Meara,61,1.0
191,T186,T186,Omar Uresti,94,1.0
192,T186,T186,Jean Van de Velde,70,1.0
193,T186,T186,Kevin Wentworth,83,1.0
194,195,195,Craig Bowden,54,
