,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Phil Mickelson,85,2.88,450,156
1,2,2,Tiger Woods,82,2.91,431,148
2,3,3,Kenny Perry,76,2.93,457,156
3,4,4,David Duval,73,2.94,382,130
4,5,5,Stewart Cink,98,2.95,549,186
5,6,6,Craig Stadler,70,2.96,403,136
6,T7,T7,Scott Hoch,108,2.97,629,212
7,T7,T7,Keith Nolan,57,2.97,344,116
8,T7,T7,Hal Sutton,93,2.97,523,176
9,T10,T10,Stuart Appleby,86,2.98,471,158
10,T10,T10,Russ Cochran,71,2.98,435,146
11,T10,T10,Jesper Parnevik,71,2.98,393,132
12,T10,T10,Kirk Triplett,101,2.98,567,190
13,T10,T10,Duffy Waldorf,80,2.98,447,150
14,T15,T15,Woody Austin,104,2.99,616,206
15,T15,T15,Craig Barlow,98,2.99,575,192
16,T15,T15,Fred Funk,110,2.99,651,218
17,T15,T15,Jim Furyk,98,2.99,556,186
18,T15,T15,Pete Jordan,102,2.99,622,208
19,T15,T15,Neal Lancaster,99,2.99,575,192
20,T15,T15,Kevin Sutherland,98,2.99,562,188
21,T22,T22,Jonathan Kaye,115,3.0,673,224
22,T22,T22,Jim McGovern,55,3.0,318,106
23,T22,T22,Nick Price,63,3.0,366,122
24,T22,T22,Tom Scherrer,104,3.0,600,200
25,T22,T22,Esteban Toledo,113,3.0,671,224
26,T27,T27,Olin Browne,103,3.01,609,202
27,T27,T27,Bart Bryant,73,3.01,446,148
28,T27,T27,Brandel Chamblee,72,3.01,434,144
29,T27,T27,John Cook,90,3.01,529,176
30,T27,T27,Fred Couples,71,3.01,410,136
31,T27,T27,Shaun Micheel,94,3.01,548,182
32,T27,T27,Larry Mize,71,3.01,428,142
33,T27,T27,Steve Pate,97,3.01,553,184
34,T27,T27,Mike Springer,83,3.01,500,166
35,T36,T36,Stephen Ames,99,3.02,573,190
36,T36,T36,Jay Don Blake,95,3.02,562,186
37,T36,T36,Mike Brisky,89,3.02,532,176
38,T36,T36,Joe Durant,94,3.02,580,192
39,T36,T36,Sergio Garcia,59,3.02,302,100
40,T36,T36,Glen Hnatiuk,94,3.02,543,180
41,T36,T36,Mike Hulbert,82,3.02,489,162
42,T36,T36,J.L. Lewis,104,3.02,623,206
43,T36,T36,Perry Moss,53,3.02,326,108
44,T36,T36,Chris Perry,109,3.02,641,212
45,T36,T36,Dicky Pride,98,3.02,574,190
46,T36,T36,Jerry Smith,104,3.02,611,202
47,T36,T36,Mike Sposa,73,3.02,447,148
48,T36,T36,David Toms,113,3.02,647,214
49,T50,T50,Emlyn Aubrey,68,3.03,394,130
50,T50,T50,Tom Byrum,91,3.03,551,182
51,T50,T50,Brad Elder,110,3.03,678,224
52,T50,T50,Dan Forsman,88,3.03,545,180
53,T50,T50,Brent Geiberger,79,3.03,455,150
54,T50,T50,Paul Goydos,99,3.03,587,194
55,T50,T50,Skip Kendall,114,3.03,690,228
56,T50,T50,Tom Lehman,71,3.03,406,134
57,T50,T50,Davis Love III,98,3.03,545,180
58,T50,T50,Bob May,95,3.03,539,178
59,T50,T50,Joe Ozaki,55,3.03,315,104
60,T50,T50,Carl Paulson,105,3.03,631,208
61,T50,T50,Corey Pavin,74,3.03,455,150
62,T50,T50,Brett Quigley,63,3.03,388,128
63,T50,T50,"Dave Stockton, Jr.",89,3.03,540,178
64,T50,T50,Bob Tway,91,3.03,534,176
65,T50,T50,Scott Verplank,106,3.03,637,210
66,T50,T50,Mark Wiebe,95,3.03,570,188
67,T68,T68,Ronnie Black,82,3.04,492,162
68,T68,T68,Jason Buha,82,3.04,504,166
69,T68,T68,Doug Dunakey,83,3.04,493,162
70,T68,T68,Robin Freeman,98,3.04,601,198
71,T68,T68,Bill Glasson,93,3.04,577,190
72,T68,T68,J.P. Hayes,91,3.04,553,182
73,T68,T68,Jerry Kelly,111,3.04,686,226
74,T68,T68,Franklin Langham,95,3.04,566,186
75,T68,T68,Frank Lickliter II,107,3.04,651,214
76,T68,T68,Blaine McCallister,104,3.04,644,212
77,T68,T68,Craig Parry,73,3.04,408,134
78,T68,T68,Rory Sabbatini,85,3.04,505,166
79,T68,T68,Joey Sindelar,88,3.04,523,172
80,T68,T68,Vijay Singh,97,3.04,548,180
81,T68,T68,Kevin Wentworth,83,3.04,493,162
82,T83,T83,Notah Begay III,82,3.05,463,152
83,T83,T83,Jim Carter,96,3.05,567,186
84,T83,T83,Greg Chalmers,96,3.05,561,184
85,T83,T83,Chris DiMarco,118,3.05,689,226
86,T83,T83,Trevor Dodds,86,3.05,513,168
87,T83,T83,Rick Fehr,73,3.05,439,144
88,T83,T83,Carlos Franco,85,3.05,518,170
89,T83,T83,Brian Gay,101,3.05,617,202
90,T83,T83,Scott Gump,108,3.05,646,212
91,T83,T83,Tim Herron,96,3.05,567,186
92,T83,T83,Lee Janzen,92,3.05,549,180
93,T83,T83,Greg Kraft,106,3.05,659,216
94,T83,T83,Rocco Mediate,79,3.05,452,148
95,T83,T83,Craig Perks,82,3.05,512,168
96,T83,T83,Mike Reid,76,3.05,439,144
97,T83,T83,Loren Roberts,87,3.05,525,172
98,T83,T83,Paul Stankowski,77,3.05,445,146
99,T83,T83,Mike Weir,102,3.05,574,188
100,T101,T101,Mark Calcavecchia,99,3.06,557,182
101,T101,T101,Steve Elkington,59,3.06,343,112
102,T101,T101,Brad Faxon,98,3.06,587,192
103,T101,T101,Steve Flesch,123,3.06,729,238
104,T101,T101,Harrison Frazar,72,3.06,434,142
105,T101,T101,Bob Friend,96,3.06,575,188
106,T101,T101,Mathew Goggin,91,3.06,570,186
107,T101,T101,Jay Haas,80,3.06,483,158
108,T101,T101,Bradley Hughes,93,3.06,557,182
109,T101,T101,Brandt Jobe,91,3.06,545,178
110,T101,T101,Steve Jones,75,3.06,422,138
111,T101,T101,Steve Lowery,107,3.06,637,208
112,T101,T101,Len Mattiace,107,3.06,655,214
113,T101,T101,Frank Nobilo,98,3.06,588,192
114,T101,T101,Charles Raulerson,98,3.06,606,198
115,T101,T101,Jeff Sluman,113,3.06,666,218
116,T101,T101,Tommy Tolles,60,3.06,367,120
117,T101,T101,Brian Watts,89,3.06,550,180
118,T101,T101,Jay Williamson,105,3.06,636,208
119,T120,T120,Paul Azinger,73,3.07,430,140
120,T120,T120,Ben Bates,107,3.07,650,212
121,T120,T120,Chip Beck,51,3.07,301,98
122,T120,T120,Joel Edwards,99,3.07,608,198
123,T120,T120,Ernie Els,74,3.07,405,132
124,T120,T120,David Frost,65,3.07,375,122
125,T120,T120,Brian Henninger,93,3.07,547,178
126,T120,T120,P.H. Horgan III,65,3.07,405,132
127,T120,T120,Peter Jacobsen,65,3.07,411,134
128,T120,T120,Justin Leonard,98,3.07,558,182
129,T120,T120,Andrew Magee,78,3.07,454,148
130,T120,T120,John Maginnes,99,3.07,613,200
131,T120,T120,David Morland IV,88,3.07,540,176
132,T120,T120,Mark O'Meara,61,3.07,325,106
133,T120,T120,Joe Ogilvie,95,3.07,571,186
134,T120,T120,Tom Purtzer,58,3.07,356,116
135,T120,T120,Chris Riley,98,3.07,584,190
136,T137,T137,Fulton Allem,77,3.08,462,150
137,T137,T137,Robert Allenby,98,3.08,566,184
138,T137,T137,Billy Andrade,89,3.08,542,176
139,T137,T137,Robert Damron,93,3.08,572,186
140,T137,T137,Glen Day,93,3.08,567,184
141,T137,T137,Bob Estes,68,3.08,376,122
142,T137,T137,Jimmy Green,85,3.08,517,168
143,T137,T137,Steve Hart,72,3.08,437,142
144,T137,T137,Ted Tryba,112,3.08,677,220
145,T146,T146,Rich Beem,84,3.09,500,162
146,T146,T146,Barry Cheesman,96,3.09,588,190
147,T146,T146,K.J. Choi,92,3.09,563,182
148,T146,T146,Paul Curry,64,3.09,408,132
149,T146,T146,Edward Fryatt,101,3.09,600,194
150,T146,T146,Steve Gotsche,91,3.09,557,180
151,T146,T146,Dudley Hart,74,3.09,445,144
152,T146,T146,Sean Murphy,102,3.09,624,202
153,T146,T146,Gary Nicklaus,84,3.09,507,164
154,T146,T146,Dennis Paulson,82,3.09,489,158
155,T146,T146,Tom Pernice Jr.,98,3.09,605,196
156,T146,T146,Steve Stricker,63,3.09,383,124
157,T146,T146,Omar Uresti,94,3.09,594,192
158,T159,T159,Cameron Beckman,81,3.1,514,166
159,T159,T159,Michael Bradley,73,3.1,459,148
160,T159,T159,Michael Clark II,84,3.1,503,162
161,T159,T159,Robert Gamez,76,3.1,477,154
162,T159,T159,Matt Gogel,86,3.1,527,170
163,T159,T159,Bob Heintz,87,3.1,534,172
164,T159,T159,Scott McCarron,100,3.1,620,200
165,T159,T159,David Peoples,99,3.1,620,200
166,T167,T167,Eric Booker,87,3.11,535,172
167,T167,T167,Craig Bowden,54,3.11,342,110
168,T167,T167,Scott Dunlap,106,3.11,653,210
169,T167,T167,Jeff Gove,86,3.11,517,166
170,T167,T167,John Huston,81,3.11,491,158
171,T167,T167,Casey Martin,90,3.11,559,180
172,T167,T167,Shigeki Maruyama,88,3.11,516,166
173,T167,T167,John Rollins,72,3.11,461,148
174,T175,T175,Bob Burns,91,3.12,562,180
175,T175,T175,Jason Caron,77,3.12,474,152
176,T175,T175,Jay Delsing,97,3.12,586,188
177,T175,T175,Brad Fabel,88,3.12,561,180
178,T175,T175,Ryan Howison,83,3.12,518,166
179,T175,T175,Jean Van de Velde,70,3.12,405,130
180,T181,T181,Tommy Armour III,91,3.13,564,180
181,T181,T181,Doug Barron,85,3.13,525,168
182,T181,T181,Bobby Cochran,78,3.13,482,154
183,T181,T181,Billy Mayfair,93,3.13,550,176
184,T185,T185,Mark Brooks,91,3.14,547,174
185,T185,T185,Gabriel Hjertstedt,86,3.14,522,166
186,T185,T185,Jeff Maggert,86,3.14,502,160
187,T185,T185,Craig Spence,89,3.14,540,172
188,T189,T189,Nick Faldo,51,3.15,296,94
189,T189,T189,David Sutherland,109,3.15,661,210
190,T189,T189,Grant Waite,85,3.15,548,174
191,T192,T192,Aaron Bengoechea,75,3.16,468,148
192,T192,T192,John Daly,71,3.16,443,140
193,194,194,Kelly Gibson,84,3.17,532,168
194,195,195,Nolan Henke,79,3.18,508,160
